Response,Explanatory1,Explanatory2
0.228,-1.115,0.705
-0.322,-2.542,6.242
-0.37,-63.319,7.93
-0.019,-4.686,-4.216
-2.304,-1.884,-0.146
-3.148,-3.103,-0.412
0.099,-0.725,0.208
0.803,1.856,101.687
2.106,7.76,-0.198
0.523,1.619,0.654
-1.087,-0.677,0.695
-1.956,-0.019,-0.759
0.917,0.096,6.859
1.545,0.716,-2.419
-0.167,-1.269,-2.502
0.935,0.154,-1.871
-4.835,16.626,0.358
-1.084,-1.837,0.763
-1.973,-0.557,-0.599
2.503,1.373,0.493
-8.462,20.38,-0.556
-5.098,0.77,-5.687
-3.601,6.576,-0.256
0.851,-0.303,0.094
-0.44,0.66,-0.722
7.556,-72.993,-9.928
-9.95,0.155,-1.398
0.306,-8.402,0.493
-1.346,-0.073,0.9
-0.343,-0.479,-0.738
-9.709,-6.239,-2.609
0.363,-0.621,3.03
-1.781,1.468,1.023
-1.478,-0.999,-2.689
0.035,-0.165,-2.403
0.387,-2.006,-1.975
-0.96,-1.079,0.902
-2.295,2.903,0.231
-1.543,-0.198,-0.336
0.126,0.936,0.571
-0.18,7.781,-0.666
-0.756,-11.832,0.149
-4.126,0.386,-0.738
0.183,0.927,0.644
-0.3,-1.008,-1.192
-1.649,0.428,0.352
0.798,-4.136,0.278
2.39,4.553,-0.304
4.005,1.063,48.512
-0.677,-20.29,0.49
-0.691,1.672,-0.258
0.473,0.962,-0.84
-0.914,-0.062,1.092
0.803,-0.775,1.353
-0.639,-0.682,-0.558
-0.478,-3.315,6.143
-1.765,0.983,0.999
-0.104,0.426,-0.173
0.704,0.723,-12.239
-1.059,5.371,-0.399
-0.291,-1.664,1.105
-0.867,-0.744,-3.947
0.838,0.447,-4.258
0.208,-0.383,-6.534
1.712,45.237,2.589
0.208,-0.993,-0.928
-0.486,-2.016,-1.097
-1.412,0.244,-1.187
-10.226,6.737,-0.583
-0.489,1.45,0.204
5.103,2.298,-3.369
2.713,-2.342,-0.223
-3.807,0.368,-6.977
-0.525,-0.473,1.011
0.016,-5.185,0.142
9.287,2.878,-0.596
3.837,0.159,-2.139
-2.055,0.821,-0.347
2.947,-0.494,2.974
8.834,-1.522,0.171
-0.707,-5.403,-2.132
10.034,-1.047,7.716
0.134,-0.303,0.89
0.021,0.986,-1.954
-0.628,0.642,-4.525
1.0,-1.73,2.954
-0.738,-0.227,-0.373
-0.716,-0.82,1.179
-1.462,-2.917,2.047
26.267,-4.821,-0.872
0.64,5.854,-3.375
-7.368,3.781,-0.25
-0.661,0.129,-0.262
1.649,-0.509,0.894
-1.14,0.773,-1.416
-0.277,-0.24,-1.529
4.389,2.07,0.541
-0.026,-1.793,0.249
-0.24,1.684,-2.671
3.208,1.651,-7.939
5.64,1.453,0.182
-0.565,-5.317,-1.225
-0.545,-0.097,-0.556
0.573,-0.216,0.875
1.445,0.032,-0.456
-0.865,39.646,0.449
-3.54,-1.501,1.321
0.258,0.762,-0.645
0.026,1083.172,-1.305
0.695,-0.853,-0.135
-0.212,1.64,-0.799
-1.515,0.072,0.521
9.35,-4.223,-0.291
57.76,1.921,-2.666
1.56,-0.427,-3.601
-0.139,-0.41,-1.503
0.281,-0.933,1.836
0.067,0.498,-2.1
