Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
-0.762,1.226,0.088,3.996,-6.267,-5.203,0.056,16.526,-7.74,-0.597
0.657,3.242,0.057,36.867,-1.767,2.145,0.418,0.66,0.898,-0.295
10.402,-2.743,0.521,1.014,5.4,4.11,-2.322,-4.67,-0.134,-0.603
-0.907,-0.477,1.919,-0.41,0.249,0.986,-0.136,0.573,1.836,0.22
-0.283,0.306,0.323,-31.599,-2.131,-21.0,4.578,0.882,0.486,-1.844
0.102,5.135,-5.934,-2.285,-2.521,-0.224,-0.363,4.292,-1.717,1.14
0.688,1.899,-2.715,1.592,0.389,-25.829,1.122,-0.53,-1.116,2.523
0.079,-4.066,-24.331,-0.979,-1.264,-39.52,1.252,2.524,-1.957,0.817
-4.525,2.258,1.063,-0.403,-0.432,5.516,-2.628,-0.214,-0.602,0.004
4.829,3.36,0.567,-0.106,0.251,4.714,0.257,0.271,-0.667,-3.85
-0.441,0.636,-1.276,-0.255,-0.141,-0.64,-0.006,-12.08,1.77,0.222
8.256,7.454,-0.169,0.087,-1.033,3.926,0.907,1.592,0.365,-0.474
1.892,-3.673,1.617,3.959,2.108,0.003,3.088,3.216,-0.556,-14.982
0.145,0.41,-0.049,-0.916,0.325,-0.081,-1.199,0.156,40.53,0.181
0.174,0.217,2.284,-1.082,0.653,-0.361,-0.912,0.241,-1.019,1.759
-2.877,-0.412,-0.565,0.197,4.679,-1.199,-0.423,-2.144,-288.214,-0.832
0.962,-0.856,1.719,-0.657,-1.141,1.219,-6.667,-0.083,0.745,-0.824
3.904,-2.788,5.97,1.206,-1.1,0.547,-0.387,-1.369,1.047,-7.248
-14.692,1.256,1.651,-0.255,7.79,-1.827,-0.202,-7.148,0.307,-3.507
0.164,-1.664,-1.406,2.39,1.262,-4.257,0.114,-0.009,-2.77,0.911
5.385,-10.192,-0.808,-0.097,0.135,-7.979,-1.12,0.266,9.061,4.117
-0.316,-0.59,-0.233,0.26,-8.814,-0.701,-0.695,-1.145,-0.795,0.248
0.279,0.345,0.44,0.229,8.93,-1.082,-2.644,2.288,-0.696,1.002
-0.05,0.161,-1.948,0.15,1.864,1.268,-0.0,-0.212,-3.381,-0.726
0.207,-0.391,-0.463,-0.075,-0.072,0.967,1.788,-1.605,-0.56,-7.489
-0.859,-8.111,4.207,-0.527,-1.952,0.359,0.335,30.394,0.249,-1.348
-0.719,-9.232,3.302,-0.197,-3.057,-1.535,0.044,0.259,0.744,2.066
1.315,8.563,-0.716,2.098,-4.496,-0.127,0.176,0.439,0.215,-2.703
0.277,-1.344,-0.503,2.213,58.234,-0.856,-0.121,-0.75,0.388,0.643
-0.115,0.38,29.41,-3.022,-0.778,0.352,-0.583,-0.372,-1.377,-17.988
1.532,0.703,-1.822,-0.294,-1.507,360.927,3.976,0.393,0.526,0.028
-0.216,0.007,-1.522,0.547,3.41,-7.091,-3.363,-0.053,-0.939,-0.895
-2.251,-0.825,-0.3,2.798,13.627,4.138,-3.96,-0.538,-1.262,0.04
-0.553,1.348,-5.709,0.025,0.239,-1.894,1.421,-1.519,-0.47,-1.763
-0.128,-3.201,2.903,0.012,0.15,-8.633,-2.466,0.964,3.729,1.91
2.706,0.082,1.64,-1.785,-3.282,28.582,6.04,-2.456,2.489,-1.499
0.664,-1.857,15.321,0.072,0.581,0.887,-0.398,-0.35,0.428,0.511
-1.048,1.666,-0.952,-0.179,1.3,1.139,-0.758,3.754,-0.673,-1.704
0.305,-2.952,-5.839,-1.321,1.429,-0.083,-3.62,-0.488,-0.029,0.309
0.575,-6.321,-0.128,1.654,2.009,0.178,2.53,4.013,-0.32,1.392
4.717,-1.396,-0.731,-0.863,-1.816,1.126,1.318,-1.045,2.67,-0.181
-2.183,7.527,0.145,1.925,4.109,-10.859,-1.459,0.342,-10.334,0.083
0.364,-0.327,-0.028,-1.253,-0.832,-1.355,1.68,-0.411,0.035,-0.742
-0.068,-0.363,-3.333,-0.379,1.411,1.029,-0.07,2.596,3.462,1.042
