Response,Explanatory1
-0.626,-0.509
1.405,0.1
-0.734,3.144
-0.589,-3.009
1.657,-0.185
0.49,-0.991
-5.423,0.122
-0.389,-0.474
-3.181,81.067
-0.457,-1.975
-1.143,-1.543
-42.297,-0.471
-1.577,0.616
0.414,-0.489
0.931,0.167
-7.164,-1.116
2.967,-0.046
-3.077,1.241
2.931,-7.25
-12.386,-0.514
1.535,1.205
0.288,-2.785
1.574,0.753
-0.041,-0.793
-0.388,-2.925
-47.094,-0.183
1.934,-1.449
-70.843,0.62
-1.137,0.223
6.51,-4.916
-0.292,3.032
139.554,-0.87
0.383,0.229
-0.903,0.455
-0.15,0.387
1.724,0.817
-1.457,-2.208
-0.017,-0.792
0.861,0.397
6.926,0.931
-0.121,0.168
-2.397,-2.197
-2.972,-9.737
0.856,-1.661
2.735,-25.225
2.13,2.084
-0.887,0.15
-0.938,1.938
-1.665,-2.284
0.425,5.066
4.178,0.724
0.052,-0.249
-0.837,1.5
-2.091,0.007
-0.171,-3.519
-0.367,-4.743
0.649,0.181
1.748,1.862
1.493,-1.701
6.94,0.681
1.116,-0.134
-0.938,-0.382
-1.341,2.01
-2.202,-0.638
-0.001,-0.049
-3.258,-0.518
-2.193,-0.125
-0.551,0.456
0.278,1.562
10.962,-0.45
2.305,-1.516
5.43,-2.506
-127.113,-9.566
-0.135,0.812
0.41,1.717
0.668,-7.447
0.13,-6.857
3.324,0.056
0.192,-0.68
1.643,1.372
-1.049,-0.152
-4.035,0.225
-0.452,6.612
-155.279,-1.669
-2.995,3.699
-0.804,0.412
0.328,-4.297
-3.511,-0.816
-119.439,-0.428
-0.257,-0.413
1.566,0.352
0.328,1.746
-0.078,0.102
0.064,0.461
4.206,-3.749
-0.397,0.507
3.881,0.864
-1.272,5.601
4.774,70.016
3.375,-1.518
0.307,-0.903
-0.924,-4.529
0.254,-22.716
-14.823,-1.372
1.481,0.275
1.279,-0.637
-0.507,-0.488
-1.719,0.888
-74.932,-0.804
0.502,-0.141
-9.99,1.089
1.149,-0.518
0.347,1.126
-4.382,0.273
-1.497,-0.607
-0.922,-2.371
-1.073,-0.962
2.015,-3.794
4.937,-1.638
0.658,0.121
-0.173,0.521
-0.59,-0.331
-0.026,-31.092
0.247,-0.52
0.014,-0.037
0.652,-1.867
-0.262,-0.721
0.733,0.042
-0.022,-0.184
2.748,0.301
6.997,-7.997
-2.434,-0.156
6.819,2.745
-1.288,-0.868
-1.125,6.097
-51.463,0.611
-8.486,-57.8
-242.643,7.487
-1.107,-108.282
0.433,0.289
-2.142,-0.254
-3.315,-1.07
-1.146,-0.936
-2.538,-0.824
0.608,0.935
-4.852,0.426
2.784,-1.094
-6.813,-3.986
2.274,-13.038
4.033,-1.657
-1.501,-7.514
1.646,-6.173
-0.852,-27.819
1.517,-2.558
-0.283,-3.579
-7.481,1.022
0.346,-0.437
0.044,-1.127
-2.945,3.391
1.703,0.608
-0.422,0.375
9.789,-0.15
1.025,1.213
-0.557,7.401
107.137,-3.504
-8.098,0.354
0.904,0.387
-0.365,4.808
-0.083,0.404
-5.195,0.013
8.591,0.41
-0.421,1.026
1.401,-0.869
-4.216,-2.399
2.89,-1.753
-0.271,0.744
-0.997,8.436
0.049,0.766
-0.135,2.013
-1.055,-0.43
-5.235,5.015
-3.002,0.966
-5.019,-0.562
0.781,-1.468
-2.189,-0.835
-2.433,-1.344
1.171,8.223
4.471,-5.397
1.783,0.685
2.78,-0.955
0.274,-0.117
-1.965,1.403
-2.144,-2.872
0.219,-19.938
7.287,1.409
-24.371,1.069
0.891,0.024
5.724,2.126
-4.77,-0.16
0.456,0.983
0.361,-0.344
-15.917,0.11
0.004,-0.053
-0.426,-6.532
0.372,1.454
-0.624,-0.193
-0.173,0.191
-0.629,0.169
0.502,1.21
-2.028,0.496
-1.483,-0.638
-5.059,-9.066
2.105,4.019
-3.117,0.288
4.16,0.079
-3.742,21.372
0.619,-3.098
0.519,11.844
1.385,-0.191
-1.928,-3.665
1.301,12.144
-0.912,0.173
-0.665,0.115
-0.355,-1.88
-1.069,0.154
-1.83,-1.527
2.494,2.289
-0.074,0.849
0.408,-0.344
1.197,-0.018
0.388,3.22
0.838,3.597
4.209,0.075
2.924,-0.067
-2.122,0.246
53.183,0.89
0.382,-1.781
-0.513,-2.097
-5.714,-1.179
2.593,-8.753
0.322,1.9
5.342,-0.465
-1.675,-0.85
5.881,0.868
0.472,0.575
-0.862,1.896
-9.856,-0.071
-0.043,-0.076
-0.286,-2.491
-0.047,-0.25
0.415,-0.37
-0.871,-0.091
3.248,-3.433
-0.078,0.68
-3.484,0.844
-3.212,0.872
0.866,4.126
1.465,-0.534
1.238,0.046
-0.789,-1.117
-0.83,-5.732
-0.324,-2.419
26.386,0.27
1.262,0.513
1.745,-0.383
-3.513,0.635
-0.229,-0.695
0.567,0.482
0.181,-0.437
0.784,0.266
0.79,-5.491
-3.816,-5.01
0.263,-0.959
-0.063,1.465
0.244,4.808
-1.342,0.025
-0.827,2.104
2.264,3.505
0.233,-2.031
2.234,0.173
66.278,3.592
-0.399,-0.32
0.692,1.172
-2.284,-0.671
-1.866,1.711
-0.323,-6.22
1.498,0.202
0.233,0.477
-0.967,0.213
-4.197,4.702
-0.089,-0.613
0.403,1.383
0.799,-0.872
-1.12,-3.024
-1.245,1.717
3.847,284.945
0.376,-0.805
1.453,-9.193
-0.326,-1.765
-0.458,0.462
-0.641,-3.637
-0.746,-0.736
14.284,0.809
0.506,-2.294
1.097,2.127
14.991,1.743
-0.144,0.208
-1.553,-1.195
-28.583,-0.809
0.027,-16.4
-16.989,-1.133
0.078,6.245
1.463,-4.29
-1.954,-0.296
-3.009,-2.399
-5.256,0.225
-0.326,-1.379
4.849,0.602
2.143,-0.221
-0.518,1.927
-1.417,-8.265
0.842,0.599
0.713,0.982
-1.774,0.145
2.28,-0.28
-2.232,-0.459
-6.791,1.605
-1.603,3.76
-1.7,-1.284
2.197,3.015
-1.07,3.343
-0.375,3.781
1.34,-0.83
-0.171,0.09
-2.125,1.123
-5.566,-2.185
-2.178,5.653
-3.005,-0.428
-0.806,-0.071
-0.953,-153.084
0.354,-0.246
-10.125,2.318
2.947,0.408
-0.421,-4.259
-0.228,0.192
-1.785,-0.728
0.117,1.401
1.132,538.836
-0.7,0.983
0.135,-0.52
0.061,4.773
0.202,-3.174
0.443,0.09
-0.599,-0.655
-0.729,-1.233
-0.662,-0.611
-0.187,1.607
-1.314,0.102
-0.176,0.548
-6.672,-1.458
-2.004,-0.601
2.109,-0.656
-0.138,-9.658
10.847,1.862
1.249,-0.644
0.428,1.124
-0.324,0.607
0.068,0.791
4.767,-1.114
0.419,-0.173
-0.92,-0.772
0.537,1.057
-0.578,-1.521
-2.151,-0.813
0.854,-2.005
0.551,-0.023
-0.291,-17.046
5.132,0.825
-11.983,0.343
-9.739,1.105
0.168,-8.44
4.646,4.682
-0.282,6.176
-3.724,-1.569
-14.539,1.551
0.749,-0.119
-0.267,7.329
-1.855,3.572
-0.018,1.15
-0.179,-3.877
-1.848,0.614
2.366,-0.469
-3.509,-0.307
0.104,5.086
114.152,-0.319
-5.989,0.48
0.336,2.474
-0.238,-2.465
-0.965,1.721
-30.262,-0.748
0.116,-0.223
-0.388,1.377
-12.342,0.082
-0.533,0.696
-4.893,-0.486
0.288,0.45
-2.049,-0.28
-0.923,1.96
-0.379,51.303
-0.231,-0.626
-0.713,1.025
0.491,1.067
0.422,1.425
-0.615,6.771
0.488,12.552
0.23,0.092
-0.007,0.275
-0.252,0.127
0.054,0.522
0.488,-1.21
0.653,-0.549
0.01,-0.492
-0.722,8.115
-2.211,5.496
-0.251,0.022
1.154,2.356
0.438,-4.674
2.302,-0.977
-0.024,0.598
0.349,-0.018
-1.739,-3.276
-2.571,-0.124
7.437,0.179
0.76,1.463
1.19,0.345
6.149,0.995
-10.2,0.935
1.351,-5.958
0.066,-1.013
-3.646,0.151
-9.474,-1.035
0.844,1.913
1.346,3.115
-2.145,0.647
1.155,-9.2
-3.043,-5.239
-0.19,0.603
-3.965,0.216
0.604,5.788
-0.135,11.59
-8.889,-0.497
2.996,-13.701
-0.139,475.604
2.521,3.744
5.572,-2.281
-1.652,1.81
-0.76,3.014
0.585,1.054
1.002,6.15
0.19,1.583
3.033,0.441
-0.824,1.997
-12.923,0.844
-4.288,2.712
2.504,-6.794
1.256,-0.35
-0.586,2.932
0.165,-2.717
-0.599,3.063
3.655,-0.469
4.135,0.898
-0.737,-0.642
0.61,-0.06
1.116,5.877
0.404,-0.223
0.628,-2.002
0.343,-4.41
-0.298,-2.432
0.436,-0.231
1.075,0.153
-4.634,-2.543
0.124,-0.015
-12.235,-0.7
5.539,0.436
0.369,2.54
-1.31,2.616
0.773,-5.95
0.185,1.766
-1.085,-4.679
-0.832,-0.07
-0.005,-0.219
-0.361,-21.105
-0.801,-0.851
-14.495,0.63
-34.422,0.082
-0.926,-0.011
0.804,-9.717
-0.396,0.404
-26.733,-0.448
-0.151,-0.622
-0.131,-3.512
-1.744,0.086
0.394,0.411
7.685,-1.14
3.13,-0.555
-0.409,-0.427
-4.089,1.496
-0.227,0.248
0.176,-0.27
-4.833,1.665
-0.983,-7.735
-0.087,8.371
-0.154,-43.604
0.374,0.315
-0.16,-21.333
0.738,-1.288
-1.246,-0.281
0.856,-1.039
15.778,0.415
-2.213,-1.228
1.77,-0.21
27.708,0.343
-0.119,4.151
-1.137,0.387
2.701,-17.683
-1.13,0.232
2.859,0.913
-0.559,-0.271
-0.32,148.177
-1.844,-2.983
-0.557,-1.463
-1.652,-6.964
-1.329,0.796
-0.92,-6.916
-1.314,-0.051
6.403,-0.405
-1.538,-0.237
-0.622,3.722
-0.501,-0.705
0.278,-0.558
-1.759,0.487
0.028,0.134
1.35,-3.894
-0.346,-1.989
-3.378,-0.596
-1.312,0.057
10.099,-0.306
-0.914,0.475
-0.687,0.486
2.79,-0.235
8.063,2.449
0.668,0.955
-0.246,-1.37
-20.607,0.145
-4.842,-6.909
7.443,0.524
-26.329,-0.286
0.0,-1.319
0.645,0.058
-0.409,1.514
1.371,-0.342
0.04,-1.23
-1.176,0.455
1.213,1.211
0.665,-0.909
-1.568,2.532
-0.693,5.599
-1.217,-0.913
-1.394,-1.728
-0.348,-0.364
5.166,-0.79
0.492,0.859
-0.35,0.163
2.334,2.01
-0.863,-0.459
-3.611,3.184
-1.49,0.334
7.71,-1.416
-6.13,-1.775
2.241,9.398
0.371,0.02
0.772,1.685
-0.515,-2.443
-0.196,-0.411
-0.15,-0.798
-1.54,1.854
-0.77,0.027
-1.424,1.542
-0.367,0.4
-2.84,0.203
1.997,-0.332
-0.497,0.095
1.21,-5.517
0.002,3.647
-1.574,0.355
-0.319,-0.337
0.152,-143.25
-5.181,0.555
-1.434,0.038
-1.7,-1.36
-0.935,-4.523
0.296,1.414
-6.509,-1.29
