Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-2.3,2.515,3.852,1.474,0.337
0.79,0.571,-7.32,8.177,0.534
0.43,0.893,6.755,0.87,8.224
-0.399,-2.303,0.174,6.025,0.285
-69.826,0.371,3.303,0.689,-0.188
0.443,0.515,0.122,-1.242,2.811
-0.634,0.368,2.353,-0.582,-1.895
1.957,-1.857,0.435,0.17,-0.013
-3.162,-0.43,7.386,-0.395,0.225
-0.596,0.521,1.912,0.192,-5.188
-5.373,0.754,0.113,-0.223,29.09
1.063,-1.032,-0.266,0.393,-0.07
-1.448,0.999,-1.42,-11.728,2.9
-0.885,1.211,0.355,9.298,-6.406
1.02,1.353,-1.044,-0.606,0.66
-0.434,0.967,0.291,1.225,0.059
-0.195,-0.408,1.652,2.842,24.67
-0.58,-0.039,-0.304,0.414,3.071
0.01,1.224,12.881,-2.472,0.699
-3.257,5.974,-0.367,-4.541,-1.84
12.124,-4.926,0.342,-0.446,1.176
-0.716,1.575,0.579,0.884,5.668
2.25,-0.919,0.628,6.66,0.107
-0.03,-0.863,0.3,0.998,0.946
-0.333,-0.85,1.82,-0.793,-2.948
0.139,0.56,-0.721,-0.448,1.316
-0.065,2.166,0.836,1.485,-2.165
-0.762,-2.929,0.657,0.516,1.018
-1.78,-1.114,-0.502,-0.45,-0.23
2.747,3.975,-39.648,0.302,-0.217
0.712,-4.18,0.008,0.141,0.477
1.122,-0.199,-9.293,8.036,0.615
-0.166,-0.797,1.183,2.099,0.395
-6.392,37.456,0.552,-2.583,0.602
0.185,-0.921,-0.842,1.36,4.464
8.275,-4.964,2.0,-0.446,-0.637
-1.215,-0.942,-0.742,118.201,0.866
-7.715,1.563,0.688,-0.809,-5.597
-0.163,-5.605,-0.978,-0.665,-3.137
15.977,-0.475,5.167,0.042,2.049
9.345,-0.243,1.216,-0.541,-11.502
0.736,-2.791,-0.333,-2.538,-1.086
1.986,1.584,2.401,-5.259,-0.768
-2.047,12.502,0.227,-0.315,0.531
0.266,-1.87,-0.082,-3.442,0.874
3.479,0.971,6.139,1.273,-0.798
-2.471,-0.377,-2.492,1.231,3.499
0.083,0.083,-0.11,-1.933,-0.489
-0.156,-1.484,0.411,1.598,0.553
7.502,0.578,-30.403,0.236,2.382
-4.557,-1.139,0.072,-0.126,0.397
6.34,5.396,0.203,0.263,-0.288
1.282,-0.767,5.458,0.635,-0.41
0.027,1.447,-0.322,-0.598,0.037
0.128,-3.64,-0.463,-0.689,0.15
0.368,-0.273,1.624,7.993,3.876
-1.322,-1.623,0.865,0.71,-5.936
-5.952,5.018,5.124,-0.248,1.754
2.87,-0.07,4.715,0.73,1.48
0.868,-0.068,-2.46,1.612,-1.089
0.398,1.141,0.609,-0.575,-2.573
0.522,0.696,-2.922,-0.203,-2.121
0.106,-156.252,13.63,21.105,-3.327
7.568,0.982,1.342,1.64,-47.183
0.206,-2.3,-0.394,-0.46,0.274
-0.142,3.486,3.575,-1.4,-2.756
0.329,-1.107,-1.884,-4.329,1.373
1.099,-2.765,-0.507,1.362,-1.766
-0.469,-3.313,-0.039,-3.6,-16.214
0.122,0.804,-4.367,-0.906,-0.482
9.183,-0.084,0.708,-0.629,-3.478
0.113,-0.538,0.183,-8.608,4.101
0.297,0.227,0.942,0.466,4.348
-1.091,-2.926,-2.176,-0.779,0.293
-0.417,3.55,-2.22,0.296,-1.225
-0.986,1.087,4.014,0.658,1.298
-3.827,-3.1,0.318,-1.391,0.699
-2.935,1.884,1.26,-3.038,-0.062
-3.428,-0.082,0.706,-6.168,0.068
-1.79,-0.147,-1.432,0.325,1.619
-0.44,-0.464,-10.198,0.054,-2.085
1.61,0.138,-0.739,2.686,-0.805
-2.787,-2.07,-30.025,0.234,0.091
0.404,-1.555,3.888,-0.733,-1.49
0.332,-10.716,-0.871,0.062,-0.678
1.59,-0.803,2.379,-0.438,49.738
-0.798,-1.972,-0.837,-0.581,-2.49
-1.216,0.015,0.371,1.977,-0.843
-0.466,-0.017,0.313,-0.015,0.741
28.56,-1.789,0.483,-0.174,-1.427
-0.543,-0.457,-10.804,-0.649,0.023
-3.045,-0.043,-0.985,2.183,1.328
-0.718,-2.382,-0.273,1.092,-11.469
-0.322,-0.517,-0.003,0.262,-5.829
-15.305,-7.371,-1.788,-0.257,0.396
-1.084,-0.88,0.195,2.03,1.987
-0.774,1.916,-0.713,-0.733,1.984
7.158,5.515,-0.168,0.352,1.071
2.014,-1.505,-0.12,-16.711,3.095
-1.224,-0.768,-0.291,-0.671,0.543
-0.127,0.079,2.947,0.308,-5.188
317.416,1.427,0.577,2.335,0.69
0.553,0.139,0.493,1.784,-0.473
-0.46,2.091,0.13,-0.693,-0.844
0.602,-0.408,0.703,-0.896,-0.977
0.644,4.087,-0.822,0.13,0.21
-0.74,0.148,-34.214,-3.509,-2.379
1.391,0.231,-0.512,-3.266,1.041
-0.494,0.954,0.546,6.544,-1.813
-2.003,16.888,1.646,-1.819,4.376
-0.376,-0.125,-0.262,-0.712,-2.561
-0.894,0.807,0.274,-1.761,36.668
0.512,1.31,1.622,10.22,1.986
7.529,1.002,-2.952,1.161,-0.473
0.094,1.342,-0.545,-1.1,-1.77
-3.01,4.656,0.848,-0.704,1.867
-0.297,-0.771,-7.641,0.01,0.154
-0.127,-4.187,-0.093,4.627,-3.564
-1.985,-3.279,0.541,0.011,-2.41
1.233,-266.816,8.567,-2.344,11.872
-0.711,1.313,12.281,-12.42,-0.109
1.865,1.006,2.053,-2.643,-1.758
-1.539,-14.828,-1.126,-0.866,-1.183
3.426,4.39,-1.509,-0.149,-14.055
-4.067,42.892,4.304,1.819,-2.777
-6.367,-0.826,3.004,0.23,1.731
-1.065,-0.295,0.345,-13.108,0.796
-16.961,-0.057,-0.117,-3.569,0.306
-0.747,-27.533,-3.174,-0.016,-2.777
0.498,14.634,0.994,2.85,0.274
-1.223,0.88,-0.75,1.365,-1.163
-0.195,0.963,0.604,3.423,-9.917
-2.108,-1.485,1.869,-2.498,1.088
0.464,3.171,9.222,-0.481,-30.259
-0.033,-3.401,-4.791,0.003,-0.413
4.728,0.965,0.84,-0.312,13.582
-0.272,-3.625,-1.604,1.828,-9.278
1.141,0.518,-18.126,0.338,1.4
1.735,0.416,-2.162,-0.745,5.425
-4.096,-0.261,18.807,-3.263,0.157
0.214,0.351,-0.398,-1.859,0.048
-1.316,-0.105,1.158,4.072,-0.186
0.357,11.122,-2.126,-0.018,-2.695
0.744,-0.367,1.83,-3.27,-0.025
3.356,0.456,-0.366,0.294,-9.482
1.01,-4.718,2.85,-0.065,-0.247
-0.2,-1.344,0.588,-2.511,-0.162
1.304,1.21,-0.311,-0.675,-1.425
-0.078,-0.246,1.083,-2.991,4.015
0.129,-0.494,0.822,0.31,0.406
-0.147,0.377,0.746,-0.364,-0.709
0.137,0.142,-2.447,-1.021,-0.024
0.021,-0.134,-0.948,1.161,-0.65
-4.412,-0.142,0.508,1.496,0.943
-1.381,-1.467,0.447,0.745,0.59
-0.645,0.054,-1.694,15.273,2.275
5.974,-0.659,-0.548,2.367,0.024
1.626,0.561,-0.181,0.383,0.556
0.167,4.197,-3.219,-2.634,-4.791
5.504,-1.696,-1.869,-0.195,0.62
-0.058,-2.375,3.202,-4.665,-0.308
-1.671,3.819,0.172,-9.066,1.218
0.031,-0.244,0.624,1.496,-0.325
-7.087,-0.227,0.898,0.024,1.093
-0.896,1.621,0.74,2.734,1.042
-0.062,-1.175,-6.059,-0.688,1.439
1.177,0.206,-0.474,0.944,12.845
0.683,-8.867,-2.204,-0.418,-7.032
-0.012,0.325,-0.816,-1.763,1.525
-0.092,0.535,3.661,-0.017,-0.431
2.418,-0.299,0.085,0.386,6.464
0.783,-1.277,33.961,-1.109,1.349
-0.041,-1.152,-5.642,4.619,-0.399
0.617,-1.176,1.461,-0.47,1.032
0.348,0.586,0.347,1.455,-0.031
-0.312,-3.649,0.58,-0.2,-0.928
0.105,0.683,0.56,-1.016,0.473
0.298,-6.048,-3.589,0.449,1.43
9.046,-0.6,-0.147,-5.712,-0.255
1.089,-0.912,0.311,0.105,0.269
-1.314,-24.188,0.155,-1.921,152.79
-5.396,0.016,0.412,0.159,0.264
-4.239,-4.579,0.301,35.218,5.874
-0.763,0.337,-1.301,-2.91,-0.027
0.919,-2.523,1.286,0.793,1.914
2.387,-2.708,0.086,17.563,-2.715
1.028,1.665,-2.23,-0.682,-5.561
2.221,-0.817,-0.685,-10.384,-0.593
-2.461,-0.924,-0.043,0.086,-1.668
-6.199,-0.524,3.425,-0.922,-1.58
1.137,-1.986,0.164,-3.065,2.104
0.38,11.327,-3.052,3.73,5.242
-1.21,0.469,-0.003,-2.277,-0.343
-2.85,-0.95,12.58,-0.5,0.911
-1.673,-0.462,-1.56,-0.059,0.397
-2.651,0.838,-0.67,-0.799,1.148
-0.004,0.705,0.436,6.671,-1.091
200.739,2.125,17.257,0.022,0.886
-5.513,-1.323,0.237,0.437,2.39
-0.535,0.903,0.793,-0.414,0.508
-1.323,-3.559,-0.129,0.135,-0.178
2.181,1.237,1.233,-1.969,-0.289
-1.587,128.092,0.753,-1.175,-3.805
-0.464,1.729,3.575,1.029,0.128
0.377,0.945,2.997,0.905,0.837
-0.039,0.226,-0.882,2.237,-9.984
0.051,-0.012,-1.034,-0.498,-1.056
-1.16,0.026,1.882,0.183,3.207
0.88,3.029,-0.813,-0.753,23.778
-0.712,0.796,1.195,0.05,-0.182
1.141,-0.457,6.558,4.96,-0.066
0.451,-0.743,-0.401,-0.176,-0.917
-0.624,-1.414,1.95,-0.122,-84.273
-17.362,-0.002,-1.85,1.051,1.268
0.051,23.956,11.786,-6.117,-0.564
27.036,-0.014,3.997,-0.673,9.195
0.316,-28.871,-0.489,0.966,-1.67
-0.525,102.253,1.988,0.414,-0.071
-0.887,4.334,-13.061,0.09,0.762
1.501,-0.499,-0.95,2.11,0.073
2.742,-0.328,-1.753,3.688,-0.411
0.757,21.945,2.826,0.815,0.019
-9.495,-0.028,-1.67,-11.418,-1.084
-0.741,-0.48,-0.274,0.348,-3.524
-0.55,2.716,-0.716,0.644,-0.883
-0.994,1.663,-3.552,-0.052,4.452
-0.497,-0.262,-2.129,9.49,-1.287
-3.779,-0.398,0.226,1.057,0.509
-4.53,0.576,-1.608,0.245,1.618
1.359,1.098,-0.698,-0.419,-4.991
4.793,-1.058,-0.404,-0.261,-0.334
1.414,-0.109,1.042,-1.317,-22.873
0.209,-0.891,7.486,-0.817,-1.933
-2.213,0.491,1.62,-92.183,1.316
-2.657,-3.345,-1.126,-0.745,-0.532
-2.375,-0.423,-0.758,-6.791,0.689
8.827,0.485,0.895,1.629,1.15
0.692,1.535,-2.056,2.693,0.123
1.328,-0.19,0.593,-0.827,1.172
0.372,1.079,-0.275,-34.564,-0.911
2.844,-79.337,-0.979,0.13,-0.481
0.06,0.584,1.647,-1.493,0.712
-0.443,29.511,0.459,-4.067,1.742
-0.77,-0.144,0.518,-0.737,-0.672
-3.905,-3.359,-1.725,0.619,0.562
0.176,-0.935,-0.528,-3.893,0.741
0.526,0.24,-1.335,0.338,-0.382
0.886,2.032,-1.309,-0.556,-0.805
1.568,-0.202,-2.815,0.585,0.27
-0.051,2.497,6.59,1.177,-1.33
0.884,0.83,0.785,0.986,-0.547
-0.512,0.387,-0.566,1.149,3.382
0.614,1.502,-0.164,-0.867,-6.209
0.107,2.91,-5.959,1.585,-147.388
-0.257,0.526,-0.252,-0.878,0.378
-1.229,-2.521,-0.866,1.629,-0.402
-0.152,-0.588,3.187,-1.244,7.052
1.028,-0.639,-0.314,-0.914,-0.277
-0.457,-0.703,-0.18,-3.588,0.839
1.811,-0.383,-5.876,-0.439,-3.519
-1.024,-0.786,-0.295,0.154,-0.594
15.865,0.579,-1.179,1.095,-1.284
-1.037,-0.715,0.215,-14.743,-1.388
-6.649,0.566,-47.679,0.896,1.234
-57.722,0.434,0.961,-1.899,-0.96
0.031,-1.577,-0.191,-0.187,1.423
25.212,-0.932,-1.62,-2.781,-0.905
-0.638,0.021,-0.84,-0.787,-0.406
5.11,0.66,0.955,0.504,1.214
-2.539,-0.093,2.179,-1.39,-0.033
-1.626,0.007,1.907,-13.217,0.018
-1.457,0.112,1.265,-0.442,1.466
-2.333,-8.817,0.039,-1.846,0.614
0.868,-0.473,-3.273,-1.506,0.275
1.164,-0.489,-1.308,0.411,0.574
-3.616,-1315.734,-2.11,1.967,0.805
1.467,0.01,0.17,-11.461,-2.044
-1.932,-1.012,0.649,-69.153,-0.24
0.376,-125.148,-5.009,-0.704,0.509
-1.735,0.981,-0.035,6.64,1.248
-1.586,-1.555,0.877,-0.273,-3.872
-0.741,0.245,-0.276,-0.152,2.352
-0.968,0.144,0.075,-1.119,-1.655
-1.072,1.069,-87.817,-0.469,-1.478
2.862,188.687,23.307,0.586,5.901
-1.039,-0.674,-1.931,-12.902,-2.516
-3.76,2.376,6.413,0.984,4.558
1.225,-0.301,1.564,-0.06,-6.71
0.581,0.309,-0.37,-0.795,-0.988
0.064,1.059,-2.237,-0.511,-0.755
-0.596,-0.681,1.26,20.808,-0.481
-5.583,-1.089,-2.42,0.112,0.327
0.513,0.165,0.031,-0.235,0.316
1.761,8.981,6.374,2.063,1.905
0.047,-0.449,-0.294,-5.56,-0.293
-0.893,0.508,-0.464,-1.0,-0.326
