Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
16.061,-3.504,3.915,1.24,-2.051,-0.391,-0.882,-2.026,-24.665,0.217
-2.875,-0.987,-4.191,-0.196,-0.469,1.86,-0.836,-0.268,-0.496,-0.449
-3.774,-1.26,-6.748,0.983,0.426,-0.373,1.477,-0.251,0.209,-0.548
-1.83,-1.112,-3.366,-0.424,-0.041,-1.078,-1.018,-0.759,-3.39,-4.467
0.948,-0.663,1.905,0.09,0.578,-0.11,0.645,1.294,-1.111,0.441
-1.405,2.018,0.216,2.132,0.55,1.303,0.793,-0.967,3.003,1.282
-0.637,1.409,-0.993,-0.347,-0.035,-0.588,4.061,0.082,-0.103,-1.073
2.895,2.625,-0.564,0.515,-4.938,0.018,0.663,-10.572,-15.545,-1.075
1.585,-1.445,0.387,-0.046,7.664,-10.092,10.953,-2.552,5.268,2.778
0.318,0.765,-1.666,-0.215,-1.458,-3.336,-0.416,5.637,0.08,0.056
0.773,-0.911,-0.586,1.159,1.343,10.12,0.861,-0.86,0.468,2.778
3.057,-2.547,-0.036,-1.301,0.194,-0.233,-1.97,1.213,-296.65,-4.372
-1.594,-5.5,-1.585,-0.253,12.519,-0.373,0.481,0.834,3.427,0.692
-0.286,-1.528,-1.151,-1.403,-3.117,-0.009,-6.174,0.165,1.621,-0.065
-0.016,1.272,0.192,0.371,-2.493,0.695,-1.875,-2.622,0.616,0.298
-3.797,-1.521,1.123,0.189,-0.682,3.982,-6.227,3.349,1.648,-0.909
-1.431,0.854,1.78,-0.675,-0.168,-0.33,0.57,2.044,0.701,-0.482
-0.142,-0.711,2.116,6.325,0.683,-0.174,0.705,2.522,0.231,-24.728
-0.258,1.924,-0.126,0.465,2.347,1.095,3.02,0.065,33.002,0.282
-0.215,-0.267,0.845,-0.708,-7.833,3.34,4.018,4.426,0.583,-1.523
-0.649,-2.289,2.786,1.137,0.324,3.882,0.261,-4.453,1.17,0.673
-0.111,-0.771,0.827,0.049,-0.591,-0.945,-1.105,-0.762,18.34,-3.376
2.215,-1.87,2.0,-0.277,41.087,0.089,2.979,46.026,0.354,0.455
2.124,-0.367,-0.15,9.635,-4.762,1.163,-0.594,-0.288,-0.696,-7.167
0.975,2.882,-0.717,1.551,6.38,-0.85,1.016,29.028,2.329,-2.064
0.795,2.295,0.739,0.568,2.206,-0.826,-1.565,-0.812,-0.359,0.592
0.009,0.955,0.026,-1.001,-0.066,-1.209,-0.086,-1.415,-4.46,1.309
-0.79,1.064,-0.424,-0.631,-2.901,0.967,0.488,-0.232,0.37,-0.411
-0.924,-4.663,1.798,-6.701,0.455,0.14,5.991,1.587,2.18,2.467
-0.495,-2.8,1.532,92.224,2.873,0.436,-1.597,2.634,2.0,-1.245
-0.105,0.752,-3.174,-0.292,-2.652,-1.37,0.382,1.095,-0.267,0.116
-12.424,0.404,-1.746,0.959,0.278,3.892,-0.08,0.177,1.536,-3.105
0.406,-2.638,1.013,0.386,-1.719,-0.358,-1.162,-4.457,-0.577,-1.024
-0.419,-0.114,0.804,-1.217,0.523,-21.605,-2.58,0.888,-0.529,0.303
1.519,-0.44,1.29,4.136,1.835,1.8,1.332,-1.374,0.045,-1.955
-3.119,4.717,0.558,0.881,-3.853,-3.051,-6.372,18.357,-1.17,2.336
-0.251,0.8,2.547,-4.511,0.511,1.437,1.779,-1.051,0.187,0.135
-0.496,0.166,-1.004,2.01,-0.47,0.021,0.818,0.155,0.377,-0.115
18.463,0.428,-0.23,1.563,-0.959,0.449,-0.828,1.9,1.704,-0.073
-0.265,-0.003,-3.67,-27.242,-0.914,-0.467,-0.376,0.76,8.13,0.233
-0.73,-1.196,-0.329,-1.193,1.33,4.924,0.081,-0.628,-0.338,3.201
0.858,-0.421,0.155,-1.141,0.287,1.156,-3.239,-1.045,-2.095,1.101
3.585,-0.304,0.757,-0.458,0.205,-1.883,-0.631,-0.445,0.01,-2.537
6.187,-0.244,0.648,-0.661,0.236,-0.947,0.759,-1.263,-0.721,-0.278
-1.26,-10.849,-2.743,1.742,0.033,-0.302,1.199,-3.587,3.767,-0.689
-1.794,3.06,-0.363,-0.482,-2.004,-0.311,2.083,0.513,2.274,0.823
-9.504,22.011,-0.986,2.193,-0.555,-0.329,-2.444,-0.91,-0.164,0.299
-49.186,2.103,-0.149,0.129,-1.189,-0.345,-439.306,0.016,-4.122,0.368
0.084,5.265,1.021,-0.793,3.618,-0.613,-2.101,-0.748,-3.831,1.228
-1.478,-2.921,-1.437,-5.207,-0.909,0.935,1.813,0.937,1.219,-0.268
4.728,13.957,1.243,-0.093,0.951,0.637,8.555,-16.805,0.939,-3.219
0.276,7.517,-0.34,1.016,-1.142,0.082,0.02,1.564,2.645,1.213
1.431,0.097,-0.537,2.047,-1.288,-0.955,12.883,0.217,-1.149,0.905
-5.05,0.558,0.261,11.706,-0.294,1.349,0.985,1.248,4.232,1.741
-0.992,-1.82,-1.374,49.478,-0.661,0.028,-10.019,2.066,0.481,1.701
-0.564,-5.919,0.098,-0.619,-9.441,5.558,-5.044,14.585,-2.06,8.249
-1.448,0.183,-0.166,-12.551,-6.195,-1.499,4.742,-0.202,0.293,0.07
0.664,1.667,-1.716,-9.151,2.094,0.087,-0.243,-1.309,-0.752,0.18
-0.534,0.273,0.673,0.656,1.61,-1.303,0.885,0.29,24.843,8.855
0.716,-18.325,1.401,6.501,0.218,-5.063,1.112,-0.248,1.558,-0.883
0.563,0.354,0.714,1.875,-0.273,0.408,9.973,1.446,1.13,1.898
0.512,-1.685,0.418,0.168,-0.44,-1.074,0.472,-2.783,-8.781,1.19
0.483,0.714,0.212,-0.617,1.176,0.278,2.899,86.873,0.201,3.629
2.075,-0.374,0.283,1.344,-0.919,3.995,18.951,1.377,-4.573,-0.353
-0.951,-1.451,0.242,-0.863,-0.055,2.092,-0.914,-0.395,-1.323,0.974
-0.73,-0.275,0.293,-0.699,-8.008,0.188,0.364,-1.237,-5.193,-0.309
-9.346,-1.076,0.101,-0.891,0.408,-0.225,1.022,0.335,-44.431,2.145
-2.767,-1.524,-0.11,0.799,0.818,-1.789,6.4,-1.074,4.068,3.108
-0.477,5.298,0.371,0.899,-0.679,-2.446,0.219,9.88,-0.523,3.064
41.503,2.405,-2.278,-1.348,5.86,0.683,0.182,0.107,-3.003,-1.094
0.096,3.524,-0.405,-0.224,0.632,1.098,-2.757,-1.507,0.332,0.975
-2.136,0.015,3.316,0.553,4.804,-0.862,0.259,-0.712,2.5,-0.335
-0.72,0.198,0.325,1.829,-0.415,-5.267,33.926,0.185,-2.238,1.112
-1.147,-0.348,5.71,-4.902,16.046,-1.502,-6.774,7.61,-0.832,0.002
-6.664,1.653,-0.426,38.651,7.07,-0.416,-10.452,1.097,-6.413,-1.282
4.739,0.557,-0.311,0.971,-0.487,0.627,-4.359,-0.075,0.717,7.28
99.642,1.783,-1.383,-0.378,-2.699,-1.546,2.282,0.368,-0.907,0.254
-4.11,-0.266,0.621,-6.746,-0.625,1.048,-0.153,-10.099,-0.935,-8.525
-0.461,-1.682,-3.75,-0.214,-1.536,-0.411,0.36,0.462,-0.068,-2.308
0.078,1.596,0.897,-1.977,-0.842,0.268,-2.159,-0.439,-0.338,-0.698
0.251,0.21,16.276,5.462,0.534,-0.133,-0.587,-0.149,0.434,5.127
-0.622,-1.344,1.991,0.715,0.945,-0.638,-0.211,0.663,-0.995,2327.786
-14.135,-0.433,0.029,-0.71,0.171,-1.456,-228.192,0.459,-0.38,1.009
