Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
0.452,6.532,-372.346,0.073,0.175
-0.085,1.116,14.96,0.453,-2.56
-0.837,-0.726,-1.722,-0.671,0.778
-0.033,0.347,1.201,0.557,-0.864
0.422,-2.024,-1.472,3.068,4.706
-55.0,-0.768,4.398,-1.649,2.493
-0.178,58.263,0.489,-0.274,-1.154
-0.473,1.571,4.422,1.106,1.677
-0.813,0.786,-0.362,0.366,0.457
0.347,-6.689,0.449,0.364,5.278
-6.153,0.584,0.086,-0.966,0.217
432.129,-3.815,-5.882,1.834,-0.496
-0.076,0.478,-2.3,0.459,3.982
-1.552,-1.063,25.598,-1.945,-1.821
2.259,-10.295,0.685,-0.001,0.489
-2.39,21.494,-0.353,0.246,8.762
-0.482,-0.15,-0.654,0.178,-1.113
-0.771,0.628,1.751,-0.233,-0.218
0.639,8.302,2.076,2.552,-2.223
-0.435,-4.238,-0.548,-0.136,-0.676
-0.087,0.551,-1.242,0.222,0.772
-5.67,1.637,-7.453,-0.022,2.746
-6.917,-0.402,-0.451,2.912,0.775
-2.554,-0.36,0.876,2.725,0.997
0.186,-6.147,-0.626,-0.24,1.748
-1.091,-1.637,-2.19,-1.394,0.657
1.672,-0.91,-4.567,-0.804,-37.861
-0.38,10.085,0.324,1.055,-1.094
-2.068,-0.557,0.743,-0.817,-0.339
-1.278,-2.075,7.643,0.251,0.355
0.916,4.701,-0.179,-0.054,0.836
1.119,4.464,-2.698,-0.833,8.145
-2.45,1.495,4.446,2.306,0.913
3.939,0.976,1.76,0.692,3.601
-2.063,1.667,-0.142,-0.555,-5.53
-0.342,-0.472,-5.311,-0.526,11.681
1.102,-5.843,-1.658,0.195,-15.956
2.103,0.757,0.506,0.795,1.532
-4.552,0.379,-1.423,0.138,7.07
0.174,-0.611,1.553,4.071,-0.283
0.618,-0.21,0.424,-0.002,0.405
-1.587,0.565,1.159,-3.845,-1.254
-0.721,0.496,10.838,1.022,-0.041
-7.28,0.794,-1.064,-10.559,0.695
-2.069,0.407,-8.904,-0.331,-2.274
-0.182,-0.553,0.928,0.235,0.892
0.541,-0.724,-1.381,-0.381,0.526
-0.853,0.39,0.376,3.622,-1.99
-4.923,-7.175,-2.197,-0.469,2.788
-0.503,-5.758,3.258,-0.262,-1.29
-1.131,1.974,-509.845,0.24,0.046
1.202,-18.286,-0.721,-1.109,-0.165
-3.197,1.101,69.286,-0.767,-0.019
2.727,-2.565,-7.875,-0.341,0.634
1.294,5.776,2.366,1.768,3.493
-0.845,0.543,-0.443,-3.715,-0.35
0.075,1.379,-6.812,-0.157,-1.499
2.804,-0.379,5.057,-3.475,4.879
-1.625,0.538,0.387,1.208,1.102
-0.743,0.214,1.071,-0.092,-0.586
-4.106,0.268,-0.063,5.266,-1.578
0.344,0.618,-1.463,0.311,-0.495
1.349,-4.432,0.468,0.937,-2.768
0.912,-10.334,3.972,-0.783,0.81
-1.325,-2.625,-0.269,0.203,-0.643
0.384,-51.978,-0.465,0.909,0.958
67.685,-0.336,-9.649,-0.108,-0.224
1.004,4.353,0.054,1.275,-2.852
2.452,-0.838,-0.782,2.003,0.09
0.789,-0.501,-0.377,1.581,-0.55
-0.646,-1.39,-2.522,-1.037,0.611
-8.921,-0.294,-0.644,-0.422,0.53
0.21,-0.159,-1.065,-0.527,-1.612
0.981,3.043,-1.155,0.646,-4.289
1.853,1.093,0.369,2.11,1.168
0.351,-0.058,-2.009,0.358,-47.306
-6.58,3.039,0.729,0.342,-0.354
-1.634,-4.396,0.652,-1.777,-0.696
-0.591,1.002,-0.76,1.902,-0.722
0.946,-0.536,-0.34,-1.091,-0.437
0.044,0.177,0.362,9.984,-1.16
0.137,-0.766,-0.804,2.76,1.249
0.157,-3.009,-1.617,2.486,0.349
10.801,-0.061,0.935,8.598,1.903
0.037,4.79,-1.866,0.176,1.366
2.051,57.44,-2.645,0.527,-0.022
-11.365,0.367,1.535,-61.078,-1.56
-1.421,0.725,1.616,-0.498,-1.085
0.716,0.694,-0.988,-3.423,-1.295
-0.86,5.09,-1.289,0.816,-0.163
-0.155,0.587,-1.324,-0.772,0.773
-6.287,1.019,0.323,1.13,0.122
1.293,0.859,0.776,-0.287,-0.764
1.847,-5.01,-0.373,-0.776,0.374
0.556,6.714,-1.265,-0.969,-1.39
0.552,4.243,0.065,26.712,0.128
-12.542,1.612,-1.696,-2.448,-7.473
6.879,-0.193,2.451,0.242,-1.85
-0.62,-0.333,-0.576,-1.8,-0.139
2.752,0.122,0.106,-1.383,12.926
-0.158,-2.795,0.096,0.992,-0.825
0.079,0.748,-0.028,-0.755,2.773
-1.847,-1.162,0.376,1.004,-0.212
1.086,-1.392,0.33,-1.603,-2.17
0.582,-1.563,-0.096,0.466,-7.281
0.783,-4.569,-13.515,-1.454,-0.117
-12.432,5.024,0.489,-0.132,0.808
0.572,2.824,0.279,2.053,1.315
0.004,-1.164,-0.056,10.502,-0.74
-0.921,0.003,0.762,0.475,-0.249
0.295,1.99,-0.889,2.89,3.201
-2.657,-1.299,-5.655,-3.303,0.257
-0.207,-3.02,-3.46,0.516,1.066
-1.877,1.183,-0.831,1.018,-1.579
-0.228,0.603,4.837,1.59,-0.134
0.902,42.009,-2.083,-0.276,0.701
-11.744,-1.479,1.728,0.672,-1.189
2.403,-0.753,-0.389,2.263,0.378
-0.687,-10.816,0.522,12.392,-3.739
-0.208,0.562,-0.918,-0.892,-1.035
-3.047,-1.316,-1.552,0.657,0.569
3.547,1.174,0.003,0.479,-0.108
