Response,Explanatory1,Explanatory2,Explanatory3
1.061,0.12,-4.196,-9.311
2.119,-0.155,-0.87,-3.6
-0.839,-0.894,0.399,1.154
0.077,3.335,0.153,2.051
-6.556,4.985,0.373,-1.677
-0.432,0.609,-0.542,-15.275
-0.58,1.812,-2.543,-1.507
-1.135,-1.154,-2.283,-0.64
0.783,-0.545,4.18,1.833
61.154,-1.555,-0.987,3.38
-2.16,-1.277,1.005,0.064
0.703,8.757,0.868,-0.004
0.771,-0.147,0.622,3.389
1.285,3.407,0.686,-1.268
-1.456,15.412,-0.774,-1.114
-6.149,-0.109,-0.883,-1.393
3.514,1.931,-0.575,-0.615
-81.292,1.761,-0.14,-1.42
-1.123,-0.004,1.6,-0.294
0.889,5.04,-0.807,-0.206
-2.681,-5.917,4.813,-0.646
-2.932,-195.62,-4.14,-0.337
0.632,3.733,-0.24,-1.119
0.71,-1.445,-0.704,-0.762
3.309,-0.54,3.517,0.379
0.871,0.897,-1.938,0.6
-1.213,0.006,0.391,4.536
16.727,-1.392,-6.095,0.062
-2.915,-0.253,2.184,-0.296
6.381,-1.579,-0.034,-2.739
3.585,-4.811,3.33,-0.584
1.596,0.143,-0.09,-4.592
-0.658,0.627,-0.031,-5.083
-1.494,-0.029,2.988,10.339
-5.703,3.123,10.923,-31.257
-2.047,-0.391,0.119,0.013
-0.079,3.563,-2.506,-2.833
0.986,7.84,-0.42,1.081
2.581,0.359,2.536,-1.9
1.447,0.193,2.513,0.889
-1.871,-2.182,2.003,1.161
-40.819,3.479,-0.925,2.719
4.445,-1.945,-2.079,-45.529
-0.365,-4.762,-0.196,-3.6
4.325,4.269,-9.481,-0.34
-0.234,0.095,1.854,3.074
-0.967,0.785,0.428,-1.748
1.028,-1.627,-0.299,-1.948
0.203,3.571,-1.174,-0.069
-0.328,-35.159,-0.186,44.868
1.502,-1.179,-0.064,-1.21
-1.019,-12.788,-0.074,6.015
1.431,-0.64,6.3,-2.219
0.644,0.127,1.778,-0.471
1.416,3.068,-1.108,1.508
0.196,-4.01,-1.275,-1.269
-0.125,-0.343,-0.79,0.317
-0.397,3.916,-1.74,-6.109
-3.305,-0.25,-0.005,-0.27
2.172,1.832,-1.157,-1.187
-1.36,0.348,-0.474,5.594
0.201,2.432,-0.161,1.595
-1.008,-1.376,14.6,-0.517
2.239,2.259,4.65,-2.204
-6.083,2.021,0.387,-0.287
-2.288,0.153,-2.019,0.586
-2.838,-7.076,-0.762,0.054
-0.254,0.532,0.262,0.341
-0.646,-0.077,1.278,-0.76
3.869,0.001,-6.881,4.076
