Response,Explanatory1
0.558,-1.143
-0.187,-0.956
-1.522,-1.717
-0.402,1.668
-0.711,-0.517
0.208,0.195
-0.624,0.635
0.713,-2.407
-31.271,0.499
-3.24,0.709
1.358,0.276
0.322,0.959
-0.207,0.489
-0.948,-0.915
0.867,2.325
0.501,-0.423
-2.303,1.518
0.699,-0.983
0.002,0.336
-0.723,0.73
0.096,0.788
4.071,0.024
-0.169,1.005
0.133,-8.823
2.13,-0.449
2.365,-1.084
2.673,10.102
0.175,0.456
0.567,0.555
-4.182,-4.106
1.41,-0.296
-2.649,-0.638
-0.623,-2.701
-0.32,-2.118
-4.537,0.148
-0.756,-2.391
-0.741,23.512
-0.763,1.387
-1.082,0.412
-0.318,-2.657
0.28,0.617
0.558,-2.698
3.049,0.491
1.044,-10.903
3.397,0.035
-1.043,0.441
0.396,2.544
-0.13,-2.0
-0.045,1.634
2.283,1.562
-1.909,0.959
0.823,0.55
-2.402,-0.315
-2.452,-1.459
-0.001,-1.324
2.158,5.669
1.654,-0.896
0.158,-2.085
-1.529,2.963
-1.011,-0.128
7.781,-0.692
0.677,-9.916
3.949,0.86
-0.003,-0.917
2.35,-60.429
-1.233,-1.417
0.06,1.257
-0.744,3.766
-1.064,0.122
0.525,-1.21
-0.014,0.248
-1.762,25.346
-1.667,1.588
0.618,0.205
-5.255,-0.707
-5.251,-0.189
-10.063,63.924
2.266,-0.575
0.014,-0.091
0.096,-0.054
-1.086,0.53
-7.021,1.33
-0.449,-1.3
1.2,0.347
-0.355,-0.413
1.778,-1.858
2.97,-1.375
0.36,6.667
24.371,3.666
-0.854,0.909
3.883,-1.297
-0.167,-0.635
-4.259,0.886
0.053,-0.337
2.579,-1.215
0.748,-1.774
2.291,2.056
-2.938,2.653
-3.644,-2.241
4.717,2.074
0.04,1.045
1.2,0.533
0.131,0.474
0.699,-1.279
-0.943,1.653
-0.211,0.91
5.233,-2.992
1.349,-2.359
-3.983,-12.227
-5.564,11.657
-1.625,0.004
-0.552,-1.881
0.215,1.366
-3.361,-0.094
-1.085,0.2
0.274,-0.482
-2.213,-3.869
-0.409,-8.414
1.384,0.769
0.702,0.699
-0.231,-0.651
0.465,1.299
6.902,-0.69
-4.943,0.458
2.127,8.518
0.801,6.819
1.287,2.647
-2.053,0.168
-0.869,-0.398
0.524,-17.799
1.94,-4.34
0.049,4.894
-0.832,-0.714
-0.243,0.538
6.212,-1.381
0.282,-1.83
-1.595,2.959
-0.769,-0.004
0.399,10.187
0.019,1.212
-16.649,-0.364
-0.656,-0.698
0.628,-1.156
2.657,-0.43
-43.395,-0.086
-0.645,67.067
0.085,0.443
0.835,1.423
1.143,0.113
-0.417,-4.326
-0.339,-0.193
-0.35,0.355
0.193,-10.747
-0.296,0.27
2.356,0.292
-1.616,-2.087
2.736,8.059
-0.202,0.949
-1.956,-0.856
-0.968,0.982
1.253,3.187
-1.226,-2.247
0.004,1.567
-1.747,-1.688
-0.106,0.06
-0.428,-1.113
0.5,-0.926
-0.563,-3.366
-1.616,-6.166
0.175,0.835
3.078,0.465
0.734,-3.523
0.159,-0.102
0.442,0.447
-0.544,-2.287
0.609,0.358
1.041,-1.914
-2.44,-0.072
-1.46,-1.704
0.157,-3.651
0.018,-11.761
-0.295,-0.909
0.056,-0.865
-1.013,2.366
-0.204,1.03
-0.73,0.252
1.103,-1.275
