Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-1.733,-1.474,0.374,-12.446,0.358
-2.099,-0.309,0.499,0.252,-4.846
-1.795,1.906,0.295,2.016,-3.126
2.115,-0.467,0.231,-0.055,-12.809
-3.037,-5.27,2.834,-1.919,1.61
-1.656,-0.551,1.029,-1.261,7.888
-1.192,2.768,0.958,1.685,2.802
0.093,0.723,0.858,-0.503,-0.576
0.736,-0.212,1.796,0.124,1.098
2.262,15.491,-0.008,-2.409,0.788
0.112,-0.013,-2.516,-0.555,4.013
-1.483,-0.923,0.102,-22.802,-4.13
-0.941,2.884,-2.417,-1.465,-1.138
-9.414,0.446,1.343,-0.428,-0.037
-0.971,-1.533,2.253,0.67,-0.496
3.773,-0.431,-0.528,-0.294,-0.691
0.168,-1.062,0.217,-0.442,-0.86
-1.738,-0.871,-0.111,-0.025,-2.653
-1.836,0.895,-7.123,-0.081,-4.393
2.585,0.797,0.52,1.311,1.299
3.676,5.748,-0.639,0.582,0.128
0.631,-1.091,2.82,0.206,1.942
-1.061,0.498,-7.342,-2.255,-1.487
1.144,-1.857,-2.765,0.024,-0.657
-23.725,6.258,-1.072,-1.934,1.041
3.222,-1.242,-1.129,0.533,-0.057
-0.804,-0.123,-2.435,-0.575,4.785
1.432,-2.009,-1.519,-0.295,-1.121
2.512,0.529,0.273,0.39,0.088
0.748,-0.614,-0.577,-3.143,-0.662
-0.135,4.026,3.096,-2.867,-0.435
-0.658,-0.347,0.902,-0.308,-1.584
2.159,1.946,0.586,-2.69,2.519
-0.529,-1.521,-0.757,-0.187,-0.318
0.186,-0.628,5.651,0.784,4.556
-0.192,-2.103,-14.81,0.623,-0.075
-3.999,-1.46,3.823,-0.979,-0.954
0.588,-3.123,0.541,-0.925,9.602
1.553,1.361,1.006,-13.924,-1.475
1.658,0.397,-1.739,2.41,-1.002
-14.15,3.189,0.598,0.04,1.987
-1.052,1.923,0.217,-0.864,-0.522
-16.203,2.18,0.352,-4.791,-2.454
-2.032,0.26,-0.866,-0.802,-2.538
1.433,0.144,2.003,-2.26,-1.683
-2.747,4.449,0.415,1.823,-1.377
4.747,0.445,2.017,0.32,-1.868
-0.619,1.249,-0.598,-12.682,-0.204
-0.809,-0.478,1.971,-2.857,0.171
-1.931,1.033,-3.287,2.366,-0.901
0.148,-0.227,-0.696,-2.647,-0.462
50.967,-14.009,-80.217,-2.029,0.321
0.691,-11.427,0.705,0.885,-2.282
0.437,1.507,-1.685,-1.035,0.132
0.442,-0.867,0.15,-12.313,-0.8
-2.869,0.401,-0.832,-0.423,8.192
0.001,1.225,0.774,-6.185,17.214
1.172,0.589,1.934,-0.723,1.173
1.538,-0.547,24.699,-0.77,-0.487
-6.268,1.072,-0.025,2.558,-1.046
-2.396,-6.195,-0.272,0.74,0.532
7.014,0.122,0.302,-2.413,0.41
2.665,10.315,-1.329,4.501,-4.32
-1.075,0.713,-4.068,0.228,138.832
0.028,0.207,-1.899,-0.445,-1.222
-2.88,1.532,-0.291,-1.923,-3.116
