Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
122.003,80.694,108.314,46.23,63.276,59.346,58.769,109.539,57.014,136.458
60.748,101.563,112.541,107.187,172.599,118.106,136.905,61.249,51.436,19.897
41.259,-12.83,125.522,85.176,91.33,119.335,75.622,29.403,56.869,38.807
44.34,-15.552,152.387,100.465,119.914,100.754,132.86,96.096,66.534,40.83
62.966,57.606,95.339,44.563,134.313,78.127,112.876,51.63,16.667,-14.991
89.171,40.257,68.05,126.084,108.06,108.833,76.236,32.571,82.999,47.096
89.812,-2.34,150.289,88.219,94.359,28.498,72.527,16.853,30.087,62.464
129.308,44.508,121.309,92.843,100.692,38.528,172.426,75.042,61.776,53.887
126.45,106.097,104.373,38.613,95.752,74.487,80.328,71.646,82.17,108.735
93.635,-17.588,126.565,67.301,33.884,128.429,167.363,43.229,7.123,60.109
77.804,50.06,91.48,103.804,58.977,69.587,51.766,48.426,50.764,95.479
83.293,91.725,127.828,121.758,83.73,37.216,113.227,66.817,76.179,116.801
102.8,85.371,100.96,112.024,135.286,79.538,87.59,24.734,104.919,74.439
116.23,-6.914,75.266,114.847,158.983,96.75,140.903,47.108,138.289,82.554
104.982,51.085,66.75,142.363,62.112,36.805,36.634,69.362,77.471,49.591
92.051,33.877,57.387,100.823,67.124,55.532,38.102,46.763,90.558,23.31
84.348,23.707,113.833,113.953,46.161,86.467,83.298,80.592,42.107,-20.352
82.103,100.355,140.564,91.524,79.781,62.989,57.553,119.192,118.006,110.763
106.593,39.51,102.326,75.023,110.568,60.607,135.588,81.153,111.918,125.757
101.472,53.314,88.204,144.91,62.184,95.756,65.903,48.666,37.809,68.913
101.204,84.747,86.991,46.123,56.824,73.262,57.093,102.45,88.638,105.083
92.574,69.481,138.3,163.381,59.441,-5.284,76.372,16.475,72.93,101.664
104.304,33.089,150.56,52.269,56.116,56.257,50.461,88.98,83.262,52.291
102.56,88.53,119.694,43.014,116.041,86.282,73.284,96.211,58.534,31.448
83.867,31.111,147.316,78.336,128.555,-16.13,115.913,98.425,68.511,49.822
71.517,65.697,131.028,70.948,53.712,52.835,136.535,43.768,52.491,52.291
96.894,58.777,162.266,115.109,134.156,143.173,34.03,107.175,13.374,169.979
80.355,37.138,75.708,79.271,118.049,130.63,114.382,-1.217,78.619,-10.823
131.248,75.54,107.269,135.284,56.425,113.034,27.684,91.259,29.049,67.999
113.051,65.731,96.085,114.811,131.689,43.038,66.139,60.343,96.549,69.52
130.281,70.809,65.405,54.424,85.226,109.359,110.842,100.966,121.687,47.548
77.182,74.319,119.923,81.176,114.293,64.154,58.156,74.737,99.38,30.257
89.158,77.941,72.751,78.006,56.518,99.419,119.567,56.05,139.43,68.187
82.634,69.842,143.641,110.666,98.156,46.471,90.089,106.785,93.658,23.676
87.538,81.637,65.179,117.22,85.177,116.707,130.231,18.241,5.309,23.419
115.635,-7.813,92.812,147.491,47.555,56.46,55.521,84.629,45.237,104.872
77.811,21.556,84.571,99.426,91.344,32.837,101.91,68.569,114.567,41.758
87.252,40.112,89.203,117.833,130.166,127.018,141.844,24.173,98.828,70.95
63.388,74.258,60.598,57.446,40.769,17.862,64.666,13.553,114.007,54.089
44.589,20.495,106.039,36.261,61.549,35.143,91.186,47.934,135.75,81.144
45.848,57.773,82.421,82.816,117.942,69.376,133.265,2.64,45.464,64.08
128.79,74.522,112.433,82.599,64.457,52.606,69.702,46.229,63.681,15.487
49.451,42.471,140.697,123.707,76.51,113.528,111.08,79.599,120.309,137.92
115.166,42.468,73.449,147.567,146.396,85.125,73.938,84.571,52.801,25.731
79.94,57.033,133.277,54.418,118.028,73.895,153.477,78.589,44.568,6.496
93.133,81.121,71.324,118.506,48.719,103.865,62.402,101.901,51.164,63.502
103.731,77.392,68.791,34.089,107.025,0.408,38.724,48.584,73.529,38.08
88.632,77.518,64.372,76.23,87.964,103.208,113.192,64.658,50.484,128.139
82.242,35.757,75.051,70.023,156.82,70.428,27.518,24.216,97.81,89.787
58.431,85.536,97.796,114.211,79.891,38.357,80.557,58.484,63.918,120.522
122.078,72.002,56.407,41.065,88.997,62.183,61.237,46.842,45.513,23.15
45.621,90.568,89.886,33.068,146.328,-7.384,110.022,52.929,77.157,63.086
113.648,59.93,76.62,134.437,67.947,53.21,49.243,97.839,86.526,8.431
95.828,89.0,69.482,36.106,49.423,57.664,138.143,61.738,70.699,57.468
77.191,68.852,108.939,62.847,58.877,79.235,182.949,49.096,106.156,27.602
114.136,77.307,148.933,112.802,49.364,46.605,99.972,7.033,97.317,126.709
88.886,62.221,125.485,87.466,134.055,52.372,67.916,78.591,53.984,122.929
62.376,63.648,67.725,98.636,58.293,30.92,174.662,43.951,134.806,108.346
110.965,9.939,78.608,86.137,42.278,26.724,177.022,65.641,108.226,51.268
88.558,99.317,135.417,97.675,136.647,115.815,54.033,50.565,84.03,133.656
127.861,89.547,162.996,93.439,31.724,103.033,85.138,94.192,88.361,144.849
76.461,38.721,122.677,103.385,123.807,63.573,92.126,48.95,96.908,121.133
88.084,104.462,120.054,110.893,72.476,-13.079,66.582,67.433,74.806,143.313
96.762,82.142,151.747,112.702,58.172,131.283,180.854,71.383,53.871,77.48
93.693,76.205,74.86,130.154,112.311,32.586,160.794,26.46,40.847,101.687
31.351,77.445,145.134,118.524,89.42,100.389,140.001,59.456,62.061,49.74
95.946,12.522,75.559,70.771,121.461,129.705,178.524,11.75,110.0,138.582
78.87,31.539,140.013,25.836,105.499,131.611,52.821,78.158,36.679,52.286
89.435,12.873,111.611,28.343,65.312,144.4,100.979,67.417,100.91,120.965
66.919,49.856,157.238,128.513,117.648,89.447,58.076,48.005,38.553,72.441
142.86,38.862,73.359,128.304,72.573,-2.716,114.357,18.475,137.151,-4.146
95.491,51.431,113.02,53.205,103.259,44.169,66.681,80.305,111.304,-9.018
71.849,59.261,94.542,40.083,104.655,55.989,102.713,42.419,87.635,111.863
108.904,-20.082,90.686,90.15,92.156,84.853,175.89,61.1,79.694,107.457
65.859,90.847,95.666,65.781,65.768,83.963,96.463,103.675,81.297,-29.627
49.918,79.168,99.284,57.29,170.326,62.256,25.015,57.119,106.287,174.952
65.529,89.327,117.516,127.329,44.905,108.489,104.389,88.121,34.547,43.982
110.339,21.207,118.849,106.338,142.891,44.635,38.019,42.275,82.628,117.187
100.315,93.96,134.375,72.464,67.589,98.425,68.997,5.289,85.722,-18.441
117.619,73.096,91.297,108.029,31.678,75.046,20.254,6.404,127.387,132.8
48.716,91.605,75.843,87.2,106.15,90.272,170.699,67.361,16.589,60.503
31.98,29.518,68.347,91.698,76.34,90.607,118.075,79.577,114.826,125.856
60.854,57.145,78.352,89.015,96.081,130.797,33.989,66.216,78.198,50.469
64.861,83.728,151.981,117.868,55.349,95.865,112.556,107.068,107.371,25.912
99.496,-17.365,87.085,98.67,91.768,154.55,76.66,48.975,10.233,14.89
111.012,48.293,74.655,89.155,123.991,65.025,55.281,11.937,49.499,51.482
112.757,82.514,79.108,134.89,98.542,51.194,171.98,51.068,83.597,105.794
96.672,13.911,110.559,151.355,100.188,61.388,50.93,84.651,89.555,41.799
74.795,22.686,66.591,115.668,53.752,43.173,184.256,68.063,87.136,39.884
119.556,45.885,88.998,116.134,124.425,54.403,115.161,11.647,27.681,81.167
93.93,48.343,62.636,77.469,75.673,73.728,23.066,15.415,131.686,69.535
81.054,0.922,129.744,130.03,84.609,-19.272,77.179,74.804,60.984,98.762
89.957,18.602,88.399,119.33,83.819,42.253,103.708,74.873,28.348,-17.044
77.647,8.624,75.653,93.696,136.819,128.973,73.515,6.452,111.024,87.005
101.405,58.459,61.359,135.536,154.781,138.018,92.491,58.236,58.977,59.037
60.547,26.306,148.31,52.016,154.434,69.454,106.918,64.352,43.944,95.322
122.719,-17.258,108.354,128.165,87.768,56.204,91.353,42.652,74.426,107.422
68.601,84.961,52.807,23.692,79.691,46.326,44.372,98.573,150.021,116.369
78.756,65.677,109.23,32.236,64.768,-10.851,155.7,66.716,99.644,79.695
69.259,9.367,106.185,45.54,93.475,42.635,58.226,64.262,57.51,-6.22
104.577,58.372,124.252,124.443,115.417,80.933,104.836,78.75,24.987,47.974
105.082,-11.259,83.157,94.594,66.079,119.818,45.907,85.648,33.712,-0.095
83.469,36.308,118.285,159.795,72.92,85.534,22.262,43.702,125.033,159.211
48.274,87.515,118.738,68.72,120.579,65.08,65.577,39.105,88.971,7.939
88.628,64.778,77.217,113.43,79.077,14.352,122.748,13.553,49.5,123.316
96.144,69.107,115.395,85.486,54.301,114.143,99.936,60.052,92.654,8.357
99.631,43.214,63.828,79.998,80.44,81.258,58.346,23.576,71.298,153.268
58.734,81.109,60.454,65.741,62.882,39.991,92.544,59.495,23.819,-24.704
76.773,81.394,113.493,85.518,107.6,57.344,73.505,57.891,44.787,-2.282
45.847,102.553,102.458,32.875,44.631,4.846,90.094,31.235,93.228,33.07
62.255,45.056,71.145,103.536,65.142,91.449,88.131,58.896,108.151,-8.589
139.461,63.217,97.137,59.618,87.905,119.507,66.257,83.564,77.416,46.659
102.489,61.158,99.208,154.667,85.416,80.385,74.246,42.811,98.902,70.927
75.759,46.074,53.522,106.788,174.388,18.445,92.362,74.053,127.624,121.227
72.014,27.49,106.116,90.787,143.031,26.414,132.33,48.059,96.609,44.272
79.707,78.855,95.435,83.424,125.538,114.239,50.904,106.659,72.024,12.007
96.759,83.549,76.167,43.484,127.72,74.237,121.212,56.933,94.667,3.512
124.339,89.267,100.31,88.598,40.826,74.105,69.459,9.765,66.783,159.586
68.45,17.291,95.628,135.888,91.238,49.497,94.166,95.879,79.455,89.422
74.951,62.171,86.23,114.331,42.594,93.077,80.276,83.696,86.832,-13.764
54.207,2.495,98.46,63.514,73.817,35.584,135.234,88.652,119.97,30.639
108.751,29.25,122.334,84.375,101.204,121.756,167.474,94.872,46.355,22.35
