Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
49.351,65.128,31.755,23.167,36.726,52.662,39.528,103.378,96.806,97.303,91.123,70.513,55.38,57.646,17.692
108.743,49.704,56.531,45.596,102.996,68.578,80.872,129.843,69.023,97.362,102.446,69.394,173.697,77.937,9.569
113.212,68.457,59.83,44.192,104.881,74.737,83.536,77.087,61.149,101.861,83.31,103.113,58.279,78.389,70.629
72.503,92.994,81.24,96.074,126.11,86.372,97.007,131.698,73.283,24.708,80.757,79.82,21.902,89.593,96.177
95.686,67.509,35.509,187.329,116.492,66.171,80.828,91.217,27.079,24.611,84.183,66.42,21.711,28.803,23.355
78.249,80.813,60.827,103.559,113.913,50.686,63.568,124.323,94.869,98.579,73.311,101.199,132.49,50.424,78.858
64.658,110.545,55.367,192.77,31.056,71.525,108.938,88.07,85.322,100.352,33.407,83.812,108.568,39.815,59.65
103.56,110.164,43.565,26.771,95.664,52.868,95.96,153.822,100.996,63.526,79.456,79.617,102.686,83.453,73.832
92.37,84.209,43.064,71.635,73.002,58.469,73.997,101.155,109.153,80.899,70.589,103.954,87.572,109.829,75.682
32.207,70.012,49.527,129.516,19.041,72.823,105.537,85.542,104.942,50.72,91.711,81.357,118.155,86.898,47.759
120.829,63.0,71.762,129.922,39.296,75.261,96.005,90.454,92.546,68.719,42.212,53.318,84.602,101.881,49.503
50.739,96.847,59.126,101.307,61.207,109.212,80.276,70.936,65.166,135.424,79.342,58.565,50.222,87.902,72.993
115.696,111.763,52.669,52.416,43.939,98.857,33.929,89.748,69.156,95.136,125.619,84.339,134.486,95.939,3.573
102.196,72.396,104.291,98.019,123.574,96.99,73.404,104.52,74.82,113.832,115.047,81.294,38.069,81.539,76.704
84.392,58.263,81.609,101.197,165.152,64.913,76.361,76.164,75.486,97.658,70.001,66.002,94.324,0.823,55.266
85.202,81.593,85.593,65.496,50.361,73.343,46.384,75.157,107.4,86.455,96.59,88.81,104.807,54.695,62.198
28.665,68.736,84.172,23.684,103.419,65.859,76.153,95.925,21.559,38.515,96.072,97.537,119.034,81.813,86.674
116.721,71.069,92.197,147.456,-33.287,58.196,80.232,51.201,43.147,89.642,62.035,101.633,150.738,73.107,70.215
94.159,58.91,59.499,36.198,42.014,58.567,43.64,54.966,66.086,2.36,73.127,84.696,51.681,67.46,25.181
74.41,83.643,28.918,34.786,131.314,53.961,30.418,89.423,44.915,91.232,84.679,89.859,90.589,100.528,101.863
131.652,81.16,28.904,86.937,134.993,72.385,70.533,117.053,87.929,88.903,105.38,51.504,139.126,63.874,82.87
122.133,115.028,35.054,23.853,41.147,95.798,106.981,108.843,28.345,77.212,77.597,86.16,89.805,81.954,79.085
99.443,74.237,36.05,67.108,12.714,53.358,88.592,177.772,87.697,89.991,81.318,72.777,143.585,97.075,33.971
74.755,73.432,52.681,76.206,161.016,80.308,108.067,71.093,78.403,66.165,78.127,76.325,37.671,13.997,65.902
112.247,50.843,96.94,130.217,101.844,47.678,113.168,147.956,70.026,110.019,79.851,97.14,157.826,78.264,52.716
78.19,73.322,109.55,86.916,103.492,63.732,111.482,115.598,35.937,-1.91,50.608,90.648,118.918,89.121,89.648
67.851,78.229,80.945,111.719,-0.675,101.014,81.746,98.973,87.496,-13.836,33.778,58.222,56.716,88.632,61.568
123.467,120.087,44.606,96.162,103.2,52.149,37.573,157.334,12.521,104.482,83.613,84.855,134.937,59.98,91.24
115.518,52.066,76.284,140.658,22.748,94.683,105.416,121.412,85.67,95.021,54.148,72.664,84.643,20.117,28.163
83.619,71.775,45.156,43.153,97.053,112.996,71.549,144.147,99.577,20.841,72.025,59.645,38.673,36.328,34.547
45.664,66.094,43.571,101.267,172.436,60.327,83.294,141.098,75.856,98.344,45.54,97.521,146.509,112.396,29.731
80.986,73.067,38.017,138.787,59.952,53.148,59.284,69.363,52.176,82.48,39.656,115.759,114.831,99.346,97.999
95.527,71.89,63.069,107.685,163.639,105.669,38.746,183.934,107.373,61.382,73.366,66.141,33.966,109.925,77.423
103.406,66.177,61.387,69.25,162.975,52.955,81.802,98.169,97.205,87.891,23.289,61.313,63.513,22.689,68.41
123.945,75.038,57.754,107.496,82.449,109.254,81.96,58.044,96.791,120.984,56.805,70.033,65.174,57.916,32.067
68.756,78.478,103.865,87.17,6.737,107.226,104.499,83.44,51.731,74.047,86.754,98.767,166.662,28.639,86.205
111.747,61.505,87.815,93.877,-29.738,68.649,77.558,172.306,28.494,7.451,76.358,92.728,85.597,55.664,14.504
115.957,83.901,42.424,49.246,27.176,54.51,94.227,73.786,50.253,79.006,74.544,69.799,-1.662,52.527,5.147
106.963,90.86,98.153,7.674,67.863,51.684,59.915,153.561,105.356,66.904,109.541,100.542,96.741,15.897,109.302
131.022,91.409,104.906,7.162,89.032,98.038,87.574,110.567,99.792,71.314,105.455,85.9,132.61,48.279,27.586
65.042,72.125,27.272,148.568,19.977,59.035,87.375,51.642,115.424,65.647,84.784,74.325,42.964,29.391,59.585
72.199,55.029,61.544,85.795,158.482,66.95,84.13,149.944,84.765,72.305,59.312,63.335,133.336,72.21,38.657
121.74,72.514,71.16,39.774,75.24,102.706,37.045,83.379,78.498,67.869,123.029,82.673,81.274,102.944,44.233
63.729,98.497,28.656,146.133,161.641,99.755,102.774,101.26,35.345,109.325,86.987,94.96,-20.518,-6.465,63.241
85.012,83.733,106.844,72.056,99.089,60.108,89.226,85.927,79.405,90.309,79.929,85.0,83.566,54.484,47.619
45.69,95.232,73.314,71.688,-14.01,89.013,60.582,100.569,88.844,64.099,88.409,105.434,133.866,28.144,21.518
102.877,62.621,93.686,37.682,-3.375,47.569,41.013,70.13,72.605,114.987,80.887,93.601,173.896,14.293,38.754
110.901,55.135,108.502,89.596,38.359,45.789,101.223,94.863,42.037,80.971,94.475,61.271,101.257,110.594,71.279
137.466,102.162,96.859,0.576,-8.055,54.945,101.434,113.778,53.681,49.276,60.56,89.321,116.687,55.22,94.848
116.058,114.088,79.662,37.246,61.97,90.87,77.306,97.749,54.365,83.584,67.626,116.263,41.237,56.258,36.861
132.491,59.056,52.961,78.012,105.942,51.605,106.286,122.335,116.291,51.948,52.592,116.676,111.564,85.684,93.561
15.128,44.581,36.429,58.433,81.613,90.592,78.973,75.947,95.114,94.9,50.162,91.758,49.533,78.135,69.273
95.069,105.705,115.824,59.972,132.634,70.792,98.72,127.889,51.599,23.03,80.69,78.385,139.09,58.98,70.592
136.547,85.432,19.859,168.631,88.018,106.685,76.721,106.451,87.305,3.16,21.509,99.387,64.832,52.715,58.062
55.322,69.329,40.934,149.175,75.057,56.729,86.172,92.732,87.12,-11.535,48.337,101.108,1.031,61.554,63.16
110.653,99.671,51.292,82.2,116.137,50.977,76.057,152.236,80.46,0.374,112.809,93.084,139.909,-1.216,60.334
168.805,50.275,57.256,130.764,-3.515,91.699,44.148,113.543,114.788,46.622,63.135,91.998,57.617,106.701,85.607
93.16,62.6,43.639,85.915,19.765,71.302,107.308,85.285,70.836,116.264,42.941,56.71,13.173,62.679,29.295
114.26,54.12,78.709,85.758,93.304,91.333,92.823,138.045,17.715,55.258,106.764,78.213,70.857,43.874,36.276
142.709,116.964,98.549,90.372,37.766,62.755,28.595,126.909,88.506,46.693,83.013,73.969,131.379,69.382,-19.734
75.431,75.867,92.004,161.973,56.048,93.926,91.577,132.792,21.832,106.395,83.926,90.716,45.132,9.357,86.88
67.189,68.761,77.001,102.537,118.603,110.237,74.767,122.153,84.088,51.03,47.833,95.397,122.484,123.46,113.514
86.588,58.395,50.342,68.985,69.267,90.701,73.392,109.021,75.833,88.261,49.324,65.352,168.569,43.212,48.912
92.789,43.95,41.91,12.006,7.533,62.575,106.717,128.025,23.502,59.393,95.591,74.463,162.016,123.96,61.256
41.604,99.361,43.895,46.288,58.957,102.151,54.062,70.19,47.794,39.282,76.081,68.815,21.107,88.456,81.768
70.29,72.934,98.345,21.157,44.191,80.635,46.787,153.052,97.551,8.815,65.713,98.749,131.706,79.677,54.111
104.857,79.291,38.084,103.583,72.621,96.825,117.557,87.857,25.617,96.627,76.243,118.389,20.093,100.708,65.864
75.727,87.537,39.029,158.593,65.905,71.729,95.486,115.117,50.2,94.176,74.296,77.261,26.363,80.33,73.304
105.419,56.673,47.622,45.3,40.454,65.741,86.159,167.795,95.669,82.351,29.193,94.211,105.361,49.591,76.615
22.419,80.04,54.154,103.62,46.635,109.012,94.015,111.171,60.962,81.745,88.22,92.211,119.129,-21.415,77.973
85.142,55.986,77.695,102.443,38.099,67.289,43.363,104.987,37.549,67.623,35.329,69.637,23.086,-12.228,61.122
101.294,44.853,94.553,85.604,75.046,53.17,83.255,64.409,65.699,126.172,128.535,79.102,65.242,71.981,-18.151
89.765,92.468,49.229,60.547,127.664,115.133,86.782,121.388,81.106,81.466,72.481,75.98,32.947,75.473,66.461
104.656,69.647,96.947,29.877,90.036,76.009,85.841,78.815,72.292,94.138,99.205,63.521,46.341,35.912,37.646
104.302,67.668,79.37,93.525,62.102,106.469,58.607,76.561,88.985,126.202,90.132,80.707,98.813,34.077,72.861
53.401,81.42,39.416,104.095,70.79,58.0,52.447,123.574,67.818,125.561,97.733,99.502,32.296,33.771,67.681
125.641,68.412,50.254,24.731,62.062,73.375,99.763,58.663,13.304,102.988,68.41,111.554,145.593,51.354,85.214
38.086,104.21,74.514,166.852,63.768,82.246,91.346,103.455,75.68,39.756,75.37,70.274,140.25,66.014,107.319
89.131,72.36,51.323,93.901,149.691,67.77,71.544,94.913,109.031,71.175,122.838,91.744,64.531,59.684,121.915
90.393,50.919,80.097,83.726,65.828,87.115,45.595,133.121,24.256,103.102,38.899,57.984,84.501,38.376,1.922
94.889,47.837,59.577,68.68,68.404,52.751,53.695,145.26,67.055,42.218,48.876,100.678,119.382,86.715,69.654
80.54,67.603,92.185,80.884,64.002,100.78,94.484,101.915,21.727,78.238,55.584,65.939,126.489,22.903,-8.712
