Response,Explanatory1,Explanatory2
89.054,57.832,69.653
43.133,-5.783,93.807
60.055,108.832,104.634
62.703,143.381,134.588
83.569,120.889,38.292
70.164,149.383,46.985
110.219,54.851,51.086
106.178,125.502,75.592
75.096,91.631,104.162
87.584,86.464,25.052
89.755,120.184,91.854
74.18,104.763,121.446
101.204,110.714,123.638
88.652,69.763,83.285
111.28,60.793,59.299
57.881,72.574,84.538
105.843,153.051,96.817
100.558,99.637,74.384
103.08,85.678,109.95
79.954,135.315,15.67
94.622,108.716,10.467
92.595,19.177,30.225
96.73,132.716,33.999
62.749,111.463,68.919
87.674,40.121,121.808
98.457,17.676,93.097
68.832,83.097,5.008
99.122,126.544,79.894
76.351,119.943,35.113
96.597,81.24,27.27
107.111,148.066,41.544
67.872,63.06,24.523
61.069,122.075,82.161
46.586,28.242,63.79
67.289,29.373,56.504
76.986,42.442,0.17
96.825,102.707,6.678
92.985,169.426,0.414
93.1,23.928,64.809
105.822,120.115,2.925
97.972,138.63,115.035
107.333,84.152,-22.438
91.983,81.679,88.418
58.207,81.121,128.401
61.941,99.716,17.148
70.352,67.998,64.339
96.674,33.563,10.593
98.165,54.834,123.812
60.135,133.784,25.427
109.153,101.908,106.617
71.918,38.882,20.972
54.189,57.412,86.893
95.177,61.291,31.318
101.37,86.472,141.047
78.115,64.79,4.731
59.44,186.489,143.256
112.073,41.371,135.026
95.421,131.636,118.823
93.235,43.089,88.427
89.568,59.474,76.774
97.79,123.418,57.832
98.634,178.74,38.538
70.623,162.475,131.71
88.059,138.028,103.615
81.063,117.195,83.488
85.25,21.939,104.278
64.761,68.12,51.635
74.521,10.178,7.577
109.021,98.293,69.093
101.891,97.932,43.687
98.655,46.155,61.789
52.089,147.347,127.686
94.845,135.183,71.99
92.464,34.887,52.53
64.712,18.285,8.662
102.699,33.393,123.634
76.798,55.765,83.478
78.233,76.583,9.99
44.571,-16.409,45.288
92.597,156.392,103.77
59.69,69.398,92.754
78.992,156.904,85.723
66.601,31.14,11.615
84.07,113.591,36.551
69.608,90.343,132.203
81.525,66.098,66.011
54.156,140.369,89.305
83.619,32.302,33.133
82.295,106.058,124.443
78.222,44.343,16.053
102.542,7.031,100.986
83.102,163.934,148.404
99.409,156.065,101.9
49.566,169.98,-10.092
112.606,89.67,61.234
92.915,119.508,50.862
66.296,-13.696,79.49
103.386,136.056,40.181
77.581,48.021,-13.021
73.318,59.37,-11.619
113.043,123.656,56.296
78.749,31.182,103.093
102.248,28.959,14.419
63.054,28.351,30.623
59.731,155.847,107.508
96.199,84.313,94.32
83.698,119.929,114.198
44.549,42.565,28.418
93.41,64.831,21.139
108.751,6.011,30.521
97.246,53.754,87.355
93.809,110.519,24.402
97.696,75.901,87.551
81.364,29.702,71.168
96.243,64.855,132.944
69.206,65.219,131.731
78.505,91.234,87.086
107.427,96.649,70.115
106.249,69.815,107.086
84.148,4.307,54.42
52.953,101.413,78.426
58.639,114.163,-23.494
54.474,93.599,130.806
43.434,69.776,58.171
69.383,35.301,76.636
68.659,5.468,53.843
90.286,124.706,-2.482
57.648,61.049,101.47
64.168,53.274,75.67
84.954,69.355,-15.145
106.79,44.885,109.813
72.607,61.376,64.71
99.335,87.303,55.513
87.843,107.441,127.579
82.275,60.642,73.098
91.49,135.556,67.825
98.769,74.662,108.358
92.863,97.714,108.831
106.638,48.208,94.507
79.923,50.779,89.986
67.597,50.375,52.276
102.365,13.896,6.778
79.473,34.879,41.674
94.506,25.342,57.365
99.992,73.757,117.81
100.806,21.87,83.078
83.314,95.197,60.978
86.488,22.982,29.485
85.189,137.565,56.511
100.56,159.83,114.45
100.32,35.399,77.064
92.635,59.575,107.497
93.938,94.023,77.768
74.319,97.396,88.89
103.686,70.034,78.103
104.171,114.443,28.392
55.773,172.279,95.283
98.113,150.387,36.549
63.728,99.861,102.496
71.883,36.942,34.61
84.552,106.616,68.927
62.986,115.677,71.584
60.317,114.214,49.778
98.005,88.164,42.754
77.74,102.037,113.172
100.305,66.477,86.632
89.767,110.656,-18.133
72.022,64.889,70.045
91.631,45.119,73.805
100.229,101.62,58.658
105.972,40.547,102.471
76.192,107.333,109.271
72.653,60.279,113.191
113.79,54.926,110.303
67.217,106.556,20.199
90.488,-5.706,112.416
100.082,82.555,68.022
63.246,-1.234,90.125
101.64,33.274,-9.859
93.064,101.42,69.377
53.292,43.554,133.133
79.619,146.089,31.71
57.411,42.964,6.805
69.408,68.146,70.238
84.595,119.144,63.482
99.1,94.478,36.94
57.117,42.91,88.242
96.431,62.04,18.574
84.25,40.903,89.809
99.777,25.461,43.551
103.756,131.421,79.015
100.768,121.463,55.482
101.28,126.103,92.236
77.112,101.093,36.935
64.46,7.822,117.38
96.579,106.668,17.501
90.789,76.346,-13.281
69.897,54.387,6.388
83.86,161.429,54.701
100.468,22.452,12.602
89.088,137.184,13.931
86.984,86.647,44.701
94.137,133.358,30.226
101.636,-6.795,77.272
110.319,90.249,98.056
96.174,36.745,92.225
103.203,85.638,52.095
66.746,94.617,-23.225
103.327,48.378,144.55
78.073,122.462,94.167
100.882,77.375,108.73
77.915,48.321,116.535
67.702,72.855,73.096
71.297,-19.742,-21.421
88.891,126.5,39.837
109.369,137.493,105.372
60.244,33.677,55.736
84.584,120.906,17.007
91.721,34.698,97.654
90.62,53.62,-16.564
88.602,76.205,-1.064
98.899,149.174,80.297
72.615,70.781,47.536
102.415,1.858,16.848
75.902,135.684,31.464
60.153,183.521,136.397
82.367,81.556,85.999
102.091,47.314,76.249
57.38,44.678,49.671
73.781,57.512,84.419
70.932,45.619,17.471
83.894,10.411,102.17
92.937,96.743,5.856
96.35,14.004,77.846
84.563,71.554,36.154
101.076,127.975,42.201
69.037,163.868,19.235
89.02,106.559,79.806
101.533,71.847,100.939
97.859,82.38,79.414
76.393,16.339,24.632
64.765,95.774,0.693
72.155,54.269,16.927
81.542,35.587,37.86
69.912,76.591,30.115
54.165,41.562,20.188
65.154,41.198,64.451
54.409,1.676,84.429
62.169,153.117,78.704
59.602,130.197,71.598
101.378,95.928,75.29
73.99,152.036,113.019
80.543,77.751,69.695
64.552,90.231,79.939
99.602,67.508,37.64
109.116,28.445,89.291
86.962,122.711,9.957
85.936,39.277,119.186
101.227,32.768,71.319
68.559,41.661,82.22
97.488,116.891,67.047
93.838,67.345,12.406
93.276,62.419,53.839
100.44,111.493,111.864
95.535,15.416,130.4
62.826,42.128,44.789
54.975,69.051,90.516
100.249,12.653,93.497
99.06,96.825,33.988
82.851,40.609,43.392
103.845,150.214,29.83
58.644,53.827,70.018
81.305,100.845,98.107
109.057,116.976,9.865
81.019,36.808,88.389
56.792,19.289,29.002
103.562,122.334,102.757
56.338,103.709,124.632
69.714,-20.262,125.242
103.766,50.821,18.087
89.086,46.042,-1.883
99.399,153.245,130.628
96.829,31.646,69.504
61.222,97.86,120.58
95.367,80.009,90.654
53.083,84.156,120.634
97.899,32.32,57.32
70.828,85.386,105.79
93.268,-13.284,-14.566
105.367,157.509,82.313
96.672,49.344,136.809
105.26,100.301,88.205
66.598,10.609,20.227
107.213,1.942,94.59
64.906,58.843,113.08
85.239,-14.594,79.441
98.276,82.198,53.957
100.141,2.552,145.718
79.793,85.788,78.153
80.115,110.026,62.038
74.455,66.544,11.6
92.681,91.73,115.204
89.007,6.609,116.411
72.482,68.151,107.138
102.716,107.431,66.972
109.766,124.459,82.864
97.72,75.653,-8.799
68.259,106.082,80.717
93.719,38.546,141.015
98.277,98.087,8.684
84.499,40.443,95.033
71.623,100.582,12.414
104.826,138.348,60.245
76.958,86.095,26.703
75.577,100.318,90.437
84.456,72.712,94.77
88.347,56.28,-12.587
88.595,166.181,79.839
63.181,97.639,76.287
80.079,53.982,21.852
86.664,140.243,-2.153
96.208,164.173,47.524
81.576,171.766,95.92
96.16,69.639,12.213
92.542,101.157,91.406
82.821,110.21,35.506
103.13,113.846,101.641
62.902,171.679,135.813
94.521,14.656,70.67
69.142,135.476,92.84
55.662,60.41,33.511
70.117,26.117,38.632
55.885,64.501,22.915
93.141,34.452,61.06
95.87,35.033,57.914
100.619,88.704,71.488
90.038,74.306,59.116
74.36,106.709,103.593
87.377,89.038,26.627
86.23,15.244,73.97
78.912,80.585,82.65
84.458,102.757,110.51
109.424,151.571,0.376
100.598,67.849,5.501
76.31,176.581,27.77
78.232,20.807,64.006
98.326,-3.51,24.136
83.788,36.909,61.087
70.321,134.371,26.98
64.595,69.283,32.576
96.064,118.056,104.81
69.625,85.051,127.979
97.102,65.234,10.583
65.391,93.48,79.327
99.995,75.463,77.898
66.083,169.961,10.051
68.653,72.283,77.605
72.449,136.214,28.049
69.473,50.36,121.458
93.564,63.649,55.049
98.617,79.062,98.989
98.618,57.154,28.63
98.154,34.269,91.387
78.345,173.408,40.08
96.327,54.049,77.525
84.015,115.486,84.423
93.62,44.078,83.465
58.284,17.657,112.012
52.044,96.091,74.097
54.319,73.088,100.334
96.806,65.057,26.319
78.312,55.721,76.571
81.849,79.845,29.475
99.367,86.725,53.729
90.146,106.026,130.729
79.796,87.99,99.495
