Response,Explanatory1
53.176,141.287
105.343,97.25
64.73,71.946
97.901,83.714
70.895,83.46
53.079,122.76
80.905,109.827
103.645,64.727
98.822,135.508
55.544,85.935
71.796,102.473
63.832,101.777
85.35,61.779
49.575,45.779
48.333,99.715
68.872,53.956
41.645,52.095
29.251,99.952
39.291,59.116
30.07,23.458
38.745,104.7
29.592,75.56
4.961,78.291
85.414,112.159
38.173,64.581
42.897,69.013
38.853,98.132
51.987,89.437
8.355,139.28
32.804,89.601
66.459,100.802
21.088,91.333
80.315,81.359
34.34,110.618
53.079,99.572
92.032,72.047
81.239,54.646
32.54,83.116
50.51,74.79
51.531,39.696
117.485,34.267
61.817,80.045
118.728,79.589
76.659,74.085
-0.622,45.347
32.296,41.173
76.267,78.192
7.731,117.217
42.958,48.422
59.755,74.019
69.894,81.218
86.748,66.173
65.928,74.361
56.129,97.999
58.329,85.303
21.876,94.746
61.137,92.846
42.102,75.993
73.22,70.365
60.444,91.066
12.503,80.91
42.956,61.143
44.812,50.841
53.866,74.394
53.631,63.216
88.81,62.136
98.723,55.878
23.064,84.449
58.267,60.657
61.105,103.038
51.937,29.519
111.385,87.537
55.527,74.684
78.701,107.904
45.809,72.38
34.458,75.548
38.899,73.065
45.589,89.422
114.261,45.973
48.53,57.008
83.557,134.965
84.093,114.498
55.077,120.266
73.396,81.964
76.814,43.799
116.759,96.932
118.54,130.325
28.426,83.355
55.417,73.238
66.588,105.209
38.906,84.072
65.01,45.785
-1.867,52.923
105.216,92.002
43.525,74.351
72.217,75.799
42.991,115.407
91.76,51.006
74.06,74.817
0.95,63.931
48.261,84.037
79.602,64.253
30.068,96.849
57.342,57.088
102.112,35.827
73.783,52.781
11.856,79.049
35.548,62.138
14.588,116.876
50.773,53.118
105.011,89.374
105.064,136.46
76.782,77.141
45.243,105.795
30.207,84.768
42.905,109.378
3.016,82.31
101.258,30.528
63.443,109.829
62.562,144.137
88.851,71.738
56.052,103.738
45.786,28.906
34.114,73.253
75.109,73.897
55.196,107.553
43.516,104.87
41.895,69.497
16.894,69.413
27.1,46.973
87.911,111.35
54.698,86.91
30.171,81.619
23.028,64.065
67.364,136.308
36.398,77.103
36.466,43.16
55.037,117.176
96.744,73.257
69.099,78.776
74.114,43.845
72.891,65.542
49.006,93.153
76.088,79.235
87.395,103.068
27.699,118.009
62.525,48.943
57.341,57.175
-1.129,75.694
33.792,108.778
18.43,94.652
83.975,114.599
59.109,119.618
95.873,78.776
97.504,94.581
73.881,119.351
38.994,109.415
14.041,56.344
69.106,81.333
51.818,112.614
20.739,85.63
23.129,53.22
36.328,115.119
60.375,117.622
49.815,108.348
80.144,88.138
75.426,88.644
106.54,97.605
57.816,85.203
90.242,111.5
95.475,79.822
6.717,46.342
99.89,30.879
34.889,112.541
28.793,115.782
42.967,27.327
39.763,59.113
82.362,48.709
76.218,52.163
59.467,79.375
60.76,54.096
111.543,30.247
54.666,83.487
50.18,120.037
91.311,127.531
65.804,114.327
63.809,139.824
70.891,93.022
41.212,55.381
20.701,66.994
32.032,94.607
54.822,32.766
33.224,54.698
50.126,81.98
56.053,65.986
81.497,22.848
85.476,76.047
58.303,40.03
54.918,127.519
69.795,49.461
46.867,68.78
54.257,128.496
21.595,93.439
47.885,57.302
39.086,95.786
52.831,88.934
7.556,96.348
84.915,35.198
106.548,49.769
46.817,72.859
49.893,128.63
60.424,107.647
45.07,124.027
34.596,110.544
76.527,90.577
85.99,70.815
39.006,113.738
38.377,84.972
74.056,34.54
37.095,110.761
33.222,129.65
59.55,120.461
46.32,71.728
69.642,116.773
70.205,110.81
39.916,103.232
26.391,76.829
25.064,127.672
41.38,125.301
32.392,54.178
51.086,114.482
35.931,93.828
58.794,48.135
23.288,58.713
54.678,26.116
54.558,62.335
37.47,86.496
65.991,56.273
46.606,110.699
49.869,34.15
82.718,45.828
33.347,110.34
64.76,45.751
58.476,101.529
103.436,72.133
30.426,130.761
85.093,140.762
65.555,47.758
47.89,29.23
45.396,54.01
89.868,62.295
90.81,78.132
