Response,Explanatory1,Explanatory2
-12.989,61.143,75.072
90.469,81.571,74.777
49.424,3.208,67.061
25.261,80.288,93.965
50.736,71.8,72.631
-6.477,85.227,41.808
30.942,71.199,38.788
48.123,103.587,55.705
98.736,21.351,65.481
106.76,49.079,9.203
38.548,31.447,65.832
123.035,90.55,72.679
-8.257,37.272,49.736
56.638,80.03,114.311
37.572,99.327,13.234
64.064,108.042,78.468
83.159,107.194,86.581
50.653,28.936,74.397
93.165,50.019,49.312
49.21,42.058,69.66
125.499,87.733,85.634
25.566,74.873,63.032
43.033,102.999,53.218
71.728,85.441,71.705
43.996,54.541,55.52
64.398,66.718,56.906
34.749,47.699,52.512
20.8,95.893,10.1
24.995,26.98,41.778
53.285,85.326,0.165
39.475,60.439,6.134
-11.503,105.874,39.299
23.194,84.467,49.116
52.784,61.511,107.308
58.772,29.947,83.694
68.164,121.422,56.533
35.44,53.888,49.747
122.024,110.589,28.992
71.993,65.104,49.546
67.239,76.596,91.873
60.371,97.205,57.669
98.609,85.393,44.83
40.955,38.977,90.496
-7.501,36.49,64.853
32.309,80.992,114.259
10.554,49.798,102.067
58.251,42.734,49.513
47.581,97.889,17.639
12.169,93.74,1.707
59.43,33.883,85.343
63.675,110.788,84.612
48.109,91.86,14.095
64.388,53.669,19.619
74.583,92.784,41.224
22.7,84.178,63.356
-19.062,69.359,101.643
-13.11,65.293,89.919
44.381,69.448,92.348
85.896,80.795,16.434
62.605,63.209,43.978
0.353,131.949,42.581
53.052,95.221,32.847
55.917,67.389,53.454
9.088,25.749,64.458
10.441,51.331,31.27
78.246,91.369,9.523
63.344,89.181,109.401
37.186,106.451,-0.813
-8.691,28.155,65.305
54.463,57.609,85.478
-25.695,92.537,47.626
-18.696,99.352,85.014
102.972,54.214,96.768
7.415,105.702,48.392
44.253,64.59,54.555
54.388,-1.064,2.528
50.657,83.465,113.397
46.774,35.802,115.699
62.725,12.353,77.444
-9.813,116.35,26.002
97.262,116.817,94.664
74.755,87.921,81.025
66.032,70.461,85.809
50.931,25.146,33.238
78.496,68.641,124.257
85.572,55.096,17.196
-18.945,67.969,59.969
51.887,73.983,123.05
12.418,88.682,43.957
54.428,77.966,71.539
51.292,60.239,91.524
36.082,87.328,78.863
46.588,96.851,31.627
79.084,56.893,57.256
98.812,23.225,53.315
102.894,107.968,82.106
2.644,120.747,69.835
68.33,117.338,106.125
17.971,76.117,55.49
-15.014,73.969,59.616
39.358,95.588,32.334
-19.552,44.124,24.549
57.133,28.692,21.962
31.17,69.698,11.914
53.619,85.044,71.291
73.008,76.158,22.185
12.95,74.418,68.126
85.771,83.347,122.089
47.981,105.773,9.295
71.431,51.999,76.061
9.587,106.871,72.907
11.474,116.95,54.583
87.917,92.615,88.529
56.041,51.686,75.73
72.805,4.412,65.764
-4.189,98.519,27.582
129.322,57.321,9.036
101.153,74.01,29.051
22.802,103.272,29.573
23.987,105.858,88.26
21.952,30.132,63.89
83.661,80.831,4.77
74.566,76.65,41.754
9.135,87.283,59.754
12.747,86.952,77.778
29.11,106.449,49.612
39.071,61.953,89.441
59.35,87.427,75.545
46.908,85.641,74.239
57.923,45.727,5.834
91.217,49.186,63.303
64.514,47.972,77.872
36.397,80.396,67.389
66.895,69.8,61.503
65.377,72.472,68.638
6.593,37.004,35.634
104.347,90.711,71.979
49.406,96.32,39.683
79.555,111.226,107.988
17.641,89.288,15.371
8.324,46.303,69.502
2.739,61.631,68.403
64.128,71.269,133.41
24.434,32.269,107.9
67.8,64.147,64.108
116.836,94.149,95.085
99.887,33.299,64.327
75.005,78.391,37.43
68.871,121.215,13.832
85.643,109.857,35.061
60.045,128.095,88.55
28.357,80.962,96.565
14.249,56.638,54.647
101.08,135.106,127.914
52.19,103.557,82.64
55.024,40.188,67.187
92.278,33.374,79.696
35.704,105.174,109.295
-19.741,100.951,34.963
72.275,67.719,53.364
109.917,71.799,69.376
24.995,12.734,104.766
-2.029,31.708,22.467
37.494,97.918,93.447
69.132,32.516,72.309
103.133,80.695,23.444
-24.404,89.446,53.84
53.06,107.07,86.319
78.202,116.581,16.105
2.446,99.035,97.816
31.169,39.331,63.436
-16.572,98.974,63.038
34.596,67.09,76.544
-13.34,42.911,46.16
42.671,66.818,127.399
46.649,71.159,21.993
-3.485,88.395,117.649
97.051,117.745,62.314
107.307,111.8,69.541
102.33,41.831,36.003
46.959,60.118,46.951
45.51,10.249,19.807
-21.621,136.167,77.554
50.157,95.395,49.285
102.492,94.554,64.717
81.027,86.14,72.268
-8.211,98.512,65.177
107.894,95.318,51.267
103.367,88.603,4.516
14.171,95.913,91.579
-5.67,82.818,70.929
0.247,64.03,113.357
22.481,48.662,77.002
41.602,83.818,21.536
50.893,48.326,101.302
47.671,106.124,102.687
-25.131,116.27,57.183
53.009,87.806,116.045
25.66,63.81,56.111
69.101,108.168,34.556
31.89,135.929,4.535
63.401,34.092,8.566
43.136,68.916,75.452
31.988,38.096,25.058
18.934,96.992,26.843
55.157,54.363,46.799
26.32,98.092,86.132
40.596,71.358,72.275
46.797,101.074,48.406
6.341,44.553,14.179
114.37,118.905,98.24
64.48,83.384,73.227
83.822,76.793,45.484
0.414,88.385,33.781
37.677,76.237,71.199
-10.327,41.853,38.757
31.774,48.824,86.43
117.316,53.144,44.614
37.746,90.159,18.017
54.582,107.855,89.129
-4.676,67.91,72.296
68.742,100.007,43.054
84.027,99.845,79.212
52.377,80.838,79.776
7.133,66.623,118.079
1.174,26.954,35.833
-19.938,53.372,36.038
87.929,77.41,30.086
49.386,28.247,79.749
102.727,46.701,59.806
26.783,116.931,63.719
22.053,101.77,136.607
74.779,14.991,-1.547
9.135,43.037,51.67
55.055,48.942,85.605
25.275,91.384,107.215
108.99,66.693,46.605
46.448,30.495,41.028
82.657,78.596,100.132
41.217,67.461,105.7
78.818,94.61,92.475
32.298,3.375,62.688
50.953,22.509,63.421
54.585,7.25,34.501
66.608,74.484,80.081
83.786,76.89,47.351
22.136,101.161,28.232
