Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
108.586,70.658,48.015,58.505,55.179,72.915,71.31,51.453,82.814,70.565,78.264,54.736,65.371,49.399,78.311
50.034,125.151,54.308,70.38,82.12,130.924,152.483,89.592,27.631,33.748,91.749,84.139,73.213,113.5,72.054
59.392,65.545,89.831,72.053,79.625,73.946,136.632,2.15,46.673,93.818,33.36,54.535,43.858,40.059,134.316
142.069,126.657,51.774,84.103,8.122,70.258,14.981,39.532,82.644,68.778,49.469,56.521,87.796,106.815,128.267
148.364,124.991,60.431,85.622,36.735,105.864,48.931,18.027,53.237,139.906,28.078,132.112,81.777,112.227,45.896
121.026,77.543,57.436,127.718,22.501,70.472,133.197,88.823,67.07,124.735,76.413,147.593,46.12,67.313,120.859
128.152,86.18,35.092,39.825,62.365,128.156,50.376,61.146,109.504,65.307,25.291,77.889,98.69,112.383,74.073
129.578,117.932,68.543,85.51,18.761,122.26,79.488,93.937,92.236,143.676,68.931,163.373,97.275,51.827,92.276
95.46,95.783,85.748,73.698,71.985,111.222,30.17,81.814,49.121,28.643,14.084,56.545,67.793,94.031,78.755
67.361,109.396,69.448,50.332,40.713,53.336,59.255,26.511,48.666,132.479,80.94,98.005,74.598,73.166,90.347
87.065,28.444,59.667,72.97,43.633,45.417,36.004,51.277,5.728,146.887,87.761,132.286,42.98,92.948,68.124
92.76,85.908,39.294,75.135,77.219,94.378,59.414,11.881,54.592,28.756,31.436,126.434,103.837,42.932,46.121
115.709,31.249,56.563,68.96,43.896,49.611,81.494,56.891,71.257,79.107,49.701,109.682,87.752,127.592,59.422
144.913,67.469,82.114,95.336,36.009,53.343,78.171,65.24,42.402,88.649,80.556,151.221,82.368,88.992,139.53
53.772,101.364,41.441,94.489,45.238,63.915,42.492,114.199,22.545,89.166,77.287,129.229,76.668,76.478,96.592
108.623,94.802,56.59,72.075,6.853,110.226,129.138,52.322,44.864,53.065,66.193,85.129,38.34,133.298,88.244
131.046,65.536,75.842,119.514,73.057,53.886,153.146,84.665,56.498,78.998,46.879,62.473,93.587,110.703,73.563
82.733,101.473,60.413,51.817,67.336,137.24,132.565,49.971,45.232,102.351,76.253,99.43,68.544,70.112,106.743
70.775,23.873,87.764,72.332,67.238,141.496,132.305,31.355,59.545,105.719,40.54,118.316,65.163,135.383,66.447
