Response,Explanatory1
55.287,80.896
42.927,99.687
-17.757,88.147
160.107,44.721
100.366,90.18
158.35,83.469
-21.841,73.744
85.688,61.408
86.443,61.421
43.279,74.35
93.818,72.781
61.655,82.672
64.3,90.271
71.798,81.422
-10.992,90.517
2.24,58.679
45.941,70.996
-16.405,90.138
95.811,88.146
75.497,32.204
52.939,64.14
104.58,92.871
133.887,82.225
57.149,86.628
115.111,30.146
110.609,39.618
55.48,49.581
-14.733,69.163
56.11,74.955
39.323,36.086
42.189,25.026
5.697,64.033
97.306,71.244
117.599,68.999
43.718,53.934
90.381,44.84
42.958,106.531
132.047,98.17
37.868,90.024
78.827,43.972
125.75,66.278
162.887,32.654
13.815,85.858
105.941,96.516
146.83,79.029
149.337,60.886
34.008,14.342
138.225,96.728
50.76,68.575
22.374,70.353
139.242,78.977
125.156,58.967
35.362,101.362
68.991,79.953
24.954,78.312
147.884,89.587
98.435,86.588
96.837,56.968
35.312,92.628
109.559,46.432
105.663,44.03
79.852,94.894
130.281,81.046
99.988,82.978
93.931,90.88
70.214,48.707
63.1,36.83
45.326,82.048
87.713,60.934
84.366,84.433
119.746,95.546
143.103,95.596
114.113,51.921
-38.126,79.309
65.831,108.99
50.392,36.115
108.378,94.982
104.556,65.056
24.943,85.35
130.748,56.8
15.981,28.038
62.835,106.376
78.773,59.755
45.129,52.014
56.565,113.07
14.376,74.826
123.312,63.443
57.394,55.783
141.593,58.205
124.375,59.967
40.01,29.559
158.619,97.341
40.989,103.541
128.757,92.667
46.93,96.478
123.899,96.436
90.021,65.889
65.147,67.263
148.834,103.741
-41.708,49.406
103.308,32.529
96.105,109.299
51.543,109.061
63.259,94.576
5.076,75.639
44.405,80.946
98.707,91.663
86.141,77.603
37.041,75.425
1.122,61.751
140.364,90.549
93.514,56.264
81.748,103.825
0.616,96.837
98.662,16.702
150.605,82.978
67.129,58.449
20.805,89.594
109.161,51.73
69.07,74.788
-13.138,42.07
133.574,53.21
46.19,87.745
118.383,92.225
-4.385,54.288
36.62,98.323
136.311,70.992
133.696,70.406
174.24,85.366
47.586,97.393
137.029,88.712
85.757,54.302
47.731,51.965
168.026,67.001
112.863,78.032
124.188,45.206
167.321,109.877
17.921,42.708
65.65,104.035
102.005,94.239
103.905,92.181
53.47,92.852
22.674,69.15
66.945,97.885
-2.073,88.83
78.197,81.073
52.067,56.871
7.612,92.713
-13.017,54.162
97.434,78.484
-8.275,91.8
7.458,58.928
91.382,87.634
68.069,100.587
140.614,82.014
64.217,73.132
67.083,62.741
35.93,105.749
