Response,Explanatory1
65.464,89.391
58.547,71.433
63.947,46.221
53.157,69.658
95.226,42.147
62.312,78.89
51.323,97.594
63.445,54.413
72.412,65.447
49.323,76.119
55.926,29.706
86.443,91.834
62.303,80.453
79.554,50.513
60.802,91.199
76.007,91.238
112.197,46.48
64.668,44.475
108.151,111.779
74.885,74.163
83.997,68.068
49.093,55.661
69.29,86.709
91.981,106.975
56.399,77.867
62.015,93.134
78.365,36.795
65.13,17.8
53.571,102.979
80.175,86.609
67.573,18.343
55.786,90.772
92.729,96.673
70.634,89.181
53.944,110.733
69.092,97.281
89.549,86.087
77.059,76.716
93.937,100.891
90.548,43.603
78.157,27.407
67.329,58.23
73.82,75.3
62.481,88.34
115.421,80.652
75.594,78.009
86.423,81.969
72.102,55.205
73.598,82.2
86.468,28.85
78.474,90.947
49.672,111.563
66.969,29.432
60.784,48.287
96.302,82.217
48.19,101.452
57.637,35.263
108.053,114.952
85.917,52.586
77.218,56.21
89.542,78.702
66.07,70.779
67.85,39.971
60.264,65.956
103.423,49.844
88.015,87.874
64.239,24.935
71.019,86.795
108.376,89.642
72.292,98.477
89.783,51.479
86.96,63.512
56.716,47.757
83.832,64.15
68.539,27.221
54.422,60.867
52.859,87.284
44.69,100.994
65.901,71.151
85.578,54.725
82.131,109.797
85.662,109.31
81.787,79.549
77.576,108.89
72.05,33.184
85.868,93.186
109.916,98.334
116.368,68.493
88.285,16.887
67.699,81.171
67.36,31.776
75.58,74.705
106.852,78.117
72.506,112.368
76.182,55.307
101.927,107.13
63.128,96.649
79.706,89.365
55.779,48.191
97.761,78.067
82.009,85.083
54.217,50.971
104.272,107.018
52.386,74.683
52.621,75.075
85.177,105.659
78.166,108.451
50.045,52.466
69.697,103.433
79.901,79.247
102.017,34.702
58.624,109.569
48.315,86.951
110.903,79.843
66.509,34.405
109.074,50.674
98.198,36.971
60.573,96.466
75.095,26.524
78.972,82.691
70.447,53.888
66.565,74.765
87.429,101.96
82.423,69.311
68.033,11.588
67.948,95.455
87.296,65.202
51.949,81.455
120.823,71.052
92.837,71.531
42.287,76.663
64.738,28.58
55.75,93.575
97.369,66.372
91.61,62.321
89.303,65.419
65.373,47.287
84.392,97.759
63.983,77.015
87.011,67.531
73.684,99.303
101.866,51.833
62.93,24.105
70.805,60.544
76.084,72.641
103.461,23.087
82.535,71.555
104.31,82.494
97.191,93.424
44.8,81.889
95.879,60.154
78.112,110.958
56.658,91.944
77.321,96.705
52.493,63.063
82.537,84.567
100.524,112.585
83.618,59.468
95.353,89.976
49.732,99.446
118.943,77.083
84.731,26.038
49.67,86.487
68.841,82.904
54.28,71.136
58.369,64.844
62.731,72.321
100.492,48.379
65.417,104.943
64.411,85.774
85.603,77.791
59.676,73.634
57.826,98.927
46.898,58.57
77.74,4.57
95.877,89.253
68.282,10.572
43.082,65.732
80.751,68.519
94.371,79.787
79.359,28.125
70.448,96.525
89.021,93.81
65.178,89.536
94.954,103.861
59.173,73.697
58.83,56.531
87.095,68.548
102.216,22.319
107.278,69.848
121.967,88.298
68.279,95.034
63.385,100.205
67.935,65.224
84.005,60.128
64.238,40.694
64.693,93.112
94.86,54.425
100.365,88.66
82.282,75.264
92.641,71.51
82.326,62.714
60.647,27.747
71.201,56.448
79.611,64.553
103.807,50.972
103.467,42.139
48.73,95.883
68.345,57.772
65.303,81.914
74.067,70.872
92.218,39.964
56.913,74.85
53.094,36.518
117.245,61.99
89.474,96.158
78.481,77.264
68.923,85.014
71.798,93.109
76.252,84.168
70.783,22.064
63.811,62.818
65.796,66.156
57.308,89.76
67.097,91.899
97.024,56.613
78.103,89.029
67.309,97.573
64.764,106.102
51.55,75.613
66.958,49.873
58.219,102.045
66.072,100.907
50.415,85.41
52.782,62.687
49.573,63.695
109.447,44.614
49.533,39.223
60.289,84.127
46.669,67.313
70.355,10.206
114.476,23.14
109.183,96.66
67.056,57.607
66.781,66.514
49.189,88.755
110.686,45.846
89.069,102.026
89.56,36.712
90.275,29.384
62.62,78.886
62.794,108.937
90.297,93.661
92.682,92.069
76.463,72.517
88.866,110.831
75.857,87.043
112.567,73.99
45.642,93.249
54.248,61.628
77.616,91.247
67.594,97.761
74.108,44.612
54.997,67.256
63.125,97.575
91.773,68.405
73.528,60.64
87.626,98.185
69.814,47.639
68.549,82.637
64.835,50.9
63.161,94.674
99.397,95.093
111.059,70.326
111.855,113.148
71.627,89.796
56.468,51.319
72.012,97.814
94.701,80.442
62.432,85.084
88.4,95.46
64.124,42.418
107.878,84.638
74.893,73.802
50.47,90.043
115.6,88.475
94.331,22.221
63.546,74.06
95.924,87.611
58.736,100.46
74.488,75.555
90.063,98.976
63.036,104.03
58.2,60.751
70.465,101.022
55.073,4.63
59.729,54.943
55.589,30.934
48.32,40.967
81.46,57.51
80.606,75.351
75.317,56.692
100.035,99.637
70.316,97.813
63.265,54.063
68.464,93.478
99.303,76.358
65.593,67.37
82.299,93.94
63.213,79.713
65.367,109.697
71.004,92.529
54.407,52.091
78.235,84.25
49.385,85.318
103.058,87.733
59.798,95.857
85.007,47.571
88.414,110.611
85.919,71.154
62.394,48.704
59.511,88.912
64.423,96.4
102.612,79.89
95.738,94.455
68.541,81.771
57.855,108.188
116.117,57.26
81.44,46.887
61.731,19.368
69.203,97.973
57.411,98.861
61.134,95.521
73.502,89.969
105.778,59.862
62.085,49.207
91.0,88.672
63.461,72.895
84.263,39.193
61.45,82.955
105.617,44.09
57.622,65.584
97.111,51.85
88.169,82.461
96.395,101.895
69.479,93.968
106.1,41.351
69.038,39.372
74.313,72.646
67.915,52.083
57.537,70.523
80.328,53.211
55.521,81.815
94.646,97.611
95.606,50.618
65.461,70.101
43.083,73.724
81.777,88.645
63.914,94.434
60.756,53.557
74.649,70.651
59.206,85.48
67.846,78.775
97.305,90.684
59.322,95.399
89.993,74.503
67.035,101.513
70.593,88.886
57.306,91.57
88.009,77.031
104.975,86.09
76.192,68.018
52.003,64.616
110.343,91.192
43.991,102.043
91.593,109.191
81.614,62.285
107.471,102.297
92.176,55.586
97.377,93.979
93.825,51.708
55.912,40.324
71.457,84.582
69.3,74.251
104.498,68.312
79.375,69.436
81.584,102.363
63.355,77.797
78.757,59.199
76.961,73.988
77.105,105.564
107.371,92.288
75.495,47.714
80.375,114.348
85.217,105.525
82.225,97.119
68.122,82.022
94.86,63.2
86.94,35.904
55.349,95.06
101.142,106.1
68.618,100.793
87.422,26.023
97.624,100.267
55.872,56.065
67.72,52.487
72.478,71.93
56.171,55.246
54.119,62.388
50.03,89.116
66.647,57.733
71.242,64.316
64.855,25.678
53.829,94.843
66.397,35.565
102.604,83.684
58.713,68.229
73.925,72.425
59.471,114.699
70.377,83.485
87.421,93.681
81.959,85.213
62.332,63.487
91.654,88.333
63.492,106.138
60.12,50.774
68.054,57.133
107.888,99.669
74.742,82.553
81.113,83.103
93.855,68.658
97.389,75.537
56.235,67.638
70.037,72.529
84.515,56.646
101.922,39.614
66.826,82.022
53.087,53.964
61.747,83.594
45.359,50.282
106.239,60.246
57.939,101.384
55.225,92.094
91.504,71.666
113.695,61.34
105.798,66.558
67.434,77.566
56.102,95.484
91.036,88.505
102.045,96.81
52.498,69.981
76.766,87.558
77.178,99.435
51.958,94.267
57.461,91.881
64.913,38.487
69.997,74.898
60.749,37.085
81.662,66.009
102.215,61.091
57.725,31.096
108.662,77.224
61.917,53.468
68.731,65.02
84.824,61.147
78.743,98.971
84.094,32.196
71.225,86.335
46.22,96.401
48.308,98.9
96.71,59.714
84.689,68.144
89.433,23.66
87.744,87.963
80.242,82.358
106.88,47.227
62.329,39.458
95.244,74.131
42.414,76.95
73.971,86.713
73.273,88.025
105.358,45.756
89.498,39.188
55.893,85.192
72.422,76.014
74.246,69.534
69.508,99.94
78.66,78.627
63.584,55.695
95.648,82.01
109.913,78.328
60.164,64.637
67.655,88.345
89.722,96.396
84.38,51.673
47.116,20.914
78.339,89.141
54.966,72.733
70.933,76.996
66.195,41.975
58.401,98.681
76.881,101.745
77.843,93.357
52.97,56.394
87.685,79.226
99.777,36.189
59.314,23.227
48.37,101.199
96.956,76.356
50.119,54.415
76.843,64.43
92.116,79.07
95.003,34.59
85.06,39.646
62.483,29.125
74.747,99.55
91.696,90.622
106.221,85.291
97.923,14.595
70.144,85.761
88.923,24.949
55.035,100.524
81.533,49.715
53.203,43.023
67.089,79.532
64.611,60.519
71.44,41.128
60.573,44.335
85.109,75.479
69.561,42.461
103.589,109.908
85.152,36.13
74.543,95.919
67.316,29.309
63.592,81.478
63.399,58.005
81.068,59.661
66.88,85.93
68.003,80.082
91.493,90.367
