Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
57.348,94.992,107.089,9.154,97.678,60.475,67.014,177.377,84.284,141.677,109.418,92.608,30.074,82.53,84.481,136.785,64.617,113.643,84.697,37.43
62.841,109.52,95.652,28.064,46.006,41.029,57.435,140.919,62.943,141.689,44.582,61.918,46.86,83.932,86.294,114.357,36.895,58.94,70.856,20.195
-2.499,86.21,119.22,44.533,58.367,146.81,68.32,109.921,113.684,140.472,120.771,69.603,32.347,45.338,42.786,37.24,23.957,88.835,88.77,96.238
79.689,88.122,81.765,22.276,147.929,104.065,64.916,66.654,76.347,68.893,35.693,110.068,1.236,93.86,19.041,89.962,41.69,92.539,70.619,38.876
47.468,147.483,66.989,151.227,56.466,63.706,120.349,49.663,97.981,96.279,56.827,70.794,51.846,110.216,25.396,85.861,70.824,71.91,65.346,71.729
16.57,100.436,27.315,26.936,152.88,61.819,70.179,154.915,82.168,107.797,120.993,103.596,59.246,97.917,45.794,105.272,84.685,53.082,67.019,7.974
-15.464,100.239,51.316,-18.743,54.313,46.556,89.391,172.456,81.924,88.722,82.18,88.734,28.925,29.639,49.027,121.86,54.095,24.91,18.684,41.708
3.336,92.745,94.287,65.506,66.203,71.822,113.984,93.054,81.333,97.691,110.324,93.906,41.866,58.937,42.741,113.238,32.035,48.785,72.657,112.345
57.236,141.785,62.324,91.867,8.443,32.061,104.902,70.898,94.078,182.168,99.485,60.238,11.824,29.105,67.455,36.571,31.181,52.358,96.31,66.338
70.292,77.296,50.254,101.925,98.122,50.807,53.985,167.551,110.191,174.458,75.458,94.519,66.791,27.658,29.473,10.635,17.074,86.098,18.896,34.114
57.655,99.008,28.828,35.591,79.652,34.446,52.327,105.371,111.954,70.579,97.541,53.892,86.697,43.777,70.579,80.508,39.619,116.033,42.489,4.87
85.335,105.995,110.727,40.224,74.967,16.374,54.822,82.617,71.993,135.905,124.299,87.661,66.419,66.305,89.332,55.634,119.851,84.85,99.2,-16.476
70.271,97.492,106.44,7.886,115.863,11.301,121.473,131.433,135.041,103.649,91.099,47.138,24.102,49.1,56.833,14.614,73.466,114.175,56.601,67.449
13.21,71.312,50.039,70.441,118.676,-22.801,57.463,96.228,77.479,135.348,46.089,109.006,56.905,93.179,84.102,32.72,39.597,17.776,58.526,58.967
104.128,96.153,91.602,73.057,35.922,91.414,57.65,54.39,74.96,57.403,65.136,116.361,49.607,82.78,34.361,40.743,81.234,100.411,93.717,43.691
67.518,111.043,69.296,98.887,50.616,71.914,64.768,66.742,54.84,137.547,70.235,51.359,15.296,40.483,-23.834,130.388,48.79,-2.803,35.988,-27.92
56.979,48.045,30.269,104.861,113.429,88.873,74.778,80.912,113.173,118.079,113.613,124.104,72.74,94.142,71.335,39.673,103.095,117.54,103.651,103.1
-26.144,122.09,119.282,32.294,87.485,112.587,74.457,59.592,84.257,163.858,41.092,74.785,49.71,25.9,-17.321,97.848,69.656,108.013,106.238,69.114
116.0,134.048,111.852,49.366,73.772,65.294,84.301,107.955,100.395,129.346,60.235,88.87,73.932,46.597,81.902,131.415,94.802,66.292,72.01,86.068
66.059,102.607,-7.015,42.179,155.56,59.14,72.961,64.91,70.827,65.847,56.979,82.176,42.155,77.79,89.993,58.082,48.064,40.446,51.202,5.668
77.344,120.112,-14.847,115.599,82.523,-1.622,46.596,105.745,83.022,76.773,143.045,58.269,60.262,89.781,57.102,96.802,101.285,90.245,79.585,99.944
66.709,96.082,81.976,36.595,138.44,68.702,67.039,139.981,79.33,94.034,55.718,62.46,15.44,93.009,58.146,113.472,65.275,103.11,48.899,101.906
60.16,54.766,115.091,47.049,154.304,120.049,86.306,163.475,71.928,50.421,41.893,85.648,120.029,77.56,95.21,13.674,50.208,136.826,95.399,49.817
-31.735,114.708,107.869,44.725,86.155,5.439,76.129,73.376,102.416,196.072,85.114,98.44,81.091,94.127,66.801,28.799,67.028,73.498,6.211,-17.632
57.441,118.443,88.698,120.481,90.6,-6.899,78.168,56.616,99.563,127.099,64.214,85.814,28.798,64.168,-27.924,119.861,65.823,23.364,70.403,13.846
109.177,130.144,58.455,95.678,145.294,55.631,52.7,125.501,104.439,79.035,103.313,85.028,44.273,94.942,86.772,56.159,25.937,100.628,96.673,102.813
56.181,85.119,106.383,62.297,96.272,56.016,113.315,47.319,115.254,117.598,64.869,111.174,75.417,66.785,26.598,126.241,83.134,7.813,93.66,11.386
63.99,123.54,47.899,46.981,17.146,60.349,79.517,97.044,86.295,127.476,48.575,80.948,81.195,48.804,98.129,151.005,34.496,113.494,78.929,63.735
39.027,119.72,70.528,54.85,81.361,26.709,73.193,59.343,70.238,79.287,119.299,103.077,67.883,85.119,85.515,59.368,68.648,-17.216,88.249,71.794
69.17,105.284,61.836,8.608,127.126,101.065,67.109,140.37,106.455,93.864,122.613,76.874,75.705,95.161,35.116,10.232,38.114,83.908,70.996,31.75
-21.212,102.651,63.074,66.709,10.946,68.356,105.31,91.789,122.446,141.944,95.363,94.984,49.997,90.402,33.349,160.867,77.457,-21.388,73.389,86.926
29.023,130.01,23.199,35.276,-5.961,49.555,63.721,135.968,114.12,142.625,46.453,87.929,57.663,79.415,114.763,123.519,91.042,53.257,46.257,70.522
71.894,69.31,25.79,22.362,59.026,49.43,45.826,60.813,106.934,125.239,53.772,65.219,1.17,76.623,95.625,41.114,11.02,102.081,36.867,106.161
71.677,108.388,12.319,-14.542,57.758,58.14,84.379,71.573,78.084,172.506,92.433,84.447,64.126,48.841,69.791,114.025,85.463,51.232,66.691,21.57
111.216,137.131,83.022,66.978,39.755,88.359,55.16,68.189,84.771,106.473,110.504,65.11,74.73,88.615,69.752,166.199,21.99,143.218,36.703,25.791
76.879,83.394,126.257,19.859,100.5,94.745,81.361,53.726,89.212,97.786,73.262,122.016,24.611,51.152,42.93,108.409,115.717,47.608,68.344,-6.824
75.801,121.641,92.736,17.174,83.745,116.795,103.737,109.042,73.332,82.2,89.222,82.016,69.464,49.583,57.363,122.763,71.474,89.141,45.463,86.267
59.528,58.437,94.389,7.429,3.163,109.08,56.208,140.628,79.743,95.53,113.518,60.204,48.421,21.196,61.594,82.584,37.996,125.054,97.544,97.345
-5.652,92.894,51.692,70.211,95.885,114.147,63.688,76.988,106.893,183.348,110.851,79.186,116.275,104.047,60.008,83.07,18.042,0.923,92.396,106.918
64.084,113.163,22.153,4.78,166.921,40.069,87.957,153.721,43.997,58.473,96.194,75.5,111.159,83.446,22.94,84.86,84.306,82.795,97.198,85.888
39.2,142.198,77.809,99.455,19.312,66.668,83.075,65.196,92.918,75.437,87.524,87.077,50.734,75.164,90.084,94.56,111.298,-22.528,45.749,41.125
-7.001,129.213,75.17,24.808,36.597,54.333,72.24,49.419,96.285,152.966,72.628,49.189,63.146,19.82,19.269,118.293,28.835,109.665,95.546,94.331
76.382,103.689,30.667,54.617,71.445,64.292,97.085,87.816,109.25,141.805,87.145,93.559,40.722,37.206,94.808,28.295,94.109,120.515,53.524,83.273
24.477,70.497,45.271,140.014,15.218,68.101,69.464,64.233,117.698,82.206,53.693,56.059,72.671,65.278,69.543,-10.219,29.624,30.464,81.14,132.248
58.2,141.155,14.058,79.933,89.106,97.442,88.079,181.974,108.837,176.395,81.516,94.886,52.818,68.715,99.365,150.197,30.625,10.413,94.648,44.757
51.178,113.574,127.884,96.063,90.594,24.352,51.242,164.654,107.286,76.627,65.133,93.284,28.396,19.482,103.096,146.992,14.102,120.369,34.509,100.734
56.844,64.588,92.067,86.486,9.738,23.384,64.815,153.403,97.136,111.912,84.88,61.236,118.602,68.882,96.695,130.001,39.66,124.908,83.187,-27.728
39.2,133.289,50.641,4.308,82.891,-9.759,75.782,139.911,97.259,130.921,90.556,85.138,73.241,86.254,52.657,39.839,50.963,90.145,82.821,-14.64
28.011,114.952,-5.036,75.137,56.698,71.625,61.572,66.276,90.191,112.057,95.824,93.348,69.273,25.648,52.222,138.924,60.433,13.315,83.814,43.689
4.365,125.039,76.919,-25.211,67.299,89.443,106.826,83.714,108.562,98.499,42.686,109.742,99.722,59.26,86.733,101.086,36.852,94.564,95.009,10.828
-4.714,122.384,105.251,70.129,50.356,13.887,90.815,160.291,86.792,103.904,48.677,64.76,69.552,88.396,-6.781,5.32,99.825,-2.469,10.966,54.295
74.234,94.108,109.26,82.368,5.266,4.109,108.507,113.783,108.249,86.291,123.453,84.141,74.99,69.278,25.151,114.512,110.153,75.311,52.435,19.084
44.813,124.807,57.749,54.253,21.317,126.913,97.474,81.307,80.404,61.193,81.476,44.752,61.065,83.604,93.093,163.613,13.711,95.518,61.479,46.005
33.33,160.116,128.541,76.389,93.672,73.215,100.555,134.949,96.219,78.237,124.352,79.184,103.184,92.541,29.315,96.254,19.241,49.766,43.157,-2.848
18.683,53.863,118.083,-15.311,69.992,64.642,67.164,112.222,64.35,82.915,87.645,70.169,102.762,69.705,80.303,30.162,68.426,46.415,92.547,117.937
12.187,76.237,21.406,-12.931,38.5,31.385,75.695,118.18,92.968,123.721,51.102,82.583,62.491,77.641,76.568,75.294,101.166,160.627,66.422,-11.58
9.247,127.935,84.931,128.097,26.697,122.575,90.89,52.855,66.802,146.702,42.606,77.531,104.143,39.65,66.217,56.238,86.94,87.329,62.294,63.947
26.172,101.632,11.609,3.485,55.595,11.366,83.605,81.715,90.526,94.16,70.426,77.24,57.09,57.622,109.801,20.32,13.017,128.194,97.21,-9.298
101.103,88.0,101.752,50.91,166.75,13.848,88.255,94.742,118.546,63.281,126.534,48.322,49.745,63.109,79.599,91.094,58.39,41.428,62.746,61.108
58.086,135.056,68.155,62.482,104.974,56.5,66.702,94.268,59.962,130.139,90.244,90.946,53.937,70.799,81.644,70.545,24.321,104.714,96.02,58.473
82.6,85.927,65.432,3.256,85.478,112.29,70.118,137.977,94.517,133.841,103.641,66.958,2.43,66.453,38.039,103.968,48.832,-4.707,76.432,57.139
39.324,80.332,-11.665,44.509,32.336,1.251,90.877,97.856,78.585,103.738,43.959,109.04,114.94,74.274,36.128,47.954,114.449,94.796,71.723,21.36
90.396,84.653,27.64,29.931,43.84,77.672,60.052,62.382,118.374,75.653,101.873,63.028,48.959,83.421,66.71,108.794,73.144,168.031,94.265,-11.666
-4.164,144.269,145.201,-7.745,93.864,84.151,79.275,64.006,75.757,129.372,74.955,72.077,72.741,101.238,5.48,42.364,103.968,45.587,54.052,65.412
48.826,73.464,28.444,107.112,31.305,42.232,68.652,105.938,108.16,74.877,87.244,117.872,24.91,75.972,48.45,63.202,101.526,85.434,94.861,95.909
54.904,92.33,92.131,45.803,42.381,88.204,89.618,83.811,132.345,129.994,109.184,104.57,64.257,58.412,67.743,116.256,112.736,44.068,84.713,35.986
22.253,162.395,47.175,80.013,26.267,54.588,81.283,55.754,89.428,67.473,87.514,94.609,67.827,64.902,78.707,62.522,54.571,62.125,84.817,64.324
36.571,127.31,96.294,2.919,9.365,63.669,69.307,101.007,68.996,53.377,78.553,109.131,18.175,86.588,44.135,61.217,89.933,90.531,23.379,79.415
74.357,95.632,130.764,7.435,72.126,93.368,134.214,89.613,87.454,67.197,118.742,70.223,61.291,47.239,82.028,106.845,35.192,144.648,58.171,39.81
104.143,74.017,74.397,148.766,92.012,9.736,56.404,75.511,87.299,88.64,133.969,56.14,90.952,83.171,91.283,66.08,67.356,126.647,78.901,74.439
58.042,84.741,119.303,33.953,150.166,80.708,59.412,86.291,115.117,56.986,74.147,76.331,22.404,91.153,84.444,60.722,45.47,54.988,90.175,78.163
5.659,109.801,103.051,94.933,118.513,62.3,87.002,75.372,57.416,170.035,119.72,46.22,57.478,54.979,88.905,116.109,34.432,96.554,77.922,86.983
118.364,111.628,110.188,54.923,66.356,38.584,67.41,114.602,66.875,64.124,70.6,69.014,32.484,84.963,-19.962,107.679,43.262,15.546,52.903,112.584
56.34,46.925,18.759,57.57,102.485,37.428,88.827,67.937,73.863,66.253,107.377,46.135,97.944,33.045,55.933,53.75,36.439,25.749,85.94,87.826
6.701,87.537,102.836,20.845,95.673,30.694,48.999,142.825,130.402,130.838,63.901,127.277,16.039,79.373,51.116,56.054,40.247,-17.945,56.017,86.73
24.646,81.911,5.134,32.518,56.157,6.014,67.607,136.912,86.14,176.687,59.871,107.153,43.611,78.856,16.454,111.568,74.424,46.823,89.836,54.839
