Response,Explanatory1,Explanatory2
76.671,133.435,18.651
120.083,146.65,49.517
-7.568,89.112,25.781
59.791,74.34,43.85
3.218,37.614,27.566
65.021,37.136,111.824
-18.573,118.718,41.655
25.715,77.778,28.024
-1.747,155.451,53.738
42.8,135.149,43.086
55.911,28.75,67.837
112.982,69.402,92.785
55.864,87.325,40.226
77.622,61.512,121.523
110.033,79.499,106.716
123.313,84.304,133.96
-11.381,106.757,96.833
116.689,57.482,60.035
14.287,100.832,81.551
112.83,83.447,51.104
59.414,94.205,47.553
101.596,113.764,99.829
26.751,10.353,66.491
82.577,30.215,50.972
42.988,59.897,35.572
59.924,121.208,71.729
-0.688,78.23,115.864
46.2,66.483,48.183
10.051,72.032,51.471
51.28,74.313,79.309
37.817,54.577,31.869
111.476,80.262,74.011
36.036,74.891,126.338
46.419,140.903,98.214
18.665,105.158,37.937
38.993,31.913,127.617
63.258,121.095,48.02
87.315,88.585,45.266
76.998,16.968,67.661
69.288,46.245,43.269
-6.162,83.234,67.704
12.588,86.513,26.983
66.413,100.523,32.765
49.415,64.579,43.266
39.116,57.949,104.027
-19.565,48.418,101.663
72.624,114.212,73.1
115.976,100.015,93.84
52.215,59.511,64.678
97.35,107.046,74.161
92.764,70.4,23.967
65.343,15.808,118.682
28.447,30.814,54.886
43.575,100.399,72.856
14.75,54.8,19.56
72.491,84.613,94.669
63.019,57.75,100.082
-8.859,31.035,58.347
101.716,69.412,63.686
80.74,54.599,134.045
20.158,32.418,49.45
58.616,92.553,29.826
46.992,114.915,61.847
60.9,78.94,90.868
-26.653,101.762,50.316
84.81,78.748,76.874
22.512,90.023,90.233
129.461,94.182,156.168
14.676,63.649,28.622
40.087,68.187,90.758
94.963,113.554,76.012
8.171,74.39,69.156
27.038,115.762,64.975
104.904,55.593,127.776
34.908,89.071,46.58
23.194,24.379,64.542
36.267,43.345,55.504
66.993,5.739,45.165
82.466,45.099,125.47
29.027,89.183,28.242
81.067,34.814,91.951
27.675,119.142,113.904
53.785,60.105,7.589
91.481,43.705,55.81
-6.985,68.747,66.816
109.742,132.652,35.684
71.484,57.827,138.899
-10.152,126.499,14.579
94.803,10.018,54.537
49.16,52.82,146.869
69.765,141.382,66.794
63.059,47.579,48.23
30.813,45.151,118.352
104.613,40.014,13.827
107.709,60.8,1.61
79.264,96.199,38.234
25.32,102.834,59.608
5.875,143.448,74.454
46.589,54.561,24.159
21.122,80.433,25.197
27.645,127.421,125.309
52.006,44.372,113.731
45.628,98.451,54.253
32.973,110.019,57.129
47.816,81.114,80.039
66.974,8.866,53.612
-19.349,58.33,27.793
88.878,68.732,65.451
