Response,Explanatory1,Explanatory2,Explanatory3
-1.425,59.981,71.533,102.947
1.034,47.417,30.8,73.24
64.42,91.581,62.499,67.411
48.536,60.719,115.534,74.775
92.562,108.44,145.496,77.255
92.559,113.573,68.272,108.44
92.748,86.538,47.104,88.918
50.293,71.53,122.617,107.285
43.185,62.595,108.378,56.926
21.123,30.239,100.301,83.824
41.426,50.848,129.849,155.657
93.49,28.154,163.857,60.144
25.442,58.589,115.394,133.625
16.744,94.837,66.08,69.968
70.529,79.409,67.704,119.789
119.449,56.437,111.368,58.229
70.548,50.288,155.129,102.084
74.516,105.119,111.104,84.334
116.708,75.693,90.809,121.815
29.924,71.507,126.462,95.104
25.157,44.526,86.565,122.59
106.368,77.855,67.394,81.315
34.645,22.227,41.25,103.006
-13.38,40.413,83.353,63.536
63.327,48.413,72.729,91.407
65.157,41.626,40.822,135.891
92.068,74.914,51.27,51.104
61.111,21.281,130.224,130.648
42.458,73.9,117.365,67.108
38.873,95.398,147.065,147.799
104.627,72.235,61.933,61.654
129.805,97.289,54.547,62.537
47.537,111.877,86.334,83.695
77.216,93.82,43.112,87.65
-6.902,60.852,76.987,64.391
76.988,19.298,87.923,84.677
95.57,96.303,53.667,96.211
95.15,84.291,119.631,75.028
48.606,84.888,93.913,58.176
-0.749,110.985,72.452,164.401
86.963,91.098,123.178,75.929
70.158,66.454,77.373,109.517
87.987,82.678,51.435,49.061
55.315,84.4,34.809,58.712
94.942,29.494,157.873,141.719
74.076,47.645,153.162,65.758
84.809,59.786,70.179,96.71
51.488,35.573,75.736,132.105
107.837,24.137,50.773,101.083
105.334,63.761,49.453,82.714
47.296,74.304,100.773,94.283
79.464,45.664,85.915,79.659
73.054,11.631,128.411,87.657
54.836,38.818,80.788,143.587
124.321,86.446,96.344,105.149
33.483,72.206,139.428,68.853
57.743,29.682,32.718,96.98
31.148,61.347,95.024,63.402
-16.543,108.247,97.723,65.818
99.533,91.695,91.194,83.13
102.992,30.812,50.397,81.496
94.915,15.808,86.404,160.212
91.159,22.589,40.801,149.224
108.855,107.331,143.268,88.942
45.214,56.279,49.615,57.087
82.126,88.08,33.829,133.539
54.064,75.106,88.079,111.569
96.351,78.678,69.265,49.952
64.034,74.488,35.994,66.544
95.793,92.698,147.249,72.925
10.105,73.146,72.672,105.918
111.447,63.218,104.276,59.581
59.617,23.954,144.959,90.566
75.933,39.092,105.024,88.854
77.6,12.786,84.064,101.871
51.544,106.375,68.104,139.964
6.507,71.945,83.957,60.828
76.558,67.976,112.519,52.969
113.909,78.117,68.727,73.51
32.768,22.356,33.493,161.379
82.87,22.2,87.115,57.799
70.506,21.081,28.07,127.104
61.979,69.986,103.392,75.56
53.612,95.679,59.242,144.597
53.809,30.484,96.713,69.821
79.229,21.537,59.304,109.118
24.69,10.531,42.253,53.154
69.731,61.353,87.185,76.785
104.803,62.966,101.032,69.144
52.52,69.881,152.728,174.719
-0.424,61.134,88.815,94.626
2.823,91.487,91.102,57.312
58.349,71.1,162.561,64.468
30.943,97.032,89.821,65.34
11.33,65.345,136.97,81.344
62.915,70.635,53.314,113.43
96.461,61.549,123.408,69.08
72.808,87.409,40.352,66.143
77.78,68.297,72.062,82.571
85.061,106.15,79.697,96.027
53.756,21.377,96.738,76.678
58.015,66.723,140.398,98.577
-1.342,49.224,105.436,103.837
90.159,54.091,45.721,74.462
19.152,78.217,124.203,101.51
127.881,94.146,139.728,169.887
117.676,82.069,71.064,52.443
96.556,100.392,88.351,85.987
77.636,97.692,148.594,76.671
130.864,85.652,147.619,102.351
-18.547,96.672,30.859,128.132
58.943,47.721,38.653,81.007
89.512,23.478,63.279,80.413
109.683,20.104,144.658,69.931
70.286,39.45,84.532,105.742
91.935,51.951,85.756,111.118
109.152,57.517,49.588,88.733
29.896,70.938,68.905,80.854
27.794,86.436,63.213,131.006
21.829,65.389,46.331,56.26
98.894,47.877,68.297,52.518
87.72,72.431,89.104,121.251
123.597,69.877,91.029,88.378
117.839,86.528,91.134,64.9
-0.168,62.149,60.494,124.617
77.028,89.581,60.015,99.16
13.081,74.473,58.65,167.663
103.477,42.989,97.173,75.711
62.065,100.991,56.545,113.439
26.125,44.755,75.338,147.753
100.733,80.972,107.61,121.996
103.52,65.21,92.862,92.24
45.814,43.54,20.225,172.182
19.873,72.939,61.341,118.0
14.496,76.191,78.15,48.53
82.765,70.79,42.855,78.783
83.517,66.564,118.444,52.546
103.617,38.128,121.452,119.171
52.201,104.554,69.794,85.4
57.759,63.72,133.433,100.671
26.733,99.812,93.251,53.799
110.777,74.462,52.926,118.949
27.675,96.78,36.541,49.98
106.886,110.633,108.579,98.445
98.47,61.324,82.913,161.929
84.063,83.724,84.745,83.658
130.913,35.279,62.754,79.988
95.405,42.25,99.071,68.327
72.739,93.815,67.429,84.667
99.994,32.413,97.667,97.414
60.026,109.605,136.352,108.158
66.331,25.371,87.07,87.052
62.979,67.259,50.095,66.782
80.615,57.901,97.376,50.183
57.958,34.384,52.64,134.897
