Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
119.377,110.934,38.297,101.051,141.158,86.092,101.032,48.214,10.019,-3.638
61.85,27.959,79.185,54.987,76.76,54.975,136.767,113.007,-0.045,46.978
86.745,84.022,7.14,103.78,67.184,58.981,49.862,94.825,69.175,-15.021
111.035,22.136,76.649,66.315,164.706,59.342,91.103,59.297,11.24,39.629
53.935,114.205,47.221,80.577,67.451,61.605,119.169,93.884,4.814,55.116
102.08,45.252,99.7,56.242,56.573,101.879,138.139,97.163,18.887,15.338
66.538,26.676,124.471,68.758,108.395,56.259,71.509,137.974,96.763,137.458
164.199,68.347,89.46,78.383,87.187,88.389,87.818,85.807,-1.321,56.404
121.231,45.521,79.993,72.385,88.167,66.485,43.739,69.372,-11.368,146.547
87.319,26.934,80.285,85.768,122.636,77.929,69.669,107.41,68.796,130.371
15.244,46.874,82.37,89.069,76.571,169.052,53.421,135.691,6.379,123.066
97.357,121.867,107.378,93.301,129.245,101.88,60.821,138.648,-4.562,64.728
105.598,9.786,122.339,84.854,103.902,60.709,14.589,106.747,16.821,154.587
72.06,36.848,91.094,83.04,91.392,132.639,134.577,84.75,31.696,13.509
46.086,69.416,94.968,82.349,90.974,108.784,87.834,95.118,55.375,-5.854
37.672,84.76,111.375,105.872,134.663,98.165,135.968,65.803,39.767,117.011
56.82,89.56,41.563,103.684,71.847,127.351,89.022,54.401,53.257,158.342
119.963,118.772,91.088,124.139,140.809,49.805,48.972,146.227,57.142,74.055
131.303,106.666,52.042,84.245,80.454,71.04,70.193,121.078,67.069,109.1
18.67,9.582,-5.861,48.323,55.848,107.163,77.107,156.32,33.067,34.148
53.717,67.971,62.587,69.617,71.62,120.109,161.908,142.79,52.54,71.684
99.5,60.529,107.782,70.116,76.49,53.033,177.992,96.182,42.087,78.746
125.816,122.422,62.291,95.337,46.67,59.9,34.091,72.656,-5.276,59.464
19.529,54.57,23.566,60.162,108.572,164.809,62.562,89.115,88.204,89.311
74.158,81.08,50.708,38.685,44.091,155.922,102.173,159.093,7.747,129.474
114.02,113.895,67.201,80.744,66.74,103.88,99.144,188.932,30.298,129.479
87.99,122.315,106.324,101.783,54.767,103.885,90.675,98.502,13.774,32.064
89.58,49.138,-18.15,101.746,120.63,75.99,131.535,109.886,8.406,-33.034
117.683,36.455,125.617,81.557,40.085,58.687,128.89,117.261,40.851,-21.559
77.747,22.751,8.281,115.248,91.792,52.514,115.262,134.218,79.415,61.992
48.322,57.141,92.264,99.096,123.876,64.934,138.601,142.744,82.729,42.683
149.683,72.948,-7.485,54.982,79.758,66.317,176.807,86.337,48.326,58.158
78.28,69.013,54.202,109.491,130.569,65.2,92.432,121.257,53.998,7.127
76.699,91.473,77.802,52.144,16.963,129.093,111.886,100.817,22.063,-31.395
1.784,98.032,67.993,80.222,109.181,84.74,88.331,153.766,86.388,96.971
64.169,57.672,32.332,99.922,57.009,105.825,41.207,139.183,14.426,58.142
78.794,98.095,36.96,98.036,70.762,81.261,92.675,51.507,71.876,131.501
129.159,55.808,76.049,45.715,149.901,103.71,27.768,99.344,65.365,88.542
122.523,108.263,-10.001,125.372,140.584,103.968,63.868,101.352,31.804,4.453
154.681,51.319,66.897,86.025,109.559,165.82,64.175,135.984,3.606,98.442
34.395,98.533,87.778,50.286,90.308,52.802,79.872,52.923,71.348,48.204
120.635,39.605,46.216,97.759,62.489,64.995,87.844,129.041,19.157,138.783
70.765,77.667,68.037,100.387,78.092,59.173,65.022,91.648,41.123,66.813
58.228,52.478,101.113,104.901,160.201,141.752,117.981,72.082,34.648,-24.828
139.913,28.994,78.427,57.349,137.175,90.715,160.89,140.131,67.834,114.783
58.422,104.047,67.626,45.728,174.15,76.749,110.488,99.442,-32.144,97.43
124.174,56.577,86.367,89.143,81.828,75.319,93.221,124.067,82.273,5.915
66.958,59.58,36.577,88.81,54.996,122.174,52.935,105.717,52.392,108.22
103.262,47.592,69.777,95.628,113.574,54.24,128.206,71.288,-37.566,121.958
40.702,76.961,80.9,120.093,49.541,166.753,128.103,66.943,17.646,105.069
90.089,9.977,-0.034,110.15,80.206,71.749,105.343,130.728,65.116,141.895
53.499,83.807,84.244,94.954,93.663,56.004,141.667,99.433,33.192,25.144
153.662,99.783,2.63,99.463,26.83,54.503,131.592,120.969,60.728,65.309
100.155,46.486,39.262,67.65,132.323,144.08,31.586,76.371,82.664,21.945
129.415,104.643,74.551,67.634,45.476,78.758,94.213,45.155,31.566,133.577
78.235,40.79,99.384,84.624,116.396,125.393,76.019,72.4,62.931,12.512
63.176,104.756,48.198,76.234,91.205,46.295,57.141,127.489,5.684,176.345
25.241,28.157,-11.084,70.124,44.822,180.54,30.078,133.242,51.71,120.616
125.571,46.028,71.371,60.852,123.668,128.615,80.831,84.462,29.262,26.939
128.769,100.612,63.751,87.773,112.74,120.391,65.211,156.131,3.886,67.252
38.503,102.729,63.772,105.522,88.719,87.445,145.469,97.722,78.959,59.062
96.156,112.119,23.601,79.577,169.645,68.542,135.57,105.015,60.777,92.617
64.163,49.468,20.049,81.471,73.863,145.029,70.66,149.81,63.923,80.383
31.955,59.008,46.52,96.544,95.383,106.023,107.699,125.285,42.438,73.079
11.167,60.524,92.803,97.039,90.837,96.898,134.371,130.039,72.297,18.12
47.138,70.941,85.722,51.117,63.133,99.579,39.407,75.826,57.401,51.913
42.121,91.703,99.67,64.177,50.835,51.432,47.083,112.618,-35.477,79.287
149.27,13.076,28.29,81.77,119.875,125.111,103.206,74.329,75.828,132.68
94.915,98.205,63.607,69.528,105.952,54.886,116.518,63.893,7.727,45.158
44.873,64.656,73.088,99.624,62.957,69.023,37.592,81.377,53.456,39.542
48.498,69.077,1.858,74.048,129.58,69.989,135.745,61.857,44.47,73.904
37.545,69.484,80.54,76.492,70.461,76.695,165.185,85.134,80.167,90.175
111.993,33.436,2.037,124.734,58.403,111.958,32.761,162.737,68.658,40.768
94.857,94.335,60.013,79.843,129.207,82.257,59.296,82.572,9.94,13.788
60.06,121.455,58.368,84.444,124.582,93.222,92.536,59.269,76.155,102.837
44.239,62.974,107.839,96.308,67.727,182.937,81.944,106.552,1.9,81.44
25.007,86.335,46.437,95.259,42.597,70.493,118.157,107.749,63.755,123.449
125.5,59.07,19.131,33.381,49.671,78.325,127.407,125.021,56.777,37.652
137.807,17.217,89.877,50.625,89.819,54.925,153.804,61.976,35.111,156.69
119.759,95.788,64.103,78.212,85.331,51.88,43.949,72.974,95.193,95.056
41.021,99.923,43.077,94.873,156.026,95.486,88.737,131.286,41.395,122.1
104.474,41.013,18.0,77.727,51.522,67.858,61.583,118.5,59.353,82.374
113.726,56.656,38.878,116.06,119.105,44.761,130.015,67.91,86.187,102.099
93.759,79.006,22.458,44.922,77.909,48.837,109.677,131.447,8.205,8.023
135.111,50.573,80.043,63.81,158.687,160.29,99.771,93.526,79.174,158.49
54.851,104.588,33.973,79.669,106.177,58.782,141.731,100.976,25.689,125.954
55.209,99.677,41.559,118.871,99.019,96.987,93.223,102.54,31.882,91.483
79.709,44.878,98.845,51.978,93.831,138.036,98.18,92.868,34.207,75.235
29.619,51.06,61.117,71.338,53.724,65.201,112.561,75.008,60.405,-7.248
100.36,38.528,58.945,60.125,69.673,37.493,139.519,76.319,4.281,74.308
83.9,63.081,9.602,103.663,40.885,110.888,180.304,62.629,53.705,27.273
89.569,32.842,103.61,65.697,54.192,78.912,77.573,65.122,37.238,49.172
91.478,63.661,78.206,93.867,138.661,69.357,161.651,73.997,39.855,124.297
78.143,80.573,30.514,90.42,159.311,98.35,107.554,69.92,9.496,130.3
128.593,39.941,95.979,59.919,156.641,109.589,60.632,79.735,45.571,148.407
78.815,75.377,63.074,124.565,36.337,66.724,153.579,95.032,58.976,139.676
69.231,53.931,97.381,51.149,54.174,51.198,112.204,68.944,24.618,91.571
