Response,Explanatory1,Explanatory2,Explanatory3
72.846,65.172,96.26,36.454
43.704,92.14,109.875,87.292
57.198,68.964,139.266,70.493
72.252,67.499,146.914,121.668
59.023,66.457,85.733,87.609
47.232,49.52,146.865,53.296
137.704,82.386,108.764,68.484
69.229,42.598,138.615,54.538
38.768,46.892,90.837,72.14
21.557,61.732,168.956,85.459
97.805,96.707,60.131,96.018
70.499,75.664,117.599,88.651
52.609,76.172,121.217,71.298
87.565,92.887,165.087,44.937
28.27,107.438,66.697,101.725
100.955,87.58,74.012,80.074
35.791,52.731,64.526,77.405
113.283,103.185,95.406,93.214
64.573,76.298,87.747,110.447
105.086,92.979,108.19,126.18
90.656,102.399,97.614,76.006
11.249,53.298,148.786,86.542
80.612,83.082,80.851,114.176
69.826,96.005,106.01,80.219
35.323,77.491,87.516,68.501
21.599,48.707,97.661,67.013
31.158,57.772,91.601,106.277
66.047,94.386,70.495,71.064
43.594,93.044,109.753,113.197
102.134,75.074,109.052,106.118
93.832,52.961,138.856,97.553
53.169,104.132,122.683,83.492
78.12,93.923,82.431,88.573
18.815,67.623,153.967,90.619
128.24,64.346,71.382,123.165
86.571,53.568,62.383,124.213
51.961,78.672,67.765,100.23
84.098,88.452,122.668,72.991
78.6,67.958,111.055,96.621
58.779,62.146,84.166,34.436
114.392,69.118,113.261,111.291
99.672,84.831,90.841,90.058
64.623,63.346,93.973,63.517
59.639,97.113,86.582,54.768
69.824,73.679,105.501,69.304
109.181,57.279,107.488,86.299
61.525,38.562,93.886,76.121
53.917,65.051,142.261,55.382
26.104,69.923,105.302,81.89
59.875,67.662,117.55,115.777
66.825,66.466,108.487,59.027
97.333,97.45,78.818,82.591
83.095,76.35,61.285,94.294
78.685,60.795,90.053,95.306
104.865,56.744,50.553,127.879
37.37,63.91,141.061,116.296
56.232,93.201,146.076,118.581
51.134,80.323,76.145,79.117
100.042,100.677,106.912,51.706
74.632,71.692,134.0,114.776
89.505,59.079,93.741,67.484
47.791,86.228,90.592,131.43
119.373,80.589,67.109,67.696
121.32,77.697,76.842,98.515
87.292,39.126,76.003,83.882
83.24,57.605,56.108,30.648
129.266,65.045,104.831,83.479
62.493,36.774,152.085,82.351
106.524,96.184,86.905,63.915
107.287,56.288,57.933,118.145
71.986,70.934,99.521,79.855
53.152,84.942,134.844,107.751
72.858,51.843,155.074,68.819
101.915,90.794,97.016,96.414
91.839,52.199,105.861,95.081
64.061,107.758,81.076,70.237
108.935,80.817,85.937,128.312
47.436,63.521,73.184,114.03
79.828,101.227,123.894,100.018
88.34,79.848,79.959,88.746
134.769,79.745,99.557,114.748
95.274,65.792,126.033,102.235
106.625,66.974,89.671,112.998
77.755,85.851,117.046,77.137
97.458,54.927,114.452,87.539
63.838,85.685,114.141,90.143
32.959,77.646,91.349,116.812
89.525,85.414,128.573,93.185
15.884,65.629,55.88,76.735
88.941,69.792,90.265,57.093
80.002,63.22,134.224,95.817
48.263,73.586,72.087,76.125
56.462,61.74,96.206,120.846
91.508,59.991,145.763,91.892
84.388,90.487,63.837,64.344
65.567,86.932,90.014,91.94
53.917,79.336,111.868,96.071
118.518,77.463,84.006,39.883
111.199,78.331,148.049,84.004
63.69,112.844,162.976,60.282
53.962,85.375,122.144,72.629
57.571,77.986,153.467,88.172
72.659,98.269,121.438,125.947
102.542,72.976,65.752,71.735
30.512,62.727,101.662,49.99
65.792,95.342,72.993,123.591
108.017,93.454,163.269,42.554
38.828,67.006,167.228,108.991
84.931,61.423,125.465,119.963
89.044,77.608,141.589,93.026
71.486,72.152,105.608,99.674
85.894,67.967,135.754,95.295
77.029,83.1,158.792,112.963
111.616,82.937,82.654,82.344
78.192,80.138,72.039,101.193
113.115,87.316,119.913,82.01
88.033,53.136,100.955,92.498
113.962,50.975,98.703,104.006
50.191,66.871,131.997,122.179
117.107,86.17,102.898,69.654
86.738,64.461,128.718,77.506
107.53,71.4,122.944,100.779
51.74,55.192,164.277,92.404
66.629,36.123,130.367,77.351
46.433,73.868,162.153,46.913
83.791,69.735,115.675,57.36
127.298,106.825,88.292,98.162
94.094,62.639,97.786,110.982
79.892,65.315,119.037,31.894
81.825,72.994,95.749,62.527
88.334,87.952,164.759,74.538
55.074,69.78,146.371,80.419
104.687,55.701,95.922,87.828
63.035,75.435,122.366,81.483
92.113,66.599,104.241,86.659
79.762,64.272,138.776,39.995
42.5,89.327,54.019,123.221
88.223,80.826,81.382,95.065
123.322,64.268,108.387,90.747
72.473,77.762,136.037,51.964
60.926,92.033,102.644,103.219
76.247,86.326,95.385,53.937
99.464,94.245,79.184,103.808
101.558,85.464,82.796,64.395
73.938,84.588,89.739,56.39
108.058,74.945,81.45,45.773
19.247,102.827,88.966,105.938
70.9,102.529,142.179,75.85
84.289,95.397,131.335,62.309
97.675,81.123,117.998,61.203
20.711,57.071,96.185,83.57
66.349,73.859,133.681,64.28
109.794,46.217,96.488,121.748
112.072,103.027,75.607,93.942
57.373,58.007,101.854,86.019
44.65,88.925,137.245,90.338
63.635,88.333,148.559,122.684
47.175,42.082,85.762,96.57
87.648,53.162,105.972,99.051
68.533,64.494,139.603,84.609
69.224,52.251,64.732,123.518
107.52,66.04,78.316,107.12
59.706,84.313,88.275,102.99
72.807,85.926,102.824,125.964
61.454,39.337,84.172,99.085
61.249,72.735,67.611,72.877
104.908,95.0,75.489,108.316
36.014,66.031,75.08,77.985
85.458,66.992,71.314,107.299
93.298,90.656,62.856,42.776
65.275,63.202,129.798,122.624
84.046,67.76,112.794,84.501
69.138,70.067,162.12,48.667
68.37,78.345,111.436,109.131
77.749,94.832,109.991,88.796
70.583,70.486,108.63,83.15
112.412,69.117,95.993,93.014
81.409,58.236,86.543,94.53
99.048,70.614,121.275,63.283
99.278,90.144,113.498,120.15
63.737,77.826,99.754,97.533
87.982,71.966,122.995,54.459
84.189,95.758,99.194,104.976
99.689,89.62,146.548,109.48
120.375,63.82,85.372,99.669
63.714,60.239,90.294,130.156
103.372,89.793,134.522,71.289
44.251,76.899,100.483,102.182
39.342,97.968,80.898,70.543
95.65,74.766,103.243,96.494
40.316,61.777,81.74,69.73
52.649,98.908,93.601,93.923
89.528,82.997,106.781,121.371
53.61,63.513,105.95,77.02
58.463,101.191,116.491,78.309
134.927,67.538,125.359,78.433
40.476,93.694,135.575,69.182
87.935,102.07,118.85,42.592
91.68,63.519,129.965,90.404
71.303,81.376,87.295,98.575
91.228,59.138,66.813,91.097
44.798,60.023,107.122,65.45
46.871,75.136,72.263,84.448
94.083,75.89,133.846,90.743
80.16,42.23,120.129,105.568
136.555,90.584,92.13,85.823
80.485,60.551,144.278,81.124
91.236,93.981,58.673,97.959
65.146,56.943,79.66,110.052
69.354,86.686,131.984,101.349
71.21,95.584,68.644,65.311
58.937,100.526,121.643,37.702
82.502,61.123,154.682,86.35
63.23,104.982,107.095,89.608
29.555,74.29,87.138,67.935
75.918,87.009,56.451,73.719
42.996,92.493,103.786,60.883
45.887,72.445,83.864,44.05
53.451,86.695,97.863,75.846
71.349,101.754,94.508,116.298
86.194,71.364,81.06,65.949
124.705,71.686,96.836,128.571
96.32,65.583,141.019,86.644
50.305,80.931,57.852,83.818
90.113,87.649,167.91,126.04
84.404,72.169,79.324,95.15
57.504,94.454,146.213,99.243
83.539,66.086,135.056,114.054
69.267,84.072,156.171,102.793
32.316,77.967,93.303,100.461
96.634,57.629,90.178,95.733
97.551,108.621,107.395,116.138
81.765,58.369,132.642,94.413
96.31,67.706,108.586,92.888
78.684,98.9,80.654,81.395
92.184,80.608,96.101,55.675
132.693,49.844,168.04,130.783
82.031,48.572,109.541,49.098
79.683,91.866,95.991,124.163
80.401,47.893,142.337,84.48
75.053,75.862,78.034,111.951
73.338,71.966,99.006,98.561
46.62,74.552,90.893,52.683
48.318,60.746,70.347,62.898
41.079,68.869,99.477,58.382
87.342,49.205,94.802,72.94
72.314,78.896,80.986,85.106
97.078,80.203,100.835,82.938
80.523,42.06,152.515,95.567
102.396,79.713,139.983,92.198
77.982,86.069,62.19,110.047
108.599,74.53,93.158,135.704
105.953,57.664,76.184,74.187
120.049,55.887,84.044,55.106
68.441,61.029,97.424,80.1
126.847,54.906,62.325,50.983
121.858,91.592,119.081,114.92
80.992,71.269,117.42,49.16
76.498,71.433,140.34,87.325
71.932,108.039,98.806,90.152
78.088,73.936,104.747,88.166
44.738,65.557,134.546,87.995
85.324,59.044,60.128,83.526
14.519,69.458,95.553,87.138
77.881,74.049,97.421,117.533
72.219,36.941,146.897,80.028
49.081,72.332,87.018,91.544
77.354,55.459,103.845,94.258
80.309,42.033,130.8,55.25
90.63,104.325,118.014,102.33
73.438,67.204,143.506,74.352
60.581,67.88,89.335,72.596
59.348,83.333,111.596,67.157
78.512,52.016,99.737,50.976
40.302,71.039,87.896,125.135
93.537,104.391,135.294,84.671
87.875,84.326,117.469,86.56
131.515,99.211,122.156,91.739
104.704,71.955,114.431,84.064
79.477,70.114,93.93,96.845
94.038,79.126,169.521,89.29
50.651,53.236,74.708,56.313
55.035,87.857,107.744,85.431
82.713,85.18,103.209,90.154
88.189,94.909,73.07,103.356
92.543,76.797,96.313,61.207
93.984,64.225,151.418,127.695
65.921,56.958,78.12,114.455
84.288,66.734,93.033,97.678
58.693,100.189,69.141,78.259
44.549,58.404,113.953,103.282
70.371,50.196,102.368,114.382
26.516,85.652,117.771,83.764
90.971,104.573,69.383,50.681
103.432,81.736,76.125,118.498
61.814,65.337,127.245,113.024
74.204,52.577,121.481,51.679
93.857,78.078,146.906,68.801
34.358,58.23,125.608,124.006
102.596,78.09,106.491,59.78
