Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
20.54,47.743,-3.241,42.666,154.996
21.853,108.423,-19.27,78.309,53.834
105.464,33.428,53.487,54.109,136.829
41.671,58.89,94.486,-18.513,83.24
0.743,84.474,119.136,14.979,179.121
121.181,141.678,70.23,73.863,161.999
-13.019,151.478,45.52,60.126,130.882
33.422,32.659,46.59,-20.952,45.649
130.387,107.331,-12.963,-6.007,50.887
96.994,69.411,80.235,12.386,144.016
142.597,41.963,8.593,86.005,26.842
91.376,87.149,-27.48,64.078,84.372
48.464,110.367,76.091,58.498,111.528
31.711,120.95,9.833,66.587,138.985
77.744,164.13,-9.987,43.761,-4.59
135.215,34.066,52.929,61.276,66.643
-16.059,131.174,2.126,86.563,121.103
87.174,41.334,46.259,57.432,29.4
26.946,69.539,12.495,59.218,119.901
157.79,85.992,107.153,16.337,33.568
59.556,90.318,60.24,35.333,36.765
62.435,84.747,115.881,76.236,109.278
82.863,71.5,18.171,39.506,120.075
75.981,70.418,72.824,54.27,59.444
60.947,46.886,84.323,26.64,84.101
92.265,107.095,-28.587,67.378,119.755
-13.356,96.284,70.291,68.823,99.488
26.254,38.263,32.235,64.555,156.792
51.22,93.087,43.215,28.848,148.869
11.938,64.918,77.028,44.067,97.646
148.535,70.407,89.316,70.078,178.887
11.986,98.044,74.707,22.418,97.153
18.829,53.748,36.169,62.802,134.632
14.542,122.841,46.125,34.174,92.216
-14.553,123.701,104.569,49.801,106.129
4.823,69.754,0.228,52.819,70.446
98.77,137.601,74.915,-29.942,75.211
83.738,46.396,86.594,61.604,68.177
4.835,27.394,64.613,98.723,142.879
82.006,113.955,80.572,-1.364,155.338
74.662,21.022,67.915,81.361,36.635
109.203,60.114,67.24,42.491,56.81
138.975,81.648,10.962,-12.524,37.793
26.428,163.264,53.117,28.2,46.523
79.682,77.235,11.923,34.391,51.07
106.194,95.876,64.697,87.373,56.916
25.508,153.915,75.109,37.158,157.458
97.176,92.771,29.849,51.614,94.8
111.096,139.315,47.57,15.713,21.913
74.112,91.958,15.086,51.105,35.975
59.511,108.272,20.814,-21.355,143.867
-2.207,139.31,47.544,68.372,79.615
102.215,101.728,31.351,72.251,50.387
-11.707,86.279,23.655,55.103,113.71
110.995,60.241,11.571,44.914,174.893
82.942,120.24,46.252,-1.444,124.641
123.466,129.193,-8.271,26.43,115.802
40.199,145.214,83.758,36.25,29.356
20.593,104.325,32.866,-0.565,75.71
62.867,138.545,5.081,54.389,115.999
25.9,100.869,-7.08,-7.035,129.267
86.366,34.385,25.871,-14.891,128.889
37.38,85.907,13.446,94.756,194.146
44.224,120.699,56.216,-1.664,160.028
101.383,31.059,96.795,45.359,87.313
68.547,82.266,63.335,-19.727,60.009
69.839,65.449,107.375,58.327,130.954
151.755,46.485,80.124,11.222,155.685
31.407,84.6,-31.841,49.744,74.612
33.628,92.262,47.103,12.487,116.459
65.343,78.949,70.796,86.07,74.671
65.612,45.651,62.747,64.722,109.84
48.834,124.054,28.634,43.342,107.046
80.979,110.787,67.629,40.504,113.676
100.088,70.607,62.01,91.62,74.225
-12.562,100.75,41.005,50.433,44.813
114.188,115.986,55.026,1.219,109.526
141.529,110.338,54.053,12.476,156.018
76.9,97.293,27.397,6.336,38.709
60.379,70.123,47.532,28.855,138.76
10.573,107.673,68.838,16.505,69.884
89.429,50.265,66.68,28.143,148.169
119.525,96.791,110.262,81.935,13.769
50.288,162.351,102.325,42.535,47.528
69.965,110.594,83.864,28.011,86.522
73.439,128.966,73.057,5.748,116.735
-1.33,38.668,55.488,-39.112,39.582
134.003,61.462,47.938,46.162,177.051
83.061,102.051,82.232,54.354,25.47
63.802,109.931,20.866,-14.908,89.785
74.576,80.786,45.506,104.068,143.457
50.403,44.395,32.451,64.205,127.913
49.113,60.373,10.647,10.929,13.309
74.396,33.135,97.973,-15.274,31.979
105.901,62.855,50.578,66.98,105.418
120.628,44.005,50.869,19.39,83.929
72.735,64.983,56.041,33.689,118.647
146.25,75.871,56.547,19.044,69.07
71.595,126.986,64.127,-4.803,80.227
-9.523,109.871,39.509,38.03,83.738
131.589,71.191,2.159,31.875,150.85
77.11,147.763,18.154,42.919,114.813
37.236,87.384,96.706,-25.189,143.885
67.428,48.365,88.738,42.277,119.895
84.747,73.674,29.783,70.234,66.738
70.578,143.158,25.415,55.829,39.6
105.394,92.271,68.571,100.682,104.481
121.689,41.142,50.108,75.248,115.241
26.345,76.803,32.473,17.088,156.072
72.594,89.299,67.037,20.683,16.23
36.776,29.548,44.887,31.136,167.494
-19.769,152.214,78.18,69.971,170.656
65.558,80.901,20.327,86.509,102.454
140.055,96.312,35.831,77.572,-2.823
128.111,43.122,77.329,63.695,82.444
75.734,46.83,48.596,2.454,112.024
104.063,65.582,28.736,67.332,53.916
54.445,76.977,37.955,46.887,31.719
39.944,41.428,50.134,55.333,75.968
87.019,60.742,50.357,76.128,105.572
156.776,81.722,87.3,52.783,154.202
87.275,103.206,20.1,36.022,2.219
141.874,37.249,33.376,24.853,142.137
32.49,52.326,80.226,52.524,150.922
64.8,86.143,4.498,17.14,136.765
15.33,79.026,85.044,79.308,154.771
17.307,46.723,72.216,-21.122,86.78
40.422,67.799,54.563,-25.146,132.61
52.35,122.257,39.432,70.888,118.637
-16.581,60.225,51.533,30.004,-18.331
50.259,58.317,50.293,102.061,102.481
63.51,35.761,52.349,73.122,67.525
100.695,57.667,104.772,39.1,126.258
-0.277,88.799,41.736,3.409,72.339
65.974,66.313,10.461,-11.807,78.049
58.857,81.769,38.785,5.556,85.21
63.927,102.294,126.625,11.692,15.616
65.621,53.514,101.213,67.969,90.214
166.946,97.744,51.305,-30.539,106.79
72.909,72.375,106.983,50.64,14.882
5.04,100.675,73.248,61.045,142.077
54.493,118.723,46.27,65.065,31.324
-6.141,91.257,50.192,-3.889,116.8
28.9,120.693,54.355,67.132,128.891
94.239,74.737,61.702,55.86,60.242
147.008,55.796,47.677,71.542,115.8
-21.411,114.5,2.876,-13.808,96.476
64.425,147.352,74.949,73.745,116.201
115.795,87.188,6.283,18.335,92.636
-23.54,125.632,100.713,47.51,143.474
50.226,60.508,-15.805,66.529,17.441
57.143,59.442,-28.722,86.038,47.007
85.369,54.624,53.418,35.118,85.291
154.552,117.741,53.348,18.092,179.586
-31.784,75.601,28.497,92.841,81.621
141.415,58.507,12.397,23.729,66.126
36.139,45.303,42.479,56.281,112.537
89.622,108.947,-2.166,14.879,77.252
112.013,138.141,69.23,7.962,105.681
76.601,67.107,39.678,83.365,73.35
78.234,42.954,102.581,18.136,94.749
113.427,43.789,70.591,-23.778,80.364
51.902,51.921,52.024,67.981,-7.463
125.198,113.195,89.788,43.983,60.658
12.506,119.243,8.176,18.281,81.318
69.707,41.591,45.754,35.058,68.882
12.588,131.473,-18.251,16.871,122.654
86.217,50.225,85.01,32.66,146.417
19.822,49.984,13.792,35.263,51.869
63.841,120.509,20.132,-7.165,68.436
30.424,148.662,59.936,-12.167,93.505
161.854,76.248,101.083,75.917,84.118
73.469,123.183,78.368,-22.249,67.207
71.308,66.41,81.477,-9.52,82.183
66.674,100.078,2.583,31.043,136.085
70.739,118.277,-30.272,31.905,105.359
79.313,149.268,81.265,102.161,95.232
-12.057,24.988,50.712,-1.919,90.318
69.906,96.504,41.912,63.942,171.911
35.484,82.048,80.268,60.965,121.336
13.424,64.0,47.955,84.233,139.304
74.353,46.902,24.435,66.307,100.676
41.21,62.361,81.317,61.467,25.664
-19.817,65.933,13.541,37.256,91.443
87.122,43.39,24.807,-7.883,92.532
122.421,54.035,34.098,81.133,151.483
-7.428,141.843,115.032,67.397,72.542
55.433,79.214,41.398,73.296,87.387
152.02,67.453,70.532,47.388,128.552
63.452,69.296,82.038,-23.827,5.659
61.572,168.476,3.171,-4.229,106.863
0.18,78.036,22.62,0.326,138.254
42.884,70.076,88.877,73.183,58.853
44.001,57.998,42.139,61.873,83.594
8.188,51.241,70.632,79.086,138.112
92.613,60.274,20.774,3.897,57.541
61.169,71.609,40.093,-30.723,120.295
57.682,54.583,57.956,46.272,62.273
1.425,80.276,65.691,29.713,146.235
1.592,47.884,66.607,22.967,-3.696
84.865,100.897,103.878,7.995,60.795
97.577,26.546,39.1,74.435,142.458
95.084,69.506,79.626,43.15,130.825
130.522,132.794,98.155,14.614,150.266
67.387,81.011,25.981,34.723,61.946
54.951,102.017,88.117,8.161,119.32
117.114,83.828,72.242,3.838,30.172
162.834,47.021,-3.292,45.168,27.457
74.435,83.428,40.074,57.804,50.848
146.83,57.121,43.393,21.564,88.956
64.271,117.997,35.523,78.847,46.487
128.617,85.518,40.168,88.463,3.285
125.04,164.502,40.603,10.815,133.24
121.204,38.081,-2.55,27.681,114.499
140.427,70.016,12.29,10.606,88.38
126.443,122.641,19.09,13.289,133.504
58.687,45.503,56.799,68.672,127.948
58.253,155.34,84.039,9.238,48.026
134.706,134.89,60.972,21.124,112.853
42.856,40.432,66.415,-32.678,91.155
56.55,145.131,43.108,-31.981,76.169
73.146,74.34,30.787,4.947,90.145
123.712,103.978,92.502,17.049,91.378
67.566,123.741,62.621,-6.593,174.508
28.783,36.066,106.381,23.491,84.729
