Response,Explanatory1,Explanatory2,Explanatory3
87.799,62.389,55.876,46.551
43.344,67.123,83.872,54.34
80.572,47.603,-1.259,42.983
59.669,74.576,111.864,15.517
89.621,86.533,133.373,43.315
47.635,54.59,57.731,46.398
89.823,85.32,80.202,1.341
75.167,67.148,137.669,40.549
38.913,64.774,80.408,60.24
72.205,43.122,68.218,29.347
50.231,42.043,48.861,51.344
72.541,94.392,94.595,38.574
66.638,87.336,63.887,-4.544
28.953,83.908,153.641,65.043
51.027,102.58,69.879,3.827
37.612,81.494,2.303,40.469
55.219,56.724,98.733,90.226
48.771,43.829,52.667,8.366
66.133,47.298,45.864,65.21
62.187,64.053,-9.364,33.3
63.936,74.922,69.843,6.346
78.337,84.283,73.24,66.521
98.145,57.806,76.555,78.884
75.426,102.027,77.63,-19.278
75.646,91.867,72.202,53.119
48.938,34.869,117.199,41.808
49.882,30.838,-26.842,60.971
74.871,45.462,114.213,67.514
52.806,48.995,64.801,-25.702
86.472,61.499,55.644,2.242
62.93,52.482,32.089,16.481
72.886,82.416,27.193,25.039
61.051,68.468,78.275,73.92
75.047,89.803,54.242,25.572
65.509,81.428,77.527,69.92
39.894,73.831,122.993,68.582
53.873,63.182,130.34,8.433
74.123,94.147,89.569,85.727
82.033,60.608,29.391,54.987
77.892,71.061,156.066,56.365
73.375,56.165,93.639,38.227
77.329,70.736,80.532,61.618
82.551,82.316,132.25,8.125
85.318,82.327,78.855,53.405
74.528,94.551,101.975,20.144
84.821,47.311,62.328,61.099
55.181,64.229,95.866,73.135
69.159,84.486,96.048,99.207
70.099,76.037,90.482,49.125
64.73,77.186,41.324,42.195
39.364,67.488,94.535,62.482
86.566,83.249,6.952,-0.531
85.693,58.231,77.876,20.519
65.466,50.961,16.07,45.894
82.948,67.241,23.609,-28.316
79.466,95.765,13.166,40.643
77.983,35.134,98.719,47.254
70.763,52.327,-4.768,87.256
65.857,64.573,83.04,88.203
47.482,49.342,34.853,-16.804
65.499,51.411,69.023,72.349
82.925,76.312,117.356,-12.61
88.213,75.252,84.92,58.204
76.576,80.061,107.896,66.206
85.528,66.638,103.828,-0.091
65.472,49.502,66.613,49.727
37.043,71.545,-13.067,-2.282
69.943,50.185,60.315,1.421
69.812,83.304,36.014,7.77
71.461,96.486,72.24,71.013
66.768,63.919,96.105,67.998
51.049,66.499,98.491,19.281
77.347,55.176,63.023,38.824
57.236,80.098,147.434,-5.569
66.31,36.143,129.2,96.864
86.104,58.46,52.579,9.372
56.925,82.262,132.154,77.527
92.519,94.661,74.942,42.259
87.04,58.856,81.291,-15.953
57.799,72.678,138.174,67.793
78.491,33.478,-17.964,67.56
84.776,59.168,111.462,27.791
75.002,86.111,117.745,-22.881
68.688,63.326,70.262,55.689
