Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-186.3648340187322,115.607,2.309,-165.253,117.057,89.09,-115.277,-159.499,-9.617,-73.079,167.637,-208.765,-91.239,60.333,-87.519,-98.14,-25.658,133.342,-105.533,205.444
-194.1353081034423,113.286,5.54,-107.797,122.905,91.683,-161.135,-155.904,0.756,-109.678,182.079,-179.54,-124.873,69.381,-24.514,-106.731,-52.897,133.461,-210.842,242.723
-180.64203846962667,99.329,82.869,-121.919,130.556,107.635,-133.146,-158.452,-58.706,-107.896,157.863,-195.53,-137.999,63.171,-101.972,-111.383,-121.699,130.68,-192.731,175.679
-228.9230792247273,117.709,93.205,-129.36,131.559,88.458,-116.479,-165.206,-30.097,-102.223,121.384,-192.506,-125.009,59.932,-129.858,-77.913,-62.554,126.883,-203.173,209.335
-177.86108403185636,135.792,36.44,-19.362,105.51,96.622,-106.776,-162.161,-50.271,-103.508,164.88,-198.046,-110.09,22.773,-93.693,-107.105,-20.227,129.339,-163.1,203.325
-192.6390453212249,106.877,22.824,-110.863,106.52,88.629,-161.378,-179.746,-32.216,-108.466,189.195,-194.955,-129.205,90.628,-62.116,-153.098,-44.379,130.105,-218.69,243.87
-215.93274843726914,110.976,34.343,-126.648,109.534,88.207,-171.814,-158.062,-89.585,-106.211,157.403,-190.447,-128.352,68.336,-24.5,-89.154,-51.621,128.034,-201.421,178.715
-178.4136754020617,106.137,15.096,-140.095,100.051,96.705,-94.368,-183.804,14.092,-111.62,185.971,-184.832,-60.169,68.081,-98.519,-89.515,-53.598,129.188,-72.617,191.35
-201.54717193324046,127.428,-19.049,-173.492,97.356,79.224,-141.132,-179.898,-30.125,-100.321,234.213,-201.548,-88.826,71.23,-57.542,-99.202,-38.341,127.385,-156.599,171.539
-204.48871262187888,150.323,-67.995,-151.988,148.855,90.899,-158.601,-164.07,-48.392,-111.604,188.233,-199.814,-131.279,65.299,-65.85,-108.065,-134.356,129.5,-199.216,164.687
-241.46678634509806,113.075,15.389,-84.22,90.618,92.334,-164.186,-164.815,-39.766,-116.308,202.162,-205.188,-116.445,62.317,-103.325,-107.809,-48.587,128.569,-190.151,155.48
-198.82726699156632,68.919,42.982,-127.467,122.968,103.152,-164.8,-189.504,-34.076,-114.853,126.015,-196.08,-120.962,65.227,-9.425,-75.419,-51.585,124.872,-209.97,184.729
-167.1764503052198,131.196,130.254,-71.869,111.398,90.294,-138.777,-181.722,-40.623,-116.531,174.629,-197.287,-151.966,59.61,-33.14,-111.845,-61.631,129.202,-163.529,203.028
-144.35270787253944,139.807,1.75,-164.257,114.065,88.676,-110.48,-180.257,-62.739,-108.912,192.241,-196.925,-117.272,67.705,-89.095,-90.477,-41.41,131.13,-138.054,143.666
-219.4609678113268,122.752,12.755,-119.137,116.295,83.389,-157.896,-167.823,-65.429,-99.0,233.825,-195.753,-164.019,80.071,-64.594,-95.115,-88.564,129.777,-179.707,226.337
-235.14828908855657,109.556,88.184,-122.734,119.352,91.198,-230.933,-174.664,-3.027,-101.001,177.879,-196.059,-124.101,69.17,-138.21,-98.46,-66.664,127.868,-187.525,187.76
-214.70247530143652,131.813,49.102,-143.572,109.08,95.045,-131.082,-166.329,-24.426,-95.677,187.784,-198.412,-152.479,90.801,-87.296,-100.973,85.937,129.58,-181.823,214.496
-208.66480529355897,141.64,8.671,-133.788,166.096,71.383,-156.289,-169.952,-4.264,-111.863,198.895,-197.147,-147.299,58.736,-141.758,-94.368,-237.826,129.712,-272.644,234.399
-222.8418312143556,95.301,27.75,-151.885,87.496,106.825,-162.291,-189.988,-82.07,-98.676,207.279,-195.624,-76.005,82.05,-100.395,-88.598,-110.098,130.958,-167.949,228.128
-207.99605584116398,90.521,23.174,-140.602,93.714,78.932,-172.182,-182.297,-58.311,-114.419,203.776,-195.26,-136.155,69.643,-64.895,-102.562,5.822,130.816,-162.434,222.545
-200.5628403199587,113.733,16.271,-49.09,111.383,73.668,-141.732,-154.715,-17.22,-111.46,191.341,-194.586,-31.867,43.911,-100.5,-116.832,-80.91,132.823,-202.7,169.039
-253.72341783161275,128.641,43.306,-101.927,92.055,88.469,-148.235,-148.588,11.559,-115.313,223.563,-195.489,-59.901,77.904,-99.486,-112.45,-55.861,137.651,-188.779,131.391
-272.3705750374715,121.269,-12.597,-120.217,107.937,90.074,-210.425,-180.51,-18.638,-95.798,189.117,-194.696,-105.451,70.111,-99.932,-77.559,-43.548,130.154,-200.363,164.709
-359.16440692271254,100.749,42.764,-117.387,131.87,94.226,-165.884,-222.235,-41.226,-127.407,179.348,-196.672,-70.674,47.265,-133.19,-112.2,-56.205,129.76,-77.635,188.529
-218.47958628048818,112.702,75.792,-166.678,100.027,88.214,-101.303,-200.516,-25.199,-105.957,191.711,-195.698,-158.298,66.401,-69.321,-93.781,-90.717,129.825,-168.267,180.21
-223.3840518943862,118.83,2.954,-13.873,29.535,91.955,-98.266,-158.933,-31.824,-88.396,194.907,-190.831,-79.515,62.595,-93.357,-102.828,-30.091,129.323,-173.722,172.33
-157.37351843949386,97.965,-11.697,-122.547,101.054,84.043,-24.59,-184.427,-51.41,-90.842,163.528,-194.73,-248.693,72.689,-119.949,-144.062,-40.413,126.682,-162.836,179.069
-204.036550975687,86.766,36.414,-134.74,122.963,88.352,-81.886,-200.847,-43.696,-94.591,164.489,-202.406,-60.095,91.318,-128.668,-51.199,-146.017,130.844,-195.886,245.092
-170.89203498481837,146.271,21.553,-107.642,178.796,90.522,-155.603,-196.849,-65.626,-120.002,187.611,-188.809,-135.371,58.043,-93.06,-157.981,-83.597,130.9,-172.82,192.113
-180.8902725289189,60.217,33.154,-187.43,100.204,85.255,-139.955,-153.112,-83.689,-102.69,182.875,-198.246,-112.265,81.359,-96.981,-82.434,-74.236,129.902,-196.044,172.218
-203.76296162022422,104.161,-5.139,-129.544,108.149,72.503,-157.952,-209.884,-5.525,-82.203,197.56,-191.825,-128.211,68.999,-175.334,-125.392,-88.036,128.143,-110.993,160.232
-278.22516108734203,128.41,-86.036,-169.27,111.388,88.281,-139.418,-168.534,-28.03,-95.809,212.391,-201.615,-161.064,59.682,-110.762,-101.725,-135.305,130.225,-255.761,102.753
-175.9324103008889,117.929,39.721,-162.962,100.32,100.102,-106.439,-169.98,-54.295,-99.111,237.419,-170.926,-146.107,79.579,-62.292,-76.955,-24.319,130.262,-164.628,176.312
-211.3870044470549,102.349,-14.568,-103.588,101.994,94.075,-116.55,-137.207,-46.963,-109.325,208.471,-192.765,-142.779,77.497,-183.605,-80.526,-58.71,129.907,-159.238,183.254
-245.57491543986788,84.99,82.052,-111.147,141.819,86.968,-180.178,-115.259,-44.526,-104.613,190.061,-194.838,-101.791,64.403,-83.149,-99.969,-111.042,129.213,-173.203,168.429
-180.13008162748153,131.587,10.876,-156.544,102.842,88.627,-130.156,-177.147,-3.525,-94.488,216.964,-196.612,-131.563,77.094,-73.157,-101.334,-52.103,130.189,-162.77,209.303
-222.18716482263278,123.419,37.215,-149.054,130.739,86.036,-6.204,-167.331,-68.396,-99.641,162.185,-183.957,-108.972,91.896,-100.38,-104.831,22.44,129.442,-184.944,261.965
