Response,Explanatory1,Explanatory2,Explanatory3
-98.06894587113517,0.805,-100.214,150.588
-102.78563351745248,-6.159,-68.83,32.725
-94.970609933819,-2.476,-62.762,151.628
-86.87407199169527,-10.682,-76.858,94.377
-98.10067460695967,-7.243,-59.42,77.165
-94.9143926580752,0.656,-68.615,74.054
-91.85267355213718,-5.436,-68.012,178.345
-93.67265416471858,-11.872,-53.165,83.372
-95.42190443493266,2.387,-65.776,212.338
-93.12042748300816,2.916,-77.359,88.486
-84.60497869428092,-3.144,-65.478,88.182
-92.912732559275,-5.252,-67.886,148.416
-94.40578784008986,-9.745,-90.419,142.78
-113.33903771839178,-10.701,-41.267,117.074
-93.21314245612334,12.707,-65.684,122.647
-93.21550817904262,0.239,-75.954,100.977
-97.61107865015869,-15.417,-75.484,129.393
-99.57587356969266,-4.572,-49.045,105.191
-94.26242699186021,-6.16,-71.075,159.982
-95.6391258237375,-5.588,-60.177,96.985
-95.23263151336855,-2.638,-58.326,100.313
-101.77773588204343,-2.717,-63.882,115.148
-94.59796788591693,-4.546,-61.589,115.567
-98.52178189149761,-10.188,-66.302,35.739
-99.79581166486504,-19.487,-60.972,124.29
-88.73403139369262,-7.681,-58.189,106.313
-104.50012369451409,-0.996,-45.827,119.89
-104.86898160024316,-18.378,-66.281,218.518
-91.6651728173214,-0.278,-73.228,116.232
-89.18094930385931,-10.879,-69.065,112.38
-98.53954571217584,-1.202,-49.366,104.365
-103.59579790886117,12.197,-65.001,102.672
-103.02505688446952,2.56,-76.041,109.873
-111.73868850408341,2.716,-70.99,89.944
-95.85339060111735,-3.3,-77.702,167.299
-93.00915218168993,-4.505,-60.233,116.012
-96.27575875627163,-9.929,-82.61,103.961
-99.92773930940773,-5.196,-61.664,118.37
-111.70623460294593,-0.806,-82.374,92.995
-98.51237831939639,-5.99,-64.723,112.412
-100.86350593300669,-2.012,-49.905,139.788
-91.18401278974503,0.696,-74.619,113.507
-96.5398022086,-4.928,-25.841,98.73
-96.03145187583621,-12.561,-41.279,103.627
-94.83602745734238,-3.415,-58.55,129.408
-85.31335283364984,-5.165,-61.545,105.25
-94.10123201409915,3.697,-72.932,107.492
-93.31553053433232,-0.865,-42.596,113.227
-92.64804292438497,-16.9,-67.019,100.376
-97.21224003952099,-0.664,-75.176,114.776
-100.82336495758533,-24.508,-64.9,104.979
-90.69306272667626,-4.817,-71.833,53.0
-106.28049054729117,-5.213,-60.583,99.862
-97.93720302081529,10.508,-59.969,120.717
-93.14723800914491,13.907,-51.677,106.392
-93.86240782413215,-7.841,-69.918,148.035
-94.63245634890094,-5.822,-57.524,84.091
-98.56423714996684,-7.762,-58.773,128.634
-92.60831191117867,-22.232,-68.207,98.942
-93.24020113849045,-11.646,-63.672,160.523
-95.5457824024797,-2.707,-73.634,78.484
-100.76533485604071,-1.355,-75.214,61.525
-94.09091238047979,-4.128,-64.658,86.449
-95.77286001756887,-0.691,-64.874,97.601
-95.8732493025998,2.254,-50.163,53.575
-94.22969763476834,6.603,-63.094,113.63
-97.635558095463,-10.125,-65.672,93.418
-82.53210009892132,-0.671,-67.313,88.684
-92.69783686276222,-3.921,-72.854,97.884
-97.1541191389101,-9.923,-68.278,38.187
-109.05999610002628,-14.299,-57.704,97.193
-100.11991917828234,-12.886,-49.519,137.333
-93.77653960932933,-0.29,-73.121,136.798
-85.25216984712438,-2.33,-37.739,117.515
-99.97858906827742,-12.414,-64.341,90.189
-106.03413841356499,-4.837,-60.812,155.388
-94.44864220657834,-1.854,-64.734,111.837
-98.18116915583015,9.968,-65.124,113.188
-111.18557857082136,0.058,-75.328,99.97
-94.44946795195646,-5.659,-64.009,131.735
-83.50877850179654,-2.79,-88.464,52.414
-97.31991655692566,-3.754,-61.668,94.883
-93.26947206614355,-3.116,-70.711,48.723
-89.6746118609842,-1.594,-51.713,92.5
-94.50265755425262,-3.642,-79.173,102.612
-99.63498039103717,-3.665,-64.624,87.679
-99.97213422330726,0.231,-78.742,83.618
-100.34584327838357,-2.196,-57.945,96.26
-85.45510668468278,-10.055,-71.084,51.565
-90.02212773499569,-1.112,-77.184,115.499
-109.54714897780386,-2.704,-65.527,114.776
-93.34278503060199,0.68,-46.948,149.685
-90.5750152062562,-2.117,-65.145,83.901
-93.35587879365254,-5.008,-66.06,43.081
