Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-4.470258163841098,201.912,59.513,-151.303,178.101,-220.857,143.369,-13.354,15.538,-102.801,21.524,-177.959,-31.128,68.477,-186.202,162.077,6.42,-132.93,59.246,131.464
18.799041915159606,157.506,144.83,-144.599,166.017,-218.126,132.35,-102.912,-107.405,-161.944,23.215,-141.291,-36.57,24.224,-187.901,188.731,30.941,-157.491,58.636,141.801
38.97472612142045,155.245,66.409,-134.966,201.297,-205.144,87.167,21.221,-90.998,-169.479,25.937,-123.926,-38.51,2.256,-192.914,105.328,26.564,-134.25,54.242,99.421
56.16052235740139,123.537,123.355,-149.439,190.622,-230.569,159.816,-8.647,-94.226,-47.021,24.19,-191.971,-37.191,48.547,-184.122,163.923,35.36,-138.766,52.265,59.641
22.09021232714614,173.364,143.955,-147.301,167.317,-200.982,88.977,-26.048,-178.058,-91.686,15.97,-177.431,-40.849,20.612,-188.793,161.099,6.665,-134.95,56.621,95.669
19.876606229740883,133.007,70.525,-152.211,193.755,-204.406,150.985,-219.667,-262.754,-151.569,25.63,-207.362,-37.877,52.405,-186.042,134.428,18.483,-117.945,55.304,131.631
12.6800804600431,152.443,120.529,-156.379,166.448,-188.226,133.846,-11.047,109.65,-113.817,35.394,-151.5,-41.172,67.357,-184.334,86.705,12.04,-102.624,55.417,110.643
30.42993231000327,197.486,143.696,-134.829,141.218,-216.434,142.729,-15.069,-95.333,-103.393,34.281,-171.393,-33.256,76.667,-189.125,151.361,0.859,-102.318,54.604,135.369
19.12316663301184,53.23,162.149,-143.402,164.694,-206.891,168.489,12.675,-89.131,-110.495,28.576,-139.841,-39.691,51.628,-188.714,146.144,17.08,-134.935,54.592,142.722
29.670541225097537,150.848,126.433,-144.119,118.022,-177.234,189.886,-29.217,-101.806,-114.829,27.253,-146.382,-35.975,-3.32,-194.927,146.315,40.263,-119.482,55.808,86.986
44.57660666679591,172.8,126.271,-147.553,158.241,-375.043,192.76,-56.045,-43.367,-54.069,19.998,-182.164,-34.24,50.335,-182.662,58.297,-5.04,-153.025,55.871,109.242
19.22100000000006,51.531,236.188,-131.82,137.117,-204.127,207.597,-11.15,-6.634,-72.432,27.802,-97.608,-38.882,72.832,-187.569,100.712,7.984,-127.449,54.779,89.763
24.180560496608916,163.44,126.665,-145.865,145.0,-190.503,176.981,-45.221,-221.51,-128.164,37.335,-173.172,-38.256,-6.063,-178.866,163.31,9.354,-90.346,54.108,114.915
92.76055233868247,173.032,100.924,-141.694,192.997,-198.172,138.553,-29.532,-80.128,-120.747,28.846,-167.831,-37.459,25.977,-178.397,166.958,-4.59,-181.737,55.683,145.542
35.17503757960347,27.485,134.125,-144.157,128.805,-164.946,145.821,81.719,-104.605,-123.709,26.172,-125.451,-34.771,63.747,-190.798,95.855,12.83,-141.571,56.188,196.85
62.385855248950314,222.266,113.333,-144.639,159.62,-199.774,124.43,-58.163,-53.073,-128.216,31.728,-161.222,-36.482,56.652,-172.755,139.795,19.606,-139.807,54.948,132.383
27.125775689241372,160.843,87.106,-144.897,125.703,-235.33,164.331,-79.384,-116.019,-106.98,26.534,-168.283,-39.24,40.091,-188.21,152.869,-2.786,-155.989,56.376,140.837
47.739340895157625,98.984,109.97,-139.189,174.642,-186.39,158.861,-66.647,-213.3,-92.207,25.72,-91.226,-36.883,55.366,-188.37,140.447,88.502,-164.92,56.186,112.341
41.1947257866487,154.042,131.423,-154.042,164.542,-191.117,181.869,-69.943,-204.502,-101.213,25.021,-136.125,-44.779,51.533,-194.584,148.294,22.934,-149.71,54.293,141.047
32.953947604357175,173.199,409.835,-133.6,139.112,-173.425,160.577,-14.926,-34.969,-130.479,30.866,-117.819,-29.733,95.868,-179.363,166.454,46.894,-138.771,54.472,114.505
36.20365381096977,57.068,150.389,-145.868,162.362,-204.136,163.454,-49.258,-73.243,-99.292,21.773,-138.837,-37.508,91.616,-176.05,145.519,22.612,-130.94,54.021,118.32
41.355810397014594,159.091,114.899,-130.642,179.369,-189.129,162.899,-30.585,-58.575,-97.27,26.633,-177.632,-41.267,47.537,-189.835,149.18,15.534,-141.679,56.163,108.523
33.14569482509077,162.181,60.446,-144.531,182.032,-249.413,158.723,-10.677,-100.339,-159.549,22.07,-113.63,-26.876,205.086,-177.748,98.53,3.638,-126.631,54.145,147.939
49.30852789178303,139.457,79.699,-147.335,165.01,-194.314,134.65,32.577,-99.072,-79.597,28.512,-101.485,-39.426,18.486,-188.164,203.581,8.058,-145.257,55.211,117.266
54.75649879340042,148.747,107.864,-169.407,125.992,-213.489,164.508,80.973,-231.612,-112.098,28.864,-189.494,-40.554,35.302,-189.67,114.909,7.107,-109.092,55.327,125.434
77.3254501408577,214.213,109.968,-138.305,126.042,-195.589,164.55,-6.559,-6.132,-98.731,27.049,-88.345,-36.427,56.417,-190.894,232.802,26.465,-112.374,61.729,88.368
51.17547726292011,151.466,136.629,-129.443,138.626,-195.026,153.62,-85.218,-15.261,-88.907,25.576,-187.283,-36.31,91.672,-185.808,151.861,-4.17,-145.376,55.587,126.227
23.229278003894322,177.777,133.332,-144.168,246.207,-198.842,191.82,-22.234,-68.524,-141.792,31.097,-150.696,-35.291,89.838,-191.067,151.917,32.546,-75.075,53.343,119.859
26.192226315838965,172.455,87.704,-144.755,175.719,-107.523,180.175,-23.92,-131.776,-43.517,28.454,-125.073,-42.371,-9.435,-195.007,137.52,28.551,-133.657,56.25,116.028
-46.79658052802642,262.236,158.453,-143.25,149.45,-212.356,144.124,-46.487,-153.462,-10.41,27.047,-248.442,-35.277,4.885,-186.97,153.824,-8.239,-137.873,53.248,93.595
29.728272760948002,172.177,69.508,-145.443,168.854,-207.323,181.481,57.761,-32.508,-120.848,21.739,-200.469,-36.266,56.384,-192.52,148.252,24.337,-152.385,57.779,120.398
58.10226133340482,214.723,141.932,-148.07,93.226,-205.982,161.825,-85.883,-213.458,-123.569,26.532,-163.08,-38.823,71.22,-183.401,163.377,-24.415,-129.981,55.013,118.469
30.153010795431364,138.298,125.557,-142.217,171.68,-192.607,109.589,-8.562,-63.471,-99.126,28.497,-147.713,-35.964,57.297,-191.159,154.286,13.459,-95.158,55.402,129.487
37.86247032141732,182.072,117.36,-147.913,136.063,-206.781,162.931,124.386,-117.9,-104.046,25.098,-181.618,-42.764,-17.548,-189.762,139.055,3.239,-143.817,54.087,122.287
104.39433971613575,151.068,95.508,-142.712,164.595,-182.929,161.836,-74.478,-34.315,-108.029,27.368,-142.738,-34.707,55.623,-191.155,150.065,10.803,-128.94,55.664,177.256
18.76097677146185,177.573,152.675,-157.573,141.398,-184.587,166.907,-9.194,-70.307,-99.722,23.596,-150.482,-38.102,66.264,-191.557,146.525,14.75,-16.814,56.357,122.079
78.45900000000003,135.919,133.538,-145.426,168.924,-228.137,132.845,-37.088,-106.723,-166.934,29.191,-115.592,-34.357,48.268,-181.789,130.705,-0.119,-156.241,59.123,101.857
26.966118176197455,157.596,63.953,-136.466,157.457,-234.83,128.457,-33.488,-18.369,-118.412,26.708,-155.435,-35.438,49.565,-199.79,152.279,18.655,-129.787,55.358,125.754
38.51642491551191,168.785,63.866,-144.973,165.525,-156.617,177.593,-32.407,-85.03,-127.965,27.219,-163.49,-30.011,13.927,-191.399,159.989,18.252,-142.312,55.189,131.178
16.313206558103893,177.352,283.152,-169.029,138.732,-267.599,127.353,-62.431,-69.256,-112.471,27.173,-111.662,-35.429,137.159,-189.279,128.973,10.317,-121.299,55.306,113.069
39.50991806520703,165.153,126.896,-136.892,169.281,-240.279,224.52,-21.057,19.321,-73.401,31.939,-203.196,-34.865,14.104,-206.056,160.58,15.798,-118.385,56.25,176.329
36.78332852166935,68.572,133.702,-134.84,135.42,-233.989,143.911,-48.931,-77.899,-104.188,23.388,-55.048,-40.905,63.868,-192.231,143.478,10.599,-143.008,54.747,130.997
31.570103462120777,124.075,126.445,-144.634,94.522,-212.744,165.075,-103.289,-63.186,-95.666,27.339,-210.265,-33.02,34.643,-198.136,100.025,34.432,-133.257,56.347,132.811
0.022141325467060824,196.304,135.664,-147.892,167.763,-182.203,75.279,-83.352,-31.527,-84.319,26.714,-179.094,-38.28,44.429,-187.514,191.623,16.51,-144.658,56.366,98.926
13.814297250455972,238.541,129.844,-146.345,167.322,-191.728,186.535,-31.999,-105.081,-73.788,27.375,-156.81,-35.888,64.776,-189.759,126.281,29.189,-135.481,54.621,154.767
34.715433084056706,100.15,117.533,-142.84,123.169,-194.567,133.622,-46.473,-104.224,-57.513,28.748,-217.032,-34.075,61.062,-184.234,144.16,13.284,-109.056,57.956,64.925
53.7419701891119,104.775,97.618,-144.256,113.862,-202.631,184.587,10.238,-78.797,-106.697,27.456,-184.333,-38.983,124.626,-187.532,161.484,16.192,-136.194,54.061,127.402
29.184594773907655,200.206,112.948,-139.868,179.311,-208.649,159.133,-24.07,-21.769,-91.25,29.187,-88.625,-39.556,28.868,-190.088,178.155,28.383,-127.754,54.756,113.812
50.67346181864268,312.375,110.873,-153.911,158.688,-188.725,167.414,-31.723,-188.282,-98.646,25.961,-166.147,-38.036,37.074,-190.802,152.118,19.889,-135.5,55.343,106.08
35.8482938065503,201.293,98.372,-142.806,151.614,-195.916,163.932,28.587,-16.831,-91.006,31.372,-169.218,-39.703,45.791,-185.363,175.038,31.379,-108.535,53.116,156.143
2.33583105826677,225.622,38.315,-151.23,180.342,-166.312,162.275,27.45,-101.089,-29.248,31.928,-242.554,-37.767,25.352,-188.585,102.545,-26.809,-95.95,55.638,134.081
34.37336324354535,154.046,103.854,-150.501,180.163,-166.12,161.707,-49.506,-133.101,-93.222,30.879,-184.621,-37.557,18.182,-196.556,139.41,28.743,-125.775,48.293,156.121
27.699000000000048,180.181,76.881,-175.915,154.422,-229.138,200.246,23.934,-73.928,-93.318,20.041,-175.199,-40.042,3.814,-188.923,234.858,14.192,-103.09,55.774,142.613
55.228613581161255,141.152,120.456,-141.369,225.297,-189.071,137.347,-51.035,-88.023,-137.849,28.929,-193.787,-39.927,57.042,-189.684,132.189,28.348,-142.582,56.32,92.069
54.09788708636135,141.949,105.254,-144.567,155.828,-150.928,159.117,-38.172,-85.686,-89.113,26.644,-150.286,-38.105,21.905,-181.393,90.53,6.895,-207.265,58.133,125.18
13.661111261111536,249.126,119.709,-129.798,162.19,-178.588,259.258,-40.93,-38.733,-76.568,28.698,-141.614,-35.407,49.123,-181.716,130.507,7.559,-94.541,55.156,123.56
15.978381181955513,128.412,125.753,-144.279,168.234,-173.543,202.531,-44.004,-96.766,-98.289,27.073,-179.93,-37.361,86.093,-190.403,153.837,23.35,-128.034,54.979,163.77
66.96536542023492,96.771,125.867,-142.774,165.516,-229.877,172.227,-76.056,-78.58,-104.412,23.939,-132.438,-36.287,73.15,-188.876,131.863,38.006,-130.926,55.549,109.637
13.74116570343368,152.495,139.267,-143.579,166.61,-191.793,161.911,-40.345,-64.639,-42.898,30.465,-144.464,-36.942,69.467,-189.84,179.224,16.946,-184.776,54.632,108.617
26.400667598069617,181.295,107.674,-153.887,108.884,-239.914,158.857,-15.766,-88.95,-96.717,25.962,-156.581,-38.57,34.861,-182.621,204.037,5.319,-124.752,56.915,129.754
26.893480724930697,148.588,116.552,-146.057,187.723,-265.373,143.691,-9.79,-5.066,-157.597,24.623,-206.499,-36.278,98.83,-201.023,133.204,46.312,-127.709,55.076,114.489
34.39670713095946,169.257,131.178,-145.012,168.255,-184.814,165.781,-41.381,-173.333,-189.494,28.438,-177.255,-38.386,59.361,-190.442,108.268,41.305,-86.564,54.531,119.374
