Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-47.681427260167425,-142.809,62.202,181.801,-166.712,-21.484,123.415,-97.549,51.022,178.627,169.164,108.532,-159.206,-196.561,103.442,39.055,119.622,-47.063,-58.714,3.166
-79.51533085257205,-145.936,87.017,216.023,-21.353,-96.658,122.761,41.042,24.26,179.411,170.675,115.237,-153.292,-191.608,103.689,36.809,106.522,-34.037,-17.0,-25.605
-63.179221141906694,-109.275,79.86,186.862,3.787,-127.431,188.759,3.613,9.586,154.86,159.807,116.251,-154.132,-179.399,105.036,36.614,123.844,-42.097,-77.353,-80.798
-66.92628101086093,-151.605,92.284,171.7,-115.685,-73.666,153.159,-87.485,14.045,183.689,171.298,123.375,-153.945,-191.306,102.143,39.228,124.426,-29.284,-38.756,-32.52
-18.814466273423037,-135.16,99.634,192.399,-192.546,-67.547,190.153,-90.025,32.778,143.202,164.923,86.554,-152.692,-200.613,101.803,40.211,115.174,27.519,-70.115,-47.771
-62.10582230738096,-168.912,79.476,208.97,-17.706,-56.596,48.943,-21.812,36.665,171.76,164.89,113.777,-148.396,-156.654,101.789,45.133,117.709,17.517,-67.937,15.561
-64.91646248297958,-123.522,99.046,176.616,-89.296,-56.438,140.25,-27.875,34.912,197.964,167.188,113.038,-158.783,-163.422,98.71,38.253,124.925,2.341,-91.415,-69.565
-106.5433203738106,-135.042,77.137,178.73,-78.974,-71.55,151.203,-160.816,32.524,191.757,161.185,120.504,-146.123,-168.361,101.525,37.32,119.581,22.846,-42.769,-85.044
-54.53639211046807,-177.354,71.87,169.655,-119.603,-74.031,161.795,14.14,10.433,181.189,163.146,129.389,-188.084,-181.186,103.567,40.335,134.193,-41.791,-39.303,-49.3
-47.79639127107737,-122.643,75.415,210.793,-117.106,-64.207,142.009,59.699,76.971,211.511,147.202,117.241,-150.233,-179.254,100.54,38.127,114.939,65.903,-57.317,-41.743
34.972544402686424,-143.713,87.826,201.318,-80.647,-51.444,248.416,-28.357,38.35,224.232,155.888,115.04,-155.344,-182.584,102.304,23.806,106.959,-60.91,-41.854,-30.966
-166.14276761774994,-158.009,68.381,204.141,-79.461,-64.198,64.267,1.953,25.222,180.615,170.166,120.412,-168.582,-188.681,101.342,52.496,114.865,-2.242,-66.73,-45.43
5.093868014081821,-137.835,132.946,192.396,-71.313,-54.24,-14.971,50.059,42.724,174.212,165.553,131.051,-159.312,-174.467,101.889,36.652,125.75,32.655,-42.254,-29.475
-95.61210964230281,-132.103,79.073,178.787,-163.003,-76.607,191.238,40.101,92.758,195.251,167.323,121.847,-145.592,-250.496,101.714,39.88,113.705,-11.536,-88.574,-28.626
-67.67327900993628,-138.378,88.107,178.17,-84.652,-147.665,181.159,-33.4,43.785,163.956,168.476,115.934,-151.898,-148.977,102.391,40.311,121.018,57.774,-71.87,-35.277
-95.38386289399979,-149.214,62.103,183.87,-84.687,-87.482,151.697,-21.494,56.222,175.121,162.527,120.699,-159.008,-192.308,102.205,38.243,123.009,-7.382,-51.552,-38.838
-18.63575054018345,-135.8,72.878,183.936,-159.256,-92.089,141.952,26.164,54.94,120.148,156.846,120.379,-153.315,-187.298,105.561,35.157,115.419,28.188,-72.574,-10.822
-66.15717499748007,-151.477,92.602,194.124,-88.359,-102.351,169.804,121.918,26.021,115.362,149.387,114.154,-101.69,-196.398,100.792,36.884,110.926,33.026,-55.714,-40.975
-75.75387489556718,-137.307,170.654,158.348,-72.896,-31.118,144.559,-33.319,48.633,200.717,157.725,125.207,-167.215,-189.534,102.753,38.971,123.508,-1.935,-52.895,-36.153
-72.67220839188987,-146.226,63.057,188.758,-19.821,-80.797,132.507,26.045,46.351,200.333,174.208,107.836,-155.302,-210.487,101.808,36.871,132.75,5.531,-72.946,-73.467
-58.11702790115625,-133.541,76.15,163.99,-145.836,-75.961,227.591,-10.776,43.052,156.252,171.543,85.75,-154.48,-236.649,98.089,28.164,143.843,0.341,-52.73,31.894
-72.9974813054667,-139.112,49.589,177.559,-59.994,-21.574,176.303,54.868,95.452,165.094,171.23,122.082,-156.154,-182.737,99.43,42.251,126.864,-3.795,-82.896,-76.153
-44.19237271498402,-143.982,100.518,175.517,-37.79,-102.978,162.74,-12.132,45.943,169.854,169.936,127.457,-161.827,-234.326,103.024,42.558,137.46,92.056,-45.643,-63.625
-110.00074109802021,-142.09,83.526,197.213,-110.592,-77.533,194.163,-18.656,45.021,173.755,172.696,126.258,-156.432,-172.478,103.032,45.694,120.165,-7.644,-69.713,-110.389
-98.06190426090272,-141.952,80.888,131.908,-73.25,-60.31,167.857,-15.696,13.723,180.99,142.586,115.862,-161.186,-184.318,104.817,46.353,116.448,-140.307,-57.954,-14.744
-52.0837105090567,-127.098,58.168,185.096,-145.649,-80.2,129.629,-26.782,50.851,187.646,164.791,110.913,-154.412,-198.565,101.953,37.874,111.857,35.491,-7.919,-33.957
-111.7412110016971,-157.083,92.986,188.159,-70.827,-115.014,135.366,-8.844,23.634,167.037,166.838,124.836,-155.341,-186.334,101.006,39.612,109.523,-15.344,-60.133,-69.287
-16.461620015079177,-147.84,37.698,186.936,-60.629,-90.573,225.294,-8.656,29.563,89.993,165.502,125.328,-152.467,-158.061,99.972,45.347,97.817,39.659,-64.545,-48.008
-48.627177321792345,-144.142,65.034,205.399,-112.685,-72.391,166.637,-27.133,29.217,163.311,162.029,131.437,-154.589,-179.591,101.369,43.594,121.315,-75.961,-20.248,-90.657
-72.72459815377425,-129.895,99.638,181.309,-81.778,-21.771,200.786,-5.138,48.048,183.989,161.894,118.513,-152.617,-169.034,107.573,36.906,114.286,18.307,-72.173,6.413
-78.32892933883929,-137.718,125.007,187.101,-121.538,-13.602,200.55,-9.364,44.104,121.339,168.378,118.063,-178.551,-185.728,101.324,31.682,127.105,41.025,-6.426,-21.856
-73.86191824159606,-136.778,68.7,188.062,-21.634,-76.395,180.883,-14.524,52.193,158.763,164.576,113.05,-181.578,-199.13,101.618,42.987,175.169,21.806,-51.867,-51.196
-57.77189590320732,-142.26,94.191,217.329,-52.945,-66.898,199.341,-27.998,43.311,242.307,172.489,124.04,-143.572,-166.314,100.605,31.677,132.822,18.144,-72.51,-63.337
-102.01554836059331,-152.159,142.402,218.672,-82.762,-109.646,206.078,-37.38,48.5,185.006,157.814,118.391,-137.855,-166.802,101.738,43.264,153.417,22.817,-65.985,3.315
-104.21635571808137,-128.526,84.526,181.933,-50.631,-19.62,231.117,3.264,67.611,229.776,164.782,124.521,-176.769,-223.406,104.161,33.864,122.108,-34.497,-53.448,-95.732
-48.34650855143978,-149.716,92.293,185.221,-96.296,-145.266,10.808,-40.922,49.29,185.763,165.008,113.037,-158.529,-188.555,104.02,29.331,133.554,9.743,24.798,-21.677
-112.84428157523162,-146.458,85.369,190.523,-106.02,-69.873,148.267,-76.513,36.307,160.75,162.728,113.698,-155.157,-178.745,100.907,33.526,129.201,34.447,-65.322,-43.163
-134.7639219594157,-138.12,78.039,190.131,-130.15,-60.425,161.694,4.798,79.498,166.505,164.988,118.835,-148.732,-222.877,105.632,38.483,126.024,-5.26,-75.238,-32.279
-113.29392270383356,-146.453,60.122,174.506,-22.742,-30.172,117.478,-124.748,35.47,134.798,155.716,112.833,-135.938,-208.853,101.858,39.493,113.189,-74.051,-63.23,0.96
-29.1753098922608,-133.039,161.055,192.188,-57.969,-193.262,-82.399,-9.005,55.478,206.293,166.558,132.153,-139.277,-193.104,101.202,34.862,125.805,-7.761,-16.596,-10.98
-55.70937479499693,-154.997,77.17,218.163,-118.747,-56.489,184.511,5.088,45.226,186.697,165.497,110.184,-156.607,-173.209,101.439,43.049,112.899,-109.572,-67.6,-41.37
-73.80897867537175,-168.344,72.19,193.601,-74.782,-61.381,147.968,-1.081,52.313,131.908,164.99,73.371,-163.33,-239.369,109.759,41.326,112.64,50.131,-71.129,-37.994
-71.6555110905946,-121.235,69.768,192.218,-80.679,-56.64,135.572,8.458,39.577,136.566,163.045,102.838,-160.911,-212.506,102.534,37.148,116.447,53.191,-48.919,-82.307
52.02051828022559,-159.416,83.678,182.262,-45.707,-96.473,122.955,-7.246,28.581,213.283,168.517,117.222,-141.36,-211.932,99.347,39.602,84.822,-67.779,-48.168,-36.336
-12.927087986961652,-162.712,58.73,185.376,-158.519,-0.618,126.305,18.979,74.467,177.34,163.895,125.025,-154.511,-169.7,103.793,44.436,115.802,-47.388,-41.689,-28.517
32.254051356989166,-134.273,84.822,125.685,-4.114,-44.015,166.087,-17.314,45.447,144.165,167.865,134.747,-175.845,-193.53,101.414,31.603,127.079,41.149,-26.438,-36.388
0.5477628442096432,-132.106,101.97,187.16,-126.646,-89.303,171.716,25.722,24.501,158.672,166.587,127.883,-160.216,-202.086,100.124,38.524,119.127,12.002,-38.95,-92.139
-20.913420601852337,-139.702,16.053,166.321,-79.114,-95.257,57.234,22.021,76.113,181.896,170.977,64.839,-149.676,-180.342,102.248,39.331,123.565,-4.362,-59.522,6.194
-60.04784118881582,-122.357,72.908,194.654,81.174,-56.911,79.282,-138.568,31.14,203.411,163.867,119.586,-160.867,-171.316,104.287,43.004,123.322,-13.205,-66.247,-43.126
-53.00157236139775,-149.438,127.539,198.131,-77.033,-83.033,167.596,15.293,55.775,209.065,173.535,95.204,-172.482,-194.511,103.59,38.516,121.872,-258.969,-43.715,-65.635
-65.0582972555521,-140.859,92.567,162.625,-109.801,-80.818,230.411,-18.803,57.694,181.806,171.428,117.995,-153.044,-184.646,104.711,39.296,108.794,-56.183,-68.622,-21.211
-38.48191826698647,-145.475,48.801,204.354,13.45,-61.549,133.447,-66.987,15.386,189.116,164.519,117.441,-150.359,-134.264,103.839,38.114,112.929,-70.661,64.265,-51.854
-105.54197746943726,-151.097,81.597,203.09,-57.647,-69.192,159.892,-13.396,55.133,164.318,162.385,112.778,-153.7,-180.877,97.327,33.006,126.367,22.764,-20.659,-63.825
-60.744096057825345,-145.034,68.027,178.244,-63.415,-63.676,158.27,34.753,19.728,166.717,170.186,105.999,-143.836,-148.668,102.153,38.188,112.981,-44.374,-47.887,-38.429
-64.49041614471793,-124.09,75.956,186.552,-93.749,-36.116,154.997,-2.7,48.368,156.545,165.132,127.622,-152.309,-163.869,103.013,51.563,117.938,3.379,-46.794,-28.799
-71.76562651775544,-135.01,72.806,196.876,-29.169,-50.659,159.565,5.053,41.937,178.961,164.463,118.534,-152.242,-116.695,96.023,35.394,126.573,-1.273,-48.508,-30.954
-61.51091652634685,-130.495,84.206,171.851,-183.397,-8.773,71.499,-13.826,48.088,201.503,169.367,127.044,-147.375,-184.182,102.599,39.166,120.573,66.523,-93.412,-90.197
-12.220614428209245,-145.834,88.705,185.439,-49.64,-79.427,147.73,50.796,47.886,196.12,161.38,128.397,-138.882,-147.572,100.642,40.751,131.846,-21.431,-56.322,29.842
-44.548589397470565,-128.43,85.265,190.381,-109.771,-81.467,151.152,-15.92,40.189,179.06,163.819,122.687,-140.313,-188.825,109.398,28.792,122.847,60.229,28.396,-41.018
-61.21056441603518,-165.852,98.189,174.158,-132.638,-44.474,132.568,4.513,34.061,205.403,172.353,112.616,-139.302,-165.328,103.839,47.028,131.664,65.684,18.741,-52.049
-78.7971012442295,-118.47,128.48,180.093,-22.981,-29.646,145.878,-24.263,41.37,162.831,167.692,95.759,-163.417,-187.665,99.51,35.792,116.527,3.678,-68.925,19.896
-53.56384922180415,-140.93,109.955,166.344,-145.783,-100.774,183.708,90.501,56.04,158.33,167.788,151.913,-145.653,-176.424,104.932,39.67,125.318,-0.574,-49.093,-21.579
108.06368251751269,-155.863,60.616,162.596,-113.863,-62.49,140.943,-81.972,49.835,224.614,169.499,118.519,-138.919,-169.111,101.737,28.821,142.078,36.924,-110.796,-57.936
-46.766308510120865,-131.236,62.036,188.017,-80.572,-23.322,155.814,-26.021,11.094,162.323,171.717,103.705,-132.775,-160.602,96.554,44.241,131.173,-9.056,-40.223,43.792
-62.671659639239024,-145.401,127.545,179.472,101.962,32.746,160.87,-18.066,62.788,182.217,155.033,130.728,-157.878,-179.092,101.85,40.395,125.23,-79.556,-45.358,9.089
-58.51203979360126,-138.282,63.884,191.855,-133.024,-78.847,148.258,-116.561,33.715,94.663,162.661,119.814,-165.912,-146.698,102.961,42.192,121.235,-91.315,-41.421,-39.657
-51.721630703706694,-139.744,43.461,168.693,-22.343,13.468,179.718,42.341,40.435,179.873,167.14,150.408,-152.914,-171.968,100.511,46.88,123.703,-65.371,-50.965,-30.49
-130.22882107104954,-124.438,138.457,191.355,-74.155,-67.538,100.239,-6.018,35.182,170.775,164.486,108.878,-158.348,-176.538,102.186,42.238,121.222,-10.715,-65.147,-22.289
-58.0358819434726,-165.248,75.106,195.543,-49.883,-62.132,162.076,-30.651,73.469,174.326,158.001,106.075,-156.301,-176.034,100.98,37.407,114.727,32.82,-52.504,-17.397
-36.15430616342313,-149.806,86.132,176.942,-72.365,-78.149,163.403,58.904,43.849,174.858,158.994,108.642,-155.03,-135.788,96.422,38.731,107.866,16.921,-65.284,-18.128
-41.47471759239596,-133.499,16.533,175.701,-89.804,-64.47,143.016,-57.52,44.222,175.25,160.969,115.904,-152.439,-168.49,104.203,37.196,121.741,-62.398,-83.793,-24.311
-29.899210088800828,-141.489,9.393,191.161,-77.49,-43.857,157.468,18.032,28.668,198.078,160.091,104.418,-161.443,-169.003,100.526,39.897,105.904,11.051,-60.572,-103.408
-1.0232256834743794,-143.544,83.855,247.979,-64.257,-70.239,159.926,-2.723,34.708,242.893,172.721,141.765,-151.92,-191.809,100.622,41.106,114.5,-15.581,-50.103,-20.207
-61.306294997586235,-132.486,79.551,200.326,-35.653,-51.264,150.187,-17.418,11.458,188.923,164.843,117.771,-143.74,-186.326,102.408,40.649,138.826,-6.829,-97.943,17.351
56.99454708854354,-139.647,108.519,152.387,-47.876,14.775,163.042,21.666,37.346,162.075,170.945,127.558,-154.328,-190.966,101.744,38.421,116.288,6.672,-37.354,-18.817
-73.74943728553433,-150.372,54.419,177.739,-87.533,-41.535,126.042,28.065,40.699,194.247,164.815,120.676,-150.288,-203.119,99.446,40.118,119.871,16.755,-70.991,-63.947
-129.44846064326507,-159.564,75.468,148.82,-16.114,-79.544,156.885,101.45,50.083,162.522,167.227,114.577,-163.121,-160.841,102.022,38.569,119.287,12.106,-26.803,-44.034
-111.12620019465267,-153.133,69.811,225.276,-21.856,-62.032,151.543,-25.46,53.518,176.303,172.702,114.369,-141.608,-194.17,101.954,37.139,120.715,35.177,-63.622,-59.575
-34.47143779615334,-126.617,25.95,193.851,-157.836,-63.142,145.327,-10.577,32.493,170.46,167.264,124.051,-162.618,-163.674,100.621,37.636,109.988,-11.604,-75.0,-30.293
-47.20780483592338,-140.944,10.372,157.195,-14.609,-54.828,171.531,-8.573,58.75,176.263,165.924,118.715,-159.496,-195.138,101.617,42.655,107.912,-1.184,-152.5,0.058
-40.37536455088227,-138.954,112.79,172.363,-66.167,-164.411,274.001,-7.62,5.517,173.616,165.45,110.872,-164.019,-166.518,102.758,47.785,129.107,-13.36,-62.475,-50.163
-55.44830262074086,-112.199,50.022,196.078,-235.648,-31.181,212.868,-10.266,44.68,138.093,166.287,141.163,-163.404,-163.922,100.694,32.215,126.334,12.607,-50.99,-62.854
-35.79466290610634,-142.322,98.321,184.53,-63.118,-78.971,220.26,23.563,1.661,178.548,166.752,95.244,-150.323,-189.244,102.179,37.162,120.535,-189.201,-81.094,-28.502
-75.75517922477174,-136.491,67.072,143.619,-95.226,-79.3,155.48,-67.454,48.398,95.246,162.632,147.894,-158.719,-164.85,104.855,35.696,112.09,12.028,-48.604,-40.379
-64.41665378722291,-145.884,110.36,194.226,-94.484,-180.77,229.343,12.692,29.073,151.201,167.341,118.663,-158.661,-200.848,98.779,38.136,113.696,28.737,-30.16,-57.987
-95.10831888741814,-160.09,77.002,195.872,-100.151,8.301,88.4,-19.855,29.859,135.872,173.745,109.493,-167.417,-149.252,99.444,30.803,116.213,-18.724,-106.758,-43.879
-117.55576383107467,-146.899,54.272,207.055,-62.802,-39.882,154.95,7.957,39.858,164.479,162.531,117.365,-152.719,-193.748,103.609,33.476,135.296,97.511,42.54,-7.482
-89.84689323652555,-120.671,70.402,154.909,-46.765,-21.025,103.382,26.688,54.249,152.781,166.363,151.833,-144.951,-217.076,103.621,43.679,122.236,-0.014,-53.939,-21.886
-55.993479232314314,-119.719,68.334,191.707,119.7,-131.995,166.427,1.323,27.515,150.972,165.413,114.725,-146.486,-188.284,101.775,37.919,123.129,47.619,-90.528,-28.574
-89.99100249084802,-136.364,53.146,189.286,-26.882,-31.233,240.004,32.015,32.75,214.336,164.842,109.92,-164.891,-261.165,100.403,35.971,134.591,-6.278,-17.467,-41.178
-44.62294085166013,-155.596,82.886,185.987,-65.1,-70.675,92.987,-41.119,43.687,184.855,165.549,110.347,-154.812,-216.871,104.371,41.477,123.633,4.724,-96.526,-96.826
-49.72815126118256,-138.73,80.49,225.342,-56.231,-49.015,193.048,20.252,43.435,174.182,164.472,119.705,-162.802,-192.662,102.409,38.297,130.172,-8.562,-58.344,-83.172
37.17350543040958,-143.81,90.872,188.468,-58.109,-86.17,248.216,-30.006,72.354,182.712,165.722,109.379,-128.362,-148.613,103.699,38.568,120.651,-32.064,-15.308,-39.43
19.957356458767507,-138.346,84.682,209.2,-113.312,47.615,200.157,49.617,33.833,118.542,164.347,98.662,-150.821,-157.239,101.953,41.944,106.537,-5.659,-22.042,-21.431
-53.94930727067067,-137.503,49.244,192.296,-10.019,-70.214,159.816,11.84,43.651,179.835,163.748,114.197,-144.671,-153.398,104.583,43.891,132.183,-7.55,-87.904,4.324
-78.22274623304445,-140.544,49.077,221.476,-65.139,-136.283,149.006,-27.337,44.436,145.72,167.291,127.736,-173.789,-164.503,101.585,40.567,136.603,-19.855,-54.993,-23.351
-86.07418470452119,-195.599,77.66,178.608,-51.51,-58.115,169.466,96.039,52.055,209.248,163.308,131.591,-182.379,-187.088,101.541,41.273,138.866,51.372,-45.639,-17.641
-49.25694298013144,-123.964,73.888,190.189,-104.684,-120.77,160.263,-4.604,26.696,134.857,165.034,130.132,-152.424,-166.396,101.256,36.858,123.654,-0.182,-25.314,4.465
-70.5837149072457,-139.521,77.931,179.037,-42.07,-29.893,87.344,-10.143,61.928,208.164,194.767,92.006,-146.321,-157.258,101.079,32.965,125.045,-7.613,-17.99,-25.809
-62.81026378535256,-140.146,45.015,196.645,39.978,-54.7,212.79,-34.362,45.661,163.317,159.706,116.908,-158.117,-182.069,101.691,36.088,116.959,-19.23,70.826,-7.066
-49.92710449028981,-139.071,-0.563,220.032,-137.07,-59.456,82.736,-75.796,25.467,210.914,172.009,121.935,-156.815,-212.867,102.103,37.942,121.892,-13.967,7.703,-24.825
-7.946911471714273,-139.93,65.572,230.44,-120.682,-80.655,228.232,17.851,8.654,177.115,162.844,104.614,-185.388,-204.243,102.488,39.138,112.832,58.616,-36.137,-8.771
-94.16300264159541,-138.513,78.907,212.002,-155.253,-75.221,90.774,-20.368,47.335,149.24,164.134,110.541,-165.907,-199.972,100.774,41.025,123.827,-190.064,-53.488,-76.072
-136.13161379679377,-150.476,62.582,179.942,-92.059,-51.513,174.011,-8.228,20.582,102.044,161.499,130.092,-157.621,-229.925,100.939,36.788,108.874,17.521,-5.865,-35.804
-58.67983198524172,-136.518,106.928,176.926,-110.543,-72.229,158.189,1.541,30.655,138.907,159.96,114.544,-151.088,-210.98,103.311,37.081,130.159,-7.543,-42.703,-21.118
-105.78735438787446,-124.637,57.089,187.179,-85.698,-65.211,195.967,125.189,60.521,179.832,170.625,115.511,-157.359,-167.063,99.563,37.232,137.723,0.967,-10.126,-36.037
-44.46858403567795,-129.565,111.092,196.868,-169.534,-72.207,171.759,-14.811,49.999,168.289,168.992,116.382,-150.679,-188.595,101.84,38.598,117.14,-1.498,13.981,-57.902
-72.93498003022762,-139.17,99.022,214.061,-70.356,27.813,157.445,15.837,29.847,145.21,165.3,140.103,-154.797,-181.862,99.052,38.461,124.105,-4.906,-60.07,-17.783
-107.44910831166014,-140.228,97.234,175.138,-179.429,-77.403,250.565,7.611,41.568,167.111,166.459,108.57,-121.383,-167.724,103.517,41.613,103.567,-8.955,-48.839,-85.817
-45.29610652070065,-144.142,84.457,184.42,-41.073,0.488,235.274,-21.884,48.014,190.557,161.597,120.862,-149.727,-159.448,101.535,42.463,114.33,25.035,-27.823,-43.205
-73.36507414105981,-146.489,78.268,197.889,1.694,-88.205,119.399,40.233,40.926,119.988,164.281,101.159,-150.97,-152.357,97.336,38.312,121.093,-25.617,-15.799,-24.434
-77.86580191045337,-138.766,60.908,181.828,-85.755,-22.537,132.962,0.45,46.225,164.828,167.615,147.321,-156.85,-180.303,102.93,37.87,120.64,190.252,-61.346,-26.779
-78.51176042905774,-140.553,75.373,208.49,-95.828,-62.802,165.99,-4.083,14.83,174.158,161.933,118.552,-167.667,-231.442,103.893,40.15,129.052,-47.61,-60.242,23.407
-61.763559575408024,-126.434,64.709,189.325,-105.187,-70.067,38.68,-10.022,45.077,197.468,165.813,112.239,-168.246,-189.833,103.241,37.022,103.728,80.594,-44.629,-1.862
-15.726023952716545,-151.014,86.889,220.819,-142.34,-108.459,91.888,0.448,13.058,155.071,164.263,115.028,-153.374,-161.251,99.593,35.613,122.479,11.218,-29.41,29.613
-38.32249089796085,-148.893,-12.733,184.429,-227.724,-22.186,76.859,-95.226,43.79,180.15,169.497,110.114,-169.742,-170.064,99.477,45.04,118.424,4.827,-84.16,-47.906
-37.85438563990638,-141.41,80.687,179.407,34.131,-97.323,253.963,-45.059,25.7,170.489,162.035,103.48,-175.673,-187.034,98.673,37.112,150.545,54.866,-39.417,-45.619
-55.93616939487936,-126.875,81.349,190.699,-71.226,-65.651,191.503,9.79,53.4,127.619,168.717,121.154,-154.492,-159.973,97.612,37.872,135.932,5.053,-98.09,-77.234
-81.26930131145821,-138.741,116.773,200.728,-229.184,-38.85,115.306,-44.367,43.19,196.236,165.575,106.799,-145.881,-305.162,100.764,39.713,127.516,-13.939,-22.758,-68.314
-88.04526383167939,-141.822,82.748,190.651,-86.878,-69.141,168.258,117.004,49.48,173.548,165.069,113.085,-140.231,-185.73,102.372,41.145,109.966,-18.301,-112.7,35.476
-43.52838365465411,-139.897,59.108,189.704,-43.743,-55.464,170.423,-38.95,44.187,172.456,166.414,127.393,-150.384,-139.043,100.797,39.08,126.174,20.729,-57.81,-28.829
