Response,Explanatory1,Explanatory2,Explanatory3
124.10130353112635,172.671,90.121,-27.397
154.6840523599077,167.615,52.155,-43.609
148.13649146138894,175.736,195.314,-29.285
83.20991712963645,175.997,82.66,-46.919
142.95566784611867,173.192,102.517,-37.897
164.59319047632943,175.529,24.593,-49.977
161.1061576696578,178.011,108.274,8.12
170.40966968944696,174.574,78.4,-31.24
174.76317917179549,177.648,75.603,-58.632
210.7244096234532,173.839,127.183,-63.21
136.13015991560505,176.073,162.902,-30.96
162.85144250419793,174.599,114.25,-56.564
182.2554324910036,175.095,47.359,0.572
137.4412476729664,173.526,94.746,-46.41
145.86425397572026,173.442,99.27,-60.802
123.05180537447694,177.13,65.437,-45.666
131.89369829862423,176.701,-7.427,-70.731
175.9728113684319,175.014,65.06,-38.76
188.2232112388423,173.725,113.953,-27.902
41.14907968423742,174.707,45.976,-34.687
149.25325083504435,176.066,139.676,-34.125
139.81452329345674,174.402,92.995,-32.308
159.25461990116904,174.927,99.903,-34.409
146.89753225200803,177.195,-56.42,-35.499
139.10477152433344,175.676,293.564,-37.321
114.06926904399802,177.903,108.676,-57.31
147.67230303081772,175.346,88.061,-59.608
154.61475598128982,176.375,46.663,-74.901
155.3975325076894,175.541,55.095,-46.287
141.62722894228,174.883,46.024,-39.235
169.73273597414237,171.945,107.557,-56.477
211.38483099044453,173.956,97.116,-56.049
148.16843975489337,177.136,109.651,-40.272
115.72370059513705,174.246,93.085,-43.465
207.21300219402826,174.152,111.669,-40.317
146.01899530692094,176.505,110.402,-34.675
181.46514910336953,174.511,122.707,-10.818
112.49426391942211,177.123,76.962,-37.266
161.64129251607477,173.823,109.359,-41.11
146.45497008808928,173.979,36.441,-26.049
152.02711815250956,172.344,80.319,-36.332
93.4235121051586,178.452,163.892,-48.061
143.02822657489907,173.523,218.379,-39.692
124.12113455103369,174.999,225.222,-76.022
131.43843707000931,174.576,73.639,-54.654
184.1866000696115,173.885,76.076,-47.681
147.70570968728475,172.599,190.78,-43.095
143.35287376322597,174.071,60.322,-14.242
102.38270286544629,174.691,110.703,-51.654
109.21457984576148,174.124,126.16,-35.039
113.30192679677648,174.283,62.516,-50.313
143.4878186614416,171.255,29.265,-27.115
141.16331315190445,172.545,77.701,-44.021
137.61971010603415,175.13,94.535,-137.364
138.0697597573659,172.957,189.556,-56.943
141.88085298396726,173.771,49.771,-28.301
136.6566110328371,174.491,98.611,-38.45
146.32889471260893,173.704,92.731,-76.662
