Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
-111.28189803596064,-42.805,81.772,120.308,-2.358,-46.755,106.368,-69.053,-129.066,203.634,90.148,-98.604,114.169,-129.474,-162.431
-109.41079593192337,-52.597,151.935,156.675,74.606,-53.398,172.937,-70.813,-132.844,174.167,177.553,-150.361,81.155,-119.948,-154.925
-112.66996229533574,-26.915,129.924,161.998,54.904,-52.002,194.159,-66.741,-96.902,215.351,63.457,-29.113,8.797,-143.243,-180.493
-108.08585235299431,-37.177,180.897,122.139,57.699,-10.486,81.873,-65.27,-133.568,233.514,124.092,-99.59,73.379,-154.799,-163.667
-111.68574717254761,44.225,119.475,151.685,34.897,16.473,177.139,-57.894,-114.306,148.792,127.205,-163.434,41.348,-142.916,-159.664
-109.98340934094739,7.976,141.063,152.263,-9.54,-34.827,218.539,-86.261,-172.881,189.297,70.302,-103.971,44.005,-108.058,-164.324
-110.51953966210854,-24.094,134.976,145.887,42.526,-51.562,104.065,-56.535,-145.115,163.925,82.556,-82.404,80.969,-94.027,-196.477
-110.57750157791934,-59.418,131.016,134.449,77.25,-36.385,173.195,-62.298,-162.421,178.675,14.748,-115.093,66.952,-166.76,-164.663
-115.89006294542965,-3.206,146.787,232.677,43.673,-164.827,176.064,-68.39,-137.067,117.003,136.978,-83.077,164.012,-197.514,-165.394
-109.03905131303247,-33.933,149.634,163.228,58.596,-26.864,173.479,-74.454,-84.631,159.844,60.472,-83.447,127.302,-155.469,-101.327
-110.76335408742918,-45.665,99.495,143.633,47.264,-46.771,191.652,-68.196,-102.733,170.332,2.188,-137.126,90.544,-84.384,-163.158
-112.70544855838608,-17.64,151.068,113.429,92.842,-83.229,200.623,-70.414,-154.59,147.652,85.312,24.87,75.732,-140.881,-156.3
-108.41368887290169,-12.48,237.63,133.27,29.038,-13.738,29.305,-49.451,-189.263,166.222,33.077,-95.691,59.421,-134.598,-165.003
-110.54331183039292,-24.932,108.448,103.522,-23.564,-52.774,146.888,-61.516,-156.166,236.813,59.183,-163.827,75.338,-113.403,-181.48
-110.25409191200218,-14.432,144.343,127.225,74.802,-112.766,166.457,-59.174,-124.917,254.972,177.065,-153.027,118.307,-182.593,-167.89
-110.8854884682213,-66.974,146.151,154.81,166.291,-52.094,155.969,-44.687,-127.185,193.393,12.729,-27.363,52.273,-102.015,-156.108
-111.31592965989057,-14.508,105.291,229.377,40.967,-17.696,230.548,-76.51,-120.861,197.125,67.837,-167.338,92.917,-137.627,-163.896
-111.08489192974965,-18.065,138.813,89.672,42.366,-59.827,167.67,-45.069,-127.113,181.109,14.496,-88.453,73.177,-204.697,-151.279
-107.54084382159738,-27.43,182.183,142.996,42.978,-47.547,286.013,-82.538,-113.638,153.119,96.668,-152.917,94.252,-93.935,-159.042
-107.26928283393363,-53.014,167.228,138.593,12.307,85.44,252.858,-78.915,-127.987,169.008,95.376,-39.356,73.833,-178.084,-118.616
-113.51209993586875,-14.455,105.163,170.806,-23.455,-29.816,193.741,-53.053,-121.318,190.352,100.064,-80.759,61.262,-234.218,-171.613
-110.11016860413011,-14.93,92.014,151.884,73.734,-13.1,182.456,-73.157,-148.06,247.226,3.772,-100.54,58.457,-129.125,-165.218
-113.33777102289001,-5.376,118.796,190.051,44.99,-4.923,204.141,-57.291,-92.423,179.055,93.13,-82.534,60.657,-167.014,-185.548
-108.51652788245991,-23.147,107.003,123.943,72.181,-60.333,196.927,-61.338,-95.662,209.706,64.083,-124.752,88.438,-105.391,-148.961
-109.19935647557584,-37.463,210.845,134.691,45.045,-38.092,214.724,-18.379,-104.559,186.417,53.531,-81.987,31.827,-100.332,-162.646
-110.51365172089909,-35.442,149.499,122.732,51.617,-118.093,190.673,-71.784,-131.634,206.741,55.949,-104.801,60.028,-165.117,-157.859
-112.52817507468295,-23.481,132.529,160.847,55.272,-94.893,178.431,-61.596,-165.66,133.49,-28.097,-81.259,63.283,-127.857,-154.027
-113.43653336797277,-6.656,80.221,149.284,30.64,-41.262,126.655,-80.085,-143.829,154.85,37.211,-88.645,-7.61,-158.472,-161.947
-109.21467789782511,-22.208,66.07,143.092,23.2,19.662,187.606,-94.907,-126.843,206.251,137.263,-97.531,41.901,-10.202,-149.132
-113.61181337379072,-37.705,126.099,168.384,37.712,-51.709,169.476,-39.516,-129.259,141.603,90.78,-97.122,24.124,-119.709,-165.192
-112.58310478519087,-25.662,136.491,148.611,92.22,-30.299,219.378,-57.588,-132.971,162.251,107.968,-40.222,37.446,-175.945,-162.917
