Response,Explanatory1,Explanatory2
151.1019397473906,-149.657,85.506
141.7692926530982,-150.822,129.341
141.03086030357002,-146.689,140.608
87.66604864484628,-152.761,165.362
154.00199328484103,-148.953,115.469
162.5447968018096,-154.023,77.01
148.00059108977678,-154.805,131.296
193.41415411051975,-148.974,138.642
143.97834105384072,-149.351,163.368
182.79613074077128,-148.665,111.147
141.22669029622546,-148.694,77.769
139.30436937571255,-149.939,109.11
130.57064073006,-150.015,139.376
189.79623760647192,-151.785,74.506
180.30948454446155,-140.569,96.119
137.77397980650193,-153.776,108.769
149.88595668648895,-156.046,125.117
142.35456858494499,-152.264,130.658
151.02450376095635,-147.673,116.774
128.62424665032609,-149.621,135.089
201.4653447958649,-149.896,313.705
164.2692695758427,-151.058,99.854
146.55919043414906,-149.63,118.113
143.9949409186664,-150.727,53.624
140.7490921512719,-153.903,90.932
198.18571371100234,-149.856,99.295
147.9982252904709,-149.101,121.502
149.95685787326877,-161.329,134.806
139.80585120090356,-149.531,117.88
157.67363030437264,-151.714,124.628
144.6208496893825,-146.406,179.629
138.17590323629267,-151.639,133.95
148.03552242651404,-145.579,105.483
123.3265612885555,-144.48,109.795
175.52188838336394,-146.404,132.162
147.00101092864926,-153.131,157.04
141.5553570770226,-156.4,73.521
149.2728552381826,-149.568,111.836
108.37185031823437,-153.83,104.986
135.85881127692065,-159.459,135.578
168.08216535610694,-146.476,119.505
131.5815273124311,-146.761,104.415
149.4497385096666,-148.663,172.568
120.96939506053332,-154.788,134.615
149.88614515277322,-152.761,146.796
165.5449359291723,-144.972,122.38
150.40344307326333,-149.705,116.824
145.4837394524892,-145.989,114.76
151.30668936191148,-154.561,90.786
133.45328115931216,-149.895,181.319
119.48172850754361,-153.127,135.926
155.202634626472,-150.176,89.681
108.89739905429849,-150.127,157.413
135.82445982225332,-151.75,106.599
149.44294137800387,-150.623,125.327
150.94641809532686,-148.732,142.138
154.22386218921173,-149.542,129.646
139.39092557888196,-148.5,189.319
155.8431695826805,-153.15,116.506
242.36865894503399,-148.278,94.232
156.96278020254593,-149.176,98.163
143.07285812926236,-151.776,132.723
181.39378544226656,-146.507,114.982
166.01394884346809,-152.775,156.096
156.08044738800493,-150.599,130.703
187.29623037951686,-150.108,113.457
166.55156724841973,-149.874,116.715
169.0862552537577,-146.709,111.013
169.63615249980336,-151.567,86.901
110.52577072852074,-144.174,106.246
158.0922468613099,-150.782,125.136
137.78952328027515,-149.941,136.384
233.93797744982493,-159.307,130.771
148.3557097534959,-153.497,110.351
133.83363094082907,-149.482,117.625
129.24076903804064,-148.086,136.19
77.624,-147.899,47.618
159.61765256419832,-150.51,169.06
147.64332143971365,-149.873,122.869
159.4187028643895,-161.262,135.438
166.08476188019887,-152.914,136.355
170.37483002261718,-148.495,167.033
88.33197783024436,-155.14,66.983
146.45354610230672,-150.967,107.123
137.73161142671296,-151.101,143.866
161.48761591540287,-153.186,121.897
131.08635091644464,-148.665,107.419
124.83692837345492,-149.386,117.568
40.2017621728776,-150.803,108.443
167.38973773843907,-152.049,115.84
205.42553892497142,-149.797,84.326
153.9269499922629,-151.588,99.294
149.38359023588916,-153.182,62.572
149.50014846411585,-151.433,116.848
135.27200934471603,-147.514,120.164
160.31617449201278,-150.178,93.488
156.41573552849286,-148.032,108.869
204.7176737817849,-146.328,117.867
126.37661702266104,-147.429,126.806
126.71032097047153,-150.428,117.902
142.75356493327752,-144.538,61.926
148.4071331678833,-152.194,91.218
149.48226866000488,-157.511,113.872
169.44201786251952,-149.411,117.049
144.45161996548205,-144.869,112.789
151.54212875339968,-152.674,117.193
155.25770529408652,-151.67,92.482
181.84114549082537,-150.187,126.847
174.1352368278106,-148.365,114.328
150.94757338622472,-148.309,84.725
158.3152149359404,-147.076,108.711
155.1506647839287,-150.264,133.991
146.68360116692787,-141.746,103.119
148.339114234014,-149.499,126.374
148.2614470823429,-154.313,97.874
163.85192979094,-150.261,101.616
150.86279445370053,-149.438,117.844
148.61074700679907,-149.629,144.545
142.15575168943155,-147.774,114.569
206.5466397465642,-146.402,106.492
154.16954963834894,-150.518,121.003
122.96292316952773,-150.14,105.711
152.42495977576215,-147.922,121.007
161.29397310980855,-148.007,120.782
196.47768399987586,-152.185,150.615
146.7523132361569,-149.997,129.981
159.85887150870605,-143.784,119.476
147.61066636398712,-162.991,61.372
176.61348633990144,-145.913,118.049
148.1881588561702,-152.199,114.687
156.58482979338018,-154.201,77.449
152.3110064575128,-147.304,115.231
146.631056088715,-147.242,136.302
101.87056190282107,-144.622,80.902
151.54143862060835,-151.333,158.746
104.07344967524489,-148.368,138.612
181.29648873876712,-150.726,131.0
170.83301099752723,-149.058,126.126
167.24594707344983,-149.356,143.147
156.19182977111853,-160.902,122.33
124.7373339946219,-150.053,136.602
140.99222946490963,-149.831,106.498
132.32550700747453,-151.092,129.698
148.66933444462265,-150.208,81.816
108.61803629051997,-150.425,162.562
133.857379343784,-143.636,117.848
166.44704801649692,-150.012,87.66
160.03366210282775,-153.626,108.171
151.50283832966514,-150.528,113.127
159.77101164567443,-148.619,137.067
150.2265609182495,-149.745,119.809
136.7128318950208,-149.321,113.225
191.83440396444377,-150.352,132.432
154.14793201496914,-149.35,121.49
145.9604871351953,-156.333,137.054
139.28740592498448,-150.06,172.236
137.6569407749213,-154.122,114.413
151.95157577887477,-149.486,127.523
137.33789259293786,-150.724,111.214
133.6428163511848,-149.637,127.435
130.65027120481582,-153.118,127.733
120.1947666547857,-152.223,107.384
