Response,Explanatory1
-220.83851655739898,-23.725
-210.01268407144767,-34.141
-224.59551003478725,-34.614
-234.41800862991704,-16.952
-259.24693862055125,-36.167
-256.0743895838908,19.415
-257.51382191597537,-39.202
-223.4369475515119,-17.118
-249.0483166644367,-13.397
-270.5938192734814,-12.031
-274.3004431362055,-32.078
-251.12007676612254,-14.049
-242.2869284185175,-47.066
-254.81472273882792,-17.729
-235.38441821648382,-72.913
-249.0177091918651,-15.048
-272.2178164302917,6.986
-271.49991594193204,-0.897
-237.79848688787797,11.526
-236.61950010034786,-4.745
-278.1706198488092,17.323
-244.20684355766656,17.931
-263.99398434573186,-17.018
-253.09489209258766,-28.14
-258.5301766122558,-38.238
-255.90580950628845,-20.211
-243.49408522879312,-14.026
-256.5256822986353,-31.428
-254.12521049638747,-21.839
-253.87035061546698,-24.176
-253.30233365667647,-10.633
-248.34017664570513,-21.931
-268.618952736152,-0.797
-260.8589478860048,-3.528
-264.8644395571314,-42.959
-260.4381352020337,-16.608
-280.51895159887613,-17.107
-248.59068086031573,-15.125
-216.03053341584157,-26.397
-244.1717531776826,-6.775
-258.53177866604227,-17.577
-306.0427992039069,-20.239
-258.8936696882526,-20.591
-252.0325765319775,-23.562
-285.21243992507357,16.834
-236.97847424404603,-23.84
-245.57550705780037,-21.033
-168.78660021407546,-18.062
-234.23410409419319,-24.846
-267.6867143765052,-28.623
-249.8419552782981,-17.097
-252.19953876772814,-18.229
-273.6146200829542,-18.008
-266.09671594862186,-39.49
-307.0552162162162,46.122
-247.41673979796627,-42.143
-235.02909064757824,-3.14
-257.9808166644367,-28.345
-261.3899307599679,-11.728
-261.07040490366603,-15.875
-238.45944360449562,-42.948
-236.4050365935242,-16.876
-241.03265624163765,1.115
-235.89477856569442,-6.706
-253.4690641891892,-16.801
-284.8677506020872,-36.678
-223.62934954508964,-7.872
-234.07780632860582,-14.784
-296.07704826732675,23.923
-229.38103267995717,-11.451
-233.5612834158416,-48.819
-249.90593129515653,-19.88
-280.7210495718491,-27.712
-263.88320905806796,-5.536
-247.65738650655607,-15.925
-186.37315697752206,-13.831
-251.65896236954777,-27.949
-251.86806800240834,-41.251
-239.15793681428954,-19.865
-271.2950085630184,10.226
-255.0183094059406,-24.288
-261.71823541610917,-10.9
-276.6857055458924,-28.647
-265.5055555592721,-23.619
-238.97386630318437,-44.517
-245.14566758094728,-1.572
-278.89773949692267,-9.53
-267.365391557399,24.856
-274.6627936847739,-20.254
-241.7762218022478,-10.937
-257.78377200963337,-4.006
-255.47547538132193,-7.53
-251.18174715681027,-12.227
-241.2173020136473,-10.719
-217.2015505418785,-18.197
-247.64825374632056,-13.568
-264.5993306796896,2.948
-264.9024910021408,-15.641
-246.31462212336098,-9.849
-292.8420976384801,-33.017
-240.84615416778166,-8.403
-275.47049675541876,-21.061
-270.30329646106503,-27.041
-243.04263868075998,-9.804
-251.41599391222906,-16.992
-255.76270434171795,-17.779
-268.21645337168854,-34.768
-259.704339008563,-2.465
-251.86443119480867,-23.957
-277.43591942065825,-9.041
-281.6955156208188,-1.985
-250.37694865533848,-17.115
-233.19276849745785,-12.169
-246.97864282847206,-20.664
-220.1165633864062,-4.573
-242.87882449157075,-39.195
-252.84867681295157,14.76
-249.60742570912498,-7.665
-241.26754415306397,-23.65
-262.6056148983141,-34.329
-239.5002247123361,-27.236
-249.4785567968959,-18.18
-274.8312349812684,-13.619
-250.11559027963608,11.807
-286.30925685710463,-51.609
-251.8007543818571,-17.643
-261.7392225381322,-40.831
-232.38155515788065,-39.927
-253.12322377575595,-35.392
-244.67186041610918,-14.637
-249.85171527963607,-66.67
