Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
79.275,18.626,108.147,124.226,70.453
65.819,73.289,138.01,60.806,117.404
125.792,-17.847,6.861,150.133,73.644
98.782,69.023,89.067,28.724,98.162
118.004,124.834,-35.386,-5.334,107.731
111.957,39.618,142.969,107.517,43.212
143.552,6.333,0.645,96.95,60.068
127.603,25.386,113.818,158.488,38.867
123.472,83.42,-20.291,41.428,136.828
55.979,9.628,2.84,34.175,92.363
75.254,-10.474,13.936,34.461,116.36
147.248,10.925,104.067,156.431,120.472
137.905,91.633,40.775,-7.741,131.461
49.613,65.874,98.343,55.707,65.966
44.006,98.362,106.025,80.85,58.923
113.075,9.873,22.83,17.391,118.791
44.633,15.138,54.122,52.292,61.69
132.44,79.063,161.961,175.404,54.014
77.305,-16.035,158.006,166.148,57.691
136.352,136.413,5.233,-20.771,138.943
95.823,112.437,-26.898,100.466,78.994
136.14,139.979,62.528,145.712,112.761
22.088,-10.319,0.921,-12.112,63.898
139.38,99.516,27.012,180.374,69.553
96.36,140.278,68.304,73.367,113.209
57.639,71.903,145.321,183.308,69.682
56.034,119.297,142.509,31.59,48.731
31.475,-16.399,143.175,120.002,110.074
67.448,142.46,-16.024,-12.972,65.965
93.422,102.553,12.923,11.572,138.472
81.329,143.617,139.433,192.839,96.09
123.9,15.874,113.717,-4.896,140.678
42.134,64.221,33.898,53.775,36.686
22.04,55.368,79.399,120.819,102.037
67.952,120.31,79.438,24.669,81.665
139.449,51.335,27.794,13.864,119.18
61.043,68.331,77.955,-8.89,70.654
107.683,-10.61,162.445,154.74,60.525
125.909,17.158,142.225,40.893,138.965
106.946,30.41,70.666,88.003,41.265
57.054,-2.568,15.812,41.052,142.721
53.728,-5.182,1.454,72.512,88.583
29.842,35.997,124.059,112.383,136.217
51.311,52.473,-30.538,148.48,88.013
109.764,50.65,44.734,61.502,81.189
56.644,72.453,-6.77,-6.803,48.532
86.389,-16.876,-8.495,111.58,128.293
115.055,65.634,148.969,-9.079,71.054
143.288,82.401,34.672,164.457,54.387
66.806,37.231,146.231,136.697,50.588
140.446,92.792,52.356,37.138,87.882
62.934,97.463,-19.417,66.269,138.382
25.026,107.509,0.977,135.852,54.94
131.413,111.282,6.816,158.853,63.272
104.687,103.649,83.496,-8.795,110.829
144.001,29.831,46.806,188.467,45.676
116.793,1.619,154.339,196.188,109.606
76.715,21.373,145.912,137.574,130.053
61.628,17.438,155.206,94.311,139.497
128.165,-11.9,27.476,63.29,82.581
114.96,-14.0,54.481,123.293,75.805
30.686,31.247,92.086,92.222,79.631
133.692,2.83,29.348,112.212,61.902
104.697,49.787,25.931,109.669,46.012
42.3,-4.393,108.207,36.108,132.539
137.932,34.607,137.253,133.19,94.487
97.738,55.815,42.926,152.013,90.061
53.348,10.306,-12.648,-11.5,42.382
58.237,110.787,97.615,164.467,39.497
91.454,-12.281,22.213,18.809,136.895
117.705,11.975,18.633,154.242,105.852
93.159,133.324,2.276,74.382,111.638
92.077,110.903,17.441,104.952,66.101
86.074,35.393,70.383,163.916,79.86
131.26,13.67,68.388,195.914,127.219
103.714,33.893,106.808,-18.096,65.51
83.357,18.515,19.263,-20.716,94.3
133.296,79.556,120.579,-21.326,49.816
83.251,75.043,127.498,151.36,66.937
62.371,133.844,138.338,96.978,83.191
88.716,-23.708,49.396,52.081,37.611
142.448,-7.863,26.975,144.929,113.163
59.24,64.486,78.29,193.151,56.621
105.103,9.217,99.152,150.852,38.162
31.026,100.719,29.781,-18.547,97.284
84.816,70.572,26.453,74.6,43.041
55.625,-3.288,40.181,17.503,70.011
73.18,99.278,116.56,175.266,138.012
71.416,147.424,121.8,77.31,110.366
35.369,124.844,119.171,97.342,58.237
146.549,-20.997,79.344,86.367,78.299
56.946,-1.546,73.148,69.684,130.388
111.665,80.835,122.23,120.979,111.295
64.732,-14.63,8.525,141.482,92.565
30.413,72.678,147.846,73.379,132.879
35.321,14.351,-25.155,192.962,63.212
95.584,0.469,144.259,-7.535,119.203
89.174,89.987,49.926,-22.33,113.114
44.85,28.438,95.122,-0.607,111.657
77.753,-0.463,118.843,14.728,95.781
45.896,21.048,139.08,179.437,124.839
75.575,-15.001,87.311,91.201,53.622
62.338,79.16,6.381,142.453,74.982
64.34,107.218,78.036,27.914,74.088
99.925,38.797,92.361,153.364,37.712
70.634,24.313,-0.889,55.279,60.156
24.253,-17.594,47.067,64.651,52.698
82.854,45.829,-18.316,-5.364,58.627
128.601,-19.58,60.853,130.9,120.129
67.29,143.081,128.524,111.922,142.185
85.868,136.243,86.414,65.341,77.161
55.363,-4.693,106.562,137.883,131.1
127.795,143.96,38.857,99.117,125.012
88.387,75.711,124.355,120.356,81.62
44.383,138.247,27.862,10.85,115.133
21.145,-7.559,21.491,124.461,125.114
81.837,15.432,-7.169,195.774,126.72
78.068,34.282,95.494,128.763,60.473
96.715,79.964,75.733,76.585,124.241
32.524,128.587,65.891,184.139,84.851
82.536,23.509,95.995,151.143,45.837
33.586,53.799,127.916,163.395,124.95
146.56,77.552,111.288,65.131,47.99
28.736,115.831,3.156,154.794,42.073
60.717,135.359,153.73,15.025,53.389
57.917,133.773,16.25,188.522,83.928
132.781,-23.909,161.088,185.394,81.154
98.548,92.804,-14.817,60.165,81.462
118.031,99.226,40.233,66.162,54.431
134.061,81.263,10.197,191.423,91.654
58.892,140.907,56.295,185.843,102.642
133.901,-9.996,55.839,25.41,91.972
123.805,-22.368,79.222,80.434,38.168
23.946,147.993,36.01,-2.721,60.151
46.568,63.454,30.859,3.218,116.377
122.994,62.226,-31.812,105.977,52.458
37.319,54.384,8.591,15.34,37.153
76.91,132.629,116.789,143.123,48.693
28.03,121.614,71.365,184.598,75.151
35.73,72.062,30.442,35.908,96.262
141.541,-13.922,67.65,168.23,37.779
69.091,44.448,-5.542,92.756,54.181
61.562,72.814,135.56,36.839,95.2
83.83,15.001,92.275,2.037,73.367
27.979,-15.087,15.545,127.857,86.714
100.872,19.01,71.054,120.252,39.001
120.814,110.944,153.567,124.874,121.783
59.487,-22.014,-20.022,31.763,134.251
66.765,63.761,-32.287,136.694,74.235
98.871,-23.384,-26.273,50.727,34.91
141.623,81.898,13.524,32.274,135.095
60.033,143.467,-23.561,13.629,74.543
116.795,9.679,51.197,188.361,125.239
44.413,126.878,130.925,116.779,51.331
25.596,134.706,40.833,147.293,80.372
27.085,9.635,-23.879,128.134,134.251
73.297,145.863,130.442,29.509,56.454
37.122,6.905,76.475,198.499,103.21
122.306,88.808,118.281,-10.897,100.681
107.522,-21.688,120.442,80.153,129.462
109.735,26.927,28.28,93.353,68.745
38.273,110.364,17.51,72.467,40.807
34.766,-2.656,32.649,127.373,68.458
73.273,65.43,135.964,114.905,41.458
89.545,31.828,76.283,164.972,67.285
53.671,68.479,125.988,122.848,76.025
58.813,31.892,-23.883,53.84,97.581
26.931,75.023,148.651,48.478,76.679
24.773,49.226,119.874,132.689,60.846
141.943,107.499,-27.171,198.838,40.794
90.619,140.562,127.909,119.931,91.206
74.711,52.804,99.324,94.019,94.675
60.604,50.586,27.08,9.328,62.518
101.526,-0.662,42.36,149.433,121.024
55.942,-4.984,145.927,176.586,103.059
89.495,110.067,57.069,1.498,113.152
127.083,117.959,74.275,-11.332,61.253
63.403,137.936,12.841,117.034,94.365
110.034,95.07,15.135,191.825,137.267
56.88,-15.893,-30.048,182.717,105.104
147.143,65.413,68.23,12.977,42.126
123.88,99.268,84.065,71.907,115.522
25.724,63.118,84.137,165.484,40.881
146.7,29.9,60.398,143.145,101.973
44.164,70.055,59.688,91.48,99.48
148.993,111.384,95.545,11.158,42.285
102.949,94.158,18.73,133.269,125.553
32.304,97.515,61.144,45.418,93.813
40.937,43.039,73.725,132.038,55.178
