Response,Explanatory1
48.873,54.779
-3.153,136.719
47.424,83.918
22.61,112.331
86.457,154.625
91.446,21.787
90.205,66.402
100.897,38.252
17.493,31.954
11.909,87.105
38.029,118.43
14.983,69.476
103.466,91.411
98.791,146.665
99.315,60.396
98.902,155.491
102.337,133.624
31.954,144.986
95.515,76.544
20.973,108.797
38.734,155.407
94.552,13.688
89.064,21.894
69.437,99.246
36.742,102.291
12.666,120.413
97.121,69.64
12.503,52.446
74.658,45.407
60.633,15.37
-9.633,89.345
-11.462,84.572
42.439,65.632
-18.956,88.147
18.265,112.703
47.269,92.26
15.308,130.265
63.72,123.917
66.809,122.706
60.769,45.309
12.57,14.801
48.796,132.355
-5.49,15.657
45.723,130.483
70.268,87.185
85.822,46.337
57.033,83.012
45.746,145.424
-3.037,8.104
104.42,40.674
10.874,153.701
-14.177,92.465
105.56,106.176
6.136,136.572
7.779,105.74
80.798,78.891
106.057,20.925
83.021,154.486
36.829,66.448
57.766,41.948
101.289,150.543
100.156,90.348
76.566,80.707
96.087,88.373
-11.471,15.65
53.31,34.217
6.674,8.03
4.559,153.966
65.403,52.681
75.244,145.403
-15.227,107.626
96.794,68.127
-13.596,123.434
2.081,153.523
98.588,103.408
9.255,126.044
88.72,129.887
26.435,120.831
93.718,155.33
-12.976,129.913
-0.814,61.692
74.496,114.746
31.786,121.69
99.166,116.298
43.384,10.879
3.029,79.205
4.427,145.096
-4.989,25.586
-14.088,15.42
97.56,68.36
74.35,100.108
-6.725,116.227
54.168,119.615
32.573,24.737
75.299,69.977
69.049,148.12
1.896,8.285
60.519,115.659
76.045,137.054
32.382,51.412
-14.936,47.754
54.253,133.119
-16.719,13.282
29.629,68.897
51.414,19.055
-13.404,125.851
58.122,121.536
61.913,6.096
80.291,55.232
58.667,23.117
-7.167,14.339
26.109,123.562
42.073,21.173
98.787,87.098
0.457,32.81
56.051,113.401
80.859,119.855
-16.836,17.99
-15.975,124.832
-13.343,84.002
22.902,80.002
-4.38,7.031
23.616,20.019
103.523,99.038
64.955,117.46
46.578,135.672
81.901,149.736
40.579,39.661
18.347,61.196
74.905,116.213
-3.671,73.369
78.26,56.45
101.042,7.59
87.34,34.241
12.312,142.03
-3.429,73.399
49.286,32.729
66.543,122.937
50.588,103.834
61.069,136.492
2.406,115.45
61.983,32.976
80.849,124.458
0.72,121.195
68.666,124.442
-7.665,115.444
8.007,127.796
56.465,71.115
79.43,121.798
70.248,105.671
31.337,25.913
92.393,140.655
89.015,83.528
-6.399,9.134
6.317,73.528
56.839,93.636
8.867,16.842
94.748,24.545
78.783,126.72
45.21,127.564
-17.303,36.327
47.523,138.337
81.231,78.987
34.683,87.337
33.526,100.693
40.527,54.503
95.14,51.676
86.325,28.734
35.574,99.247
94.596,49.736
-11.898,123.822
12.259,115.863
-8.398,97.831
-2.008,42.197
101.949,36.392
67.828,39.979
77.839,122.115
-0.831,30.768
80.638,31.25
36.009,46.406
21.786,77.279
103.281,57.066
-16.664,63.591
84.51,64.869
78.266,66.861
25.361,64.856
61.452,58.828
86.966,84.962
27.55,22.475
50.491,133.564
9.009,104.374
69.373,65.02
80.858,10.088
73.507,144.735
-15.571,93.71
53.417,148.081
-5.273,61.514
16.483,87.875
-6.338,8.099
23.115,125.708
61.57,126.533
86.604,19.896
50.056,79.459
78.311,100.723
7.605,115.445
46.34,102.008
77.008,110.472
12.555,119.736
-13.959,95.238
43.593,106.453
32.404,67.275
2.47,9.883
5.181,107.698
25.234,22.641
-19.802,130.46
20.905,130.308
25.989,142.542
56.922,136.123
47.956,134.532
-19.454,12.963
74.685,106.608
0.995,13.191
24.966,50.94
-12.068,150.238
23.444,76.17
37.677,86.111
34.112,98.511
-5.826,148.704
87.956,107.551
20.804,21.215
49.457,103.772
-0.796,104.017
28.608,102.624
29.899,90.43
39.594,48.651
104.523,30.956
44.213,36.173
27.102,143.755
86.647,76.791
3.292,17.59
-9.07,97.239
73.767,86.307
23.688,20.823
-18.056,97.552
-14.182,29.377
2.112,66.326
78.459,143.104
29.974,89.713
37.141,139.352
93.36,42.743
19.907,38.368
33.523,79.245
30.501,106.279
54.662,6.287
-1.722,82.168
88.367,59.79
52.324,139.83
11.086,93.033
64.523,94.652
46.656,97.309
100.617,48.851
14.93,6.28
70.949,99.156
24.596,53.085
101.652,6.835
4.08,30.94
3.549,14.329
48.387,138.052
5.959,82.577
41.872,56.896
77.379,133.972
45.787,141.672
26.029,72.253
79.668,76.806
56.559,93.52
71.628,66.791
33.282,131.456
-3.27,135.26
48.65,28.921
7.113,57.646
57.35,113.066
104.661,64.735
-18.435,26.742
-14.02,90.294
6.878,106.177
59.437,139.917
45.372,88.953
25.423,56.508
-17.749,62.719
4.969,144.807
89.897,78.364
50.095,16.414
72.939,103.017
-5.754,130.444
97.841,78.531
81.434,111.387
20.952,82.97
102.549,104.95
23.016,42.477
36.086,126.964
14.637,121.193
12.15,127.359
52.893,125.646
13.911,107.547
37.056,139.574
35.396,24.251
96.603,34.267
98.07,20.064
-19.091,36.615
64.267,33.876
103.891,22.446
63.782,38.111
75.356,69.722
45.289,96.624
12.923,106.047
10.902,103.049
1.627,7.765
19.493,116.531
92.867,111.733
91.216,89.272
-16.635,112.222
29.897,48.071
4.903,56.249
40.351,140.566
57.234,142.622
76.008,36.621
59.864,123.935
-9.779,129.528
92.85,51.44
57.294,141.871
80.12,82.718
62.661,145.064
8.498,123.017
70.631,98.312
56.762,84.712
104.315,119.243
62.388,68.056
-11.202,125.193
4.213,7.84
53.115,88.023
19.279,119.621
20.998,154.196
-10.72,30.789
61.097,50.866
11.421,10.551
15.991,103.889
91.157,48.197
50.021,154.405
100.339,11.611
-17.192,153.308
-10.459,105.252
69.859,50.195
-8.378,69.465
47.84,118.783
15.846,10.275
65.377,92.904
106.48,95.617
-16.328,41.645
-9.544,65.676
-1.207,77.502
93.949,44.907
22.99,20.659
65.998,88.445
-18.581,114.953
41.083,104.052
23.602,100.324
96.757,121.309
47.689,89.625
93.25,93.853
26.955,22.79
84.79,59.127
24.196,46.379
3.722,25.148
-4.074,114.924
92.048,36.971
89.341,63.485
4.9,88.187
56.836,38.939
-1.497,91.75
105.06,150.462
88.848,29.197
35.343,46.873
95.335,56.837
34.555,110.779
78.568,53.711
93.027,46.244
99.219,141.312
19.488,116.7
51.638,54.846
76.36,77.734
-16.476,94.864
24.846,11.494
73.07,16.879
-12.263,16.561
62.753,102.519
64.469,134.365
-6.547,24.309
1.971,8.051
82.681,122.503
64.215,119.979
104.022,88.234
76.06,145.458
41.788,52.757
3.591,16.227
6.509,96.497
19.034,100.8
4.222,132.584
58.453,60.118
-7.389,139.002
11.443,87.955
62.776,137.862
67.542,63.444
-14.741,9.549
-7.677,140.805
92.844,29.199
56.993,133.881
-2.685,131.428
81.406,111.227
105.82,89.765
16.383,154.401
62.491,135.184
58.924,137.631
84.28,54.709
74.458,42.237
73.027,7.641
18.601,58.521
34.823,15.349
33.026,62.772
-20.121,112.554
91.083,66.085
43.196,53.626
102.663,43.363
-13.093,74.502
65.57,92.088
1.66,104.484
45.487,35.529
32.758,35.479
31.476,137.541
72.022,106.697
63.651,48.202
50.295,59.711
96.418,138.547
29.318,133.47
-6.875,138.887
50.341,30.7
16.34,133.335
64.232,23.241
36.193,88.612
16.808,124.931
63.438,69.29
11.002,121.244
66.252,79.936
