Response,Explanatory1,Explanatory2,Explanatory3
54.033,56.69,119.708,78.239
50.924,42.26,168.558,99.155
163.505,8.473,14.543,19.077
46.014,89.658,65.083,30.816
62.693,61.113,76.91,85.458
165.762,74.066,167.567,106.319
179.054,50.549,74.652,56.594
172.469,93.031,63.661,115.761
29.67,72.313,19.227,27.414
85.835,46.442,77.999,33.142
138.338,46.246,8.223,82.085
44.227,9.296,58.85,37.27
149.098,45.279,104.874,131.959
101.928,39.02,156.705,86.572
160.101,34.233,156.372,75.16
43.643,22.107,152.99,30.473
176.506,27.438,5.365,80.713
24.489,46.484,160.179,28.938
60.285,75.51,130.969,4.219
32.599,28.529,39.162,62.196
66.721,17.94,63.593,79.037
84.828,40.945,56.621,37.691
182.736,30.484,114.231,132.638
171.835,42.772,161.701,13.315
156.103,41.836,-4.599,31.435
32.878,12.172,126.454,59.671
178.827,12.218,70.154,13.955
39.927,12.354,28.779,61.804
54.142,81.689,110.384,133.919
48.535,61.479,32.764,62.108
139.946,72.343,135.787,48.45
32.629,31.282,62.564,26.262
170.014,66.94,146.462,25.608
18.609,43.741,167.08,5.197
95.207,31.055,141.982,57.326
116.234,51.279,73.691,45.559
126.842,89.248,164.769,44.836
140.654,114.83,117.501,126.504
120.906,98.404,42.612,13.61
100.563,96.266,73.947,55.863
148.214,24.576,75.231,54.998
127.239,85.339,153.168,121.826
143.251,87.499,38.203,12.07
150.417,65.535,51.463,55.941
75.131,51.719,143.128,48.688
43.482,89.893,73.344,127.876
120.322,39.049,59.393,49.742
75.282,23.041,-1.636,132.848
189.915,31.703,22.321,106.258
65.79,86.588,1.175,111.316
51.035,78.815,-10.241,10.68
108.856,12.301,143.607,106.717
146.906,88.929,89.672,65.39
64.91,80.033,47.712,19.982
175.191,74.412,-3.259,120.874
51.134,9.685,11.693,118.028
153.551,39.562,27.522,79.86
161.148,7.563,3.652,4.469
36.042,41.806,-0.63,36.674
60.07,77.873,25.766,125.915
120.464,91.887,26.781,73.975
45.879,42.411,147.376,32.045
108.465,20.289,107.477,122.244
41.085,64.618,142.715,45.026
41.526,9.034,85.887,82.605
190.825,85.762,95.842,31.24
149.267,102.411,62.816,99.318
88.441,65.37,145.095,102.688
100.232,107.471,164.388,20.275
36.755,71.945,-9.193,102.832
148.251,12.045,-6.798,103.192
133.896,98.578,20.928,12.168
127.81,17.971,168.051,131.97
118.851,81.768,-9.183,23.264
108.117,62.267,20.556,38.905
43.91,40.651,36.605,32.513
53.426,110.992,81.38,104.659
179.199,115.795,10.149,42.094
181.727,79.642,130.27,9.916
51.473,53.387,39.833,29.048
81.721,71.266,101.041,93.036
150.506,76.812,31.67,81.745
29.104,35.732,47.65,58.482
