Response,Explanatory1,Explanatory2,Explanatory3
1.93,81.151,61.37,17.009
-4.874,42.713,21.089,145.619
-5.691,56.051,17.737,70.555
42.646,39.459,59.095,28.736
21.828,40.427,57.472,134.342
115.018,31.359,107.301,163.633
3.742,87.951,113.344,17.732
27.536,42.441,64.164,95.97
-2.565,91.467,47.144,133.18
37.499,103.092,110.813,174.49
40.726,34.013,40.821,144.558
56.431,57.199,59.413,123.736
83.419,93.533,47.737,177.18
70.221,78.394,45.715,119.709
71.131,48.749,122.944,164.319
62.734,96.201,53.63,136.697
133.603,71.778,119.842,74.74
4.484,106.405,10.4,85.678
76.242,105.708,44.638,75.7
54.875,50.617,46.865,137.521
-16.876,77.971,96.279,150.184
53.248,46.351,96.347,51.045
95.443,82.031,13.214,173.346
96.756,92.96,24.888,59.861
126.273,76.286,19.442,46.378
15.881,59.613,4.662,11.598
134.52,96.974,122.155,74.493
19.482,48.573,119.509,129.9
49.135,100.405,31.091,58.07
86.437,72.845,16.193,18.116
68.081,78.247,59.978,154.781
108.072,56.756,38.315,42.51
69.596,99.557,4.243,54.66
84.619,54.337,18.192,40.197
27.118,71.204,60.755,91.124
2.724,45.71,100.231,177.758
86.121,94.754,13.065,46.755
79.848,103.653,43.854,59.898
-6.916,87.627,62.711,12.681
56.565,70.127,104.859,78.59
108.328,56.328,121.069,166.566
24.193,83.562,70.869,21.284
92.976,97.392,113.313,77.338
64.196,83.747,19.413,145.296
-6.888,61.887,44.284,171.468
28.077,80.624,69.409,147.339
40.81,49.218,126.084,163.263
79.575,93.023,49.172,99.06
-4.376,35.523,98.592,50.249
80.032,72.042,18.351,122.941
99.128,31.191,22.205,176.438
26.844,58.546,69.884,96.163
-17.384,93.279,71.187,79.077
7.226,38.496,124.368,136.0
107.103,99.993,102.469,68.803
116.23,52.263,39.863,100.328
56.807,105.862,49.959,159.883
31.628,105.485,23.927,61.332
60.259,91.222,37.182,156.146
94.889,70.424,26.779,78.766
89.096,87.918,117.922,153.641
45.703,69.94,113.031,38.618
89.429,96.234,43.294,156.762
53.488,35.503,25.853,12.521
35.812,87.609,15.605,106.801
50.642,102.336,9.126,86.627
119.722,51.224,117.526,138.156
128.633,105.658,78.221,125.516
28.912,54.417,73.544,85.061
54.495,69.202,77.757,69.449
88.662,37.604,50.13,107.04
16.819,82.093,87.174,146.599
115.773,82.227,75.665,163.483
126.707,57.783,18.349,86.281
81.15,45.925,128.464,51.209
93.283,84.49,43.435,55.629
130.063,88.807,52.648,16.027
72.865,103.667,16.634,110.518
-0.457,101.109,21.612,120.424
68.889,55.253,25.388,115.841
-11.263,51.654,50.921,129.953
130.018,34.213,21.731,156.577
26.795,106.194,6.444,148.988
47.476,74.912,117.863,22.156
11.662,53.355,64.722,74.997
122.811,95.578,108.697,113.06
26.029,91.527,65.1,68.447
98.29,47.935,26.077,146.953
55.596,51.068,68.24,16.759
23.278,90.805,81.401,62.625
-11.587,75.949,125.92,154.968
4.463,60.089,77.309,165.398
-11.895,100.76,124.915,20.787
131.974,103.444,6.622,84.642
96.172,95.27,92.175,27.225
68.796,36.411,8.222,82.423
9.137,54.979,86.762,29.964
81.502,70.135,62.922,133.654
61.112,96.461,119.208,157.293
27.092,61.705,58.119,43.038
113.33,34.979,52.038,143.646
19.352,49.32,71.742,151.721
130.779,72.481,101.013,179.566
39.438,68.041,25.631,156.67
99.88,56.948,9.428,120.311
79.036,44.286,3.648,44.162
119.844,30.667,20.151,22.087
88.941,94.289,17.529,19.485
69.299,89.669,116.181,34.169
15.211,53.841,45.792,173.595
-8.117,88.609,92.808,179.693
39.097,100.046,102.243,33.138
109.693,37.838,5.922,151.081
5.814,69.897,30.58,178.201
30.796,55.012,7.799,79.934
94.353,106.802,101.717,107.105
62.131,84.66,38.892,115.049
27.65,31.555,10.306,83.341
82.298,67.79,118.391,124.705
83.841,78.687,65.271,169.007
133.898,96.801,126.065,91.153
42.333,48.755,10.038,38.872
27.966,47.767,89.77,141.837
51.728,32.108,44.15,69.909
40.556,33.617,3.633,161.587
-10.535,59.675,85.3,94.783
89.088,45.147,94.145,50.587
14.173,101.96,88.305,22.466
4.111,82.178,103.675,181.101
91.652,99.278,77.662,97.608
32.427,59.866,41.194,142.216
34.456,33.333,68.313,170.595
49.873,43.687,77.926,145.984
54.352,55.98,74.585,115.291
74.764,87.629,57.991,70.661
26.261,49.415,77.161,129.783
95.769,41.102,65.437,116.621
15.758,83.743,5.851,62.117
108.109,87.605,79.471,86.742
50.01,34.657,44.106,70.357
79.108,74.298,41.979,125.745
86.948,98.687,125.755,20.129
132.658,74.823,121.506,72.814
114.606,79.314,35.034,148.633
45.154,37.105,6.81,56.975
124.585,45.387,99.164,133.496
