Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
77.013,7.215,2.325,50.961,143.042,50.376,17.785,97.75,-6.314,82.973,131.925,95.229,107.068,40.933,67.926
124.199,75.234,29.504,74.844,21.198,80.771,43.04,6.784,128.098,52.227,22.212,109.925,55.815,98.161,139.393
83.062,113.544,81.138,66.404,71.725,24.757,37.805,5.341,-4.93,59.6,107.913,37.174,5.688,137.836,24.301
131.87,31.008,65.529,79.631,147.448,93.297,128.713,49.037,100.206,116.706,58.103,60.389,22.211,79.856,14.088
15.429,140.955,86.937,65.211,38.663,85.765,44.588,24.978,172.424,14.722,15.042,55.267,135.378,101.458,-4.183
65.05,63.809,3.035,77.644,109.423,111.549,157.475,103.464,86.713,79.417,101.488,112.945,112.957,175.039,4.685
25.831,73.679,45.718,101.135,165.317,158.204,77.105,14.358,123.854,20.617,72.488,26.036,94.212,61.862,117.34
46.899,38.583,71.956,75.561,123.145,69.219,72.176,9.081,156.84,111.319,19.322,130.731,34.614,96.994,55.4
86.702,137.135,96.322,90.106,114.695,41.378,183.715,25.242,63.092,65.349,68.493,38.666,56.899,141.911,101.203
-6.806,126.973,63.078,42.678,89.809,169.501,44.617,0.956,-16.036,18.499,27.087,45.115,128.468,143.491,151.657
-6.759,1.89,25.905,97.249,9.784,43.498,68.405,3.893,147.337,27.483,48.973,33.368,102.357,81.25,53.022
81.035,15.392,23.946,49.658,181.83,198.976,183.942,77.805,48.743,74.439,93.761,122.649,45.908,125.193,171.687
49.01,45.998,14.161,100.05,180.178,22.393,41.144,84.852,-8.796,32.398,14.138,46.662,104.825,91.759,-17.229
63.957,36.675,26.676,61.996,153.472,51.062,49.956,0.043,80.147,49.423,0.94,69.041,93.013,100.003,-10.905
5.406,122.468,51.504,75.806,34.882,53.96,45.807,91.471,165.625,81.499,126.161,38.668,47.953,91.644,2.846
11.672,60.806,36.358,94.227,127.503,4.238,22.666,97.766,81.172,109.555,29.888,48.321,86.88,94.07,103.274
-3.611,143.418,67.51,69.839,50.177,180.365,72.839,103.987,144.064,30.045,78.83,44.329,122.444,35.911,41.21
38.78,136.695,99.079,66.263,124.33,149.528,104.048,54.583,10.115,112.833,31.152,76.364,60.415,93.595,194.78
132.855,92.029,69.725,42.999,133.39,33.625,111.199,18.191,171.559,95.283,92.032,130.084,104.989,84.767,186.274
103.236,139.72,85.72,50.272,52.455,166.357,42.192,64.341,127.722,81.637,92.544,73.133,115.337,44.44,136.529
43.185,41.382,66.535,52.752,57.033,68.599,98.626,15.968,6.443,74.447,59.38,75.796,116.562,57.147,1.685
53.497,107.461,22.286,48.128,39.916,145.3,181.688,0.387,60.968,108.779,85.833,74.737,56.235,171.147,184.967
90.878,79.908,55.214,95.115,59.488,56.235,75.227,2.139,116.675,56.875,3.418,29.85,51.261,79.666,87.85
110.47,11.042,47.687,94.528,84.681,13.165,84.099,22.053,48.877,58.889,135.798,42.366,6.156,81.647,100.34
65.775,137.482,34.471,78.232,26.762,66.156,140.277,16.924,26.027,88.0,40.114,77.053,15.658,89.892,64.791
131.25,47.455,88.064,94.584,161.008,139.708,104.392,87.369,159.82,42.952,80.423,103.505,50.091,93.537,14.584
50.675,94.492,67.456,47.871,110.633,163.351,151.563,26.718,104.825,118.772,108.017,95.401,90.597,124.599,45.93
35.623,30.074,43.221,58.187,124.539,165.993,187.885,1.793,120.385,81.434,39.24,67.416,56.729,132.05,12.349
59.026,57.056,9.998,89.035,29.433,184.555,158.854,44.678,10.853,26.679,40.094,26.666,15.149,60.733,115.744
76.868,65.586,73.273,57.707,121.491,48.165,140.629,48.809,-21.324,108.829,92.538,54.604,33.202,125.534,163.4
55.388,93.647,64.675,95.75,37.832,165.704,69.244,22.27,182.76,81.924,109.091,107.243,133.761,173.112,190.039
71.803,74.054,105.328,63.633,26.713,-11.13,21.399,95.843,166.597,37.321,90.129,53.921,118.817,155.142,79.577
13.554,57.956,84.058,96.547,57.126,57.283,132.373,29.877,130.921,21.694,79.41,71.544,122.319,45.252,41.402
42.579,64.16,34.726,73.344,128.352,84.423,149.277,72.617,60.621,41.336,47.245,98.357,122.469,143.732,86.144
31.766,83.497,86.335,99.454,155.406,82.605,145.493,16.376,126.673,45.187,10.467,24.701,51.733,108.735,-8.889
14.769,62.605,58.215,46.252,108.301,181.435,107.507,75.455,104.578,64.987,95.352,131.28,129.799,62.049,189.101
79.84,128.136,73.663,67.48,151.656,0.223,84.044,29.544,37.319,79.087,89.271,114.166,96.185,122.226,167.313
61.28,59.336,94.325,72.685,97.513,21.769,170.02,106.829,-32.177,60.969,114.683,82.731,39.203,117.399,23.04
131.418,87.421,23.604,46.227,66.085,142.819,161.112,105.107,13.884,73.623,17.877,51.079,134.321,93.18,48.129
46.515,90.021,86.57,87.013,147.597,179.948,108.581,90.337,114.995,24.3,122.292,117.81,56.838,109.398,143.518
