Response,Explanatory1,Explanatory2
104.956,-14.987,105.467
94.342,43.316,87.659
27.983,98.336,44.13
39.947,95.416,92.182
69.704,48.335,-5.745
79.077,80.252,-31.445
26.99,11.268,-31.996
37.706,69.922,116.417
105.225,75.261,114.166
7.374,3.535,88.8
60.778,17.506,50.129
35.503,-0.836,113.493
69.199,73.401,-23.909
4.917,64.859,66.002
42.308,0.143,-19.313
19.528,92.829,119.278
28.726,95.946,-29.671
102.44,29.415,90.947
10.48,5.667,127.82
70.179,58.231,113.604
19.621,81.977,141.466
102.942,23.676,121.701
6.264,94.507,42.639
11.334,67.512,2.548
58.924,96.316,-2.223
113.686,85.019,66.865
64.611,48.948,-16.65
61.983,89.05,117.822
53.883,45.081,128.955
73.994,61.696,99.404
24.048,57.223,56.617
62.784,10.389,54.779
58.496,84.941,140.113
82.458,17.179,100.75
56.224,29.53,2.327
90.619,66.065,53.546
114.378,53.023,13.344
82.35,10.376,34.154
58.967,70.394,15.11
94.147,-0.71,79.603
65.38,53.628,-10.819
40.589,82.996,-29.619
39.291,28.935,34.416
84.412,56.205,-18.468
65.984,68.997,35.199
20.286,76.003,35.786
28.465,72.168,50.505
33.015,93.187,-6.327
75.031,-10.605,132.188
54.318,-6.657,-8.498
10.303,55.399,74.217
81.742,60.228,141.935
65.105,-0.371,100.465
48.899,14.579,134.772
4.463,46.421,-7.793
65.924,65.707,-23.715
73.61,91.279,-15.413
33.159,53.167,58.891
104.718,54.822,12.098
78.686,47.394,-23.796
111.836,71.478,98.361
101.385,25.745,-1.633
25.238,-15.204,29.272
22.003,35.136,88.972
30.344,50.851,127.533
57.644,84.601,-17.497
100.141,-16.684,80.337
25.967,2.188,122.264
36.547,8.321,99.991
58.501,84.978,139.573
14.572,10.455,88.069
9.504,8.615,35.042
10.379,90.539,68.676
28.726,79.99,31.006
70.654,22.539,118.685
11.911,48.036,119.644
112.162,-14.461,21.535
52.038,-16.258,116.761
22.486,31.626,-7.4
100.694,23.035,125.697
4.84,50.819,30.444
108.538,4.003,21.99
100.617,-13.848,58.052
25.11,82.583,99.425
55.643,25.596,94.929
84.109,67.987,23.168
10.963,22.709,111.878
26.126,39.792,55.89
11.113,82.903,87.281
14.612,87.138,92.251
25.415,66.329,55.576
67.053,79.605,-32.169
55.018,96.654,13.399
79.449,52.864,52.683
15.547,102.974,6.035
98.498,51.085,123.326
23.873,-12.196,119.826
74.187,2.046,-10.29
7.46,-5.001,98.264
55.051,93.318,132.729
18.1,94.715,35.755
73.535,74.581,35.469
4.362,97.062,-17.187
94.572,39.867,121.385
36.724,29.024,137.925
91.697,61.442,-18.944
101.517,-4.332,25.584
45.089,95.049,113.816
34.057,23.15,60.618
42.427,42.395,8.692
48.726,-12.134,-7.704
40.235,86.198,135.845
73.4,-2.954,44.02
63.208,62.806,67.215
83.204,86.126,-10.072
6.625,-1.72,117.276
43.584,34.179,-10.094
70.229,96.851,73.048
88.547,65.059,46.723
96.486,22.141,117.867
44.988,33.416,98.976
57.661,26.975,116.941
52.034,6.662,16.201
27.529,103.567,80.817
48.894,71.056,39.688
70.672,68.322,-17.924
60.567,-3.803,-29.197
29.569,-6.594,25.296
4.12,70.126,-11.504
85.772,38.919,138.687
47.793,40.033,36.723
11.63,62.434,114.285
34.658,20.993,112.8
36.464,87.425,77.755
17.448,101.43,40.194
64.381,-9.38,34.605
5.274,16.208,125.079
40.094,37.438,136.933
26.541,48.188,33.895
17.385,21.607,86.963
55.041,50.177,51.743
11.415,14.937,19.373
80.857,29.532,47.764
98.031,100.984,50.076
32.242,68.889,0.139
89.981,38.25,85.545
12.882,63.579,76.309
72.973,28.591,71.891
44.129,-4.771,125.417
22.694,52.667,70.4
48.434,52.723,20.598
108.852,13.164,34.378
65.546,94.281,96.378
26.902,43.683,65.409
71.356,-4.575,141.22
113.615,87.942,5.434
77.15,83.063,73.489
29.276,65.93,31.371
14.507,-11.678,72.941
17.957,48.434,110.331
110.591,47.905,80.139
21.005,77.82,111.402
60.566,70.112,9.059
70.625,22.163,75.991
44.726,31.283,53.293
96.589,95.532,30.13
40.358,21.507,133.831
76.217,93.727,83.071
13.731,3.819,116.455
94.572,85.218,64.696
115.035,66.336,89.378
101.14,85.782,39.02
5.272,85.426,134.474
75.418,45.389,33.745
39.694,45.188,62.666
91.865,50.345,53.529
38.057,56.253,50.942
20.229,-16.086,104.506
31.48,59.637,26.239
54.593,14.311,133.245
76.931,96.857,-20.791
52.863,96.161,46.271
56.476,6.304,121.595
15.084,77.553,48.005
84.927,77.514,60.271
104.027,9.656,0.27
81.903,69.78,91.503
89.657,-0.014,130.608
110.423,-6.705,-1.496
111.586,96.091,77.18
96.836,65.127,45.927
109.127,10.421,56.697
90.548,75.033,65.947
34.992,64.417,125.737
72.753,54.638,136.031
71.225,3.277,64.818
92.635,84.922,50.553
45.8,15.642,129.454
12.048,26.735,25.743
55.705,84.108,65.971
9.732,86.611,4.056
64.438,10.379,126.953
49.055,23.63,-1.064
62.474,5.324,110.007
87.38,71.019,45.699
81.507,-3.295,7.219
87.371,84.089,85.153
29.469,94.487,133.589
6.763,-6.029,-25.584
35.538,26.175,82.228
30.366,62.994,101.785
32.895,31.122,115.127
45.328,74.888,-7.207
86.172,45.768,7.834
107.764,-5.402,1.869
45.865,55.303,84.767
113.934,-13.315,41.544
85.594,-2.552,83.605
101.204,39.708,53.131
96.99,25.986,135.672
93.947,-12.87,24.728
109.348,96.333,130.215
51.921,-7.276,31.847
74.165,63.33,-25.759
21.168,77.475,18.163
5.421,19.252,113.949
52.565,20.447,80.605
6.798,-9.561,112.932
37.098,43.889,126.895
8.045,6.854,-19.134
12.944,5.458,31.164
103.165,70.286,24.563
38.766,47.696,55.195
40.54,77.012,11.906
52.756,15.239,-1.301
106.925,83.027,58.558
47.375,56.012,42.665
63.136,85.908,6.514
75.103,28.668,5.493
33.045,47.135,-4.928
101.685,82.485,65.351
110.187,97.835,76.701
68.4,46.561,40.203
32.323,7.235,33.243
57.559,11.211,2.081
73.024,24.395,38.509
78.573,69.346,118.183
106.905,72.398,99.79
56.356,82.698,-15.363
22.857,83.652,87.755
16.346,19.096,92.461
98.274,67.008,-9.263
91.942,30.876,51.619
38.054,38.096,70.163
101.763,17.492,82.093
66.16,30.817,42.561
81.589,-7.354,102.22
52.801,-3.506,104.031
5.049,34.191,54.751
43.72,38.783,6.838
37.409,91.554,-32.051
30.834,72.459,132.309
76.255,51.472,27.245
93.018,35.923,91.083
20.48,85.509,-31.406
71.031,64.175,47.086
104.075,8.548,47.773
21.928,-0.02,43.925
2.989,76.654,118.32
107.615,28.844,10.771
22.652,-8.601,19.085
90.226,64.143,-29.494
77.117,69.421,103.954
74.061,65.074,16.556
47.578,88.395,95.526
56.988,-2.754,9.029
24.65,-15.63,55.604
111.68,77.973,48.115
48.129,19.266,3.865
103.231,103.688,110.944
73.015,10.304,125.263
6.63,5.21,3.475
102.041,70.66,53.299
53.669,-4.003,-7.474
104.159,74.825,107.655
109.398,61.427,45.289
74.136,70.889,-23.351
10.447,-15.343,-8.261
15.781,71.722,68.851
67.804,-8.46,55.975
84.406,72.087,-3.538
31.807,66.815,101.072
4.825,76.734,31.44
109.09,69.705,46.79
21.695,90.352,3.342
109.754,28.593,125.138
39.131,101.525,-21.659
100.616,25.78,21.375
100.971,-3.998,28.761
113.663,52.003,67.499
39.15,2.624,-29.037
102.022,-16.801,60.145
29.191,11.705,-17.992
26.654,77.273,10.527
94.257,21.217,-6.128
90.899,-2.522,2.874
33.243,88.119,-20.591
30.115,28.934,-8.919
56.795,100.798,33.869
32.933,69.422,127.061
8.466,18.133,115.357
50.234,26.951,126.593
33.643,40.413,92.949
85.623,24.128,42.677
68.083,64.362,124.806
10.529,99.508,19.048
92.283,48.218,58.725
62.992,78.607,-30.68
51.667,2.905,11.409
42.859,34.405,13.071
38.463,60.184,81.033
107.606,6.203,19.998
76.994,39.726,75.866
85.933,21.129,51.379
31.204,55.797,-26.589
35.582,29.525,105.696
99.167,63.187,139.629
22.337,85.129,9.843
36.441,38.271,115.387
29.315,78.45,61.174
102.089,8.932,68.422
83.089,24.256,-1.632
55.36,79.289,60.425
41.723,98.938,-17.567
55.085,74.891,99.03
34.828,56.54,24.662
95.024,81.997,20.958
84.429,-8.047,94.698
20.172,1.554,6.895
51.047,-6.071,98.243
88.305,89.156,-30.121
78.265,-15.276,9.9
19.317,5.873,57.774
18.95,62.706,112.584
6.95,78.22,-31.164
109.656,34.918,27.421
37.492,49.145,107.346
5.762,33.214,71.493
14.693,27.33,-28.818
78.403,74.382,-25.07
97.657,21.88,89.629
74.247,26.024,14.598
53.452,9.013,115.298
22.666,60.011,37.837
90.631,91.059,118.944
91.247,6.104,39.274
50.617,46.156,76.478
48.743,-1.176,131.605
97.991,35.534,35.903
2.972,80.803,46.467
21.971,76.293,0.446
108.989,56.484,70.577
22.984,-7.984,4.376
19.492,39.027,82.684
14.102,60.935,90.311
106.527,16.828,125.69
93.711,29.338,98.406
31.111,14.577,61.575
29.462,35.13,50.312
61.797,97.39,130.375
3.661,8.527,16.118
67.561,41.453,-26.443
58.429,-1.264,5.159
107.269,0.317,123.692
63.938,5.429,91.334
25.232,60.789,121.072
59.137,17.95,85.91
84.545,44.165,127.379
112.555,-6.006,-7.307
101.226,30.003,126.365
70.048,40.779,51.967
75.705,35.414,2.487
8.655,-2.862,-17.701
63.129,20.923,-10.676
26.935,55.389,139.466
34.399,39.631,64.573
44.052,-14.514,32.115
14.265,26.819,30.161
51.657,45.049,58.315
25.441,75.247,24.325
56.764,53.172,99.482
27.328,35.016,90.05
77.989,83.109,46.55
94.978,-2.678,-2.22
55.794,94.679,25.014
74.029,50.113,131.197
22.11,49.752,45.716
68.926,-0.075,27.172
36.626,-6.781,-3.057
76.661,82.142,19.403
115.822,16.063,-31.329
92.02,-11.809,61.909
43.881,1.565,6.828
10.162,14.366,-16.485
75.419,23.283,79.756
114.601,0.246,88.216
58.172,46.851,83.942
99.271,92.827,102.761
81.148,20.274,130.258
2.949,64.848,69.861
72.294,83.794,28.502
88.282,73.069,22.861
31.921,33.571,119.605
76.715,1.916,79.57
110.45,12.569,94.43
78.003,70.142,10.58
54.716,-13.326,-20.451
24.776,30.806,138.092
50.758,7.56,106.403
84.262,36.725,14.375
95.153,4.454,91.611
86.672,3.621,63.625
116.759,-15.728,-1.216
109.92,14.666,119.633
72.822,41.763,18.807
61.265,-0.087,118.631
57.672,82.451,37.807
59.793,16.348,113.41
49.617,73.577,87.115
54.861,-3.131,-24.003
82.888,62.037,-12.261
28.831,50.597,35.955
93.296,19.104,37.911
64.126,12.41,94.13
60.572,-16.024,-1.124
33.651,53.315,18.386
34.562,16.973,41.175
13.646,13.625,-14.881
36.496,55.266,103.581
28.482,99.748,16.783
53.047,23.279,109.833
116.014,-1.192,118.097
73.293,73.31,101.803
89.558,86.93,20.043
3.858,67.5,-26.341
23.815,72.249,39.169
86.518,42.459,38.667
84.664,56.169,4.724
11.813,42.913,54.682
17.972,99.05,109.389
