Response,Explanatory1,Explanatory2
120.697,138.219,131.471
182.017,113.54,128.085
65.949,63.728,8.846
119.173,47.853,143.389
123.698,108.492,21.044
132.408,123.611,21.683
185.323,46.185,70.144
39.951,54.214,-6.7
63.547,100.111,43.047
125.54,117.356,46.214
193.335,134.887,142.4
38.036,39.787,22.378
171.198,142.402,131.022
140.56,62.946,114.07
45.447,100.777,124.81
49.315,79.748,45.639
122.291,119.376,3.353
15.001,80.256,57.22
123.007,139.457,120.101
55.308,47.926,89.073
152.126,111.834,91.689
60.241,124.697,72.076
68.665,97.818,90.704
15.337,143.882,74.081
107.536,37.28,103.4
22.851,58.316,4.213
28.039,86.064,8.409
63.476,108.554,106.288
56.599,65.287,96.037
142.638,89.406,0.151
95.003,140.241,43.939
39.726,139.153,147.077
71.159,68.481,127.044
62.678,75.97,20.946
137.364,51.376,71.523
141.709,52.494,127.305
74.507,93.027,4.644
70.868,97.292,108.058
113.781,116.56,104.927
94.824,116.798,54.419
189.103,59.411,139.965
109.037,53.893,129.314
187.378,128.774,25.111
127.483,78.749,141.457
176.551,128.181,49.289
48.684,81.499,70.927
152.909,107.032,122.34
41.038,133.809,-6.213
121.009,88.763,123.819
98.434,116.431,128.424
82.956,123.581,6.434
142.944,70.474,36.828
14.137,95.882,131.007
173.625,36.512,104.195
27.351,105.278,13.071
161.274,36.637,-7.265
170.244,58.737,108.637
195.138,134.783,132.505
135.768,69.767,63.498
170.238,40.28,-5.391
152.402,91.388,114.997
150.78,119.852,89.356
59.47,67.74,144.671
174.272,75.591,134.84
40.267,134.46,40.171
186.847,133.916,35.599
20.777,88.87,107.832
14.17,54.736,67.854
161.668,94.541,111.514
83.028,98.139,145.753
54.992,127.234,10.153
47.791,138.958,102.887
32.018,60.219,30.729
113.115,39.882,70.519
25.34,61.902,53.32
66.308,50.554,64.618
73.755,77.749,-0.973
53.58,41.353,18.635
75.097,54.14,100.977
113.778,129.013,71.271
28.124,121.077,15.624
31.29,115.206,8.792
169.875,89.124,41.094
70.294,75.574,-7.784
130.074,68.331,81.116
79.052,61.323,25.777
140.407,144.527,103.662
100.082,90.045,113.638
20.173,111.91,13.053
193.898,46.283,95.184
47.466,92.272,76.49
43.611,143.267,40.371
196.06,41.476,87.554
16.033,78.71,24.566
153.509,89.425,82.085
100.616,49.198,26.703
97.345,59.873,27.95
83.055,146.145,98.04
182.873,105.036,113.435
133.192,118.969,-7.783
140.403,37.077,16.837
166.218,100.863,51.953
185.206,132.149,97.049
44.112,136.738,106.432
118.887,107.722,21.385
183.16,139.915,79.358
168.909,120.394,69.374
192.842,122.044,101.679
77.461,123.642,16.095
122.905,141.061,110.635
126.877,131.108,102.885
87.515,139.771,41.249
106.196,90.06,122.795
122.316,75.497,27.145
74.328,135.106,92.687
148.233,72.417,68.63
111.172,85.497,123.376
170.192,39.071,79.382
47.615,137.955,25.849
74.159,41.058,133.793
191.13,54.166,123.395
152.966,99.65,30.181
107.792,41.102,23.818
122.552,50.193,45.323
127.362,125.944,145.191
186.645,120.481,57.504
125.822,119.531,28.0
95.023,127.139,142.34
19.959,107.802,34.534
165.086,64.005,123.936
132.067,60.474,81.392
99.998,63.021,136.752
70.018,139.871,69.154
175.73,64.154,-2.841
193.755,47.77,101.421
66.948,58.246,102.672
76.0,139.642,142.385
154.696,113.767,51.245
144.217,52.889,75.248
69.816,80.342,57.295
172.395,91.486,54.315
27.214,95.209,57.044
45.432,106.735,14.72
57.841,73.757,135.195
25.124,57.633,126.101
30.502,139.519,34.202
188.735,94.027,118.687
73.002,93.538,130.289
21.785,75.475,41.709
149.102,122.068,-5.963
162.279,141.363,52.007
124.932,88.928,105.159
177.939,96.608,43.276
42.374,140.584,52.302
161.346,112.89,147.394
164.233,142.256,141.436
61.283,37.371,40.392
159.993,130.159,60.785
183.299,106.433,131.443
96.817,133.53,116.349
190.952,101.332,83.411
92.673,45.603,143.971
160.697,47.083,29.283
77.239,60.254,101.01
103.41,96.474,37.239
84.598,111.691,37.237
96.031,126.098,146.647
129.938,143.205,70.068
87.729,111.14,99.339
88.982,75.57,64.515
96.707,84.45,97.007
133.355,90.129,115.574
147.91,85.52,-4.52
162.723,103.16,53.44
88.39,116.89,12.438
130.754,79.876,135.694
109.702,145.306,83.148
21.178,80.06,-7.603
40.662,38.459,50.74
148.935,48.511,22.766
129.585,135.22,94.615
152.66,36.341,104.019
32.977,94.991,51.15
89.487,76.408,72.578
140.523,83.109,143.765
83.472,66.799,99.459
23.425,135.286,-0.515
186.065,130.088,120.572
175.016,54.514,129.833
124.482,141.994,57.768
57.453,110.701,133.368
18.972,75.742,29.641
36.587,78.733,132.321
54.84,37.229,-3.561
55.307,104.926,40.063
136.46,124.127,36.112
133.513,133.975,36.648
192.127,43.883,131.989
101.552,60.227,117.429
23.357,93.184,1.777
194.899,74.894,94.278
13.024,104.324,135.966
96.624,80.3,129.359
49.953,64.854,-5.383
123.998,105.958,134.788
130.252,82.943,122.137
191.55,77.452,16.139
161.85,133.395,63.523
169.294,56.465,25.543
35.854,81.334,54.543
124.711,140.492,19.541
18.036,69.709,43.386
106.918,117.593,133.103
194.423,115.071,136.421
142.033,97.913,81.289
49.057,104.66,90.907
132.211,144.241,112.355
117.871,66.133,121.081
113.758,135.18,9.577
151.458,118.719,147.389
77.191,60.381,112.218
181.875,140.57,-2.482
173.762,62.334,-7.284
128.628,47.395,22.807
17.846,38.425,121.541
162.385,123.672,-4.938
126.452,98.672,124.795
110.571,81.783,16.254
151.013,86.537,130.989
47.09,136.174,22.505
22.489,80.786,-4.449
54.383,65.321,72.127
25.259,51.742,14.36
78.564,112.564,79.309
118.551,81.149,14.796
160.752,115.612,87.825
156.402,145.846,42.542
179.804,78.132,-0.931
47.049,117.396,109.092
143.326,114.92,25.182
114.618,59.762,70.132
121.018,115.689,-1.072
179.029,79.368,103.359
82.576,61.577,66.868
115.428,114.686,91.756
100.432,107.553,97.27
194.252,74.481,89.485
180.934,140.861,119.288
177.524,131.864,65.933
44.738,55.817,116.754
193.209,144.88,69.771
74.199,76.201,147.198
17.09,100.008,136.943
97.967,44.661,40.8
157.608,114.9,59.197
111.636,115.214,128.243
92.238,128.591,76.752
76.842,49.115,55.329
165.916,147.084,32.465
48.713,144.231,15.732
40.87,73.694,94.612
67.991,98.451,120.059
77.834,100.329,94.367
113.505,121.591,30.678
25.821,128.982,-2.582
122.171,69.252,13.205
65.928,89.129,141.955
133.86,51.242,42.705
102.967,105.064,83.953
66.227,64.106,144.881
153.896,65.677,97.195
12.25,108.797,118.041
21.619,126.434,107.406
179.223,38.995,138.71
52.235,89.142,58.248
167.088,105.77,139.957
50.59,80.264,114.044
59.21,75.837,103.104
148.466,140.389,87.011
57.106,62.13,138.212
153.388,137.768,5.677
31.319,120.3,114.615
91.765,127.338,2.931
139.345,55.385,146.479
141.079,101.288,123.832
112.403,93.671,113.271
124.835,59.872,112.982
27.607,86.786,102.864
171.957,142.831,56.59
49.859,44.703,119.383
46.043,117.872,36.591
167.431,81.01,69.019
118.278,136.294,138.759
107.791,95.234,30.543
114.049,136.532,-4.203
168.072,106.984,121.454
123.625,51.349,51.571
182.006,98.416,102.102
156.15,123.161,8.066
60.391,124.648,92.67
26.152,39.375,21.575
194.849,118.284,23.075
141.209,119.604,57.358
44.255,94.524,139.675
48.742,120.659,68.059
124.098,144.422,64.025
176.506,45.081,99.303
44.316,138.186,138.76
175.576,129.841,43.438
134.285,78.291,94.26
141.621,118.428,59.595
113.394,96.577,87.569
124.468,38.157,58.032
26.978,47.778,-8.147
36.01,79.908,81.206
87.245,38.789,131.622
151.329,100.343,89.559
88.601,71.34,-7.065
180.483,56.87,53.483
110.657,119.047,117.019
135.137,127.187,126.445
47.444,72.35,74.185
134.793,146.396,86.302
192.051,66.358,122.923
144.295,105.54,33.621
49.853,72.306,64.707
136.434,113.613,134.084
131.561,71.761,123.68
49.21,118.944,89.775
101.913,63.622,-4.668
188.766,141.107,8.479
187.204,133.619,12.274
111.285,41.316,124.464
100.219,61.371,0.346
128.558,76.103,77.632
21.869,108.566,57.585
149.039,36.681,39.908
155.243,74.141,135.103
35.738,82.364,0.831
18.234,49.71,147.757
123.589,110.239,31.307
28.584,135.132,23.517
13.961,106.949,28.921
88.808,48.147,100.59
33.794,88.787,121.994
42.238,105.028,146.466
188.662,79.644,71.288
17.561,85.481,37.49
52.96,53.069,5.647
31.622,62.177,85.258
162.621,34.541,114.332
52.823,144.038,97.326
30.732,92.836,25.014
21.199,59.008,133.9
139.593,54.978,32.766
178.003,138.204,65.81
61.941,73.037,57.223
151.286,36.158,70.902
97.501,131.685,-7.461
97.267,100.52,138.942
34.342,121.889,109.171
104.992,128.946,45.875
137.65,111.532,27.65
115.949,94.766,128.857
162.739,71.223,128.484
131.97,81.284,62.405
195.086,52.979,90.423
174.362,73.286,128.441
190.03,54.18,-1.947
25.581,96.931,118.574
187.088,58.599,3.801
71.393,98.79,65.304
86.674,74.689,145.784
184.19,142.614,-5.567
154.276,133.078,107.564
92.195,66.83,28.957
159.394,116.882,35.323
132.982,44.455,119.113
28.205,57.604,80.144
133.388,106.586,61.414
158.301,62.392,135.122
120.402,116.764,41.219
185.906,89.049,-7.988
18.092,60.603,4.815
39.049,120.335,111.553
114.856,106.721,123.75
119.14,76.302,27.329
70.411,112.615,120.359
161.015,108.889,69.381
168.13,94.565,141.644
22.188,112.602,79.462
115.143,85.227,118.078
193.639,59.727,137.784
62.526,38.68,21.216
40.279,69.234,-1.631
84.772,146.68,103.221
191.111,141.357,99.233
135.363,69.201,126.687
144.542,122.751,143.379
88.302,80.729,72.433
165.356,58.958,65.251
34.408,41.121,81.097
23.554,120.073,10.565
69.494,62.409,1.713
21.2,78.642,15.971
68.3,79.489,28.867
55.248,85.388,143.108
57.682,45.769,39.724
26.036,43.016,39.791
12.549,40.517,14.343
89.215,84.85,105.709
52.856,75.311,126.314
54.902,126.54,141.959
20.01,142.74,45.892
59.464,69.892,24.975
185.623,96.176,115.263
88.035,51.755,93.082
28.794,93.617,4.499
58.018,128.867,16.545
98.93,98.253,129.426
117.543,92.221,135.473
81.11,68.11,23.465
17.733,144.223,28.486
139.284,70.401,142.796
98.547,145.899,-7.034
161.284,71.796,142.741
137.688,120.871,118.986
178.838,120.168,47.043
57.263,49.035,79.337
42.792,54.766,3.373
30.594,140.842,23.499
173.733,112.698,140.173
96.188,56.378,23.712
79.401,127.23,53.341
76.304,129.438,63.917
149.276,73.611,135.943
113.737,71.158,116.835
30.527,39.49,45.43
57.249,85.079,65.821
53.812,138.55,11.005
108.141,58.157,100.351
59.065,127.05,4.261
167.007,72.695,31.426
88.66,49.756,31.416
170.396,70.331,109.932
92.076,135.69,24.312
175.437,79.542,29.784
94.396,71.694,65.138
102.77,100.477,113.52
173.413,51.339,62.586
108.4,82.606,28.424
38.668,84.759,71.078
142.736,115.4,-3.509
53.432,53.645,12.413
181.337,86.984,-2.323
156.539,49.237,130.336
24.059,84.024,22.457
80.979,117.794,11.321
190.909,104.269,95.621
163.034,131.367,76.765
135.337,130.201,13.387
186.374,47.329,36.007
32.507,46.734,71.285
138.238,85.054,66.857
128.897,143.845,97.79
195.481,115.552,-3.597
184.874,69.992,101.069
136.243,106.745,133.651
21.637,62.834,5.88
22.371,63.444,128.413
72.666,136.214,63.625
113.074,142.703,99.348
191.603,135.026,43.763
69.08,73.18,28.336
194.455,95.771,134.497
132.656,34.787,54.954
138.616,103.127,107.362
16.54,53.146,91.437
174.26,91.004,105.579
42.514,122.245,34.224
118.609,100.273,65.166
