Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
83.164,75.285,56.747,137.784,124.345,103.873,101.97,98.296,15.64,170.121
100.979,113.103,99.033,156.341,153.896,108.097,91.281,-10.081,91.809,146.785
51.718,48.345,13.99,63.298,15.441,67.4,55.145,98.775,98.294,149.667
115.129,66.465,102.629,46.911,34.076,75.689,69.493,-4.361,84.653,161.343
10.061,88.214,-11.723,46.084,144.013,70.42,55.99,86.718,55.578,60.284
18.272,166.968,161.983,162.849,78.559,131.705,-7.719,68.457,108.479,170.409
88.118,111.354,-13.516,40.7,30.663,105.193,51.781,37.879,80.956,41.762
38.333,59.948,90.407,113.88,-15.191,77.491,80.14,31.089,94.215,54.219
81.996,49.852,60.081,47.122,124.048,55.634,24.667,-23.592,-27.396,99.796
95.008,161.034,129.109,117.897,75.322,78.859,15.265,-1.761,55.079,4.204
21.492,138.101,103.088,157.771,26.419,80.814,78.838,33.994,38.58,155.413
54.694,40.014,123.533,110.781,4.048,97.133,40.626,96.409,65.866,173.902
22.257,150.036,67.125,90.314,99.26,88.066,18.659,-38.058,-6.831,140.497
82.881,54.729,92.345,50.33,94.417,68.554,107.391,23.801,62.281,92.462
35.158,55.385,11.791,112.625,91.748,65.463,26.645,113.422,94.531,101.658
-0.603,78.992,134.577,70.242,-22.669,101.673,35.478,103.386,53.039,139.402
6.778,151.951,109.419,124.387,137.183,127.439,71.7,-14.247,70.722,69.344
64.068,95.691,168.46,84.454,81.182,70.019,93.064,-13.561,-13.35,89.848
94.235,121.904,77.688,49.903,65.772,56.765,17.725,-6.833,17.49,8.167
14.115,42.738,9.691,76.423,28.553,84.01,16.286,-1.065,-22.208,7.921
104.36,48.005,78.642,74.741,154.568,67.281,-3.799,-20.203,71.405,173.408
18.724,113.852,44.27,148.007,140.697,113.478,-8.513,83.442,84.179,100.845
48.796,72.048,70.591,46.937,13.752,82.966,35.729,-28.027,2.127,181.341
54.026,78.738,127.469,102.671,147.474,112.153,0.604,48.778,-34.739,7.156
16.098,83.558,12.611,36.197,13.087,100.622,32.433,85.763,37.702,90.483
91.191,111.013,120.594,152.279,102.435,72.213,86.047,-22.677,96.077,5.065
62.272,92.19,-43.316,34.269,31.425,99.494,69.014,17.386,54.837,140.608
55.058,135.128,111.913,39.049,-17.172,109.548,58.284,10.817,56.208,150.606
5.763,91.207,178.768,52.352,101.802,65.105,59.201,0.407,43.538,29.119
76.685,130.597,180.702,86.11,-14.12,111.254,105.282,76.393,15.468,98.208
100.05,72.673,160.678,164.25,7.744,97.1,52.482,85.218,-18.898,127.162
35.093,47.542,-11.739,149.586,-28.804,94.397,71.412,-35.947,7.318,76.141
91.06,89.964,-11.404,101.702,36.426,132.672,98.482,-18.139,117.386,95.606
64.026,74.959,157.06,104.153,71.625,105.935,44.404,71.368,22.336,68.68
4.379,96.799,27.643,131.838,91.713,75.325,52.419,43.998,110.285,164.442
112.906,116.628,-28.758,65.753,6.289,97.859,17.032,29.105,-27.712,128.337
71.535,155.65,71.913,46.623,78.71,121.847,-7.389,63.062,98.216,182.109
75.579,159.73,135.088,50.79,99.816,78.93,-0.401,9.382,45.636,8.239
13.002,104.015,94.318,54.127,24.078,125.273,50.499,48.922,80.971,158.972
28.077,48.218,123.869,122.513,120.488,121.925,23.178,-44.963,44.331,42.905
-1.364,139.218,184.165,92.435,14.065,99.413,53.61,-45.388,24.451,116.458
21.313,56.359,67.168,147.122,115.326,67.728,43.831,19.339,9.616,126.185
35.495,164.268,30.006,125.7,138.041,119.498,52.961,107.099,107.735,-0.4
73.435,83.046,8.118,131.891,107.215,119.574,97.17,104.204,-27.76,17.978
69.023,148.204,92.314,132.906,125.338,86.541,59.624,109.562,79.391,129.343
32.399,112.908,180.765,90.7,108.397,110.514,59.333,24.42,-37.664,73.135
9.476,91.997,110.08,98.621,53.949,56.636,64.292,-18.118,104.346,115.282
107.031,126.993,162.425,42.969,124.998,64.66,-1.279,87.896,112.16,43.065
48.063,71.538,147.29,157.59,20.84,84.591,105.369,45.87,-17.481,171.454
117.742,62.078,66.739,113.315,60.007,109.918,-5.023,48.258,-21.755,116.793
114.451,58.848,-31.358,45.392,109.573,84.521,9.801,88.145,14.14,150.885
43.948,112.732,38.461,35.294,10.682,125.06,1.562,23.465,111.114,92.958
77.983,40.892,86.744,142.284,2.583,115.297,70.315,-15.215,-37.062,145.65
24.155,49.294,38.948,50.61,86.924,95.111,-1.02,49.493,-25.738,81.743
108.639,100.514,56.647,31.734,-27.582,100.185,8.307,-33.177,103.831,9.824
32.188,56.652,8.456,75.186,54.163,120.451,43.743,5.9,0.64,123.547
85.127,156.609,142.639,99.82,2.9,67.224,28.038,89.361,-28.115,-8.964
49.75,100.795,40.69,74.81,115.876,68.726,-5.475,68.423,83.781,77.763
-1.522,159.581,88.239,154.263,56.64,61.006,22.951,36.22,-11.615,142.318
2.881,131.993,1.618,104.158,-17.57,132.797,0.173,-45.376,99.096,88.058
30.333,72.24,57.148,99.642,117.778,71.929,3.032,87.139,114.454,177.064
6.997,124.403,50.182,120.335,28.003,97.377,14.6,23.993,83.234,120.631
16.169,133.685,64.409,89.667,59.603,99.66,-6.016,116.404,-3.456,83.953
47.132,66.42,-19.288,31.75,135.27,76.616,34.393,-27.708,39.422,62.872
81.437,168.413,92.602,94.648,82.833,74.481,24.089,51.172,-7.11,16.61
97.555,60.969,153.18,125.381,106.808,124.126,86.853,-18.161,77.892,133.901
69.427,112.929,26.384,72.505,-24.329,127.46,79.325,-38.599,49.137,26.445
64.599,94.989,157.027,125.538,112.725,56.831,12.006,66.811,84.681,140.074
99.574,75.46,29.689,109.627,135.501,54.124,54.864,-43.945,-4.813,73.821
53.743,152.027,57.704,99.392,108.369,74.41,47.197,-1.513,59.53,18.863
43.775,43.023,68.411,31.631,-10.891,122.229,4.622,57.482,15.214,0.28
80.203,97.624,174.482,160.914,127.663,84.653,60.731,111.987,-22.804,18.241
22.156,151.393,108.033,165.919,142.959,121.624,57.356,108.849,27.379,118.076
-1.608,112.646,5.936,89.622,82.713,77.901,49.033,42.048,10.938,176.811
105.255,83.79,11.113,85.206,31.593,123.245,6.014,61.954,117.25,181.377
80.888,46.117,2.298,75.911,52.963,51.053,11.356,-21.504,73.778,119.389
81.29,54.712,62.26,135.202,91.777,66.741,16.204,-25.606,112.345,4.779
56.023,152.067,172.923,45.281,48.892,104.391,26.606,95.854,25.063,127.83
106.871,160.391,9.906,81.134,51.642,63.365,62.819,-12.965,80.104,48.549
83.955,97.757,164.626,128.112,66.438,101.972,6.854,-38.553,54.615,100.54
44.863,50.644,-42.9,78.079,79.252,62.728,-8.87,73.434,82.264,122.859
27.951,144.411,-37.716,104.419,122.062,70.337,62.43,-38.92,61.815,118.777
4.164,105.814,106.388,90.818,108.847,109.372,31.227,28.238,106.098,112.217
108.819,161.632,8.072,80.81,32.639,59.812,20.215,-46.894,77.339,137.474
93.403,89.384,111.278,69.944,41.83,134.661,78.131,-33.386,99.039,-4.032
116.478,165.897,39.923,47.092,17.233,117.801,114.293,69.745,117.994,135.103
100.101,61.433,84.373,97.717,54.214,84.949,69.235,-39.585,78.006,41.261
7.465,132.778,108.869,154.336,137.386,53.506,44.933,115.081,23.519,83.547
21.616,73.46,105.963,127.543,60.06,132.384,86.565,56.251,71.433,108.077
12.31,100.445,112.929,134.12,155.343,122.853,94.634,47.737,90.593,54.01
84.623,82.362,161.083,38.385,18.751,106.399,67.084,-28.15,14.388,52.516
-0.476,64.55,106.684,33.361,119.521,67.644,31.271,-48.6,-14.893,143.169
107.036,132.226,174.816,46.017,42.172,62.565,51.712,34.138,115.316,43.173
74.652,162.525,109.728,57.581,0.553,72.96,92.894,-20.67,96.407,143.318
5.369,124.153,147.429,81.181,4.575,106.031,20.496,-27.21,-30.708,-10.861
104.676,101.818,-14.806,162.676,41.974,109.838,-7.489,56.853,-4.458,93.82
0.677,156.281,-33.136,117.524,156.637,124.523,13.234,63.836,60.665,91.235
108.041,50.265,-28.929,41.983,34.523,52.644,32.102,23.451,-20.823,77.451
115.777,148.137,-13.025,51.329,34.7,59.749,0.782,-1.92,77.599,103.741
116.017,60.682,59.728,49.756,82.81,54.773,-5.9,22.085,15.394,118.866
93.67,167.809,109.093,108.308,-3.979,103.674,11.42,-34.929,-15.327,181.681
58.036,114.865,138.516,68.33,-25.592,124.948,87.713,23.596,-14.069,101.498
79.442,98.813,124.573,61.349,73.78,97.261,87.384,23.546,7.247,163.251
