Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
56.552,175.825,75.293,128.126,107.527
128.506,32.371,15.333,1.536,110.449
-20.091,9.011,124.036,5.199,85.261
27.197,30.404,83.793,9.908,64.92
149.144,28.586,119.12,125.845,56.785
56.871,111.406,82.827,9.47,59.306
51.27,81.199,66.327,-7.041,97.245
29.916,2.609,74.418,50.899,66.099
-22.684,17.334,106.573,87.408,42.447
90.118,89.374,9.639,38.808,52.35
133.67,95.409,-29.72,88.916,68.346
81.422,37.36,-8.316,37.035,102.976
40.967,134.146,24.525,25.29,86.873
48.322,70.831,-27.977,25.453,40.679
140.705,24.419,27.338,89.379,104.949
60.635,20.75,138.505,117.869,54.369
142.031,183.548,-10.851,23.738,68.572
14.552,73.508,110.976,89.096,93.282
151.726,178.457,49.662,122.241,99.363
137.74,50.975,77.032,120.332,112.649
121.333,15.808,119.969,39.228,74.217
80.854,121.816,125.614,18.446,120.048
-33.81,1.816,109.688,26.558,44.263
24.839,156.006,25.266,74.078,74.078
29.528,-8.386,70.554,96.1,49.08
-33.66,2.624,59.055,104.124,116.657
173.509,140.04,34.755,95.543,35.474
183.732,108.457,-8.767,52.825,74.935
143.698,19.859,99.474,47.651,116.628
-30.97,24.946,25.421,-7.585,118.861
80.129,18.511,77.707,51.874,72.963
-25.638,193.158,-21.165,120.599,40.932
42.905,112.464,53.457,73.231,61.072
69.273,185.693,106.605,9.22,49.576
58.314,125.043,116.781,36.552,97.6
-9.289,68.057,25.123,2.747,91.285
43.803,53.099,0.844,88.747,72.91
185.157,167.548,-28.067,-3.875,35.652
150.205,135.048,31.256,38.383,56.139
137.863,45.095,3.482,107.766,65.627
70.686,-13.678,122.442,42.226,96.467
14.778,145.659,-5.347,30.994,56.267
31.717,57.422,-27.0,90.545,115.585
60.021,177.841,132.386,50.964,54.922
125.369,-9.575,60.423,90.419,77.674
67.216,40.464,128.148,85.725,115.552
178.11,124.811,126.028,13.704,97.956
69.679,96.541,127.587,90.471,88.107
0.009,104.409,2.549,12.213,113.098
174.573,173.668,70.418,101.343,37.72
90.137,18.222,92.495,70.658,58.18
162.044,68.908,-5.035,53.952,68.866
-20.463,26.601,73.954,46.021,115.2
91.472,106.406,79.183,1.438,75.387
153.376,80.753,6.994,40.129,45.937
51.161,82.122,31.26,86.403,119.769
97.702,170.471,67.754,8.347,43.116
150.839,116.565,92.108,30.486,70.411
156.079,97.064,53.457,65.934,41.998
15.381,141.978,36.833,50.988,106.943
-35.438,68.355,67.88,125.766,82.618
-4.738,4.905,72.521,83.02,109.622
160.357,39.355,-27.546,44.454,87.915
-40.322,45.72,117.251,60.163,38.354
116.998,100.497,9.166,45.752,104.067
99.556,19.574,85.485,108.199,80.717
59.307,155.633,-19.598,87.343,107.317
170.692,108.838,60.22,64.012,84.633
-4.88,136.068,134.633,73.141,50.736
116.927,11.283,82.414,33.912,61.594
122.528,105.754,125.577,10.901,65.688
33.008,38.136,13.256,88.097,57.135
46.18,183.96,109.301,38.644,120.013
-14.673,74.986,-6.791,64.648,121.981
82.147,165.194,56.151,66.613,107.72
102.246,25.975,48.948,93.952,110.523
-24.13,124.187,94.168,18.625,65.342
