Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
160.272,99.398,-48.703,111.224,27.961,15.776,53.537,79.26,-28.152,15.538,32.631,97.889,49.854,26.499,76.593
98.673,72.169,121.208,61.156,14.784,40.795,176.429,98.953,122.458,52.603,60.881,56.34,120.012,136.073,-12.846
153.291,-10.478,-19.09,86.873,191.118,104.416,175.91,77.739,115.774,105.915,20.456,22.65,22.649,110.298,-6.798
87.49,69.424,3.812,120.848,-12.662,90.662,169.591,125.076,23.668,76.316,28.538,56.146,175.965,101.745,27.072
12.084,113.733,66.983,4.015,66.808,30.195,118.561,77.302,155.225,43.238,96.404,127.44,168.912,14.464,91.104
54.63,24.177,116.094,5.011,96.038,147.917,83.09,78.23,-1.498,29.094,34.706,102.217,134.841,148.4,22.602
12.439,91.695,33.699,96.644,90.707,56.936,43.633,98.98,169.055,97.175,66.379,97.404,-10.373,60.88,-10.78
43.923,18.143,76.464,19.143,90.756,111.97,76.119,157.789,57.2,74.724,115.668,113.499,181.815,111.171,-13.678
168.268,114.692,157.703,99.167,-1.299,35.012,182.281,139.208,66.582,19.019,22.052,20.088,-15.987,83.444,36.573
159.915,-6.524,20.03,80.67,93.81,104.697,66.391,98.849,80.034,25.877,117.086,41.428,28.301,124.411,76.284
78.339,84.583,104.168,63.13,77.257,113.016,163.585,81.439,48.988,98.574,115.252,106.349,116.435,106.478,99.913
2.915,95.73,108.884,59.661,125.343,108.14,92.93,89.119,95.003,70.84,73.318,101.32,68.795,138.318,-13.509
81.532,104.06,59.355,46.715,181.97,180.618,46.936,97.755,-26.475,30.064,75.824,29.396,158.605,49.159,36.358
-7.875,80.12,159.635,117.438,163.242,73.734,46.072,43.087,34.951,37.192,43.96,53.279,126.232,125.116,100.305
79.116,140.531,45.317,87.599,11.582,70.527,91.168,151.789,166.387,95.659,59.292,41.399,75.245,143.586,-16.137
