Response,Explanatory1
22.425,66.298
37.995,40.507
32.898,8.457
189.371,-10.004
94.166,-3.595
-3.407,65.295
109.537,54.592
156.417,64.325
54.552,7.793
139.44,71.419
183.678,11.611
23.824,109.099
39.13,21.074
162.519,-12.495
93.672,-9.337
45.98,54.748
64.357,17.0
38.85,70.679
138.47,48.529
-5.577,0.151
2.643,68.794
-0.621,106.839
75.457,108.071
5.285,49.41
77.482,61.185
97.2,-1.234
5.134,47.426
101.088,33.539
51.944,11.807
0.92,93.38
-2.873,41.216
80.207,31.477
19.468,104.859
51.363,34.163
129.157,106.511
105.684,31.182
172.484,111.327
148.165,109.531
14.408,91.913
168.227,55.879
142.314,117.676
91.974,75.577
99.543,69.936
57.437,83.04
135.819,29.842
118.116,62.145
60.359,85.357
154.053,32.939
29.007,8.566
53.281,89.725
184.034,61.503
67.879,-6.344
40.783,-1.281
43.681,37.728
11.754,84.889
59.137,37.331
81.647,1.653
141.851,24.57
20.144,92.705
108.212,30.611
96.345,-5.597
22.019,24.101
115.329,28.835
127.362,45.306
77.297,1.408
49.465,81.935
20.398,40.921
38.582,22.698
-1.48,112.499
186.497,-8.632
167.745,31.272
142.139,8.595
49.862,84.938
75.968,56.704
104.793,102.36
2.695,56.791
157.881,12.143
78.454,10.136
123.081,22.333
71.364,21.618
159.724,7.395
113.991,117.024
110.705,21.818
110.305,34.877
87.363,26.02
170.888,109.302
91.401,65.043
101.528,64.604
109.136,108.924
66.676,44.1
179.94,13.261
158.929,52.919
16.701,3.622
156.378,10.273
187.94,40.4
95.819,49.724
-5.731,116.618
83.949,12.466
13.5,75.217
48.082,61.552
188.687,85.411
83.838,-0.307
92.699,27.09
179.626,15.834
167.4,68.765
98.435,38.297
161.376,37.307
108.352,16.635
29.018,36.809
-6.502,114.333
85.85,47.506
80.802,87.547
25.673,19.517
-4.783,60.156
77.859,42.974
150.855,41.909
108.98,94.967
122.455,86.897
109.348,14.978
58.965,-0.087
131.045,1.281
80.926,27.301
75.697,81.465
59.117,5.692
92.181,-7.249
-8.844,20.266
158.255,38.673
145.188,67.731
106.418,91.458
116.604,-0.927
62.383,79.005
126.621,108.477
67.558,86.717
35.094,95.45
113.939,77.946
30.532,77.693
10.431,14.833
149.555,54.54
-4.713,2.001
2.157,57.286
104.917,75.531
63.813,-1.354
4.185,75.079
132.449,13.186
84.437,-11.56
138.849,6.612
134.202,103.908
100.88,105.945
136.208,89.749
153.557,76.04
51.181,-4.986
158.579,-2.871
14.864,0.117
145.491,59.691
169.872,53.785
105.586,91.511
21.199,4.772
122.872,43.835
52.86,39.337
109.002,112.672
116.502,92.401
-3.212,-2.248
8.096,5.4
82.275,2.98
129.559,11.526
187.898,91.154
116.83,-11.402
161.547,18.963
148.487,3.187
27.88,69.91
73.285,64.425
-8.132,24.941
58.493,107.998
111.439,50.753
53.925,2.442
62.613,93.832
3.212,63.325
95.641,18.943
-1.706,-12.522
15.943,59.547
107.518,16.928
-0.099,63.657
53.972,114.054
-7.096,47.633
163.854,78.706
189.915,23.363
164.381,11.925
49.108,116.413
59.86,-0.428
22.05,104.604
172.652,66.214
60.262,102.523
47.635,71.981
56.533,78.673
26.519,32.152
87.079,-9.445
34.938,20.17
3.671,75.597
131.802,32.265
18.803,28.39
21.505,93.87
77.869,18.68
75.067,52.125
183.482,21.899
38.606,40.158
-6.348,41.355
52.531,54.094
56.901,23.274
112.959,24.968
122.105,102.683
80.477,21.816
142.07,-12.638
112.332,69.212
184.282,96.76
21.857,60.876
175.329,36.774
29.731,75.436
134.913,105.017
7.229,53.03
9.191,52.916
27.789,54.442
27.854,63.989
173.809,98.511
-1.165,86.219
138.713,72.566
37.458,84.231
188.683,22.862
180.211,4.952
17.164,24.136
156.909,71.61
13.743,-13.065
173.445,77.63
11.212,55.549
128.029,94.185
111.519,47.118
98.273,84.624
42.071,87.344
11.476,74.677
176.024,80.935
92.866,-8.388
-2.551,101.892
61.22,69.313
131.084,78.579
109.101,90.888
123.925,0.577
15.043,14.839
57.915,54.047
-8.859,18.739
148.375,4.392
72.833,79.212
54.485,56.638
92.603,12.935
-2.459,17.29
31.375,14.455
34.442,108.33
129.277,14.885
59.917,32.99
130.147,111.648
144.407,23.57
80.972,66.661
175.844,68.698
161.313,35.928
10.076,49.689
158.297,87.703
37.869,7.773
83.708,63.469
40.541,111.401
147.151,35.497
87.537,93.276
109.761,87.568
173.842,76.704
136.522,21.022
118.272,71.193
181.456,1.433
140.369,-13.17
58.555,54.953
