Response,Explanatory1,Explanatory2
84.686,28.293,108.082
81.379,80.065,23.464
99.154,89.658,-3.731
134.852,132.401,145.289
135.991,105.145,100.749
121.022,-7.016,90.961
109.691,132.628,148.699
141.964,38.883,-22.704
127.736,74.333,6.775
112.901,108.59,15.412
56.586,30.63,119.337
117.013,6.562,46.813
127.162,94.838,-25.108
131.353,14.947,142.139
132.6,113.346,111.11
81.758,73.958,104.149
101.44,27.427,29.431
52.41,45.439,112.585
45.676,15.167,142.448
102.649,32.825,119.822
87.232,94.304,-4.877
137.884,6.257,31.516
104.213,16.594,30.958
66.235,-22.927,126.959
143.149,-17.645,140.985
128.869,114.287,-28.688
109.789,52.019,73.826
111.376,-21.061,69.753
69.081,70.474,122.031
115.534,44.498,-25.391
94.446,124.034,95.574
99.002,-30.145,101.462
58.907,-33.793,46.439
99.094,68.039,84.827
64.225,-18.505,137.237
53.113,-33.838,108.282
71.114,125.099,80.28
133.983,96.392,152.491
119.92,126.568,-12.123
130.657,21.301,138.887
47.829,86.236,120.49
118.686,-14.244,49.88
118.891,120.127,113.009
52.725,-18.544,-8.506
53.884,44.809,3.954
72.005,-7.322,29.997
67.854,120.933,-16.048
103.798,45.063,116.895
138.732,120.318,65.01
83.9,11.318,-26.134
113.92,52.471,118.84
79.128,44.539,92.821
53.595,70.222,79.061
117.178,41.689,5.862
58.245,86.618,126.613
70.154,122.7,2.752
72.407,66.994,27.768
76.897,68.152,84.706
48.896,123.013,32.186
95.482,58.348,131.862
56.603,99.802,93.2
114.342,-32.649,26.764
87.85,40.731,84.754
73.026,106.996,139.802
82.824,18.688,26.644
141.02,4.181,21.799
91.996,-22.204,138.81
111.403,83.748,-24.212
112.562,114.492,44.684
45.423,41.48,53.262
69.91,92.077,129.817
71.913,124.973,18.615
100.008,-31.943,110.023
103.036,46.241,8.635
122.939,16.805,38.118
108.462,98.887,24.144
116.508,6.62,111.31
130.875,98.836,47.704
48.55,99.171,146.988
87.286,97.748,-22.521
131.089,69.347,23.479
60.448,-23.312,149.674
125.23,50.688,23.506
135.062,-30.047,118.314
87.709,14.195,56.747
84.36,27.207,50.962
130.577,-18.916,-8.466
57.824,104.576,92.988
88.595,43.917,-2.71
46.147,-21.027,45.227
45.998,44.885,146.025
76.354,130.942,10.945
62.577,-27.443,143.594
90.747,93.084,56.603
123.219,130.156,114.244
105.163,45.706,95.52
80.524,83.995,130.947
108.851,99.91,-5.132
105.674,5.372,84.797
94.732,33.759,24.233
138.712,80.774,129.23
82.041,96.996,85.903
104.951,42.894,81.393
105.762,112.028,102.543
66.03,5.119,-16.176
106.712,1.303,-7.397
133.035,9.065,87.85
71.16,-14.802,106.205
59.071,132.473,100.461
45.851,8.407,135.534
69.7,103.313,138.252
67.868,0.019,77.58
134.269,-28.393,17.126
139.767,130.088,-16.674
68.326,130.932,86.0
111.406,-31.775,24.939
113.513,99.304,4.396
119.711,68.759,8.817
132.155,-33.279,76.056
73.323,114.576,153.134
87.205,9.238,104.749
58.271,119.325,31.585
136.336,-24.62,74.868
87.967,7.008,0.02
91.374,103.779,110.759
108.788,99.989,91.341
49.158,114.578,97.777
130.533,51.477,100.467
106.022,120.855,108.5
54.883,2.151,39.634
77.556,37.6,-30.159
99.845,12.429,139.837
129.582,79.264,89.996
62.969,41.08,0.033
62.921,95.704,93.286
69.964,53.06,13.372
129.434,-13.851,144.59
54.323,-18.461,150.193
90.55,-5.429,129.934
126.38,40.186,117.401
86.508,103.193,4.014
93.26,103.144,92.292
141.304,64.146,46.008
123.911,70.975,6.404
88.661,-9.862,60.002
117.19,-17.201,111.76
140.117,49.073,84.736
61.789,39.007,22.616
110.88,11.213,29.969
88.447,17.187,-28.305
93.754,6.022,0.846
102.328,49.777,-24.236
77.569,16.11,136.32
95.194,29.924,-19.499
95.676,-30.243,91.926
104.352,66.798,44.863
126.555,44.334,30.985
79.73,-10.131,122.891
89.151,115.717,127.473
79.287,-1.226,132.608
129.401,133.329,12.431
118.347,43.793,30.105
119.161,-18.946,-2.667
61.784,8.955,37.593
83.266,63.871,11.154
55.041,-33.953,6.928
142.34,32.172,25.784
87.24,-0.13,151.93
112.132,72.238,98.007
101.474,-7.891,130.425
126.151,96.609,141.653
109.832,114.351,22.644
79.502,15.545,15.97
118.572,120.289,-25.221
81.114,50.314,98.768
112.83,71.432,-18.284
84.345,132.325,49.024
108.16,10.902,137.051
114.595,94.82,0.461
76.261,86.387,124.813
50.358,4.156,5.659
62.032,115.614,107.537
112.853,43.245,85.205
65.486,15.209,116.436
99.519,112.28,-27.389
122.07,67.624,53.024
79.721,-13.772,90.907
109.509,-17.403,2.147
86.698,106.239,103.612
144.588,9.732,16.762
141.579,-9.642,-27.679
124.252,29.643,42.185
113.583,35.447,150.006
112.345,48.363,106.087
100.001,87.211,120.872
123.904,39.743,51.509
82.386,18.853,1.537
74.626,50.388,69.68
67.933,55.872,115.213
84.384,97.579,-8.464
118.991,9.549,4.495
134.568,3.75,33.854
60.15,-18.441,96.6
137.134,98.802,26.061
