Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
159.882,81.75,114.127,72.447,100.793,74.04,100.291,161.67,-10.469,174.513,181.693,-2.341,148.2,98.887,91.372
70.332,33.691,97.487,13.146,168.636,77.005,71.543,21.578,36.135,70.677,27.288,117.469,11.937,135.799,70.553
64.205,129.825,1.277,38.925,168.833,61.93,47.563,-23.048,81.858,139.431,54.013,4.063,77.115,154.967,101.19
93.997,15.851,91.178,32.658,79.447,103.567,111.393,155.579,90.767,100.82,160.261,5.702,7.096,94.532,22.13
76.693,155.878,139.899,90.036,84.919,92.866,27.072,163.591,128.398,48.132,182.051,125.435,108.382,61.411,125.814
148.357,61.111,8.649,63.099,107.259,98.026,-22.181,-25.73,135.7,84.82,127.038,83.49,28.002,161.581,40.957
170.535,29.336,17.975,63.126,91.089,101.067,83.922,95.168,8.106,118.79,116.77,118.592,124.055,74.919,162.199
44.618,55.141,37.503,50.831,85.397,109.543,50.897,113.594,-11.495,69.992,120.286,137.849,21.309,117.192,89.041
122.116,152.196,101.849,29.659,26.083,90.285,42.792,-32.725,39.37,161.016,49.81,121.535,102.0,108.252,14.378
122.363,25.059,70.681,8.015,28.346,61.447,110.372,61.764,-4.572,37.161,101.661,89.641,85.332,144.846,161.052
141.188,66.957,61.952,71.278,93.653,90.516,-16.382,124.695,43.853,105.257,110.291,46.645,172.01,75.255,72.263
125.405,102.754,21.781,16.763,48.801,45.355,64.679,126.88,52.133,172.966,185.537,89.566,31.336,148.742,9.476
45.874,-6.467,50.16,45.818,137.648,107.109,18.696,-26.735,70.727,147.279,90.479,79.536,-7.087,123.759,100.354
47.668,-41.878,35.274,47.039,71.599,67.124,47.314,41.33,51.501,38.735,41.831,147.529,77.432,118.816,87.506
94.744,32.592,125.147,72.763,96.482,106.211,72.606,31.95,1.555,56.398,149.445,124.735,43.642,78.929,111.422
43.185,-37.626,100.953,33.827,103.878,58.065,142.019,164.927,-6.946,159.307,108.288,-8.393,9.751,151.575,83.305
64.253,-16.034,103.1,11.789,72.796,88.983,68.309,35.838,145.177,161.714,48.538,24.689,75.588,157.905,106.5
43.362,-14.152,69.325,63.028,78.062,93.012,61.289,142.767,85.539,64.254,139.571,139.1,181.993,47.362,42.947
159.433,113.289,53.107,54.894,89.679,61.267,166.577,27.909,95.033,163.858,181.522,-18.155,51.375,63.328,15.466
89.414,1.394,-0.331,65.167,88.896,62.074,29.429,93.844,69.32,145.417,156.459,79.941,173.486,102.118,122.724
55.267,37.857,41.013,44.286,152.34,78.873,73.133,59.798,122.33,124.903,42.305,-7.702,152.062,49.346,107.305
168.94,35.855,123.649,25.101,100.375,52.223,127.287,147.571,85.28,120.533,179.834,148.845,168.962,127.9,93.063
64.416,0.99,55.096,80.443,127.789,56.813,-4.162,38.09,66.913,132.178,192.954,65.745,34.934,158.069,110.342
132.028,89.557,143.648,30.931,85.368,68.358,36.988,149.187,106.255,139.23,18.837,107.758,35.757,39.203,113.609
42.989,-41.979,86.366,60.667,36.095,63.819,-18.253,53.248,-18.731,45.444,144.313,74.358,136.788,44.922,125.275
74.971,-5.64,112.193,65.576,30.296,75.789,90.308,12.311,135.961,76.177,52.183,123.528,60.969,93.02,154.167
100.516,4.7,74.702,42.575,170.375,91.163,103.172,27.469,69.678,96.582,97.102,83.24,148.359,78.882,31.244
86.026,52.996,85.127,31.932,169.621,47.402,73.036,-19.478,68.559,154.03,32.702,139.96,3.399,50.404,81.054
73.595,137.281,117.035,25.971,72.967,67.515,68.155,-8.108,-25.542,149.435,168.304,25.677,97.663,121.306,159.988
71.913,112.26,59.862,96.454,116.74,50.339,137.197,114.441,57.846,144.002,148.854,111.682,177.167,152.747,36.323
175.845,-17.403,61.301,99.644,23.614,44.918,93.076,41.66,127.516,59.05,74.855,139.696,75.039,138.813,110.251
79.097,43.83,99.15,39.451,107.971,108.448,-11.636,77.176,123.705,100.74,85.802,115.608,65.239,76.035,101.904
58.942,91.017,89.617,8.264,126.783,90.051,51.249,112.077,131.159,131.547,79.955,-12.458,18.744,126.243,60.463
170.606,59.454,54.694,8.179,131.74,103.748,61.305,94.519,70.352,133.988,32.753,110.793,101.273,51.653,6.79
105.726,117.309,38.726,84.937,86.245,84.853,158.433,77.067,136.244,57.08,155.251,42.977,42.13,130.692,162.542
49.039,-14.944,5.948,73.956,112.88,75.571,55.931,-5.62,31.195,79.498,144.73,85.97,66.648,123.083,143.657
73.382,1.721,24.547,95.572,158.091,86.3,55.813,97.006,-19.865,53.894,137.43,92.165,183.54,51.25,56.637
117.253,-11.567,22.032,93.718,27.745,55.358,80.829,88.132,50.998,148.051,156.75,132.884,95.556,42.257,119.411
134.896,92.628,9.94,40.03,103.664,52.724,50.478,57.679,124.275,165.797,26.537,-7.839,70.771,138.748,77.442
151.998,164.122,116.634,31.945,103.805,83.63,166.287,47.603,-5.589,156.915,120.984,-18.772,180.886,105.005,164.277
179.422,141.587,15.295,86.604,123.553,96.085,-27.019,136.671,0.071,155.178,94.061,134.663,185.071,51.157,145.512
103.89,13.784,29.165,34.078,32.42,86.496,21.342,-34.024,87.97,127.044,96.522,14.732,78.465,154.374,169.501
140.665,9.057,88.273,10.459,74.477,76.945,141.282,5.888,44.6,68.562,53.454,29.611,167.527,73.797,167.998
134.205,-47.156,18.31,79.834,42.387,76.358,154.624,140.878,70.529,111.036,40.874,-7.672,184.052,90.255,26.506
53.116,153.277,30.855,39.52,156.873,70.032,84.663,126.667,118.131,142.895,190.746,151.067,111.912,52.544,143.378
117.708,62.122,94.509,37.953,105.046,51.745,28.454,102.131,118.538,172.483,130.048,142.745,189.789,37.126,150.308
80.63,148.316,71.95,92.96,37.003,59.246,25.386,92.394,143.49,119.051,118.815,39.239,37.435,71.278,143.481
166.059,30.474,141.359,85.325,75.184,89.884,14.402,95.255,118.363,140.314,187.663,29.14,109.074,131.491,77.047
140.326,73.606,135.817,20.921,148.076,90.264,77.32,-34.035,104.447,50.276,52.679,36.022,91.128,148.694,138.003
143.721,137.808,36.245,57.491,70.735,45.971,137.674,91.692,142.898,36.607,177.635,143.916,134.306,63.245,27.904
69.725,-7.877,106.789,98.535,140.073,93.012,84.481,11.191,81.724,114.565,19.39,-7.639,25.533,91.017,140.743
131.403,55.527,15.485,8.077,61.764,63.091,47.028,42.33,33.345,55.773,176.544,74.748,190.332,54.692,165.781
158.447,-28.254,56.132,51.539,68.17,112.894,67.164,52.591,113.316,37.881,42.922,96.268,162.578,105.707,90.671
39.017,55.09,86.516,45.687,96.034,52.025,162.804,76.349,-31.986,48.128,134.644,20.98,66.58,34.093,21.524
175.748,89.182,124.415,64.533,88.536,57.128,18.349,170.074,130.678,86.252,188.837,52.694,158.653,95.294,126.844
140.469,33.623,5.746,85.536,49.307,87.831,157.152,135.573,67.607,62.818,75.955,60.939,129.547,45.386,141.658
89.594,134.191,19.2,45.127,46.565,100.216,80.04,62.881,144.277,129.739,191.813,68.64,85.732,45.032,56.981
111.941,149.42,135.985,92.5,134.639,72.601,158.449,53.145,23.609,46.1,194.362,74.186,136.457,161.537,112.46
104.985,145.588,138.393,58.689,151.953,111.582,78.778,38.356,115.637,75.659,141.711,-3.315,104.972,75.754,99.011
148.439,36.411,26.199,55.86,40.483,74.237,101.944,132.533,48.053,158.604,76.546,99.221,132.108,65.014,148.133
79.478,-37.768,97.613,57.199,76.994,113.284,3.679,94.392,6.072,141.658,99.119,130.584,60.093,108.924,150.139
48.272,-30.636,73.099,67.616,39.662,53.743,47.876,95.611,99.924,101.559,124.331,-8.031,33.638,38.658,118.19
150.021,-10.68,95.824,95.874,123.613,53.825,147.97,69.72,136.205,156.233,146.999,90.598,165.064,70.217,160.805
151.557,-3.611,82.564,100.075,147.762,68.199,32.002,-16.57,131.878,166.663,159.886,-13.374,86.642,156.826,42.717
78.015,157.546,75.431,28.767,85.89,78.193,39.62,122.344,136.898,55.63,144.907,45.57,6.239,157.263,169.962
157.108,-36.71,86.067,99.997,81.888,60.087,32.662,129.684,-27.977,115.395,92.753,126.994,141.702,132.584,24.744
41.939,-11.159,49.795,40.878,169.769,66.579,123.068,64.77,19.589,53.326,58.842,149.502,80.318,62.186,15.426
166.067,95.079,106.93,39.651,124.354,55.296,36.074,49.673,8.236,76.069,118.665,63.725,133.072,91.473,26.67
120.404,162.9,51.435,50.126,115.824,72.388,20.338,-8.221,11.474,131.771,102.559,25.786,108.699,68.701,161.893
99.745,124.496,95.98,72.32,64.275,74.486,108.601,103.205,-16.711,134.068,46.493,12.116,140.093,150.261,104.272
51.456,-21.173,109.133,38.768,170.817,75.07,38.805,-6.447,35.977,36.788,102.149,128.89,131.528,136.418,61.918
132.132,108.242,81.045,53.723,127.669,77.307,77.261,112.562,-25.317,77.278,27.207,12.696,123.278,77.489,128.947
52.971,4.087,1.367,93.201,96.32,85.799,39.487,72.959,29.201,170.02,158.878,-2.057,172.999,97.118,31.034
163.062,0.624,102.648,10.51,140.404,52.416,113.905,27.934,4.173,75.329,148.574,111.029,98.191,58.112,147.332
113.396,-32.469,41.65,70.117,146.034,100.198,-7.113,-17.391,-33.51,149.405,105.35,8.746,180.435,47.322,123.443
138.093,87.822,114.218,41.187,44.424,57.375,-33.237,170.011,4.587,165.056,50.267,129.669,67.757,84.313,164.868
164.823,109.902,112.114,12.219,97.13,104.456,161.265,96.516,90.505,145.777,107.842,31.637,97.225,40.768,52.346
131.231,-7.075,25.753,8.852,22.72,108.442,-15.675,-10.528,25.575,66.481,79.714,58.749,132.592,109.14,150.366
168.048,-11.154,112.929,94.093,26.598,107.915,101.288,164.017,11.365,147.462,96.8,108.687,60.049,53.209,46.132
82.691,47.526,86.372,15.609,32.48,92.1,106.918,65.202,49.161,82.232,61.147,51.798,183.088,109.852,164.816
175.143,42.074,112.053,55.799,49.034,84.357,147.574,106.088,43.909,134.56,69.87,81.878,91.884,84.35,21.648
110.698,54.014,34.02,41.196,55.855,112.921,135.065,167.924,-30.792,103.492,45.473,-10.448,54.657,114.22,140.859
149.106,153.307,44.276,83.174,53.39,56.539,92.639,167.88,41.338,160.728,127.799,95.945,181.177,98.652,81.856
130.374,5.231,130.118,79.906,90.83,73.633,21.825,87.516,9.568,103.689,24.876,32.988,4.393,147.474,82.605
85.55,118.818,88.428,92.079,106.1,63.852,70.623,90.425,6.551,66.913,144.263,150.364,137.45,65.437,46.077
88.798,-20.427,97.453,93.618,155.368,79.046,-5.8,124.156,32.855,116.492,133.627,140.147,6.796,47.783,116.467
41.747,34.76,81.511,86.014,61.95,47.928,20.01,80.447,33.36,126.305,45.649,10.749,83.67,143.088,51.77
70.766,-24.13,112.498,11.595,113.452,113.638,144.015,13.96,-7.433,120.396,172.591,126.653,60.308,98.75,176.029
96.388,84.222,64.644,27.915,44.494,92.622,15.176,-31.513,81.371,69.275,69.559,146.493,55.343,132.809,177.354
48.923,-21.762,122.124,23.339,106.055,107.174,-28.131,92.452,99.314,46.53,178.43,142.759,97.584,143.808,16.826
