Response,Explanatory1,Explanatory2,Explanatory3
162.105,-1.192,1.616,159.629
-1.786,74.625,72.224,112.849
57.772,50.435,109.563,121.094
58.616,-12.786,61.383,117.512
160.147,41.975,12.962,43.322
60.235,37.202,131.02,134.993
159.705,65.993,2.923,128.816
3.984,94.931,5.001,45.683
24.614,101.634,115.866,139.383
92.648,115.035,-0.117,163.843
68.264,40.968,39.209,126.675
117.023,89.627,47.623,134.014
153.731,0.226,164.636,128.168
64.475,85.092,102.781,124.892
7.8,79.035,71.894,116.0
129.795,-5.4,17.386,138.955
103.764,105.572,149.616,98.349
26.312,20.621,14.55,55.609
57.835,17.068,147.875,79.379
3.812,16.612,100.534,129.833
124.412,61.366,108.618,136.059
153.947,151.019,67.526,92.44
120.061,5.558,16.88,91.729
4.947,68.554,146.369,82.746
3.898,11.549,95.191,143.683
147.319,29.088,127.59,104.092
145.588,56.534,42.166,80.701
63.098,59.688,101.732,97.083
66.564,134.368,16.118,158.869
22.737,36.567,87.843,80.712
159.63,63.388,15.382,138.776
143.747,27.977,51.349,126.898
54.079,-8.19,106.107,97.961
109.453,-0.67,31.101,160.734
99.549,-4.13,172.667,53.769
47.929,-8.813,-4.505,168.126
111.733,37.15,80.776,74.439
93.88,29.742,69.705,55.968
80.766,122.728,6.521,135.316
19.75,149.541,6.924,124.894
15.279,20.956,132.981,83.93
43.74,134.433,14.371,113.894
-1.733,42.322,144.098,41.491
18.953,-0.444,107.36,59.555
78.173,-20.292,80.868,91.564
10.238,-5.369,167.458,156.43
39.358,12.508,68.112,51.871
144.025,90.751,28.424,157.57
149.039,126.985,141.686,97.719
159.737,-7.358,38.414,43.945
64.334,58.838,23.773,70.303
86.072,144.985,40.027,44.006
7.434,6.605,52.41,161.902
149.069,6.157,123.958,142.839
105.164,-23.803,140.651,135.692
43.651,22.713,64.46,135.283
111.908,-6.019,73.5,136.728
0.492,43.367,135.438,71.297
20.12,34.483,22.49,156.588
119.687,-19.883,142.554,146.185
97.599,9.887,96.237,111.362
106.69,34.145,163.846,102.297
67.061,33.282,66.12,113.98
63.397,77.386,168.599,87.741
75.264,0.373,135.214,69.367
132.295,55.674,91.7,161.434
137.331,80.024,169.337,103.44
148.574,91.727,48.96,58.133
131.943,-16.204,101.171,97.878
17.828,-7.48,50.872,122.293
8.867,14.678,46.239,159.189
44.902,146.621,140.193,165.524
132.219,34.308,41.705,83.883
101.479,129.032,68.385,86.949
91.919,28.273,130.683,141.46
125.248,-14.203,48.437,74.996
37.02,-21.851,80.444,101.816
88.988,2.809,-1.038,154.771
16.32,106.267,87.537,63.848
11.425,-4.256,83.098,127.344
124.976,-12.957,127.123,41.16
87.584,45.447,90.864,125.559
110.389,-7.786,11.369,134.088
10.615,25.815,76.272,142.644
79.877,143.15,156.814,43.685
94.456,97.631,21.959,140.925
111.554,146.187,135.582,142.799
108.09,24.066,103.317,125.273
107.693,15.428,14.336,100.75
107.685,-3.409,3.395,61.047
119.046,136.166,0.334,153.486
111.077,2.39,129.541,153.692
63.326,48.276,143.14,159.993
24.167,14.242,146.318,121.476
97.37,71.58,135.069,51.615
8.835,90.346,44.214,102.653
-4.082,120.014,26.346,76.961
8.995,78.713,19.17,99.801
25.769,16.833,45.465,147.226
142.027,58.497,57.832,148.181
159.988,51.572,104.134,76.708
-2.311,70.962,166.661,119.668
152.613,-9.119,159.868,47.469
67.516,150.552,48.33,109.371
164.73,1.29,2.242,137.122
141.272,75.805,170.558,97.323
50.328,98.173,111.161,130.421
107.941,66.056,60.012,88.619
137.827,101.466,70.27,141.9
129.192,4.671,167.198,108.674
106.285,110.738,127.306,71.687
36.223,42.179,112.08,38.925
65.56,-25.738,22.927,87.215
1.685,73.995,42.651,129.835
3.868,19.047,48.534,87.626
62.097,138.747,144.331,44.65
60.497,10.826,9.119,43.162
137.643,136.156,100.1,64.723
2.301,3.256,18.825,133.362
4.254,82.238,34.077,140.432
42.197,68.783,102.365,144.426
75.143,-8.736,50.332,146.997
8.151,28.121,8.247,152.77
116.124,-12.647,30.157,59.248
65.837,-17.911,63.556,54.984
7.336,-16.973,85.938,52.132
38.952,10.109,40.293,56.984
155.325,82.39,97.886,100.753
119.272,113.095,169.895,69.331
161.929,115.717,155.632,160.486
75.146,24.244,65.978,44.853
21.111,129.0,67.095,73.301
130.312,127.488,2.005,116.999
83.68,-8.915,8.081,115.257
144.185,30.982,72.195,167.688
9.042,44.594,171.293,148.474
89.011,131.27,159.766,52.674
70.12,51.925,99.396,77.661
39.815,34.607,162.14,118.431
161.098,81.378,1.826,121.799
92.79,108.679,116.584,147.503
49.288,134.1,161.447,161.445
86.36,145.057,167.174,159.06
1.587,139.05,62.253,147.294
26.242,40.356,71.302,87.056
53.656,41.461,16.231,120.286
142.857,140.84,52.031,61.276
29.655,89.33,54.718,51.696
126.713,135.289,26.541,60.227
42.491,130.199,34.415,168.944
24.588,89.94,130.516,146.246
143.22,-14.194,154.302,86.551
122.66,33.968,84.368,152.833
22.866,84.8,79.091,120.284
73.416,-15.485,27.206,99.048
116.451,-20.88,64.822,100.196
71.003,86.177,84.301,155.581
130.302,140.603,20.239,110.338
117.725,55.295,78.658,80.104
121.02,13.009,-5.312,99.795
121.757,6.313,150.01,56.217
76.99,128.967,60.874,162.965
18.92,-19.033,141.818,56.768
149.348,26.185,97.297,80.414
65.473,67.328,67.731,154.279
0.398,111.794,47.162,122.835
38.241,73.729,19.769,66.129
67.331,12.799,150.453,46.801
106.572,1.341,133.72,137.267
65.238,24.135,56.409,167.064
106.055,129.312,86.208,54.499
114.821,53.649,54.455,150.11
119.776,29.413,83.399,141.134
86.212,55.505,6.394,126.829
102.884,16.207,10.489,67.61
102.775,34.551,106.834,127.505
72.041,-8.686,97.695,48.354
139.055,93.28,84.956,164.992
87.148,31.022,-3.076,40.559
20.335,-9.911,115.058,97.657
127.885,100.035,91.842,65.931
148.265,124.355,48.547,63.508
1.748,-1.283,9.191,54.815
83.1,118.297,120.072,61.375
139.605,101.927,64.486,79.388
147.195,2.564,117.943,132.994
127.461,133.363,159.007,157.646
48.267,24.683,145.928,142.651
126.491,63.005,99.057,168.509
8.298,67.779,153.857,156.582
68.622,47.788,142.522,87.022
139.871,-8.828,110.595,147.462
164.139,64.543,57.168,72.883
147.993,13.036,122.946,138.959
-3.072,86.821,2.846,79.806
157.651,126.213,122.408,83.457
28.571,60.112,136.271,139.553
21.278,-1.993,122.457,149.477
90.718,70.026,57.173,141.034
30.879,118.841,70.566,139.076
68.76,66.471,33.707,98.727
26.613,27.76,110.408,147.295
96.979,-7.97,85.22,45.953
28.483,81.303,104.355,147.162
160.372,149.266,99.024,41.033
71.898,97.472,95.717,148.346
161.821,63.034,10.691,144.827
68.664,129.165,102.851,76.973
70.287,20.931,149.565,132.212
-0.742,147.273,135.688,120.564
136.63,107.655,155.47,106.973
54.965,-3.891,144.393,88.665
144.369,-3.791,25.259,152.743
75.545,12.624,81.356,51.744
37.566,57.223,27.768,134.404
129.358,-13.909,3.88,158.124
45.61,84.724,37.173,155.728
139.238,11.282,34.273,57.642
96.988,-21.034,71.276,73.548
147.391,59.554,156.508,65.36
66.083,133.5,111.809,46.393
106.492,103.838,86.831,148.554
43.436,-2.102,53.097,41.935
99.944,27.764,113.901,147.465
9.312,84.388,12.797,114.133
123.077,64.042,136.709,122.611
87.641,82.044,0.083,91.432
12.703,85.921,6.699,145.478
33.581,148.47,21.76,115.22
17.486,-19.239,94.993,150.108
122.341,90.62,159.719,53.094
79.629,103.118,16.434,110.945
138.118,31.488,162.201,48.833
140.77,32.5,120.251,104.95
135.836,44.128,148.921,88.542
153.646,50.002,88.458,126.005
72.776,86.379,43.564,147.107
31.389,22.445,117.222,64.979
149.56,27.077,70.299,98.629
139.238,102.84,65.391,98.978
127.823,71.621,133.62,43.351
139.901,3.728,93.794,148.903
90.026,27.295,38.176,48.269
141.31,97.339,-2.145,73.968
94.965,51.329,69.927,51.921
111.894,105.472,93.863,90.819
114.313,122.451,110.728,60.072
162.894,68.202,33.165,64.991
121.783,16.479,154.901,126.735
67.224,42.845,154.616,159.395
9.028,94.178,75.764,154.912
80.381,9.133,83.212,48.584
82.339,149.822,6.775,101.729
45.425,54.043,-1.35,148.8
0.007,-20.436,82.819,77.178
152.609,54.754,137.398,148.843
122.765,-17.371,25.396,143.886
142.088,45.236,145.386,123.93
76.94,93.205,95.849,119.917
77.689,32.702,155.59,99.739
66.122,41.449,109.136,109.433
25.406,-19.562,63.403,78.718
137.698,-2.117,41.743,120.473
52.319,145.953,-0.152,117.35
57.914,143.975,63.461,163.073
134.469,81.028,27.496,41.01
12.501,31.582,30.148,142.976
79.913,-26.304,14.249,88.375
102.986,23.222,123.314,151.202
-2.105,77.674,124.127,61.452
95.95,37.657,-4.82,102.368
13.627,88.346,44.69,109.655
89.547,145.153,58.554,75.632
85.275,72.062,107.79,157.692
61.527,8.517,29.506,161.591
91.004,33.334,57.646,136.495
85.758,43.846,56.495,132.859
-0.377,94.047,81.726,54.859
135.744,95.999,13.153,158.543
160.276,-5.915,95.529,132.311
123.414,45.442,8.083,135.403
136.434,-3.901,170.574,116.21
4.038,59.78,150.339,95.37
0.355,-7.035,8.702,60.211
36.115,-1.141,1.742,64.128
20.486,35.684,50.559,61.633
159.428,133.595,-3.216,169.373
37.675,107.916,89.396,92.607
51.902,64.433,147.573,53.35
122.961,104.287,159.978,86.028
42.427,8.951,-0.243,94.883
134.585,71.639,54.213,118.078
75.543,63.107,27.073,47.714
77.535,65.816,119.24,66.76
36.022,104.977,138.702,126.395
74.186,11.63,16.299,81.502
99.846,14.468,123.846,129.424
72.697,134.804,53.513,88.628
69.853,-16.703,102.743,82.049
65.157,65.164,138.576,100.867
58.753,47.833,48.709,120.961
90.031,117.013,159.963,59.553
79.514,116.795,78.079,58.604
38.663,43.511,105.49,161.513
54.711,76.925,52.528,38.59
70.96,-9.301,152.147,128.134
131.914,122.462,123.627,78.611
-2.196,-15.379,121.668,153.803
85.606,1.038,93.613,91.565
95.88,-9.424,35.508,163.7
