Response,Explanatory1
59.508,64.028
130.992,81.892
125.8,37.601
100.441,118.433
30.064,126.754
124.29,76.123
63.379,117.511
41.351,68.432
147.799,41.894
147.33,75.592
89.716,81.96
157.395,49.69
117.908,76.091
66.811,36.193
38.753,90.097
124.336,91.064
121.224,62.268
76.819,65.583
65.957,78.608
136.713,89.136
148.229,124.461
60.972,42.02
139.387,76.271
141.556,73.756
101.795,124.501
149.234,123.926
3.657,45.798
46.224,114.752
16.429,91.109
102.039,119.829
12.321,69.361
59.429,107.717
144.731,71.888
70.634,41.424
68.406,76.343
152.44,89.929
103.674,67.519
131.04,32.904
132.935,96.912
13.448,104.16
145.401,78.416
146.868,92.043
94.886,74.89
88.241,117.752
31.569,102.777
24.02,71.897
145.189,33.601
97.289,114.818
140.934,62.295
136.276,59.376
86.415,30.645
40.405,97.373
67.861,68.002
102.685,49.238
97.816,52.182
128.744,74.684
121.717,31.093
47.183,113.473
80.637,120.766
42.761,58.487
22.183,109.283
77.116,117.525
70.088,54.138
33.695,49.867
21.441,90.263
13.327,117.888
132.053,90.361
157.141,67.888
3.978,85.406
12.154,46.633
61.442,60.219
141.593,122.754
66.366,90.127
150.573,75.87
7.951,40.443
79.354,87.102
117.987,71.142
29.224,55.261
75.663,82.348
137.962,92.635
43.798,51.787
83.032,91.4
65.355,91.857
127.274,127.598
91.245,116.942
60.507,63.959
129.756,61.669
149.84,71.484
74.622,125.494
36.954,77.217
73.292,90.252
20.994,102.785
80.362,99.131
112.379,73.43
60.421,67.584
24.573,119.547
69.123,116.722
50.47,101.885
16.018,78.338
66.378,116.967
71.855,106.744
59.118,57.158
49.38,101.21
122.197,48.169
61.942,62.273
53.444,110.633
91.199,94.464
60.912,124.421
11.904,100.284
93.993,119.781
16.234,66.611
2.606,71.425
112.556,122.093
20.367,52.071
135.424,102.113
44.378,104.592
154.853,117.484
73.536,55.466
74.207,66.425
80.265,129.562
30.19,83.401
92.544,90.083
7.361,78.356
146.678,108.437
28.936,43.741
106.701,56.642
98.267,102.563
23.373,40.21
45.83,32.818
88.939,119.603
81.76,80.298
115.172,125.537
31.218,79.104
71.604,91.443
32.17,128.394
146.766,30.714
107.501,36.229
70.094,100.929
108.365,85.723
79.222,81.878
94.43,84.005
61.142,70.314
47.555,49.426
101.888,55.368
145.337,36.648
38.994,40.204
112.293,94.801
74.816,75.89
120.911,111.288
37.688,53.252
128.259,33.3
95.245,72.137
35.404,68.613
97.606,116.557
52.899,51.446
37.233,35.499
12.793,60.12
146.775,60.437
122.709,96.896
117.217,119.5
17.744,70.567
36.985,102.997
23.633,82.967
64.93,117.497
115.336,97.132
45.994,59.533
7.27,111.334
118.943,96.086
43.394,31.783
121.041,108.077
37.169,34.2
34.977,33.008
43.351,82.457
63.804,116.699
121.265,74.284
137.232,51.449
132.993,123.393
16.862,121.957
41.175,89.446
34.212,33.129
20.393,115.986
139.301,124.298
129.402,66.919
14.993,122.783
124.016,49.509
152.527,118.981
93.689,30.397
40.245,43.717
157.1,58.992
97.763,115.65
105.938,84.217
129.228,99.896
67.801,126.13
59.882,128.512
7.536,46.179
157.07,49.566
25.302,124.801
14.485,46.063
85.785,84.613
66.854,129.402
37.944,58.151
132.866,89.971
116.812,105.599
67.687,79.722
86.193,109.446
139.732,51.88
109.315,68.166
133.524,109.472
44.632,128.184
47.126,33.765
82.403,93.804
31.669,97.398
11.564,73.494
120.367,81.255
40.248,44.525
23.951,108.753
6.331,71.588
85.033,71.179
92.156,79.6
97.707,94.09
147.219,119.001
147.3,62.491
26.71,47.742
15.235,30.328
119.845,55.52
143.177,102.453
138.184,90.299
70.633,96.852
62.99,111.584
10.558,123.659
99.767,97.286
96.556,99.387
94.445,76.576
74.389,118.013
108.094,34.028
157.634,103.133
122.777,115.325
59.896,47.309
29.332,75.371
30.236,35.174
102.073,32.555
54.007,115.298
137.978,95.394
14.966,91.121
78.231,70.11
76.178,88.655
4.981,82.985
149.35,115.04
31.113,107.101
40.162,43.035
126.298,113.531
148.847,109.598
80.719,85.721
127.157,92.079
106.908,86.988
7.24,33.411
99.722,44.883
67.415,69.927
1.512,76.888
63.924,58.408
63.079,112.21
29.085,40.682
124.15,95.782
88.585,90.492
39.371,68.61
139.734,40.415
17.416,62.514
63.261,109.728
65.824,111.922
84.246,53.172
144.929,46.914
95.715,107.888
105.847,113.272
11.406,98.578
36.138,129.382
74.478,39.787
3.803,100.459
87.532,50.506
13.11,129.563
86.733,68.138
19.596,43.615
137.345,113.988
127.432,93.758
2.536,102.105
76.885,48.575
117.965,114.347
145.258,109.615
156.125,43.874
143.079,126.19
4.033,111.379
14.464,44.204
38.596,75.736
117.887,108.483
74.178,46.692
145.53,84.855
27.631,48.753
121.659,95.082
6.91,85.696
97.994,69.208
72.332,124.133
148.653,98.346
40.993,127.577
51.454,125.155
84.391,43.565
126.266,58.703
153.101,84.351
30.367,84.276
126.26,43.042
97.069,73.914
117.001,38.923
2.79,105.29
121.372,59.239
106.278,53.015
56.52,124.531
21.011,110.958
157.701,36.004
70.215,93.278
26.284,62.746
43.026,78.48
21.732,48.985
83.299,62.834
109.033,31.645
68.987,122.785
146.046,128.503
-1.576,99.941
73.328,57.47
20.318,74.546
33.408,53.014
67.575,36.162
48.144,118.904
127.059,37.832
138.173,118.053
114.348,119.607
66.105,107.478
57.512,116.845
77.287,41.365
36.069,107.412
7.543,59.006
65.586,119.67
137.165,111.677
70.119,39.42
95.15,68.699
97.24,67.688
136.08,46.941
132.444,71.919
32.362,53.056
60.359,102.895
56.778,62.781
31.963,101.508
20.105,53.192
34.045,67.34
136.269,78.484
66.703,98.831
67.852,114.885
80.357,84.51
97.057,74.114
144.944,87.895
102.774,90.283
24.3,43.187
37.987,54.11
100.846,122.087
123.164,129.586
33.625,32.334
8.693,115.665
148.314,82.037
100.262,65.545
87.336,122.56
144.61,44.86
62.802,55.194
27.223,56.866
-0.085,96.449
94.797,112.085
39.432,57.97
33.527,101.284
135.266,55.703
68.48,122.439
118.8,78.156
96.074,86.608
95.677,57.049
155.452,77.115
63.002,123.165
43.582,57.599
80.013,37.99
23.541,88.325
95.36,74.012
76.934,76.306
1.565,70.123
127.699,123.134
28.351,91.495
116.139,86.155
68.62,91.579
153.316,44.869
95.157,68.8
49.083,87.837
81.285,88.168
117.867,68.982
141.793,83.686
54.679,33.38
97.927,115.938
108.118,89.906
21.871,38.527
93.105,36.107
47.53,115.735
123.931,120.441
87.544,98.451
146.634,125.643
40.451,104.536
85.371,101.174
75.543,50.889
132.503,123.011
43.781,81.239
9.205,84.403
30.904,36.119
109.468,34.764
134.25,65.708
