Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
40.791405025025966,5.969,133.035,-23.802,92.572,70.64,85.715,81.915,42.105,117.327,81.015,-2.655,36.291,58.51,120.405
60.23246181944553,12.686,88.723,82.616,38.994,23.399,12.403,58.795,11.475,-33.1,51.2,16.415,93.151,74.13,129.495
68.4037894403618,99.941,75.923,44.56,70.782,142.318,171.783,99.16,110.255,25.049,41.431,36.527,73.71,108.655,105.355
74.9613397410195,92.901,63.248,34.858,53.394,-9.432,130.786,84.086,95.873,132.172,139.67,52.136,-8.929,91.617,51.966
37.246371216923514,96.314,24.681,102.693,70.01,69.843,161.41,27.885,46.581,11.084,44.324,16.63,66.515,49.074,25.079
87.25210821708957,153.946,44.288,-6.313,69.98,150.848,124.451,112.42,109.641,33.496,103.794,48.887,1.452,70.241,58.42
68.13964431504056,-10.866,110.718,20.012,22.586,165.225,65.243,36.11,107.236,78.103,-0.641,51.629,134.7,113.836,14.598
58.81413196635115,-7.777,50.688,48.646,81.108,-8.247,57.394,26.588,101.272,54.086,86.646,29.932,42.778,75.626,10.999
86.26157246637267,11.534,64.145,18.384,103.939,180.677,25.435,52.755,33.148,-14.002,90.127,7.721,107.835,103.265,129.327
79.45644472970582,67.825,34.882,105.279,123.714,-1.975,87.551,8.353,25.639,-19.046,27.746,-2.351,66.426,57.408,62.229
72.24309611378013,52.088,19.728,-21.693,14.822,188.87,163.979,40.038,119.031,61.398,40.022,27.488,117.976,15.074,83.194
65.58704765934652,-2.79,105.957,-23.187,6.207,60.364,93.611,115.339,31.402,145.817,30.645,-2.222,53.113,51.922,72.975
85.28248441375482,36.912,112.112,59.43,56.125,130.421,24.701,83.826,106.772,138.8,48.588,18.464,70.418,26.84,110.955
57.444155930048,85.699,66.487,66.73,46.661,37.463,59.395,41.818,25.122,9.059,52.296,17.505,13.785,68.041,92.934
