Response,Explanatory1,Explanatory2
-14.989392287447359,138.219,131.471
-49.48771226495451,113.54,128.085
-44.71011392005502,63.728,8.846
-110.79090313529103,47.853,143.389
-106.48298948661864,108.492,21.044
-63.839299269529505,123.611,21.683
-110.46868580988394,46.185,70.144
-75.93408914413641,54.214,-6.7
-15.336541042396178,100.111,43.047
-78.55283010018607,117.356,46.214
-28.78247209362098,134.887,142.4
-80.67980159893386,39.787,22.378
-2.4686033500971405,142.402,131.022
-94.35715115268552,62.946,114.07
-140.17951551379676,100.777,124.81
-120.00251999327119,79.748,45.639
-39.48769100487296,119.376,3.353
-114.66386743216312,80.256,57.22
-81.73794734145606,139.457,120.101
-101.12629749746326,47.926,89.073
-106.67362013901965,111.834,91.689
-34.645937815024524,124.697,72.076
-29.236338617948235,97.818,90.704
-112.69077406066994,143.882,74.081
-102.68897758713149,37.28,103.4
-16.41097441564935,58.316,4.213
-15.592682281394602,86.064,8.409
-159.22085753066858,108.554,106.288
-96.42620851329974,65.287,96.037
-95.30408886448727,89.406,0.151
-154.17396061538255,140.241,43.939
-92.27732724546192,139.153,147.077
-162.31201607038219,68.481,127.044
-67.52747658352682,75.97,20.946
-89.60052626280567,51.376,71.523
-85.41323987484563,52.494,127.305
-84.59352640112738,93.027,4.644
-48.65618966955425,97.292,108.058
-84.86412364494646,116.56,104.927
-73.77323809542926,116.798,54.419
-132.29132585301068,59.411,139.965
-43.20311774626373,53.893,129.314
-73.43815877223622,128.774,25.111
-88.2399397956347,78.749,141.457
-74.52768662690201,128.181,49.289
-92.43040241757645,81.499,70.927
-136.291800434037,107.032,122.34
-74.69913822322147,133.809,-6.213
-85.54646424383166,88.763,123.819
-59.339516823708365,116.431,128.424
-72.36368404473014,123.581,6.434
-158.03308552573745,70.474,36.828
-60.36127740312361,95.882,131.007
-87.34716159723077,36.512,104.195
-66.45667353373555,105.278,13.071
-111.37894095637203,36.637,-7.265
-120.13409739974676,58.737,108.637
-41.356876280653054,134.783,132.505
-82.25089904803009,69.767,63.498
-157.04232968048814,40.28,-5.391
-118.70785063710596,91.388,114.997
-86.41149226960131,119.852,89.356
-110.95422047842716,67.74,144.671
-84.4700466518165,75.591,134.84
-84.39671894567982,134.46,40.171
-82.12949579360115,133.916,35.599
-105.51611424945526,88.87,107.832
-139.58842916674465,54.736,67.854
-91.39610012172754,94.541,111.514
-44.589830292036694,98.139,145.753
-63.1292245943919,127.234,10.153
-85.30260744083803,138.958,102.887
-53.88801245661118,60.219,30.729
-43.972963876800804,39.882,70.519
-40.82774154479013,61.902,53.32
-159.62208184074515,50.554,64.618
-136.36725493565476,77.749,-0.973
-122.43945791023401,41.353,18.635
-83.76678962568427,54.14,100.977
-80.24665448122896,129.013,71.271
-86.8704091372507,121.077,15.624
-93.20021910947857,115.206,8.792
-119.3120629025434,89.124,41.094
-93.57421475059104,75.574,-7.784
-189.87534668769067,68.331,81.116
-129.75639702993539,61.323,25.777
-134.73302965371013,144.527,103.662
-88.51770041496242,90.045,113.638
-78.937258268341,111.91,13.053
-155.70932046649256,46.283,95.184
-90.45538010384321,92.272,76.49
-79.74574728107523,143.267,40.371
-111.31343175096826,41.476,87.554
-90.52338322731892,78.71,24.566
-2.938206425957702,89.425,82.085
-72.69339724746574,49.198,26.703
-109.0415653358966,59.873,27.95
-98.17020978040604,146.145,98.04
-148.33414837347206,105.036,113.435
-92.3660900223984,118.969,-7.783
-61.8776888009058,37.077,16.837
-70.44500059418064,100.863,51.953
10.187061730629082,132.149,97.049
-62.87190335944037,136.738,106.432
-164.42435688715813,107.722,21.385
-76.73115506933244,139.915,79.358
-82.07115185610667,120.394,69.374
-66.03358142506397,122.044,101.679
-61.08585276253335,123.642,16.095
-105.22526250941986,141.061,110.635
10.985247123933021,131.108,102.885
-85.27987410847304,139.771,41.249
-32.50550708172274,90.06,122.795
-70.0706576257236,75.497,27.145
-90.91001271392122,135.106,92.687
-123.1791732702971,72.417,68.63
-64.44700173897326,85.497,123.376
-126.11849022031728,39.071,79.382
-61.58439213227264,137.955,25.849
-89.49139268356785,41.058,133.793
-159.39434217757653,54.166,123.395
-151.84012197329707,99.65,30.181
-26.363684646404465,41.102,23.818
-44.34821660724111,50.193,45.323
-105.59481543560673,125.944,145.191
-68.07263009800816,120.481,57.504
-114.23186125727314,119.531,28.0
-57.91004924947083,127.139,142.34
-37.5903874937582,107.802,34.534
-105.51018033248629,64.005,123.936
15.534384617723177,60.474,81.392
-39.18628324479492,63.021,136.752
-47.80743873194223,139.871,69.154
-116.70744881789616,64.154,-2.841
