Response,Explanatory1,Explanatory2,Explanatory3
-122.36512979269395,81.151,61.37,17.009
-218.90302579531937,42.713,21.089,145.619
-105.58234897795384,56.051,17.737,70.555
-64.03581312466866,39.459,59.095,28.736
-60.99630882839567,40.427,57.472,134.342
-97.1600655174196,31.359,107.301,163.633
-84.57323206099406,87.951,113.344,17.732
-101.26723254656217,42.441,64.164,95.97
-86.9928002760482,91.467,47.144,133.18
-107.7153377427664,103.092,110.813,174.49
-128.56732706189024,34.013,40.821,144.558
-125.04017266755915,57.199,59.413,123.736
-66.1882794318725,93.533,47.737,177.18
-87.35191017192146,78.394,45.715,119.709
-62.55899084192089,48.749,122.944,164.319
-121.47563231084987,96.201,53.63,136.697
-30.00388947828958,71.778,119.842,74.74
-109.65367461348885,106.405,10.4,85.678
-98.35855115111069,105.708,44.638,75.7
-99.26494043773096,50.617,46.865,137.521
-81.10733373976615,77.971,96.279,150.184
-50.42791439781578,46.351,96.347,51.045
-45.819669633437165,82.031,13.214,173.346
-241.18982003317637,92.96,24.888,59.861
-137.84297643889266,76.286,19.442,46.378
-69.42907349722518,59.613,4.662,11.598
-92.06895072804028,96.974,122.155,74.493
-87.47809061541977,48.573,119.509,129.9
-191.92344033404703,100.405,31.091,58.07
-60.17080032127141,72.845,16.193,18.116
-103.01477311114863,78.247,59.978,154.781
-142.08618408846792,56.756,38.315,42.51
-91.75843320061404,99.557,4.243,54.66
-72.92575217884412,54.337,18.192,40.197
-116.57981890902306,71.204,60.755,91.124
-79.08118356648897,45.71,100.231,177.758
-103.43674096051882,94.754,13.065,46.755
-106.45091326379813,103.653,43.854,59.898
-141.88844142304455,87.627,62.711,12.681
-119.18647713384868,70.127,104.859,78.59
-100.54602916196653,56.328,121.069,166.566
-64.32885797413448,83.562,70.869,21.284
-45.18620958815328,97.392,113.313,77.338
-200.5555963038591,83.747,19.413,145.296
-97.65080688845703,61.887,44.284,171.468
-99.8443474695901,80.624,69.409,147.339
-77.59682650792733,49.218,126.084,163.263
-84.12607170508443,93.023,49.172,99.06
-95.98535506392881,35.523,98.592,50.249
-92.42017105423079,72.042,18.351,122.941
-110.55403489776572,31.191,22.205,176.438
-89.45987311717369,58.546,69.884,96.163
-74.41321278546808,93.279,71.187,79.077
-59.26154052485866,38.496,124.368,136.0
-96.2975129639141,99.993,102.469,68.803
-85.99627197620164,52.263,39.863,100.328
-96.6699863501178,105.862,49.959,159.883
-57.20958802367765,105.485,23.927,61.332
-100.33569747680227,91.222,37.182,156.146
-89.91332634039418,70.424,26.779,78.766
-115.31411543482531,87.918,117.922,153.641
-86.82137850785819,69.94,113.031,38.618
-61.1040265022879,96.234,43.294,156.762
-84.673,35.503,25.853,12.521
-25.756101284669718,87.609,15.605,106.801
-213.5518680947172,102.336,9.126,86.627
-71.24993285099447,51.224,117.526,138.156
-99.58034790017255,105.658,78.221,125.516
-78.47600008950609,54.417,73.544,85.061
-73.53070854243593,69.202,77.757,69.449
-104.38012818520141,37.604,50.13,107.04
