Response,Explanatory1,Explanatory2
81.96243326696083,28.293,108.082
63.58710957826871,80.065,23.464
63.132208333645245,89.658,-3.731
118.16444349509555,132.401,145.289
17.85504625671048,105.145,100.749
44.78800370900254,-7.016,90.961
64.92759944150356,132.628,148.699
40.92570446793464,38.883,-22.704
68.93069089475618,74.333,6.775
44.820922268483194,108.59,15.412
80.2908112325318,30.63,119.337
111.60990925615137,6.562,46.813
169.35783015163494,94.838,-25.108
70.45155336056989,14.947,142.139
-15.365158444208774,113.346,111.11
41.609519372159234,73.958,104.149
26.636180073486486,27.427,29.431
24.731714079443393,45.439,112.585
92.23666968105891,15.167,142.448
73.94836147874767,32.825,119.822
45.37445128388673,94.304,-4.877
25.174218187367543,6.257,31.516
5.761045859156738,16.594,30.958
27.402837129276776,-22.927,126.959
38.44317931280029,-17.645,140.985
5.179906762443835,114.287,-28.688
-23.19173307961084,52.019,73.826
75.45255071685293,-21.061,69.753
77.08553631059242,70.474,122.031
66.9742391183855,44.498,-25.391
6.732612082899692,124.034,95.574
75.8787282296648,-30.145,101.462
33.43920967476362,-33.793,46.439
78.76837535115023,68.039,84.827
41.15283133839367,-18.505,137.237
56.73151358113532,-33.838,108.282
74.88704115896554,125.099,80.28
26.491386604469568,96.392,152.491
60.277080928299355,126.568,-12.123
48.2212907021139,21.301,138.887
3.563094981171659,86.236,120.49
185.5669170837654,-14.244,49.88
51.61353239601781,120.127,113.009
130.53665396217275,-18.544,-8.506
61.71144199071098,44.809,3.954
88.31296306405628,-7.322,29.997
34.1043825563107,120.933,-16.048
87.71669332222228,45.063,116.895
49.483081248216926,120.318,65.01
83.83591156767451,11.318,-26.134
5.45684150996847,52.471,118.84
36.127762293279105,44.539,92.821
39.79265746086316,70.222,79.061
43.52916571043675,41.689,5.862
57.91491154165298,86.618,126.613
26.412561746341694,122.7,2.752
109.86203282864889,66.994,27.768
15.852551392680283,68.152,84.706
18.374984809531597,123.013,32.186
120.2212266411519,58.348,131.862
96.49123475710209,99.802,93.2
91.00792857317668,-32.649,26.764
51.30292679044679,40.731,84.754
49.5794291323826,106.996,139.802
57.71357383267087,18.688,26.644
80.31770520516727,4.181,21.799
-117.04980617357319,-22.204,138.81
76.72543232161219,83.748,-24.212
85.5579321103018,114.492,44.684
62.885233932174835,41.48,53.262
-57.73468763540056,92.077,129.817
