Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-16.37044434290324,12.797,165.707,136.386,30.589,57.997,61.729,100.478,47.96,90.68,61.324,170.029,16.987,176.043,26.097,73.308,76.676,97.968,44.504,117.32
4.071072560901854,74.281,8.934,31.024,143.287,112.966,56.804,46.427,86.222,46.866,25.229,23.68,80.49,19.985,61.26,48.562,-7.479,20.031,56.218,17.948
16.09137786146413,137.067,50.887,112.009,22.23,91.422,-38.547,86.551,67.342,39.193,117.084,87.595,132.083,38.866,63.298,-14.282,128.157,97.971,110.175,73.455
0.017205246442955513,-22.226,44.096,84.602,86.95,57.95,7.305,88.753,100.542,-31.781,69.498,131.564,90.781,179.443,-17.48,-6.226,101.778,-21.244,60.832,31.868
-12.034241199005152,47.263,168.799,-3.831,81.394,68.034,130.313,46.802,86.478,-0.597,25.619,141.726,12.334,61.677,70.046,0.575,83.299,43.762,38.028,89.0
-7.25502329925871,62.347,6.636,100.027,136.968,113.189,111.096,70.397,90.303,-31.651,72.633,166.789,16.56,127.522,-21.788,53.11,40.008,57.296,159.158,74.604
30.33285741588942,29.694,78.31,86.743,119.854,94.812,10.295,99.283,32.058,39.515,46.959,123.863,83.697,40.921,41.046,-1.257,35.679,98.952,137.901,32.494
7.957356187684638,117.558,162.102,177.455,-0.768,76.977,42.254,125.409,125.674,73.66,78.167,84.708,163.824,39.492,13.702,59.018,-7.5,12.548,20.528,14.465
58.47664793762927,3.783,162.589,153.259,118.289,73.128,49.753,130.899,67.221,57.061,53.069,27.646,164.438,168.366,18.666,64.122,122.68,63.94,120.358,31.069
8.133475179551155,-44.749,-9.802,174.039,30.815,107.329,136.317,109.82,98.318,-8.553,111.701,34.31,140.627,19.648,75.901,101.097,23.558,111.011,143.698,29.421
-8.646447293112644,144.128,51.922,140.506,25.927,112.194,-48.446,103.653,115.714,-26.675,58.033,79.878,98.541,89.906,95.56,19.548,40.442,22.214,128.633,103.435
-64.06790917592383,5.939,155.432,34.526,77.905,106.599,44.868,95.24,82.917,112.408,41.456,159.215,146.832,61.951,97.044,91.706,56.09,87.941,179.358,13.369
27.208911619994254,-24.83,14.974,126.807,19.584,100.358,135.904,125.529,65.531,-27.77,96.301,66.027,-1.12,101.353,59.447,46.38,23.367,44.267,19.249,-39.883
-0.9691761820693756,78.833,135.626,73.999,-2.083,40.209,63.815,66.804,73.734,-10.912,52.8,45.394,74.836,82.805,12.602,-27.709,-17.17,49.654,92.029,4.042
38.37181710970199,-15.473,147.194,42.115,121.905,75.223,2.999,69.563,40.099,0.847,64.704,174.196,110.033,37.061,43.898,77.868,-21.233,-10.498,78.365,98.139
14.206411082542559,95.753,24.845,132.985,138.361,123.183,76.391,45.448,96.63,74.607,38.04,81.341,11.176,147.385,93.545,-13.578,106.369,125.785,122.546,22.263
16.24716334437573,73.37,100.079,88.516,20.863,118.414,146.309,126.57,39.568,8.709,3.629,155.901,128.005,143.873,-43.756,55.298,-0.171,55.059,147.168,-35.978
-16.53406738231387,51.384,-15.027,140.464,72.492,62.633,90.353,70.842,86.184,21.756,84.121,161.129,39.005,97.714,-14.165,-23.136,99.724,10.287,136.303,4.613
-6.687524533052027,36.889,64.901,-20.709,-0.769,44.772,147.145,60.563,85.165,72.175,104.574,12.613,46.453,116.395,81.517,-3.5,-31.528,26.35,89.68,26.278
12.557768238965252,125.722,140.537,63.024,33.487,35.917,-40.63,106.545,120.056,17.605,22.836,178.431,61.082,84.278,80.649,40.785,22.008,9.15,130.854,58.472
7.157287654075759,10.693,41.961,10.193,20.767,119.334,-45.794,103.744,125.031,-8.015,95.414,27.877,96.801,165.578,11.044,27.464,30.108,94.728,161.77,73.517
-19.76715449806713,67.147,130.955,174.944,39.811,104.478,-33.465,80.507,115.064,21.485,57.06,39.236,69.559,150.313,23.395,78.765,10.782,-16.833,12.57,95.659
17.178615204508475,43.216,159.762,39.494,10.742,74.314,89.495,126.953,63.45,-17.079,-1.601,184.344,127.671,105.133,75.389,46.145,39.334,112.003,54.351,-16.229
31.61509817924553,44.282,36.682,176.687,125.474,93.582,46.026,74.129,74.089,68.125,25.193,21.089,6.09,78.596,83.623,27.828,48.591,80.44,73.958,51.452
-50.875244485163165,86.356,46.166,-21.76,21.186,121.879,125.819,114.625,77.587,-15.585,14.694,171.246,90.713,80.805,-18.799,94.218,41.288,30.92,61.81,-27.519
-0.050369673337712584,35.037,168.472,22.443,65.368,52.154,141.384,52.785,135.112,84.793,105.131,187.679,106.082,18.545,-15.817,9.712,39.706,71.637,139.417,99.89
0.35599999999998033,-8.092,8.956,76.479,156.217,112.228,79.787,70.872,51.628,41.32,93.79,179.314,164.559,173.403,-39.993,65.956,39.3,15.745,93.661,-11.274
1.0812852908788528,-7.854,92.129,6.432,8.765,42.727,25.157,94.315,29.139,110.163,34.751,58.526,154.906,40.365,18.126,31.495,117.07,9.908,82.8,68.507
-2.1090886288695856,98.488,64.698,123.828,88.607,42.872,86.154,89.659,38.701,44.289,43.569,149.794,89.35,47.717,48.393,-26.802,26.037,124.635,29.573,57.703
94.84621857632843,119.428,151.433,32.065,152.049,47.199,-19.817,23.937,129.081,18.993,41.428,98.9,120.4,148.732,-27.948,14.678,61.51,67.076,23.703,116.572
-13.030850998308566,105.264,13.801,118.177,122.631,56.824,93.459,76.968,53.632,98.309,103.037,53.523,103.747,126.031,79.27,40.744,-6.652,46.55,80.333,53.319
-30.278274169912578,-1.294,68.491,171.504,96.455,76.472,101.514,66.685,69.19,122.268,16.712,45.016,115.339,183.223,0.858,101.389,-25.988,90.73,176.619,76.004
32.875191100794595,-43.839,47.005,8.18,52.664,36.932,-17.707,42.806,94.046,-7.379,32.658,184.297,156.747,154.084,-24.8,2.277,-28.143,2.471,140.85,-13.622
4.852866580005269,-3.694,77.736,73.066,107.676,63.648,7.085,105.846,123.84,29.999,111.955,126.997,157.436,119.312,16.175,59.048,115.022,94.507,110.627,111.109
31.043768141595883,23.126,18.813,-8.01,66.824,51.885,-2.912,64.697,56.022,32.11,40.501,59.194,135.893,51.388,100.797,-4.371,-11.258,-19.748,72.824,103.3
-59.59810484870938,141.594,-19.454,63.049,154.344,70.297,59.236,122.954,38.733,-12.73,67.775,149.64,100.643,108.991,-8.292,-25.922,-9.142,116.785,155.936,31.62
-1.5571284162002001,46.755,-7.708,142.755,-21.723,91.609,128.19,98.897,36.498,90.197,97.954,165.967,108.02,152.812,96.805,84.602,127.217,122.843,92.173,-22.916
32.43598550151767,52.856,58.12,-23.401,-3.393,103.607,-21.57,46.742,89.624,-11.217,4.67,15.208,136.77,131.536,-6.08,43.243,-21.277,46.206,120.743,64.512
-106.08121650594028,34.762,176.206,44.347,133.378,103.355,3.906,85.901,31.323,17.222,70.519,125.01,23.857,74.872,8.287,26.423,111.669,23.355,145.186,55.981
1.0444065941699705,47.409,166.11,-6.806,152.745,96.242,-8.221,24.707,143.111,60.193,57.376,82.603,102.556,124.178,96.866,-25.584,-4.966,115.304,159.549,26.583
21.8243309976135,19.885,104.254,-22.5,25.384,115.091,-44.556,47.182,87.561,-9.017,58.738,190.428,153.23,17.614,50.658,62.441,89.325,-3.644,56.435,67.532
-29.89963255997661,33.675,39.89,104.683,-17.439,115.662,150.819,51.637,120.541,109.196,41.907,36.437,162.269,119.546,-30.461,50.392,9.866,54.849,153.395,-35.672
22.62740893396451,149.212,21.451,110.694,69.963,90.815,19.487,30.932,78.009,117.833,111.766,131.12,109.707,36.951,39.04,31.866,91.195,68.993,134.614,68.352
1.5972213468202483,40.498,15.56,121.428,104.639,81.468,129.612,116.798,67.03,50.495,26.861,180.082,96.336,95.349,-36.476,54.512,-13.142,12.397,85.274,-31.42
14.464595739127077,135.496,166.756,-25.815,58.682,57.349,-16.68,93.777,64.23,92.571,88.964,48.914,117.279,169.98,85.702,13.385,89.515,1.329,140.25,-22.091
9.798539905081157,77.55,114.006,-14.514,13.352,96.658,-44.365,97.918,25.296,105.044,66.868,55.345,118.781,83.627,-7.563,-4.103,41.8,11.754,79.054,-19.379
29.27267182560579,113.252,3.273,127.555,152.291,83.233,2.026,97.897,55.47,67.121,105.528,152.465,62.635,134.374,66.292,101.966,110.653,23.675,29.957,-33.86
-11.356241286564853,52.937,86.101,43.743,11.092,75.971,107.926,68.571,125.108,-31.697,12.338,42.287,23.607,70.053,-13.554,47.872,-1.566,-13.452,77.466,48.209
26.926598295599547,68.415,132.282,71.972,168.385,96.872,18.312,125.444,116.351,4.356,56.801,63.175,110.547,110.808,94.522,95.732,36.083,114.827,36.888,-9.201
9.039821735605699,-27.326,26.299,175.052,45.419,106.632,-8.149,101.56,34.997,-21.647,35.456,123.382,7.856,149.036,-33.063,40.757,115.192,71.709,43.794,41.322
17.335471876735923,12.536,141.471,151.852,155.335,119.948,-17.116,121.336,42.341,39.382,60.366,137.905,119.778,40.825,4.279,50.354,13.994,-19.818,120.666,43.219
-27.37479636069392,38.398,-8.955,78.439,10.149,97.168,72.977,120.632,30.965,-6.668,9.635,45.025,72.124,169.705,87.256,67.128,-21.313,100.939,111.724,37.459
-30.53500000000001,-36.758,40.769,124.306,167.567,62.99,-9.325,75.191,54.818,84.891,91.938,57.272,160.607,42.736,-2.149,14.565,127.947,119.857,157.644,44.036
-18.158734259003054,107.329,173.865,64.205,94.015,113.673,112.26,60.915,52.386,11.238,4.224,117.221,11.972,132.515,18.609,35.522,93.042,113.233,132.527,105.033
-22.67089117156003,38.268,40.633,42.011,0.179,113.537,-12.067,64.606,44.851,18.314,65.115,93.788,37.887,84.658,-31.868,87.27,69.238,123.668,100.392,33.396
