Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
-66.51043124705049,76.568,23.902,11.936,66.061,148.305,42.689,138.903,172.37,23.876,85.795,88.057,169.495,40.675,146.188,88.642,62.083,110.167,77.729,96.093
4.261055310884387,54.302,74.064,-22.522,51.124,76.969,155.546,156.471,45.503,16.895,173.366,122.699,127.703,18.604,69.158,79.628,44.972,35.539,135.883,134.768
-54.17864574341827,92.991,170.106,46.307,11.696,169.156,74.981,128.643,137.407,-9.824,165.135,57.213,135.072,70.035,26.574,84.797,87.594,35.879,61.202,90.984
-24.271944502262258,66.811,30.687,-10.974,111.827,35.061,76.123,111.564,64.234,40.706,47.902,18.497,164.912,51.195,64.299,95.825,110.048,128.891,162.424,2.428
-23.06240720552146,87.394,47.268,113.966,10.722,168.316,93.664,148.738,29.997,-19.805,116.372,119.291,86.208,75.969,19.933,47.931,91.408,136.186,166.54,40.569
-125.58055224498627,119.011,40.063,-33.38,51.973,39.409,154.714,120.366,23.164,51.82,39.412,66.138,81.912,137.934,75.316,35.887,29.041,38.623,56.314,2.028
77.215,81.923,103.556,132.284,70.656,61.167,133.222,188.927,138.125,38.237,102.821,13.998,97.095,46.76,144.964,44.882,89.92,107.283,123.31,135.763
-4.669987567496854,58.968,68.339,57.968,85.799,53.878,104.155,66.222,179.523,47.18,148.857,26.208,57.938,49.554,126.738,143.61,76.909,-2.674,147.842,36.278
-100.0011731952182,92.523,93.273,-26.406,-2.132,22.57,25.94,151.456,179.028,24.987,79.385,17.054,50.81,41.815,153.194,80.33,80.303,35.693,7.482,47.079
-59.63459819878711,72.842,62.42,119.869,25.706,108.771,152.644,59.824,59.974,44.349,44.652,68.895,164.223,48.663,144.979,94.028,79.685,65.3,26.777,68.581
-76.13229264411902,164.436,82.425,-24.053,42.948,127.973,64.145,141.178,80.286,53.316,64.695,17.183,153.483,17.891,14.215,51.206,55.978,60.313,95.139,76.479
-51.61554195356569,123.472,41.613,-34.257,31.766,111.325,145.169,44.972,87.18,79.829,81.197,81.715,60.604,78.4,20.978,103.448,105.644,63.13,50.152,82.55
66.24286000340763,136.554,136.831,72.927,109.421,150.242,43.774,129.586,146.755,-20.863,59.823,64.495,154.164,70.753,63.643,115.201,40.577,122.287,75.429,20.547
-150.0810037970588,141.18,85.041,90.603,8.731,133.725,151.811,147.439,117.442,77.987,63.503,86.689,134.755,90.527,166.444,49.374,53.861,-2.095,65.717,104.165
-5.875811742730377,104.069,98.382,77.272,24.559,74.205,141.373,178.009,73.049,52.805,95.545,21.423,92.978,33.841,23.947,131.82,36.582,51.716,128.789,104.818
-65.65379927763567,69.372,48.196,44.102,56.749,69.151,132.853,115.45,103.546,26.325,97.582,132.164,62.429,127.776,16.141,24.139,23.933,88.345,20.742,30.61
-83.57924834265582,46.288,31.468,120.878,-4.167,82.747,114.03,74.238,57.927,45.411,140.929,130.6,53.178,27.086,124.668,94.62,75.14,9.332,47.607,42.038
