Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
100.61992414669689,34.18,-5.928,82.191,105.024
110.63060154165439,133.095,119.306,91.599,-7.483
107.05292607853798,141.922,-17.352,67.666,30.026
102.25194314438521,84.768,12.463,110.649,30.371
97.34568438828491,104.403,24.4,80.236,61.444
93.78643802373895,117.857,42.031,34.127,69.099
98.69220460159958,47.306,4.461,60.517,130.898
97.10882133025315,60.081,69.968,63.274,16.87
107.3568591321187,112.112,29.795,100.156,24.57
119.6237022850019,91.681,99.481,40.103,50.423
100.65589675521952,103.202,-14.501,85.598,-13.228
114.59103178859422,85.99,98.809,105.32,133.765
115.13157017787168,120.684,120.044,92.481,132.557
101.98525829522274,44.775,71.569,102.501,-16.07
111.6362130534452,76.55,25.584,75.764,121.495
114.10513404235611,147.226,95.298,124.452,101.752
107.29935517484358,74.589,101.124,84.191,43.094
117.1001720724724,138.047,93.258,83.852,94.414
73.00283570835695,59.754,133.916,48.334,29.777
79.28168870787997,70.487,146.061,96.643,81.332
99.76973196330687,98.78,143.796,43.625,110.414
98.25577845626522,110.602,82.457,57.419,105.821
99.4752479777977,117.419,109.964,59.203,47.806
101.52988001161218,97.338,71.841,87.739,122.959
101.20756567050482,46.511,1.204,111.316,121.22
126.37063273622526,134.685,17.531,121.494,19.274
113.45624110217254,136.393,35.327,87.608,111.995
97.03527704528672,86.657,67.133,31.99,37.397
126.90818292314273,123.344,60.359,102.275,16.127
108.22167122712978,146.208,-8.673,92.056,47.51
108.87774522750962,131.231,5.504,98.265,125.302
91.80247661966158,106.132,97.723,75.886,26.811
96.92313346935613,108.724,92.789,56.938,51.359
95.50728407209117,108.324,124.408,105.664,54.752
126.91945472910818,56.834,17.703,69.053,52.883
85.28354267429279,54.118,74.552,119.926,107.799
100.57610853475614,72.277,1.803,111.674,78.067
107.47885541376712,114.326,-5.448,100.568,-35.303
86.19863280191107,87.634,146.646,30.583,15.595
101.07519379644631,121.277,84.053,48.951,-21.662
102.0788935021107,63.588,100.939,91.14,68.439
78.71980931246303,36.349,130.054,105.364,23.463
101.46871608061008,147.112,139.466,71.18,33.434
112.1219792156227,106.507,51.34,104.906,113.385
97.85786364057701,93.827,13.637,74.425,9.524
115.14073663851994,40.633,62.185,94.728,116.932
100.69008562980854,125.732,63.126,50.82,14.223
127.11052015443065,76.987,51.848,101.321,103.743
107.75955430475537,71.059,103.369,127.14,17.665
98.84531906772284,143.874,92.461,54.121,35.39
101.23460212886673,118.369,149.88,96.832,1.757
