Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-75.95549646240211,175.825,75.293,128.126,107.527
-9.710084991569857,32.371,15.333,1.536,110.449
35.53078591983106,9.011,124.036,5.199,85.261
27.101341857388462,30.404,83.793,9.908,64.92
-3.051882028244961,28.586,119.12,125.845,56.785
104.96985238478848,111.406,82.827,9.47,59.306
-53.11479262115661,81.199,66.327,-7.041,97.245
7.279312191413325,2.609,74.418,50.899,66.099
5.939054784411695,17.334,106.573,87.408,42.447
-30.001554444190674,89.374,9.639,38.808,52.35
-3.3355754924335628,95.409,-29.72,88.916,68.346
14.836146464842656,37.36,-8.316,37.035,102.976
-38.49582328808118,134.146,24.525,25.29,86.873
51.99497197786137,70.831,-27.977,25.453,40.679
6.7896959618216215,24.419,27.338,89.379,104.949
-18.572534222795014,20.75,138.505,117.869,54.369
57.95187745103362,183.548,-10.851,23.738,68.572
11.536611338069676,73.508,110.976,89.096,93.282
27.70012042943881,178.457,49.662,122.241,99.363
-49.73625877300991,50.975,77.032,120.332,112.649
-37.6604271900092,15.808,119.969,39.228,74.217
-38.179528551049,121.816,125.614,18.446,120.048
56.6093692125506,1.816,109.688,26.558,44.263
91.23940492235083,156.006,25.266,74.078,74.078
-30.79404946953055,-8.386,70.554,96.1,49.08
45.527131846589235,2.624,59.055,104.124,116.657
7.812244647905857,140.04,34.755,95.543,35.474
56.92114012056852,108.457,-8.767,52.825,74.935
8.788696557768965,19.859,99.474,47.651,116.628
-56.54454720235357,24.946,25.421,-7.585,118.861
4.8577138050992374,18.511,77.707,51.874,72.963
23.345996404799934,193.158,-21.165,120.599,40.932
12.51596177174278,112.464,53.457,73.231,61.072
79.75449315706912,185.693,106.605,9.22,49.576
-14.68795673609425,125.043,116.781,36.552,97.6
25.37244898198268,68.057,25.123,2.747,91.285
21.000132295970538,53.099,0.844,88.747,72.91
-1.33554489558243,167.548,-28.067,-3.875,35.652
26.07073423197388,135.048,31.256,38.383,56.139
1.6488931946384184,45.095,3.482,107.766,65.627
68.70700000000002,-13.678,122.442,42.226,96.467
0.24729799795775875,145.659,-5.347,30.994,56.267
27.721771223262046,57.422,-27.0,90.545,115.585
3.623059106167574,177.841,132.386,50.964,54.922
139.27558576628098,-9.575,60.423,90.419,77.674
-42.40320960280904,40.464,128.148,85.725,115.552
4.269405506574827,124.811,126.028,13.704,97.956
12.39273574983028,96.541,127.587,90.471,88.107
18.923408146923236,104.409,2.549,12.213,113.098
-76.21992812069605,173.668,70.418,101.343,37.72
-48.499106634832174,18.222,92.495,70.658,58.18
9.60800414559823,68.908,-5.035,53.952,68.866
-19.995543866946676,26.601,73.954,46.021,115.2
36.43096827151688,106.406,79.183,1.438,75.387
-20.443943526420185,80.753,6.994,40.129,45.937
-2.1111908523980105,82.122,31.26,86.403,119.769
-155.02102872236622,170.471,67.754,8.347,43.116
17.924759538644594,116.565,92.108,30.486,70.411
12.086420648098326,97.064,53.457,65.934,41.998
65.3918690953437,141.978,36.833,50.988,106.943
145.05998590493851,68.355,67.88,125.766,82.618
36.9511102135842,4.905,72.521,83.02,109.622
-53.11999177550365,39.355,-27.546,44.454,87.915
1.6989355232151837,45.72,117.251,60.163,38.354
22.66579984098795,100.497,9.166,45.752,104.067
-101.4525258871628,19.574,85.485,108.199,80.717
4.966786671010752,155.633,-19.598,87.343,107.317
51.744931367391345,108.838,60.22,64.012,84.633
-75.06078747749712,136.068,134.633,73.141,50.736
12.348729903785987,11.283,82.414,33.912,61.594
-33.61102983424253,105.754,125.577,10.901,65.688
26.666798450431635,38.136,13.256,88.097,57.135
37.451789488540484,183.96,109.301,38.644,120.013
52.831244785581234,74.986,-6.791,64.648,121.981
-33.44166337920052,165.194,56.151,66.613,107.72
-19.84505722730637,25.975,48.948,93.952,110.523
4.145631611178416,124.187,94.168,18.625,65.342
15.076781021703013,185.107,-8.96,53.215,64.403
-8.383700719061281,109.829,18.966,84.102,42.556
9.116403196524601,143.477,17.794,14.513,90.08
28.744761589588713,190.264,16.265,75.791,104.536
-4.041244865486519,186.499,45.857,62.935,71.076
257.19168828398,115.515,8.689,48.632,90.367
-0.6290752767468462,37.403,60.248,65.304,69.905
-13.334924324705284,81.485,14.815,3.876,93.068
31.90260472360091,23.749,126.748,80.473,101.198
-70.43692227106358,16.888,50.051,10.621,66.279
-12.438683461626539,191.728,72.88,49.981,47.025
4.242310937732086,188.361,54.075,88.386,119.842
-8.522453943166013,-1.507,31.549,122.339,57.108
33.93010834678385,142.167,24.43,123.451,61.61
4.192678769000352,157.936,119.734,48.727,69.554
20.05296439771162,194.777,-15.543,80.432,47.247
25.207369457468452,115.761,101.38,125.452,42.446
14.480761137081203,167.976,63.119,104.767,75.505
-43.348435714946945,106.617,110.248,127.899,98.823
6.339262040070636,175.535,13.125,9.061,103.614
-31.733159194323747,99.047,117.565,75.657,63.961
-34.263005680937624,45.716,114.355,14.047,116.541
2.1194189431703165,188.916,1.138,21.917,43.529
78.5812684357628,38.162,4.029,106.312,105.387
9.235031882996594,73.118,91.239,50.211,92.473
