Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
159.14214872646198,122.672,12.823,144.124,-104.953,161.297,-39.03,-148.441,115.731,-37.226,-51.875,104.208,-142.657,34.874,210.145
228.64183327988644,75.801,-21.814,152.455,-111.394,98.442,-5.223,-123.286,176.579,-39.843,-10.626,107.833,-186.667,28.299,213.032
201.47081255557376,115.976,90.36,156.509,-114.347,129.54,-33.125,-139.994,91.648,-20.32,-75.825,118.656,-176.337,29.043,170.173
217.27143187163637,106.044,40.486,168.08,-114.612,103.2,1.618,-132.578,120.541,-23.452,-59.447,120.579,-148.24,29.576,178.733
104.6622642865473,78.867,1.54,148.629,-114.033,128.011,-59.943,-137.215,77.601,-9.771,-91.221,105.268,-163.68,24.944,173.841
303.8800449142315,121.558,62.236,169.706,-108.161,110.492,-74.622,-161.312,154.882,-69.2,5.731,107.233,-163.706,34.1,167.363
128.43218366246896,105.983,109.697,157.565,-118.821,220.838,-36.209,-136.019,111.71,-36.797,-63.499,105.179,-187.637,38.223,182.489
191.04320925574314,116.338,53.508,134.385,-108.959,162.848,-83.089,-150.445,122.468,-20.955,7.741,119.311,-144.447,38.738,191.337
276.90723618364296,110.009,104.627,158.181,-111.149,44.402,-68.16,-159.67,136.043,-23.587,-41.405,107.833,-165.63,43.07,187.453
266.65004507803076,157.434,92.058,146.088,-119.549,155.775,-26.485,-151.356,134.726,26.938,-15.627,123.693,-165.301,33.777,170.384
205.92706142386976,133.537,47.202,121.747,-113.431,71.804,-29.285,-144.549,82.661,3.225,-102.941,121.195,-181.926,29.51,141.962
168.16557591298377,105.878,54.637,140.669,-110.248,111.826,-27.068,-131.758,90.958,-38.505,18.109,110.841,-154.505,29.225,181.545
241.8246499136421,105.71,85.244,158.53,-119.756,125.713,-50.212,-159.834,115.455,-47.642,-70.073,117.205,-165.42,38.86,205.679
175.32324092043197,98.708,29.088,111.291,-104.263,115.684,-66.543,-138.671,130.408,-40.355,-56.907,119.824,-216.244,38.099,193.566
110.37244895690222,94.313,47.941,141.752,-117.898,110.992,-54.008,-145.133,112.514,11.326,19.59,126.173,-164.399,32.647,178.634
179.25756577406182,139.715,69.98,130.586,-121.695,136.346,-52.949,-140.468,114.468,-31.603,-44.353,113.64,-178.941,36.012,206.713
224.028840009139,109.419,33.01,156.256,-106.768,114.868,-31.247,-122.555,116.025,9.462,-12.03,109.332,-230.855,36.022,156.591
163.94827292992403,136.088,20.376,149.274,-119.799,174.174,-36.651,-136.667,115.775,-32.664,-26.145,112.439,-128.282,31.68,182.913
71.4762532923311,93.492,-4.003,170.266,-107.82,144.64,-40.622,-150.73,120.499,-26.766,-28.943,123.078,-166.682,36.995,208.417
378.494267903622,138.949,25.026,160.865,-126.475,75.402,-4.946,-120.655,146.695,3.381,21.062,122.736,-177.245,41.648,179.429
86.44951748413311,134.357,101.016,156.98,-116.203,206.27,-28.176,-149.383,123.521,-10.755,-57.362,115.831,-165.48,29.849,188.155
169.21374779291082,116.003,64.78,154.99,-127.14,118.893,-0.639,-153.624,151.026,-34.813,-48.757,114.501,-176.608,35.293,212.924
132.66019820163555,147.185,82.5,144.294,-117.369,130.331,-42.853,-139.491,123.503,-15.193,-25.856,114.849,-144.154,32.546,184.521
