Response,Explanatory1,Explanatory2
132.83237565399804,28.173,79.117
108.86301925426504,27.532,113.311
121.93950118314528,28.093,40.471
124.59573148183176,27.602,132.258
133.0555296276296,27.919,93.817
170.15602974089265,27.516,153.386
88.09303886374802,27.263,142.364
181.594235386776,27.845,217.841
266.6518551732385,27.933,119.961
166.64266653466092,27.821,128.491
133.95980880088362,27.814,112.666
122.48197054408867,27.659,155.783
114.51374424559843,27.326,44.535
116.38157154550954,27.404,73.385
107.32708678360078,27.615,168.378
121.38736583342425,27.468,193.188
87.81458159619226,27.724,122.235
162.263483462079,27.451,103.124
163.97532741730572,27.765,51.635
94.09645261499152,27.458,78.16
124.87156031691057,27.517,108.96
94.2467658193511,27.496,128.964
166.40204418769193,27.516,153.59
57.182860069984876,27.863,195.865
112.46117429516433,27.355,140.629
153.7849503424682,27.555,146.728
132.49693408981898,27.778,63.063
122.47349614815283,27.474,151.814
43.92631371832008,27.327,141.866
165.73462863982996,27.132,117.514
129.10006758649985,27.646,154.292
150.05063486884532,27.891,52.209
100.79286372432377,26.848,165.86
104.23006632985786,27.584,125.421
190.5367365338346,27.65,111.394
174.56695048558825,27.581,67.728
122.94105603221718,27.439,98.792
164.4751923415915,27.993,45.6
161.08842691348048,27.306,132.325
154.14740335705972,28.079,116.388
108.4057189881663,27.814,97.277
139.95525614615806,27.421,118.294
180.047745716049,27.582,97.643
26.831010031251434,27.514,129.857
120.8900008456156,28.454,85.707
118.20348585222288,27.664,143.522
157.0854771074059,27.691,97.203
127.13348805970631,27.482,89.374
122.25857634177486,27.287,104.184
80.7933525510168,27.378,64.57
158.64551865567196,27.601,110.567
195.4530864125344,27.831,151.828
110.21657493981792,27.611,114.649
132.710671651736,27.505,98.115
129.43837377326346,27.642,126.235
195.2681765323434,27.859,111.47
175.80053859122597,27.61,95.45
158.73482020539697,27.953,168.404
146.82177448825055,27.377,136.567
139.92469174035168,27.598,113.437
55.75561458675613,27.688,113.691
165.29407558863537,27.88,121.184
228.1633111251161,27.635,135.758
121.35206593497043,27.772,164.622
159.2113555984349,27.884,129.277
156.2809508009753,27.342,120.491
191.17252727299135,27.498,162.967
148.9110785221449,27.789,115.317
98.40703641508436,28.075,135.309
121.40802161016211,27.772,107.513
168.03395209554378,27.351,90.99
79.6964350405636,27.801,161.01
71.60505505884578,27.651,106.336
180.65402422202268,27.578,139.799
66.52339369881135,26.863,114.731
125.52069435527862,27.659,151.883
5.557323665584497,27.725,109.037
-5.463778520660096,27.877,123.67
193.93797845797647,27.319,114.733
185.59803033974396,27.393,156.736
147.9500220745438,27.309,154.424
79.54656895614664,27.899,144.281
132.53102965293544,27.981,129.731
134.0548203128823,27.447,75.5
205.8966752730869,27.792,165.68
191.5606413939133,27.66,99.217
163.71119179942016,27.832,101.398
136.3840510233698,28.084,105.996
44.76319985355531,27.841,100.234
76.51604618582111,27.594,114.303
154.09961158478524,27.478,101.1
134.11965197698717,27.388,156.81
273.20603605838164,27.702,112.948
-40.09411759172886,28.145,85.541
165.5759023246521,28.062,144.675
280.1731416371916,27.143,76.127
204.1974128170897,27.692,171.464
150.8036219550834,27.704,144.472
153.99558027528505,27.689,146.013
139.2957808289796,27.603,123.399
240.87859104466676,28.141,119.65
142.70802869805928,28.008,83.522
164.952517326663,27.863,78.059
142.26546276893114,27.487,27.117
174.1462535479833,28.565,115.879
167.26126485056315,27.814,104.985
