Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14
185.36103038948278,-94.255,-108.335,-11.792,195.984,-16.292,-163.594,23.438,16.239,-144.318,163.661,-207.984,-101.185,62.53,-67.107
162.64977810002938,-48.18,-18.045,-32.256,135.904,-5.822,-105.795,80.882,53.354,-143.639,140.947,-179.528,-101.634,45.754,-68.129
125.45953826597818,-125.585,-35.668,-25.86,169.528,-67.566,-141.572,70.997,23.57,-144.712,182.523,-198.083,-116.842,69.526,-74.011
131.3768686301935,-42.602,-38.71,-5.815,126.355,-61.895,-174.567,42.859,23.635,-146.98,151.052,-194.386,-70.166,44.696,-73.806
147.70992495511604,-57.295,-8.593,-1.043,208.144,-93.275,-158.903,73.078,53.248,-141.442,160.6,-212.734,-104.75,49.973,-45.715
149.6869184518371,-74.98,-62.831,-8.885,156.064,5.402,-81.042,43.638,26.807,-143.914,131.355,-189.459,-110.04,30.349,-67.8
168.85899999999998,-45.555,-59.834,-18.081,182.334,-40.578,-94.656,42.409,5.057,-145.176,178.744,-214.336,-103.796,40.159,-85.089
145.69054895444796,-93.061,-89.658,14.734,96.356,-103.668,-106.937,21.018,12.441,-142.917,214.918,-210.845,-102.894,30.035,-68.161
199.79610310332927,-136.636,-39.335,0.401,127.949,-49.188,-119.24,59.279,66.567,-145.288,152.592,-186.055,-108.211,61.442,-65.844
137.047775788706,-58.464,-97.559,-6.274,169.992,-9.424,-87.463,83.113,-0.757,-143.202,210.696,-189.785,-96.961,35.141,-68.609
153.41241623233805,-79.188,-41.626,3.894,199.8,-52.609,-132.007,76.901,89.509,-146.736,147.157,-209.789,-100.377,35.689,-99.14
146.83316739127523,-53.673,-59.545,-3.114,183.288,-3.605,-144.462,49.05,-54.316,-147.15,221.335,-196.567,-108.901,55.118,-73.033
155.16075538532505,-79.692,-73.566,-11.28,252.911,-69.353,-125.958,47.257,53.817,-145.756,160.011,-166.339,-98.419,37.577,-70.627
161.92125336031847,-59.775,-90.596,-9.719,130.217,-48.683,-161.192,56.67,14.064,-144.664,152.067,-192.401,-103.412,77.084,-80.476
195.62630109764558,-58.03,-63.328,-19.14,164.457,-46.088,-151.995,74.438,-5.759,-140.59,176.448,-218.394,-95.431,47.132,-84.149
142.00310628054132,-55.652,-88.89,-0.868,69.952,-80.224,-141.456,48.482,25.971,-142.73,148.235,-203.341,-107.25,33.326,-75.28
96.05337570222879,-89.963,-59.856,-13.082,175.263,-34.999,-130.829,27.376,-6.782,-144.388,222.533,-173.965,-76.565,32.565,-61.901
137.90346066245857,-57.1,-86.381,-14.032,181.634,-72.126,-189.867,-9.297,29.734,-146.638,142.008,-185.47,-98.411,11.802,-58.194
164.6856747104874,-93.088,-105.44,-2.926,160.631,-37.488,-190.411,25.247,-27.407,-144.871,123.141,-206.509,-89.782,30.595,-76.831
114.67799071095635,-95.634,-98.371,-2.644,201.865,-46.095,-202.403,84.306,39.947,-143.639,135.984,-192.954,-88.275,20.227,-70.948
157.9210301396184,-81.219,-73.373,-5.705,217.872,-111.022,-220.072,21.509,-24.846,-142.165,148.601,-186.807,-67.316,17.144,-84.693
235.8643944032812,-55.932,-26.049,14.924,129.449,-91.735,-119.852,49.588,-6.103,-145.413,166.467,-209.004,-104.913,40.022,-70.067
104.55808407394184,-67.885,-97.324,2.183,103.095,-42.257,-115.37,68.407,-2.188,-145.402,184.774,-236.706,-114.019,42.83,-75.519
184.03312699635714,-5.594,-20.611,-20.503,172.971,-109.494,-150.324,85.675,-8.773,-143.51,127.561,-233.514,-111.127,52.682,-101.273
132.69599999999997,-80.615,-106.393,-19.283,90.028,-1.325,-172.861,35.587,5.979,-146.955,148.165,-186.582,-124.404,32.997,-73.541
153.47970227111102,-75.49,-34.602,-18.385,111.854,-73.88,-126.088,53.595,16.429,-147.06,102.453,-187.407,-108.273,15.507,-67.541
162.11273369059737,-58.15,-72.721,-0.096,189.217,-63.275,-118.751,97.165,19.069,-145.511,146.517,-178.33,-80.664,21.227,-80.788
147.76442866913615,-61.901,-38.427,-9.595,158.832,-38.172,-147.836,52.027,6.065,-147.679,205.571,-172.384,-92.365,64.678,-51.359
204.34475286670394,-23.497,-42.698,-25.174,155.296,-119.041,-132.41,63.019,32.906,-146.474,146.747,-199.753,-127.93,42.694,-79.886
123.31723729665629,-28.733,-102.327,-49.061,200.595,-46.276,-153.292,71.654,-6.015,-144.256,142.067,-208.503,-96.805,73.71,-66.262
162.51185018025126,-39.08,-1.138,5.724,156.939,-68.892,-182.011,26.486,27.401,-142.778,224.441,-177.034,-90.685,51.342,-97.885
115.71632743751101,-74.899,-92.675,-2.468,164.964,-52.249,-120.448,66.229,35.582,-147.249,114.444,-173.338,-106.771,15.124,-87.77
