Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
112.04201761291247,-103.682,210.797,-38.326,115.152
196.9451566840325,-98.05,213.412,-40.643,129.034
139.0791264945606,-122.222,157.035,-52.17,117.039
138.60243141415796,-111.742,186.068,-49.351,111.09
111.28648946639663,-106.77,170.061,-41.993,108.577
94.841136471695,-114.924,164.096,-49.75,113.18
127.86694412786353,-86.462,212.093,-53.105,117.492
111.99440791306193,-129.411,120.825,-52.063,122.396
140.88893288674927,-78.216,180.951,-51.583,111.993
116.20302441083757,-116.069,149.04,-44.337,114.807
147.3130554262935,-77.447,169.256,-57.055,116.63
129.00368735043307,-117.962,193.47,-41.663,114.165
159.85044997371983,-90.545,160.559,-41.936,123.112
156.06128575099527,-95.696,202.001,-51.816,124.673
150.2338268398545,-73.496,187.091,-44.818,127.553
133.38160737962025,-123.211,159.416,-44.754,118.23
153.84126393432268,-108.975,204.207,-46.725,109.914
115.87396791913025,-103.779,196.349,-50.06,122.327
133.0999627548729,-100.708,122.298,-47.564,130.143
139.74934639246572,-118.557,146.727,-47.059,124.634
94.37972376119018,-115.693,177.91,-37.02,128.208
194.81040835302517,-130.689,182.725,-51.201,121.712
186.3429926032107,-137.926,198.039,-47.441,109.124
105.75991907795989,-84.441,134.41,-49.908,117.266
119.11500698386139,-78.417,180.999,-45.334,110.024
136.46671799692106,-97.157,189.294,-50.258,133.473
129.39096470662298,-103.944,166.872,-54.531,109.494
97.48868236122675,-95.443,148.852,-43.876,116.87
96.31359945691368,-96.882,178.061,-45.732,101.526
169.41433963785502,-117.62,164.074,-44.653,115.323
114.24867785060792,-150.193,171.826,-39.726,117.889
124.65680428410964,-83.95,172.34,-53.129,118.983
130.16688111015327,-83.368,183.609,-55.121,115.295
171.40331320219292,-138.945,185.749,-37.109,111.301
131.65521537145653,-132.721,209.348,-49.863,118.988
148.40670220139805,-135.986,181.695,-47.918,112.727
185.8634251058161,-79.45,175.325,-44.754,117.299
124.91136836229438,-117.548,163.843,-48.423,116.169
137.71638985220883,-77.451,166.342,-43.381,115.602
193.9101314350318,-108.554,163.351,-57.259,111.188
136.3049756612834,-126.768,183.119,-47.276,145.244
46.69526558007235,-96.233,154.87,-48.122,110.504
136.7517424880366,-110.096,167.494,-49.747,113.147
201.06705467283734,-110.293,175.904,-42.955,112.581
105.62689659215567,-98.688,174.927,-46.137,124.469
48.262834801087,-117.596,207.14,-40.051,119.025
242.87691089146128,-76.428,162.127,-53.041,115.332
143.07119130149576,-95.341,171.122,-53.852,119.254
142.93135137238835,-107.124,192.579,-56.924,114.918
150.83713176050574,-119.454,154.708,-52.77,111.149
131.68609488876422,-100.121,203.192,-48.883,126.56
129.37363996520722,-112.222,159.175,-49.758,106.505
100.2142729976178,-104.551,177.627,-45.931,104.628
89.71944401242166,-122.202,161.597,-46.193,94.228
151.70945255813623,-108.875,192.503,-49.166,102.036
85.33210918252058,-106.886,186.255,-46.432,104.219
145.27826857071187,-83.878,167.381,-49.682,112.981
33.63324226414752,-100.245,190.311,-46.717,117.404
150.50366439545232,-97.078,211.926,-43.712,116.005
85.38433588546722,-127.083,205.634,-47.892,122.35
102.39187850954542,-77.709,189.79,-47.64,117.196
69.42995619547105,-129.849,204.194,-50.133,121.309
159.65015194236912,-141.493,184.753,-46.242,114.6
124.47574470112417,-74.014,187.526,-58.079,113.579
98.38510519743645,-127.101,142.993,-50.035,115.438
150.615,-136.645,154.471,-38.836,114.72
133.51093713014268,-77.047,203.013,-45.106,120.188
167.3599779978033,-116.073,166.402,-45.69,109.492
127.6589674728672,-92.953,169.402,-47.49,114.363
126.08289678548185,-124.411,166.95,-43.326,115.936
100.53880754634503,-126.151,162.247,-57.897,101.105
107.33676705675177,-113.607,135.462,-59.087,124.242
133.053,-97.668,205.859,-46.631,121.997
131.98247461935705,-79.284,174.469,-49.421,116.855
108.24124586006533,-107.91,161.758,-36.459,118.17
82.72088824928274,-54.307,168.062,-49.898,122.246
140.27104590017626,-77.191,147.019,-49.459,116.526
106.53238051813581,-136.293,162.077,-52.366,127.846
111.99276746957636,-70.522,189.849,-46.276,112.843
126.00849910647588,-125.26,161.963,-50.018,128.246
132.35376053921246,-78.585,172.426,-44.832,113.98
140.4512868853021,-135.338,183.594,-49.884,100.545
137.4280441355865,-104.016,173.866,-50.289,113.175
108.47689931795198,-130.585,201.284,-52.955,110.2
138.645177465012,-73.629,156.627,-55.178,114.719
134.73279894541096,-112.572,175.182,-42.911,116.275
145.91014637716378,-140.116,169.079,-46.683,114.127
91.24426359562229,-96.608,205.753,-48.694,115.071
146.22046920786033,-142.348,133.725,-52.265,121.063
139.19952544299983,-119.786,177.855,-42.097,117.653
126.56935778643611,-92.784,204.499,-48.361,107.952
149.85235429068337,-100.282,164.771,-47.488,113.666
202.00989687701042,-96.643,145.974,-46.323,111.689
160.84057452006735,-122.394,187.083,-55.055,111.582
113.06602018690916,-95.021,145.745,-46.643,134.098
120.43924098350227,-137.206,162.412,-41.612,127.036
165.40909310425167,-89.266,164.089,-48.812,116.907
148.53007069765331,-99.045,177.493,-44.181,112.037
110.79873131407774,-108.465,179.49,-50.977,109.595
160.8741785806357,-129.204,165.97,-49.892,123.103
167.220146337888,-114.41,198.139,-51.582,117.673
129.38573658945535,-122.018,210.559,-37.634,107.251
154.02851678418614,-95.031,204.888,-55.688,123.956
66.87035130680508,-66.314,177.092,-44.97,130.497
199.5734039976385,-129.645,191.01,-49.655,134.64
118.35531864537063,-25.617,173.71,-52.672,108.916
148.69392494932092,-123.281,145.85,-40.287,113.462
114.90072947128431,-137.727,130.148,-47.036,125.6
88.68812699229707,-105.339,190.338,-45.238,109.604
137.91060944306176,-94.098,208.772,-42.772,104.795
139.27766000870471,-108.26,193.228,-52.563,118.21
153.0929958721447,-95.587,169.17,-51.369,110.434
102.93815688024333,-104.707,133.815,-51.846,117.779
137.34985461536664,-128.861,175.434,-53.761,108.01
98.15145758202078,-94.886,167.959,-45.376,99.572
149.77731089457225,-131.126,178.737,-47.849,125.659
185.1555870597094,-120.438,206.334,-45.089,110.218
119.98863995512981,-101.23,218.653,-45.999,121.013
172.6114432902674,-116.769,137.191,-51.856,122.327
211.80133242762713,-120.009,159.624,-50.805,111.087
153.27195388117573,-94.466,143.043,-54.938,120.625
98.01997502036086,-95.985,156.376,-50.402,116.526
163.18686293645828,-84.434,148.832,-45.879,103.515
136.10985552364954,-97.287,144.751,-52.349,113.77
139.8762734297792,-105.76,144.865,-42.811,111.105
211.3740721177492,-122.468,224.419,-48.158,95.12
137.7679891516012,-116.443,136.878,-50.766,115.382
138.21721034586432,-121.859,237.615,-46.439,120.34
124.77991501060052,-126.503,170.099,-43.403,117.356
162.06514378073135,-100.279,182.149,-37.875,113.86
33.060377259351014,-112.162,193.709,-42.881,122.814
124.39424795000203,-118.318,107.573,-43.645,111.557
162.34622163701064,-126.084,205.293,-50.561,109.898
75.02611977618308,-110.293,165.992,-50.546,114.433
72.73433484724004,-126.649,161.521,-48.22,116.437
150.16608230623487,-139.601,133.524,-41.142,116.333
173.62635596010333,-91.724,143.607,-48.0,112.648
191.9250484217779,-77.213,145.316,-58.884,114.179
80.9154049061963,-118.974,177.964,-53.038,110.382
55.184413215101195,-99.468,165.345,-51.246,128.946
164.0144640228734,-113.095,190.22,-38.003,111.347
125.61243111321475,-118.536,213.731,-42.052,113.678
126.1250531769515,-121.185,153.264,-49.02,119.467
111.61212559869944,-99.973,178.309,-51.783,118.886
105.66188902178725,-111.123,139.458,-53.303,104.624
102.48696504795545,-59.125,210.179,-46.374,114.747
228.16804697418718,-86.106,203.865,-46.966,118.825
136.34637425778098,-109.823,221.191,-56.984,115.914
217.70416024918396,-50.053,170.704,-49.256,114.546
179.81801403496794,-68.712,198.599,-52.73,109.596
138.85608979279965,-83.96,182.819,-42.878,119.064
117.6120038767082,-71.068,227.712,-40.817,110.368
104.25958509591477,-84.783,158.738,-48.013,107.95
126.18205570891014,-98.077,184.89,-49.177,117.16
199.7858008220884,-108.926,174.126,-44.478,135.339
96.5990747991216,-94.968,172.203,-42.537,119.788
110.7598394404011,-104.157,215.66,-49.77,113.461
80.4992183122701,-115.366,195.324,-51.394,120.357
151.20273905187995,-117.086,158.905,-44.753,119.061
150.6140099731664,-80.172,183.937,-53.065,114.242
71.38894823965575,-109.736,184.876,-39.532,120.629
179.5038259405069,-105.939,198.947,-51.265,124.712
179.22908630531467,-116.316,154.694,-50.607,121.082
109.9985296447064,-73.441,200.701,-43.736,117.035
-18.877124247963113,-126.175,188.169,-50.591,117.92
125.10769081133175,-123.531,164.403,-46.833,116.111
102.72984077769968,-93.431,203.627,-50.087,115.237
135.2666235529755,-106.811,157.078,-42.664,102.6
132.71004815399445,-133.128,143.458,-51.201,116.114
81.39490587167882,-102.395,174.8,-47.911,119.114
168.06708342947272,-94.5,158.229,-51.141,118.175
172.34087581388752,-130.72,186.676,-45.361,126.275
209.83614475952402,-100.128,162.116,-50.99,122.79
132.64099108070593,-80.979,141.561,-46.057,107.305
153.1138381702287,-121.14,189.197,-53.532,111.044
165.10808590879978,-109.994,189.12,-41.695,110.143
110.12167103827092,-117.443,129.544,-45.478,111.749
118.80670744461652,-93.238,154.1,-45.209,110.279
125.76777172850306,-123.1,219.965,-49.92,128.798
135.22588266303762,-110.791,190.032,-45.656,127.627
54.94297493876506,-153.542,204.051,-53.059,112.364
96.89181468805518,-82.264,199.764,-52.836,116.542
158.61141723358227,-102.921,153.565,-56.139,120.145
157.4764276088188,-101.477,218.973,-53.683,111.85
192.288230269521,-79.764,184.781,-50.329,108.528
129.71903044199456,-95.561,161.26,-49.63,114.022
119.39940363212406,-97.002,168.695,-45.148,99.657
211.78032340275087,-103.511,212.95,-39.205,110.851
115.38569734687098,-147.608,223.413,-53.269,112.109
119.05172722955867,-74.056,202.213,-47.34,110.064
137.90645850679698,-112.494,191.297,-51.31,113.252
133.19569348059605,-80.035,209.142,-44.03,110.77
139.09939562431597,-135.682,168.066,-49.624,121.099
191.2590715109208,-100.824,180.859,-43.915,122.254
120.98172914512418,-55.462,170.354,-49.01,125.622
142.37968425690548,-122.624,191.027,-52.713,126.754
206.89098950130662,-135.772,163.386,-54.379,127.706
129.49130745705696,-88.484,172.17,-50.361,111.712
129.51721303943094,-87.39,191.38,-52.537,108.162
121.69626917611836,-108.399,177.166,-41.078,108.54
120.77830653963339,-110.325,179.258,-50.647,123.157
125.21730391361616,-116.416,186.614,-40.351,107.281
135.34587683200155,-137.05,147.8,-52.543,116.669
118.3261853199317,-128.138,198.565,-41.506,115.996
123.28120562907166,-96.745,197.243,-50.408,101.394
160.945363522966,-112.146,178.196,-43.144,118.051
135.41648524427535,-83.314,171.446,-44.472,114.333
139.39438258218377,-131.198,190.054,-55.461,110.75
178.34891588759768,-122.966,196.775,-55.772,113.999
142.41404981199668,-108.33,175.466,-48.086,103.695
151.7277058595286,-86.321,154.228,-44.069,111.733
44.45335510008762,-101.074,181.595,-49.891,118.649
127.94455533433663,-150.319,185.382,-46.286,129.192
91.01073915802445,-148.057,171.271,-43.725,114.599
104.75863340972242,-97.963,181.557,-44.839,117.377
155.4215584197395,-116.198,183.586,-48.428,119.175
131.26675176017628,-103.229,177.426,-38.36,125.803
138.7906477968632,-91.389,168.232,-50.711,129.137
113.98593945522886,-108.475,168.154,-46.89,107.297
86.81354594453359,-113.952,132.267,-37.11,123.033
148.47745629709195,-89.537,206.262,-46.711,131.147
128.1606383626348,-73.323,150.034,-36.153,119.752
231.70394311372561,-128.782,182.04,-48.906,104.294
118.93549060999041,-134.783,201.984,-41.402,114.527
146.6469062666586,-122.478,174.823,-50.321,110.476
121.2899276193055,-94.114,166.848,-46.629,111.042
215.1906483811713,-136.169,157.413,-53.767,108.266
131.15152238958515,-106.013,178.633,-45.028,113.594
133.63078673939052,-99.316,141.103,-45.066,115.191
102.1197382620789,-102.757,152.378,-56.566,119.746
121.19556767676114,-70.858,182.679,-52.412,115.361
279.78271538897684,-113.846,193.924,-53.297,122.928
149.572564800559,-115.444,136.369,-41.907,109.463
133.92985172931677,-120.904,173.28,-50.801,110.376
141.84718126787493,-97.551,166.603,-46.487,116.662
63.307294874819796,-112.026,168.709,-55.774,121.51
55.847857567766496,-114.527,139.615,-46.674,114.77
121.8384206660745,-115.961,169.041,-49.572,120.786
258.67362195921464,-128.155,175.681,-43.642,128.445
126.03252357829898,-112.942,172.416,-40.382,107.487
192.83143811028225,-91.267,120.409,-52.23,132.042
149.75677176934798,-96.787,184.279,-48.482,108.485
100.70313206310239,-113.306,203.809,-48.842,117.229
136.3391350121121,-95.69,192.762,-40.303,103.514
123.90914837649582,-92.845,179.567,-47.771,122.684
172.41161514030748,-109.52,229.546,-48.916,106.778
146.3322139345285,-50.849,158.19,-45.82,110.256
235.23282546994113,-107.875,186.139,-47.742,109.457
144.5146189380099,-85.22,162.856,-51.422,128.808
152.75373676390882,-138.032,168.408,-48.872,111.813
-1.7340986051184615,-108.751,190.597,-51.162,118.85
139.43456169605415,-105.29,192.437,-47.279,106.734
72.64715085409689,-91.921,190.889,-45.921,117.461
137.49431804017425,-100.513,123.067,-47.178,108.296
138.15314312903402,-82.827,163.724,-49.256,109.078
158.565414041215,-143.29,169.872,-52.694,120.537
238.6361950329583,-122.329,190.793,-44.662,113.028
140.63589038276157,-119.04,164.699,-41.643,115.931
152.0422885518515,-109.505,166.831,-50.436,107.307
113.00934816611773,-106.235,180.739,-47.922,121.797
114.9376166802995,-109.985,165.474,-53.419,113.172
122.649193800231,-133.129,169.379,-55.065,108.101
140.8162092543052,-99.896,195.809,-41.632,111.489
165.75792309779246,-134.42,186.652,-49.606,122.631
121.44696228183868,-153.048,173.657,-50.385,114.733
105.32367658377572,-111.187,191.582,-39.617,124.798
202.2260458626082,-117.349,189.563,-50.136,133.074
150.34993872212266,-127.887,143.615,-52.605,108.07
79.74228985165762,-106.751,175.224,-41.68,121.64
148.4849290251824,-125.804,152.993,-44.248,117.445
124.99585022281883,-147.964,151.694,-47.28,114.649
102.23023721490877,-95.105,177.581,-49.343,122.916
138.69747741822385,-112.809,153.696,-49.263,116.259
146.48606169585747,-86.02,167.112,-45.235,122.994
218.45375865912553,-150.441,171.236,-44.987,107.032
141.90407938028227,-134.663,223.113,-50.683,109.225
120.56360907898394,-104.183,199.402,-50.611,116.157
160.3055058054462,-132.869,192.925,-54.308,130.035
