Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9,Explanatory10,Explanatory11,Explanatory12,Explanatory13,Explanatory14,Explanatory15,Explanatory16,Explanatory17,Explanatory18,Explanatory19
14.264271550205812,129.677,-108.488,27.288,-5.733,200.027,133.006,45.332,140.525,169.188,-158.156,-108.35,-1.828,-96.194,138.302,43.647,53.707,85.875,-8.355,-72.731
15.136018075002902,33.292,-145.522,58.323,22.282,57.012,146.228,32.616,202.938,163.43,-170.155,-155.718,-18.378,-99.149,124.701,27.199,62.541,53.868,-19.985,9.249
-12.329646136872483,96.616,-112.46,28.327,-13.259,97.111,186.094,39.923,168.055,171.59,-143.455,-53.702,-24.28,-98.709,136.644,11.291,68.589,81.731,-33.162,-13.386
5.904935319463746,109.416,-125.487,73.259,18.875,139.393,110.386,36.528,177.583,167.636,-157.58,-108.932,-24.494,-95.764,142.407,34.123,57.722,46.02,-26.375,-3.111
128.78492028862524,88.934,-146.922,74.814,-34.446,153.846,148.59,1.992,209.239,158.22,-159.619,-214.217,-9.423,-89.702,144.166,42.954,69.677,65.971,-25.206,-11.048
15.83228838121589,93.959,-132.738,27.63,12.345,149.929,180.342,70.053,192.433,180.754,-157.368,-103.207,-9.124,-96.695,141.734,22.137,68.377,59.833,-21.399,-52.043
12.29674322907669,49.566,-116.61,48.72,54.368,87.951,217.045,103.587,229.461,160.451,-159.981,-169.884,-15.804,-99.452,103.584,48.754,49.487,64.554,-26.805,-24.407
-33.92651580196955,96.057,-137.848,74.774,-64.58,165.743,181.285,60.952,163.458,165.141,-166.717,-100.661,-12.514,-92.767,171.181,27.345,52.167,37.617,-20.983,-46.758
33.10780184244594,112.755,-130.554,96.329,43.002,131.723,162.111,86.139,219.433,183.63,-166.69,-151.03,-33.556,-94.258,173.104,28.752,83.35,54.6,-25.618,-64.672
-35.464678434892534,86.205,-142.334,34.652,-10.058,90.149,166.556,31.49,169.21,186.546,-140.142,-90.806,-9.948,-93.699,105.606,13.126,61.307,88.063,-32.585,-15.872
-24.675824457277884,130.398,-149.793,60.74,42.436,155.44,191.222,45.396,240.133,187.924,-146.361,-14.624,-12.706,-99.125,117.158,18.146,69.625,6.612,-10.329,-68.46
