Response,Explanatory1
-203.4603995056734,46.592
-159.32507268846177,12.486
-112.04194124255696,61.149
-181.72991607684514,34.39
-191.9506285810582,49.327
-172.52690439276483,69.968
-173.77581799797775,80.902
-179.83932535670144,64.229
-180.29314470284217,19.322
-213.1645065722951,35.704
-143.89207111560484,34.735
-160.00151556004917,0.12
-174.4330190989776,67.998
-144.4441944725311,57.262
-217.22258723738904,67.037
-185.3859662959217,45.628
-172.6239247275586,49.986
-195.06430187619353,30.798
-181.2637495786989,47.371
-116.46251342545762,24.593
-145.76368587799112,45.004
-163.25528435007305,84.165
-157.643571733513,53.651
-242.92232367149754,62.0
-236.38570497696873,40.596
-132.06092573868096,56.664
-164.8669407931692,52.247
-175.38734681496456,66.502
-176.83157049769682,60.324
-187.01612324457915,52.653
-167.72953982698576,80.283
-267.6293444556791,50.92
-189.03704213009766,56.923
-190.88555094933147,64.731
-105.79553241208842,49.113
-177.0816934052353,65.048
-153.33607111560488,43.636
-145.81067857544073,11.609
-121.63229255139873,81.958
-187.0638283338951,89.826
-156.06776946410517,80.794
-171.68164419728112,51.587
-220.5081950342657,46.137
-218.66641197618236,48.845
-179.27596101561613,52.292
-175.00915481406568,32.696
-191.61848331648125,60.13
-216.5246841927872,42.775
-131.5064428715874,60.04
-190.12357072239067,55.874
-170.62931850353888,66.439
-174.4277378946184,20.642
-219.3524723064824,73.457
-180.55443523199628,42.221
-181.0729802269407,54.56
-195.28707650825737,43.648
-188.8421680710032,54.978
-113.88483664756778,103.196
-159.9570784181551,32.526
-183.51643242332304,26.638
-200.68410144927526,48.154
-148.53004932030092,30.236
-186.64876991349269,27.389
-178.68957869902258,75.919
-131.52840276373433,53.275
-198.24643231097627,73.368
-209.7029807886753,34.534
-190.03049174250074,53.473
-143.27291753735534,67.772
-182.18082642399727,65.344
-175.09184889338266,47.592
-127.79429322548017,41.905
-170.14627828333892,70.8
-173.98660453881587,80.427
-158.09063352432304,58.239
-168.9731567239634,12.673
-161.32069857319388,33.906
-180.92487787888993,52.107
-177.06418559712375,28.314
-145.24539164138855,59.926
-184.68225412874946,50.719
-194.74767891248177,85.043
-174.65071778451852,53.976
-172.30553162566005,82.49
-212.21285136501507,52.048
-200.99987731715518,18.727
-179.54755038759674,31.351
-153.36423559150649,52.903
-173.20927457589016,28.512
-165.89345152230072,40.032
-248.865259409055,35.154
-106.65456577912586,55.863
-73.03803875968985,61.366
-174.7217193573755,58.43
-178.66129985394886,35.244
-193.11174867992344,29.567
-108.2576171216716,44.851
-172.05441096506001,51.068
-169.9525739804515,35.854
-218.29247208178847,51.204
-167.70017997977735,23.851
-154.8914424221996,33.336
-55.59562644646647,11.493
-201.61266711605424,33.836
-177.1944593865857,53.401
-207.4583734411863,46.534
-167.9182952477248,28.558
-164.89047769913486,64.568
-210.12145815076937,15.569
-143.16740164026513,75.525
-202.52553353555786,89.17
-127.64233760251642,35.328
