Response,Explanatory1,Explanatory2
146.62951500533168,0.184,1.074
144.67501615355485,-3.163,-0.086
146.4015814111171,2.677,0.46
158.10944083845368,-38.469,0.659
157.25621343757294,-0.041,-313.863
151.51008187839972,-0.968,-0.651
148.42527495553514,1.086,-1.622
150.1558746945052,-0.359,-0.05
149.47905293237005,0.833,-0.836
150.36270112201112,6.298,-0.51
153.56964191143405,-0.898,0.817
145.39467773099793,5.932,-0.374
140.53072507198328,1.325,0.189
142.74998936818898,1.622,-0.746
140.1118729506326,1.873,-0.394
140.34402938303072,-1.099,-0.454
152.95697918848398,-1.324,-0.25
148.7016676613887,0.738,0.474
129.47995118266488,-0.347,-0.309
170.24521040811527,-2.43,-7.577
132.47045156843765,7.659,-3.246
147.1171279602045,17.703,-0.371
148.014027168023,0.279,2.699
151.36859997916406,-0.356,0.873
143.09498935042075,-0.955,-0.342
158.0627957448565,1.685,-0.105
130.26872791606448,-2.685,0.808
153.05009120050124,5.362,1.687
157.14177685735217,0.476,0.148
139.46092209144064,0.408,3.032
145.66703889706608,-0.266,2.745
144.28312562682285,-0.592,-0.857
151.1202784066986,12.467,-0.056
149.8034932787501,-1.59,-5.298
140.1561086111883,-3.015,-0.42
148.77683320515092,-0.171,0.06
145.04380229312514,0.594,0.044
134.915335244345,2.262,-2.009
144.6209897055539,0.224,-0.528
156.90184156309272,-0.363,0.062
153.2893120762572,4.845,-2.336
152.87481399578053,-0.212,0.131
145.0198454642885,0.976,-0.161
161.3068596985772,-0.854,0.078
125.35423017273678,-0.509,-4.583
148.88392891624173,0.794,-0.413
150.26304680363873,-3.227,-0.179
146.38911692253566,1.04,2.278
132.1889394169459,0.32,-0.374
149.63280995843567,-0.068,0.122
143.47365888003947,-0.541,0.704
156.15598058045757,-3.233,-3.317
135.24076607312966,-0.524,0.341
152.34857695517604,-0.564,0.983
143.47080078059918,0.199,0.111
147.34257527389948,1.622,0.646
145.93690971562387,-0.874,-0.087
154.18751695021578,3.683,0.519
150.68379696003714,-1.684,0.419
139.4976982363839,0.867,0.351
151.99164141353546,3.151,0.184
139.51389323907287,-0.179,3.221
148.40392383367117,-0.979,-0.118
157.88330019580883,1.25,1.629
140.90791502613237,0.741,-0.358
143.2163591243413,1.192,1.44
153.58974910806302,1.792,0.035
161.335261086508,0.245,1.918
162.9735720058783,1.405,0.691
182.1814370502843,-1.697,8.354
140.07053365625507,-3.364,4.929
147.61637070020078,1.116,1.413
147.98294058315622,0.48,-0.403
155.2868835419212,5.429,-0.987
148.45635776394892,0.579,-8.544
159.69654859152513,-3.965,4.973
148.70349515643977,-0.309,1.218
148.37370753892907,-3.814,34.669
148.85102009924097,0.51,-0.675
137.18465318991534,1.39,3.782
151.88555438105126,-0.922,1.115
130.9642198396827,-0.023,-165.979
141.2457290987768,-4.267,1.052
157.48113000798196,1.186,25.742
159.43500534836204,0.457,6.106
145.81404546319783,2.116,-1.012
147.6666498837746,18.601,-19.074
154.88150269952604,-0.755,-2.099
154.9847304376759,-1.948,0.684
148.21241841491928,-1.729,-1.663
154.148705130858,21.38,0.474
145.65188420088597,1.485,-0.371
145.54064512109645,-0.645,-2.595
135.0344630168279,1.774,-32.616
152.84787154453048,-4.132,0.552
147.5186768044193,1.333,0.35
154.25779235264628,0.048,0.163
139.4788443883313,0.897,-0.145
142.13441108677245,-1.272,-1.71
151.60549864388588,-0.023,4.523
152.72001169326697,0.148,-0.59
148.94506845272699,-1.929,-17.263
148.40746673552493,0.163,-2.122
144.86312529870466,2.142,-4.646
154.92201879360903,0.538,-0.675
146.36275215723325,0.036,0.3
166.2694720587625,4.684,0.513
142.39597721338114,2.138,126.953
145.2588588243492,43.453,-0.141
154.2977251311354,-0.498,-2.887
152.00684560244073,0.922,-0.153
149.37974252692973,-1.85,0.628
142.86695925700118,0.185,33.196
153.319128878277,-1.204,-0.772
151.23129529151038,1.078,5.034
139.8203113910824,0.104,1.771
151.93763934185853,-4.071,1.323
144.35849019191116,-0.409,-116.404
146.8626995001591,-0.867,-2.743
154.13249906485552,-6.294,2.143
148.63457699278692,-0.316,0.944
152.19056311273545,-12.711,-0.428
167.00036077522074,0.34,1.568
148.3855694846013,0.164,0.894
149.72824493750196,-14.717,0.956
146.81643734054035,-0.294,1.41
150.62654555407232,0.741,0.884
154.66576659266968,0.173,0.23
148.93942636481626,0.142,-1.983
153.85187284474745,1.333,-0.309
145.23099380088485,0.755,-0.625
151.95288294789626,1.346,-0.345
172.1065859260504,0.628,0.766
147.96486521364216,0.259,-0.115
146.17306881072378,-1.364,-0.545
158.0084489779866,10.002,-0.243
148.8056166095496,9.363,-10.791
142.01024859180674,0.218,18.772
137.5699730872352,-1.286,-3.597
152.74610533815462,-0.125,-0.862
143.41576197338998,-1.527,0.512
152.69356766820854,0.646,-2.537
151.34892829495908,-1.349,-0.075
140.4925459462839,-0.588,1.091
157.1034162847826,-0.905,-1.785
152.52777471069635,0.106,-13.233
150.86699781111133,-5.666,0.368
148.0198369231834,-172.619,0.186
160.04954934684417,1.808,0.704
145.47757230710297,-1.568,1.156
145.9977883883188,0.452,0.113
155.80945236933607,0.481,1.238
156.22633371167296,1.824,41.765
99.69441747223499,1.934,-2.234
160.86374859850662,-0.459,-2.972
130.71794089921102,-1.715,-0.06
168.97990428653642,-1.689,0.059
136.18367911696208,-0.264,-2.769
146.63632129555413,-0.236,1.791
142.47912901402364,-0.301,-0.914
162.4405760702796,0.514,0.817
171.3910725652841,-1.419,-0.549
130.98785331912416,0.227,-0.07
158.29256786565458,0.926,0.78
154.18762551354027,0.602,0.637
150.5094218056322,-1.543,1.658
145.6654743440507,0.574,-2.212
137.82844086115023,-0.025,1.356
162.28948628705984,-0.123,-8.866
144.277501970991,0.253,1.107
146.90182067615058,-0.984,-3.132
151.23704824184816,-1.283,2.873
148.50324115114137,0.944,5.237
149.96073554556602,-0.973,0.514
146.11052872141477,0.094,1.042
146.3719278082187,0.116,-0.303
149.24286694956413,-0.665,0.024
142.86998704145267,-7.266,0.655
143.2090479802933,19.297,-0.352
144.60506679615983,-1.257,-0.555
135.61572977263359,-0.409,0.445
147.12742362272036,-0.255,1.45
144.02462336272382,-0.172,-2.596
145.44938066045418,1.215,1.364
144.12741825916714,0.683,1.321
135.31343890772646,-6.075,9.034
146.56320005572698,-1.614,-0.947
148.49330874517244,4.489,-2.269
156.2562335957168,-0.917,-1.169
125.10383813406183,0.418,-6.772
160.18110420507833,1.373,-1.093
149.95980876931142,-0.387,0.176
148.56141379904523,-1.445,-1.692
143.6075456789387,2.621,7.312
145.045879197307,0.013,-3.485
158.97036438880835,21.494,-1.76
139.26465116161918,0.103,0.629
149.4050824953783,-26.587,-6.722
150.6401764670751,0.401,2.178
147.816983827633,0.825,-3.964
143.79712772372454,4.936,1.631
164.4286071586394,2.492,3.764
145.50331593243317,-3.359,-1.063
149.02450814343388,0.571,-56.11
147.8997747645601,0.17,0.203
147.5537239399101,1.311,0.195
139.86749457845477,-0.398,7.957
151.51564518052027,4.831,-0.092
158.83503984926338,-1.215,-0.471
145.84006357543709,-2.483,-0.352
149.67284905401593,-3.442,3.881
133.70157328752822,0.159,0.882
147.37027571818064,-2.554,-1.054
151.8079180440386,-1.933,0.051
147.40266676854472,-1.329,0.801
