Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4
-18.08190894511502,2.515,3.852,1.474,0.337
16.65346738724217,0.571,-7.32,8.177,0.534
19.44727498743928,0.893,6.755,0.87,8.224
-16.74970703472702,-2.303,0.174,6.025,0.285
-26.996356226961428,0.371,3.303,0.689,-0.188
45.27088905456383,0.515,0.122,-1.242,2.811
112.6595079652581,0.368,2.353,-0.582,-1.895
17.511056896059753,-1.857,0.435,0.17,-0.013
-8.701240360607873,-0.43,7.386,-0.395,0.225
23.31390831127479,0.521,1.912,0.192,-5.188
22.194094568281372,0.754,0.113,-0.223,29.09
-2.790486681777585,-1.032,-0.266,0.393,-0.07
11.443780715316466,0.999,-1.42,-11.728,2.9
53.815396102277354,1.211,0.355,9.298,-6.406
14.618058085927848,1.353,-1.044,-0.606,0.66
20.17299746876384,0.967,0.291,1.225,0.059
-19.827436733844678,-0.408,1.652,2.842,24.67
56.947028158568344,-0.039,-0.304,0.414,3.071
45.765381863585105,1.224,12.881,-2.472,0.699
-17.080468521020386,5.974,-0.367,-4.541,-1.84
-24.595064674598294,-4.926,0.342,-0.446,1.176
24.51394218763662,1.575,0.579,0.884,5.668
22.434203288650387,-0.919,0.628,6.66,0.107
-23.934977686452246,-0.863,0.3,0.998,0.946
26.391230251075086,-0.85,1.82,-0.793,-2.948
-19.008671913696993,0.56,-0.721,-0.448,1.316
11.392249541339018,2.166,0.836,1.485,-2.165
24.830332102928075,-2.929,0.657,0.516,1.018
4.492124828791225,-1.114,-0.502,-0.45,-0.23
15.193207490474517,3.975,-39.648,0.302,-0.217
27.301181717194915,-4.18,0.008,0.141,0.477
25.332930057885594,-0.199,-9.293,8.036,0.615
28.0882426715093,-0.797,1.183,2.099,0.395
12.122230307087218,37.456,0.552,-2.583,0.602
-3.1201940496127962,-0.921,-0.842,1.36,4.464
36.22295204977301,-4.964,2.0,-0.446,-0.637
24.751465132602107,-0.942,-0.742,118.201,0.866
-0.4699071910627074,1.563,0.688,-0.809,-5.597
5.213405590878191,-5.605,-0.978,-0.665,-3.137
15.298485811214851,-0.475,5.167,0.042,2.049
40.66276700027784,-0.243,1.216,-0.541,-11.502
22.42133995688059,-2.791,-0.333,-2.538,-1.086
26.846106376305677,1.584,2.401,-5.259,-0.768
-5.672442262997974,12.502,0.227,-0.315,0.531
-17.663483377204532,-1.87,-0.082,-3.442,0.874
10.812960575238026,0.971,6.139,1.273,-0.798
-13.919364996831895,-0.377,-2.492,1.231,3.499
-0.94843754822927,0.083,-0.11,-1.933,-0.489
-5.316090030857794,-1.484,0.411,1.598,0.553
1.6458657551730278,0.578,-30.403,0.236,2.382
30.263916751016154,-1.139,0.072,-0.126,0.397
76.17954432750443,5.396,0.203,0.263,-0.288
27.43722081236223,-0.767,5.458,0.635,-0.41
19.506007432651714,1.447,-0.322,-0.598,0.037
16.63548859946298,-3.64,-0.463,-0.689,0.15
10.433992056451071,-0.273,1.624,7.993,3.876
25.33557621177599,-1.623,0.865,0.71,-5.936
-1.408929709064528,5.018,5.124,-0.248,1.754
87.77282588045216,-0.07,4.715,0.73,1.48
-33.1357726622689,-0.068,-2.46,1.612,-1.089
32.20113590485757,1.141,0.609,-0.575,-2.573
11.789096321469152,0.696,-2.922,-0.203,-2.121
21.304260497879174,-156.252,13.63,21.105,-3.327
-30.310311996980666,0.982,1.342,1.64,-47.183
