Response,Explanatory1,Explanatory2,Explanatory3
-110.14323357513342,0.045,1.27,0.465
-83.81968694192742,-0.564,0.36,-19.098
-37.52250569254684,0.32,1.139,0.015
-76.85201094985734,-6.387,0.077,2.2
-12.950762224007105,-2.693,0.101,0.904
-148.61782714602688,-2.811,-6.301,119.207
-80.77908245198363,94.803,-1.398,1.347
-78.60049803934169,0.428,32.199,-0.165
-48.66037683412109,1.573,-4.753,0.319
-75.43095839906809,-1.378,-3.623,4.246
-61.78332169131898,3.355,-0.214,2.549
-5.0144953931068335,0.761,3.659,0.585
-77.98232768315688,2.276,0.27,1.382
-54.03530461395088,-0.033,-0.491,-1.566
-97.96807954241186,0.111,2.034,-0.493
-96.71159563963201,-0.523,-1.014,0.092
-61.8654086115225,1.471,-2.313,1.52
-78.05226154980075,0.27,0.664,0.637
-98.89032457472638,-0.183,3.185,0.976
-78.75159231078302,0.667,0.866,-0.535
-66.66295350688748,0.567,-0.287,-0.905
-88.08156332671832,0.5,-0.766,-7.264
-79.82075629962131,-1.665,5.07,-0.177
-54.94691225665631,0.23,1.963,1.715
-64.53985897515248,0.484,1.226,5.665
-64.55430302018263,-0.814,-0.333,0.45
-34.45003200298666,-0.17,0.646,-14.169
-66.59625913390256,-0.285,1.038,-6.456
-68.96419716793834,-2.721,-1.472,-0.095
-85.88998274057418,0.466,0.851,0.463
-109.6588131535831,15.449,2.515,4.162
-94.54516619748304,-0.272,-1.217,0.634
-149.65644328894768,0.106,0.139,0.791
-133.79519410808163,2.082,0.36,-1.082
-82.56166656582768,-0.441,2.209,-0.245
-31.244477321641195,-0.228,-0.125,0.744
-74.79828716714464,1.701,-1.312,2.897
-49.142385066781564,0.197,35.961,0.713
-81.36262524233473,0.621,-5.021,2.526
-68.89060359245819,1.484,0.038,-6.259
-110.09750713748384,-0.942,-0.575,-2.455
-74.25727541681846,6.693,-0.01,-7.883
-25.457934079039887,3.14,-2.875,2.529
-41.17142805306512,2.244,0.205,-2.357
-119.40681306822285,2.19,3.3,-0.956
-29.30134264345258,-0.63,-1.908,-1.545
-39.2894421077078,0.204,-0.082,-7.54
-70.55176727536406,2.321,-1.921,0.49
-76.70241274817171,2.201,0.713,-3.211
-89.59731920432543,0.148,0.798,-0.901
-75.316869950668,-33.658,2.768,-0.14
-68.94040255545593,1.111,1.935,0.087
-24.249307860443047,1.73,4.704,-0.908
-36.73395336455987,-0.134,-0.866,-24.7
-94.81376769468417,1.132,-0.061,-0.132
-82.19951748782508,-2.327,-0.37,0.133
-81.24050677921888,0.767,4.602,-1.052
-135.4452226420497,2.943,0.24,0.757
-82.71592405494319,0.951,-43.176,-0.589
-45.5929610360473,-0.863,4.311,-0.428
-58.865483928269164,0.945,1.949,0.094
-60.11708304080577,-0.133,-0.735,-0.21
-42.39621162098682,0.001,0.068,5.929
-102.79683750287818,-1.878,4.038,0.713
-97.81693616821987,-0.15,1.035,3.257
-80.32298012154449,-0.648,-1.424,1.161
-80.01982620507553,0.355,0.02,11.094
-77.48243472589168,-0.094,0.516,-0.854
-40.714837559011094,-0.131,-0.093,0.283
-68.26780724328198,0.454,-0.774,-0.227
-89.28059021991363,-0.138,-0.158,1.626
-100.6863226618379,0.254,1.471,-2.477
-92.28701981524028,-0.776,8.355,46.411
-73.12338234731868,1.506,-2.035,-3.864
3.768686543843304,1.099,1.186,-5.227
-52.952461819475374,2.053,-3.803,2.703
-55.66520919427516,-1.63,1.527,2.164
-79.80720120671492,-0.292,92.209,-0.004
-83.99253645604895,6.402,-13.554,-0.684
-89.14992317478384,0.144,1.075,1.048
-90.35436811951821,1.416,2.814,-0.718
-91.16116161447523,0.367,-1.053,1.577
-81.83420960650393,0.087,-0.427,-2.371
-125.12896165612867,-0.655,-7.677,0.429
-137.7162925147409,0.126,1.621,-1.035
-91.69993665167095,-1.98,0.445,-1.067
-104.49792218949368,-1.117,-7.388,0.976
-75.62838349618671,-4.825,0.336,-0.862
-93.30651713745803,8.661,0.822,-33.871
-92.27912311457959,2.74,-0.515,-0.049
-62.44789632197604,-6.561,1.245,0.38
-66.6189964691106,-0.497,0.828,1.693
-35.26948720295644,-536.431,0.939,0.215
-56.904761844263504,0.267,-0.582,1.179
-106.654,-1654.665,0.684,-0.368
-56.59261158607633,0.817,-0.728,0.497
-88.59839773904608,-2.091,0.208,1.568
-97.30727389747929,0.358,0.34,-12.25
-113.00693190526589,-0.484,-23.673,4.821
-78.883,-0.393,-2568.045,-0.425
-89.1725910599702,0.359,0.283,-1.322
-165.17331368843978,8.326,0.457,0.237
-69.24497110874559,1.358,-9.509,-45.208
-70.45683245554153,1.407,0.013,3.047
-122.23357080467122,-0.682,5.26,0.735
-76.39971177156706,-0.492,2.326,-3.293
-85.93984734346326,-0.231,0.711,0.917
-138.70147027941408,-0.702,-4.016,-0.435
-73.04608624045731,1.631,1.059,0.126
-51.026274109691975,0.335,-0.597,0.068
-68.47416464428166,0.992,-33.855,-0.074
-44.33164716018813,-0.478,2.086,0.507
-90.34549489084435,-0.898,-0.37,-4.765
-125.92933998204106,0.936,3.774,-3.306
-82.77984915860237,-14.197,-0.615,-1.102
-109.414,1.665,-3.231,-325.064
-69.94508023723427,-0.376,-0.118,-0.37
-77.36074178337516,2.135,2.655,0.581
-81.49121452544068,-51.514,1.979,-6.266
-98.7968369655472,-0.483,-0.949,-1.245
-156.91177680277622,-0.168,-2.164,0.493
-105.26510582623567,-0.51,0.251,-1.204
-127.76919163606269,-0.765,0.862,0.226
-67.24976587146452,0.269,1.935,0.094
-87.23800707553342,-0.097,-2.24,1.464
-83.08187489086224,-1.394,-10.58,-3.312
-67.49476489088664,-0.631,-0.14,0.836
-86.07552644519055,-34.791,-2.301,-0.109
-72.63563112792146,-0.263,14.228,-0.246
-130.13481523254939,-2.242,-4.338,1.664
-85.72084926490429,-1.965,0.031,1.213
-81.38523482702105,-1.889,0.332,-0.033
-106.9392195281935,-0.08,-0.238,-0.916
-73.53524185405571,-0.046,-0.034,0.611
-74.74841073997948,0.245,-3.675,-2.509
-58.57302076981055,0.703,-0.375,144.885
-77.2137449344674,-1.583,-0.168,0.519
-72.50624007216375,-2.81,0.452,-0.34
-78.88733868493625,4.212,0.233,2.779
-85.33193595235191,-0.86,-1.607,1.083
-81.14665280319042,-2.122,0.73,1.685
9.307578105107547,-1.354,-0.432,1.143
-82.41135590430794,-0.193,-0.182,0.67
-33.35352036635092,-0.195,1.162,-0.142
-40.94158246830981,1.27,-0.283,-0.963
-86.2679591862781,1.057,-0.2,0.008
-82.91618386764677,-1.073,0.339,0.189
-72.21244741845385,-0.215,-3.093,0.347
-80.69027938966015,1.032,0.995,-4.487
-63.534816823143366,-1.261,-0.028,0.659
-83.92490098559033,-1.959,41.365,-0.285
-91.67264607174099,2.637,-0.854,-0.402
-75.475234039367,-1.353,0.526,-2.175
-91.81629962967311,0.416,2.248,-0.255
-77.29504546514568,-0.888,2.121,-0.088
-76.2509411403928,-0.763,16.18,0.34
-108.95208829884874,1.149,10.167,-11.885
-43.79220811343204,191.308,-17.605,1.703
-93.06707750382697,0.073,1.279,2.642
0.5985663809923925,-1.049,1.155,1.807
-60.1183737021944,-0.024,-0.282,-0.012
-116.51411518293648,-0.73,0.342,1.009
-94.10624559188696,-0.211,-2.104,0.829
-65.28438345045232,13.445,2.049,-0.562
-59.92501938011582,1.116,1.43,-0.901
-109.6486550939846,-0.145,-18.249,19.271
-72.5869076981187,0.232,-1.962,0.695
-109.63352966500359,4.292,3.307,0.264
-166.77330512201831,1.237,-3.068,3.752
-61.4487077419798,1.923,0.335,-0.738
-75.37736252941241,-0.057,0.914,-0.186
-63.856701283229526,-1.456,0.569,0.431
-107.50110842107333,1.073,0.734,0.006
-90.8005104539293,-3.034,1.163,3.516
-70.32652461736023,1.266,55.202,0.196
-83.28532752883262,-6.402,1.864,-0.083
-97.00635909843089,-235.596,1.778,0.412
-57.00662490216968,19.616,1.988,0.847
-76.31380733860368,-0.31,-2.581,-0.238
-92.85434785421384,3.861,-0.096,2.716
-54.44955835454493,-0.014,10.939,7.069
-49.24965016190269,-1.275,-0.768,-1.665
-86.8402450819165,-2.322,6.454,5.145
-104.11535689091129,0.087,9.982,0.207
-43.10141905464228,0.617,-0.618,-0.491
-45.11646981249059,1.539,-18.698,2.185
-135.08386826257833,0.807,-1.903,0.079
-91.21556589681177,-3.766,-1.053,-0.966
-71.92433701691593,-9.543,-1.498,-0.648
30.969798227941343,-0.223,5.459,0.575
-55.860322590294054,-1.555,0.995,-2.233
-81.72824903501753,1.491,2.754,-0.777
-72.66493452066264,-2.028,4.464,-3.13
-84.22378982883995,-3.421,-4.385,-0.253
-69.132537100528,1.111,0.33,-1.128
-116.42383800679228,0.338,0.5,0.357
-116.5007035270128,-0.335,-2.463,1.185
-71.10542322255426,-3.098,-0.534,-0.165
-74.48916504786959,-0.861,-4.858,-2.898
-108.01549832380583,-2.259,-0.158,-0.65
-57.58919047767273,-0.338,-0.556,-0.217
-97.07134775275263,-0.756,0.109,-1.08
-72.88823829380438,-0.278,-1.415,-3.101
-80.013560620897,3.829,-0.391,0.618
-81.67050543037935,1.28,-2.101,81.593
-76.33244854630108,0.493,2.783,-0.186
-81.5774061946495,-0.033,1.806,-1.786
-70.42611020620167,-0.112,0.091,-1.815
-75.1484744685212,1.672,0.204,0.546
22.704396042001793,1.743,0.467,-0.892
-102.65812813486453,0.123,0.434,-11.686
-61.171521279611724,-1.98,6.718,0.092
-98.06479697681142,-8.167,-0.284,3.038
-106.02262386506597,0.651,2.763,0.001
-54.479579064503994,-1.488,-0.733,12.7
-117.68888597247214,2.929,0.388,5.053
-54.51158585944079,-0.019,0.341,-0.692
-113.21021332063206,0.736,0.599,-10.683
-71.19399142251011,-5.003,0.215,0.323
-14.100799424309129,0.091,-1.173,0.465
-98.07027221461308,0.742,0.136,-5.237
-82.52987592101017,0.621,0.278,19.574
-101.52437582786786,0.968,-0.173,-0.469
-15.535950825275394,-0.825,-1.016,4.08
-105.09874983633505,1.026,-2.531,0.903
-79.34019672946967,-0.436,-1.897,-0.07
-75.30392925732623,1.479,-1.211,-1.274
-78.55058210522512,0.624,-0.218,4.923
-43.57597453386277,0.352,-3.269,0.191
-91.38601877580413,1.04,-0.269,-6.045
-65.3024499998596,0.495,1.038,-0.721
-65.39633807622268,1.335,0.176,-1.188
-79.54037966381615,0.969,-1.488,4.281
-78.77156091448381,10.137,0.11,-0.474
-122.95388776439316,-0.636,0.311,-2.944
-53.303879741403584,-4.901,2.634,0.72
-79.68883051470291,0.842,-13.125,3.803
-86.53131932739187,0.297,1.048,0.64
-37.86160560917636,0.022,0.121,-4.449
-114.41208242824081,0.102,2.49,0.21
-46.652325656668275,2.613,1.595,-1.734
-149.55138410385092,4.469,3.473,0.951
-103.20379632236572,1.214,1.525,-1.052
-89.44032426137076,1.423,0.548,0.307
-90.39176336840605,-0.513,0.232,2.35
-61.15694705783077,6.039,10.231,-14.246
-192.06911472558636,-2.54,-0.069,-1.807
-74.28244996971169,-0.139,2.344,-5.67
-186.11914405007906,-0.963,0.574,-1.362
-86.7113023504355,0.068,3.097,-2.0
-54.21888787490839,0.749,0.399,-2.511
-109.75294224302685,-2.558,-1.585,-1.748
-82.88105913440158,-1.218,-0.496,-1.37
-78.81055294352146,-0.427,-0.325,0.001
-17.667388190970804,-6.214,9.254,0.592
-72.69828707513774,4.365,-0.765,-0.133
-53.97997359974629,-0.028,-0.635,0.49
-72.87453221986324,-1.022,-2.917,0.13
-100.4893043351216,0.124,-0.102,0.722
-91.31007024597112,-1.576,0.407,15.187
-78.0334552271942,24.766,-0.975,-1.823
-95.75594692822101,0.752,0.071,-3.948
-104.41907212633,0.052,0.128,0.492
-171.78890202343183,-1.178,-1.249,0.146
